,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X000661.SZ,X002304.SZ,X000725.SZ,X600031.SH,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X600703.SH,X000338.SZ,X002007.SZ,X002241.SZ,X300142.SZ,X000100.SZ,X002371.SZ,X300014.SZ,X000596.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X000977.SZ,X002129.SZ,X002236.SZ,X601877.SH,X000625.SZ,X000800.SZ,X000157.SZ,X600584.SH,X300136.SZ,X002456.SZ,X002414.SZ,X002049.SZ,X002463.SZ,X002179.SZ,X000066.SZ,X600118.SH,X002185.SZ,X002180.SZ,X300146.SZ,X002008.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.122386539855686,0.172783925942221,0.0219984079533159,0,0,0,0,0,0.140253501603243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045086883924093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747592739021473,0,0,0,0,0,0,0.00324715773862717,0,0,0,-5.42101086242752e-20,0.00302196255382582,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0576006381587387,0,0,0,0.249506689919006,0.189262182012667,0,0,0,0,0.051001207814979,0.0910147283252197,0,0,0,0,0,0,0,0.0344948869427523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773163889065753,0,0,0,0,0,-0.00660277870945426,0,0,0.00186065833955504,0,0,0,0,0,0
X600276.SH,0,0.17358644124259,0,0,0,0,0,0,0.275311839589651,0,0,0,0,0,0,0,0,0,0,0,0.109589584514171,0,0,0,0,0,0.17886165590379,0,0,0,-0.022949220803747,0,0,0,0,0,0,0,0,0,0.0587174668756123,0,0,0,0,0,0,0,0,0,0,-0.0198627053618267,0.0060020028592295,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214949002355307,0,0,0,0.0668556321830471,0,0,0.0511897778466235,0,0,0,0.0670890938125147,0,0,0,0,0,0,0,0.148179019181645,0,0.142849072328751,0,0,0,0.146617513259353,0,0,0,0,0,0,0,-0.0192849407805019,0,0,0,0,0,0
X000651.SZ,0,0,0,0.00806678221257568,0,0,0,0,0,0,0,0,0,0,0,0.216531652030044,0.0203478234747373,0,0,0.0787486746862393,0,0,0,0.0300711150906604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294637631623979,0,0,0,0,0.000772268163143695,0,0,0.00757481280802991,-0.00576329432173289,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10596118614629,0,0,0,0,0,0,0,0.087200896643537,0,0.111845089122952,0,0,0,0,0,0.0313808668566037,0,0,0,0,0,0,0.0871756571649122,0,0.150813912023051,0,0,0,0,0,0,0,0.0323122451735192,0,0,0.00822162890143262,-0.0108006690297893,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0853126864327015,0,0.0882621521937022,0,0,0,0,0,0.451326492770207,0.0233742749956532,0,0,0,0,0.0569449055000742,0,0,0,0.0923022100462885,0,0,0,0,0,0,-0.042129221886919,0.00358469182330883,-2.71050543121376e-20,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455054706902479,0,0,0.108548362788156,0,0,0,0.0927695159274472,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0421143218029036,0,0,0.0929856467654266,0,0.146577547069055,0,-0.0551802014466947,0.0208580539971627,-0.0382040950210225,0,0,0,0,0,0
X000661.SZ,0,0,0.183851388760125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378972336504842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103660253834638,0,0,0,0.0275559425373878,0,0,0,0,0,0,0.0366107679040493,-0.0081449506688511,0.0120129795460914,0,0,0,0,0,0
X002304.SZ,0,0.329307125350967,0,0.0152826363037909,0,0,0,0,0,0,0,0,0,0.118373753244392,0,0,0,0,0,0,0.0252413396017377,0,0,0,0,0.0986566230595904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470327907844689,0,0,0,0,0,0,0
