,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600809.SH,X600276.SH,X000651.SZ,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002304.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002241.SZ,X600703.SH,X600066.SH,X600372.SH,X600584.SH,X002028.SZ,X600522.SH,X000977.SZ,X000921.SZ,X002236.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X600487.SH,X002223.SZ,X000800.SZ,X002180.SZ,X002129.SZ,X600060.SH,X600418.SH,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0.420873185971362,0.183931846985826,0,0.00115688894435514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182741933122351,0,0,0,0,0,0,0,0,0,0,0.103807424789285,0,0,0,0,0,0,0.0840334878004681,0,0,0,0,0,0,0,0,0.0362578712838448,0,0,0,-1.73472347597681e-18,0,0.0567815860688298,0.0132671408398274,0,0,0,1.73472347597681e-18,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.043877936544153,0,0,0,0,0,0,0.0134610250182347,0.0647816099272599,0,0,0,0,0,0.197473389481706,0,0,0.131371890543941,0,0.0157801292345446,0,0,0,0,0.0893880742362008,0,0.0161002107105652,0,0.0103279225452605,0,0.029161386428385,0.0151602001066343,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.26935002205235,0,0,0,0.407127232457655,0,0,0,0,0,0,0,0,0,0,0.144123933802929,0.0844796262988045,0,0,0,0,0,0,0,0.0160582374213739,0.0546600346100983,0,0,-8.67361737988404e-19,0,0,0,0.00314768984090689,0,0,0,0,0,0,-0.00806770407754951,0,0,0,0,0.0261965726670114,0,0,0.0427717446249053,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0814618193032218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146185213027562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195267343347556,0,0,0.278758511053003,0,0,0.015935888582629,4.33680868994202e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0625661164177602,0,0,0,0,0,0,0,0,0.417232586858993,0,0.0205124638066142,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774968770220165,0,0,0,0,0,0.167349918522353,0,0,0,0,0,0,0,0,0,0,0,0.0248734361995972,0.101356771856994,0,0,-0.314793400049615,0,0,0,0,0,-0.0138207698661187,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903080022666607,0,0,0,0,0.0396940497503665,0,0,0,0,0,0.173135086239123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101137648255546,0,0.0740348964179542,-3.46944695195361e-18,0,0,0,-0.030954287968311,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109023324053137,0,0,0,0,0.193568773260012,0,0.165702157051424,0,0,0,0.205387215951218,0,0,0,0,0,0,0,0,0,0.0579160988627494,0.0871187851334728,0.201516061605864,0,-0.0944860915399985,0,0.129751336469073,0,0,-0.119914714463016,0,0
X600089.SH,0,0,0,0,0,0,0,0.304687628326089,0,0.117649857379779,0,0,0,0.0928185411269591,0.00379673451562793,0,0.0692335671241428,0,0,0,0,0,0,0,0,0.227030235980007,0,0,0,0,0,0.0304700678393022,0,0.0701298075355464,0,0,0,0,0,0,0,0.0279051181558854,-0.0979851270923087,0,0,0,0,0.0187323065183842,0,0,0,4.33680868994202e-19,-0.0365809894622514,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0340000684070028,0,0,0,0,0,0,0,0.243831527691296,0,0.266352303990615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132905572784691,0,0,0,0.291052010334243,0,0,0,0,0,0.100131844759188,0,0,0,-0.039908957331867,0.025736060466691,0,0,-0.0290995431848787,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.230245869420147,0,0,0,0,0,0,0,0,0,0,0.0414692059153301,0,0,0,0,0.170966660015942,0,0,0.109337659846983,0,0,0,0.121589481530321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216863625012643,0,0,0,0,-0.0147975352984701,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244888865264036,0,0,0,0,0,0,0,0,0,0,0,0.307015090508524,0,0,0,0,0,0.0476340327091784,0.00347065414148302,0,0,0.009608911594262,0.0574617215853345,0,0,-5.42101086242752e-20,0,0,0,0.0370172379992493,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405466865630929,0,0,0,0,-0.122422314467129,0,0,0,0,0,0,0,0,0,0,0,-0.0281409337523409,0,0,0,0,-0.013428044831014,0,0,0.0312532522555968,0,0.681798032295188,0,-0.248668408158824,0.0715675329905092,0,0,-0.121390802352334,0,0,0.0293476883758724,0,0,0,0.013503072600703,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406324843648294,0,0,0.0323779531637727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653191029631533,0.307709408908303,0,0,0,0,0,0.0741208051053657,0.060157267689304,0,0,0,0,0,0,-0.00313278813877415,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.150610987019935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213764320593434,0,0,0,0,0,0,0,0,0,0,0,0,0.144346127965159,0,0,0,0,0.0623613453366826,0,0,0,0,0,0,0,0,0,0,0.0582724607911994,0,0.0721754671928622,-0.0320504131883026,0,0,0,0,0,0
X002028.SZ,0,0,0,0.0204862822732059,0,0,0,0,0,0,0,0,0,0.132835392431964,0.00685631944533766,-0.0531549377399586,0,0,0.10298083138546,0,0,0,0,0.0881237464143674,0.15489514434531,0,0,-0.288756050840919,0,0,0,0,0,0,0.143029096263169,0,0,0,0,0,-0.0869409856467235,0,0,0,0,0.0802774228409586,0,0,0,0,0,0,0,0,0,0,0.0775844727571895,0,0
X600522.SH,0,0,0,0,0.0537083346801426,0,0,0,0.028381370805722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448490555695001,0.109800695390366,0,0,0,0.0692580991819349,0.0533960963819594,0,0.369531350439434,0.0679726337998611,0,0,0,0,0,0,0,0,0,-0.0880126048931148,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0670242826532589,0,0.0469729427193356,0,0,0,0,0,0.0608785411078139,0,0,0,0,0.477591234172873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.171346915695044,0.0986927052372424,0.136940172119801,0,0,0,0,-0.0646293467444334,0,0,0,0.0160609526730182,0,0
X000921.SZ,0,0,0,0.105788331755483,0,0,0,0,0,0,0,0,0,0,0,0,0.144254067117469,0,0,0,0,0,-0.0046604693906882,0,0,0.100696915127911,0,0,0.160428548290257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853724783469436,0.370185739151859,0,0,0,-0.121353543695451,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657744443705329,0,0,0.352063220398735,0,0,0,0,0,0,0,0,0,0,0,0.0259589674156505,0,0,0.140353554795425,0,0,0,0.128372532316356,0,0,0,0,0,0,0.116938817538857,0.14815606216622,0,0.0131721961990305,0,0,0,0,-0.00709310736879565,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220600698203903,0.0425628629853188,0,0,0,0,0,0.015079146432968,0.0633610379524235,0,0,0,0,-0.186861290455042,0.0609789078723557,0,0,0,-0.0244074181009734,0,0,0,0,-0.0655012817263805,0,0,0,0,0,0,0,0,0,0.0942139869658837,0.0340314825188434,0.0404803241059725,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0.315114437360656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112034838016864,0.248936514538498,0,0,0,0,0.114058758480254,0,0,3.46944695195361e-18,0,0,0.0904303932305555,0,0,0,0,0,0,0,0,0.139522908866031,0.0502382579751625,0,0,0,0.0575216793023032,0,0,0.0169042241992969,-0.0943181986737952,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0747542847053612,0,0,0,0,0,0.0150170270155838,0,0,0,-0.133580544908396,0,0,0,0,0,0.0540411810102826,0,0,0,0,0,0,0.26513159922578,-0.0291483754518177,0,0.0419965228847597,0,0.0295291898453978,0.187292666730965,-0.151275369827655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147075425447229,0,0,0.00238916172114364,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0465152181017855,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0940355130405758,0,0,0,0,0.0504976738627365,0,0,0,0,0.0602542513171898,0,0,0,0,0,0,0,0.0731885998853858,0,0,0.0607809947430688,0,0,0,0,0,0,0,0.0223067248771887,0,0
X000661.SZ,0,0,0,0,-0.0404511237284731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665536513304484,0,0,-0.103247434734474,0,0,0,-0.187814835802919,0,0.0458240660601115,0,0,0,0.112987861966113,0,0.232113150208187,0.0143746691802721,0,0,0,0,0,0,0,0.0729560278865505,0,0.0862904113890095,0,0,0.245958901428068,0.0940272242930627,0,0.154726717246499,0,0,0,0,0.10708864095599,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233592583971843,0.0744391465774468,0,0,0,0,0.317155325756089,0,0,0,0,0,0,0,0,0,0,0,0,0.093552761114019,0,0.00409068071525467,0,0,0,0.0322538247632078,-0.0137801579550182,0,0,0,0,0,0
X002223.SZ,0,0,0,0,-0.0563913395155399,0,0,0,0,0,0,0,0,-0.174712453575533,0,-0.0582762629947642,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.105418832259155,0,0,0.240769569959656,0,0,0,0,0.198160309413915,0,0.0433048466701449,0,0,0,0,0,0,0.0658954936631206,0,0,0,0.0132422501417176,0,0,0,0.0209531508729501,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.042129884223072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585429942171225,0.0985639624104137,0,0,0,0,0,0,0,0,0,0.117919054124694,0,0,0,0.0203286264879261,0,0.140672910539667,0,0,0,0,0,0.0989626721650465,0.0746181051258767,-0.024917940465903,0,-0.000569045715353552,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0737314183335045,0,0,0,0,0,-0.0330687191301838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265066782283597,0.187226847263453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826326517084403,0.00548767797540242,0.0684278058485734,0,-0.0298990342851987,-0.0519180973946693,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.132681636806341,0,0,0,0,0,0,0,0,0,0,0.0930866539316406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14156146231568,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0562577195468511,0.0589135368373918,0.0221120787330911,0,0,0,0,0,0,0.0826252822674826,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260665229949492,0,0,0,0,0,0,0,0,0,0,-0.0824524255612282,0,0,0.226413205981554,0,0.0973390662469696,0.160422824329379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983504361021497,0,0.0288263206805774,0.0575984767030669,0,0,0,0,0,0
X600418.SH,0,0,0,0,0.0480595860917288,0,0,0,0,0,0,0,0,0,0,0.301803124175568,0,0,0,0,0,0.110480416934273,0,0,0,0,0,0,0,0,0,0,0.0936428709896725,0.0344875173763095,0,0.0316412595244478,0,0.0792613841822261,0,0,0,0,0,0,0.0647040963410064,0,0,0,0,0,0,0,0,0,0,0,-0.0329057972743319,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0721660786181977,0,0,0,0,0,0.0879428132068577,0,0,0,0,0.298137815383046,0,0,0,0,0,0,0,0,0,0,0,0,0.0513679731487319,0,0,0,0.0654308670461265,0,0,0.0201537445500816,0,0,0,0,0,0,0,0,0,0,-0.024789733641445,-0.0571770251631501,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0.188977030734463,-0.0855935859717795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499324271510603,0,0,0,0,-0.181130200143834,0,0,0,0,0,0,0,0,0,0,0,0.133260658057225,0,0,0,0,0.305633842389122,0,0.0627984154339973,0.0752476063981547,0,0,-0.0205096555684631,-0.0364644619298697,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.151049874798464,0,0,0,0,0,0,0,0,-0.120213051059381,0,-0.00149244666339514,0,0,0,0,0,0,0.211769183277005,0,0,0,-0.101809022521951,0,1.0842021724855e-19,0,0,0,0,0,-0.210608525484172,0,0,0.180966597769141,0.0478178007588207,0,0,0,0,0,0.0929766380375975,0,0,-0.194463941150823,0,-0.0467629032111702,0,-0.122567786418378,0.00868334674736804,0.101849610115798,0,0,0,0,0
Slope,0,0,0,0,-0.133261283549384,0,0,0,0,0,0,0,0,0.106978407711084,0,-0.348106247612452,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00689558039969846,0,0,0,-0.0506313143916969,0,0,0.236199210823436,0,0,0,0,0.0666650060844937,0,0,0,0,0,0,0,0,0,0,-0.885023330451537,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101722985503301,0,0,0,0,-0.124019156085616,0,0,0,0,0,-0.0565073471341002,0.442048918873024,0,0,0,0,-6.93889390390723e-18,0,0
RealEstate_excess,0,0,-0.0678521036605925,0,0.0599947387736062,0.012781983098018,0,0,0.0433554140296754,0,0,0,0,0,0,0,0,0,-0.10139259832097,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774393367787004,0,0,0,0,0,0,-0.172313272588573,0,-0.0523986069101358,-0.0705358862980743,0,0,0.186245195297157,0,0,0,0,0,0.129194886889195,-0.0421962358015548,-0.0598591486654808,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00958329092735699,0,0,0,0,-0.0771927654890721,0,0,0,-0.0780282806099804,0,0,0,0,-0.0153540902295074,0,0,0,0,0,0,0.0310931270797737,0,-0.00982982928463233,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00727063367440326,0,0,0,0.0010384445962969,-0.0156782053738315,0.0343882621824853,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000876755594647214,0.00571387204436409,0,0,0,0.0345961998881978,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00789037498633057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.427449887976662,0.489602041856057,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0020619207481179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436987574857033,0,0,0,0.00811535904328247,0,0,0,0,0,0,-0.00360290668802012,0,0,0,0,0,0,0,0.00158361079669839,0,0,0,0,0,0.0028704573219307,-0.00177442546035752,0,0,0.00596679856954903,-0.000285507482004692,0.00850173215133028,0,0,-0.0227451514216951,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174794749371091,0,0.00792067596368885,0,0,0,0,0,0,0,-0.00996555107401029,0,0,0.00721277102117084,0.00200646205158937,0,0,0,0,0,-0.0221585149429183,0.0321052910157963,0,0,0,0.118759574658217,0,0
