,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X000338.SZ,X600031.SH,X002475.SZ,X002236.SZ,X000625.SZ,X002008.SZ,X600487.SH,X600809.SH,X000100.SZ,X002241.SZ,X601877.SH,X002456.SZ,X600066.SH,X002508.SZ,X300003.SZ,X002294.SZ,X300124.SZ,X300136.SZ,X600867.SH,X600522.SH,X600271.SH,X000596.SZ,X600089.SH,X000157.SZ,X600177.SH,X000981.SZ,X002085.SZ,X600566.SH,X000661.SZ,X600498.SH,X600699.SH,X002179.SZ,X600118.SH,X002129.SZ,X002180.SZ,X000559.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,-0.15259148365366,0.526212606093316,0,0,0.0634192776911301,0.0745939236767732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043913267231762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00601013968007651,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0487628212663766,0,0.099511801311069,0,0,0,0,0.04118614084993,0,0.238746190498908,0.302719326179289,0,0,0,0.113467288919814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970372125068848,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.141654712204357,0,0,0,-0.0486021672038416,0,0,0.0595076536859284,0.242453248830303,0,0,0,0,0,0,0,0,0.0263499132494392,0.045491363804871,0.000960387090362556,0.105108878489513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800495992144868,0,0,0,0.0431307204176401,0,0,0,-0.0112838800729764,0,0,0,0,0,0,0
X000858.SZ,0.289123036863239,0,0,0,0.365919504319105,0,0,0,0,0,0.257108593786442,0,0,0,0,0,0,0,0.0228678565982392,0,0.0573238303012726,0.0156708655175385,0,0,0,0.0140989811486916,0,0,0,0,-0.0195964422950073,0,0,0,0.0221099883740142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208273666283654,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.5704950452162,0,0,0,0,0.0574717199125577,0,0,0,0,0,0.081410750601866,0,0,0,3.46944695195361e-18,0,0,0.0625878946627332,0,0,0,0,0.0481683651456337,0,-0.0582426107113378,0,0,0,0,0,0,0,0,0,0,0,0,0.0638233873792615,0,0,0,0,0,0,0,0,0,0,0.022773293920393,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.363577361784825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553230416593145,0,0,0,0,0,0,0.0598027135491182,0,0,0,0.103524477020772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236084631068212,0,-0.0454168863069162,0.0914477791493694,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-4.33680868994202e-19,0,0.0582367991507687,0,0,0.234790101751799,0.185507464061761,0,0.00622839489047287,0,0,0,0,0.0184482415519785,0.105309965773307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294113056689298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00773629072722429,0.0280350100780888,0,0,0,0,0,0
X002304.SZ,0.181000589644886,0,0,0.323556986937599,0,4.33680868994202e-19,0,0,0,0,0.0738355107202529,0.0163607499234378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05805778577616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525835698109412,0,0,0,0,0,0,0,0,0,-0.00811247348809497,0.0173110702778098,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.322488677211887,0,0,0,0,0,0,0,0,0,0,0,0,0.0173055819505499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343987421958045,0,0,0,0,0,0,0,0,0.176361213387267,0.186598989500726,0,0,-0.0496648644656498,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.410801698274011,0,0.00366227665424648,0,0,0.14623571661057,0,0,9.68821171728473e-05,0,0.0610348514032314,0,0,0,0,0,0.175665046524268,0,0.0555602129281444,0,0,0,0,0,0,0.00313542234945453,0,0,0,0,0,0,0.0290232676889478,0,0,0,0,0,0,0,0,0,0.0898594869606386,0,0,0,0,0,0,-0.00383616435610227,0.0298658781340755,0,0,0,0,0,0
X000568.SZ,0,0,0,0.473872147192323,0,0,0,0.0810128604020014,0,0,0,0,0,0,0,0,0.20992829016254,0,0,0,0,0,0,-0.0340449218975415,0,0,0,0,0,0,0,-0.0139747679991457,0,0,0.131484919545046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760370940461271,0.000785866762579997,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.185498438288305,0.0404040558982654,0,0,0,0,0,0,0.160119217874626,0,0,0.0990218316899874,0,0,0,0,0.0756096140389205,0,0,0,0,0,0,0,0,0.00410331202029909,0,0,0,0,0,0,0,0,0,0.427434211871367,0,0,0,0,0,0,0,0,-0.0177761426769281,-0.0234098154083585,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.157935474614104,0.0551618105819859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553381297581856,0,0,0,0,0,0,0,0,0,0,0,0,0.196221093563461,0,0,0,-0.017071159078496,-0.17481588565212,0,0,0,0,-0.000251516739396009,-0.0206077274822406,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.00992817459334075,0,0,0,0,0,0,0,0,0,0.0348217832732713,0,0,0,0,0,0,0,0,0,0,0,0.236589133255938,0.0591616744746841,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0226184459928826,0.207837801589401,0,0,0,0,0,0.0669828180980545,0,0,-0.025083403508634,0.0363668753060199,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0803155165487811,0,0,0,0,0,0,0.168877751281976,0,0,0,0,0,0,0,0,0,0,0.135831889863029,0,0,0,0,0,0.0321958024318965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805689479872679,0,0,0,-0.00641387314494609,0,0,0,0,0,0,0
