,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X600741.SH,X000661.SZ,X600183.SH,X002241.SZ,X000596.SZ,X600703.SH,X002007.SZ,X300003.SZ,X601877.SH,X000157.SZ,X000100.SZ,X002236.SZ,X300142.SZ,X002463.SZ,X002179.SZ,X000066.SZ,X002008.SZ,X300124.SZ,X600271.SH,X000625.SZ,X600867.SH,X300136.SZ,X002129.SZ,X000977.SZ,X002506.SZ,X300014.SZ,X600177.SH,X002180.SZ,X600498.SH,X002049.SZ,X600066.SH,X002456.SZ,X600487.SH,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.100167543085515,0.0504220473937387,0,0,0,0,0,0,0,0,0.367888498300497,0,0,0,0,0,0,0,0.0661510570572691,0,0,0,0,0,0,-0.0195860814935475,0,0,0,0,0,0.0479434929194565,0,0,0,0,0,0,0,0,-0.0508848678183752,0,0,0,0,0,0,0,0,0,0.0036556445040977,0.00649740616322866,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0638241234491054,0,0,0.344710714995021,0,0,0,0.143386914578979,0,0,-8.67361737988404e-19,0,0.0745724652759734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134155295963848,0,0,0,0,0,0,0,0,0.0631736286386681,0,0.0082459861211426,0,0,-0.0117793164499026,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0533247921981598,0.0939620600022067,0,0,0.199324646381417,0,0,0,0,0.0582031955223548,0.0181669930964238,0,0,0.0801501662853712,0,0,0.0313586919865616,0,0,0,0,0.0655604431853207,-0.00750025198168238,0,0,0,0,0,0,0,0,0,0,0.0400966776067432,-0.0501745256373996,0,0,0,0,0,0,0,0,0,0,-0.0138502778789595,0,0,0,0.00523913390507464,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224399611749382,0,0,-0.0566969578265351,0,0,0,0.258983532727921,0,0.142538540908131,0.0173239547951649,0,0.014092805839813,0,-0.0332821831495556,0,0.132974665709044,-0.00578831084751878,0.0687863970254207,0,0,0,-0.0134021078563438,0.0113645624247243,0,0,0,0,-0.0695900873155064,0,0,0,0,0,0,0,-0.00748490995515871,0,0,0,0,0.0119672239261005,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0240977744414353,0,0,0,0,0,0,0,0,0.100507349987632,0,0,0,0,0,0,0,0.115052545559706,0,0,0.498409135748349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343235552871819,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198289653624884,0,-0.0724671263108546,0,0,0,0,0,0.0407913825292464,0,0,0,0,0.0300450385971324,0,0,0.0372388347164295,0,0,0.0439792569183821,-0.0294310216325754,0,0,0.031939872632607,0,0,0,0,0,0,0,0,0,0,0,-0.0020228154564564,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268125910098028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274604497403451,0,0,0,0.141302722226354,0,0
X002304.SZ,0,0.095894679865018,0,0,0,0,0.115925839040263,0,0,0,0,0.158594489016541,0,0,0,0,0,0,0,0.0269970962070443,0.0362202552964434,0,0,0,0,0,0,0,0,0,0,0,0.162444759414494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244631010407407,0,0,0,-0.0102018578557392,0,0
X002475.SZ,0,0.119850396345312,0,0,0,0,0,0,0,0.0630633360843087,0,0,0,0,0,0,0.0095225945753604,0,0.00910554633205445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159172394156345,0,0,0,0,0.0715635344683825,0,0,0,0,0,0,0,0.0882659618859642,0,0.1196359610891,0,0,0,0.00975973021695765,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.221070474294017,0,0,0,0,0,0,0,0,0,0,0.085654641587216,0,0,8.67361737988404e-19,0.0400039179161533,0,0.244032412840678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304530092376008,0,0,0,0,0,0,0,0,0,0.00787270314547916,0,0,0,0,0.00442021849650629,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702865798316843,0,0.0410795204328884,0,0,0,0,0,0.0347362295530461,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0106656187126888,0,0,0,0,0.0439540287352719,0,0.144323806094382,0,0,0,0,0,-0.0465788123525011,0.0701198401386668,0,0,0,0,0,0
X000568.SZ,0,0.687052611883701,0,0,0,0,0,0.0169897909379561,0,-0.0205731671483574,0,0,0,0,0,0,0,0.0281117993175919,0,-0.0353805673854847,0.155429071010015,-0.0606791862400678,0,0,0,0,0,0,0.147805061454746,0,0,0,0,0,0,0,0,-0.00452955241685628,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00928570427638893,0,0,0,0,-0.0184364881757778,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0914050543769429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181435720186305,0,0,0,0,0.0329527123172543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197274262601064,0.00736211935693286,0,0,0,-0.0132380033647084,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152952862774356,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00909613451004496,0,-0.0197368801181295,0.00784053712280747,0,0.123954802446632,0,0,0,-0.101516846909251,0,0,0,0,0,0,0,0,0.122754475458052,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0646284458210593,0,0,0,0,0,0,0,0,0.0829764314511843,0,0,0,0.0623357006959362,0,0,8.67361737988404e-19,0,0.0601173515568493,0,0,0,0,0,0,0,0,0.014321314205082,0.0580512609471027,0,0,0,0.0768056051580197,0,0,0,0.0623298162871233,0,0,0.0222000312530489,0,0,0.0863154449894353,0,0,0.0635527472816553,0,0,0,0,0,0
X600809.SH,0,0.502245952419478,0,0,0,0,0,0,0,0.0158609634347809,0,0.0152527354885738,0,0,0,0,0,0,0,0,0.0943876609695321,0.00535939387737483,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0185222794938828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054824013795218,0,0,0,0,0,0,0,0,-0.00162742142845433,0,0
X600741.SH,0,0,0,0,0,0.25150911408194,0.0110003128863274,0,0.111303160927295,1.38777878078145e-17,0.0968234135729781,0,0.0750650377832962,0,0,-0.209985883866195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842422314201092,0,0,0,0,0,0,0,0,0,0,0,0.0376720402896032,0,0,0,0.0427746988972257,0,0,0,0,0,0.00840935739039992,0,0,0,0,0.00162365538963588,0,0
X000661.SZ,0,0,0.154535031675302,0,0,0,0,0,0,0.0810669782976128,0,0.155340899415811,0,0,0,0,0,0,0.0411094936914898,0,0,0,0,0,0,0.0119905454916898,0,0,0,0,-2.16840434497101e-19,-0.0623769794146609,0,0,0,-0.0116284528739568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675739717155567,0,0,0,0,-0.0159984876324703,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200648607242657,0,0.020882764449838,0,0,0,0,0,0,0,0.199485849321981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262307867600239,0,0.107836632689595,0,0.00845586029399985,0,0,0,0,0.0646094411387145,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170217051465965,0,0,0,0,0,0.0819917983983616,0,0,0,0,0,0,0,0,0,0.210083548922468,0,0,0,0,0,0,0,0,0,0.0363035279207031,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.253560953338244,0,0,0,0.209929736374881,0,0,0,0.267416738059649,0,0.0133387650145131,0.0567752048663923,0,0,0,0,0,0,0,0,0,0,0.0117101457987079,0.00517428356356974,0,0,0,0,-0.0973015097393171,0,0,0,0,0,0.0128082348719989,0,0,0,0,0,0,0,0.0556935590733987,0,0.0290442998649166,0,0,0,0,-0.0310202213245543,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.185312555792435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102569494322167,0,0,0,0,0,0.241242064821872,0,0,0,-0.0138452419524197,0,0.282105149939738,0,0.319155084271998,0,0.132890649166143,0,0,0,0,-0.0467622976048096,0,0,0,0,0,0
X002007.SZ,0.095177468055064,0,0,0,0,0,-0.173532448518508,0,0,0,0.129385880846795,0,0,0,0,0,0,0.254405522197152,0,0,0.0482515524109717,0,0,0,0,0,0,0,0,0,0,0,0.053714886483773,0,0,0,0,-0.101990231736677,0,0,0,0.046064037418111,0,0,0,-0.122938631055101,0,0,0,0,0,-0.0051711024324587,0,0,0,0,0.00885231365570906,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0267704368585825,0,0,0,0,0.198226623137436,0.032145276164388,0,0,-0.0060595754836935,0,0,0,0,0,0,0.0674682818687783,0,0,0,0,0.103209659939301,0.165032202083921,0,0,0,0.0864448799598228,0.101870936501683,0,0.092829881621136,0.108896686048458,0,0,0,0,0,-0.224301515704086,0,0,0,0,0,-0.0111528141774356,0,0,0,0,0.0130030127865836,0,0
X601877.SH,0,0,0,0,0.0772096393007101,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059912663023177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689775685899217,0,0,0,0,0.0687236204925106,0.0467722867739344,0,0,0,0,0,0,0,0.143303223790023,0.0397202276539528,0,-0.0151317075400236,0,0.0352682502234077,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.322179018712076,0,0,0,0,0,-0.00117962458894248,0.0364295160319357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686046701101348,0,0,0.0363102525883156,0,0,0,0,0,0,0,0,0,-0.0529904970280839,0,0,0,0,0,0,-0.0309179308499155,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.131026528776838,0,0,0,0,0,0.040392232952367,0,0,0.0416711017006044,0,0.220513119431188,0,0,0,0,0,0,0,0,0,0,0.00131908560939541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133436735077103,0,0,0,-0.00431610708569744,0,0
X002236.SZ,0,0,-0.163995117051398,0,0.737984807086348,0,-0.0707644269942929,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0801600126390547,0,0,0,0,0,0,0,0,0,0,0,0.0431078136337039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122539016290206,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0226130263855587,0,0,0,0,0,0,0,0.135891346856009,0,0,0,0,0,0,0.0643839373660776,0,0,0,0,0,0,0,0,0,0,0,0,0.13923967638336,0,0,-1.73472347597681e-18,0,0.0949919652816712,0,0.101258726003106,0,0,0,0.0622386032392596,0,0,0,0,0,0,0,0,-0.00252626937692308,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342750726057945,0,0,0.0204263880176829,0,0,0,0,0,0,0,0,0,0.160701665591776,-0.131588537322203,0,0,0,0,0.395713326143175,0,0.0755506956260382,0,0,0,0,0,0,0,-0.0666482271222887,0,0,0,0,-0.0170298031336007,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712477207029155,0,0.0900204104770496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679207008581846,0.0534946616416567,0,0.220468208397254,0,0.0153991306512142,0,0,0,0,0,0.127709388005936,0,0,0,0.0142693699427968,0,0,0,0,0.0295988132477971,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159535380016614,0,0,0,0,0,0,0,0.171814610231186,0,0,0,0,0,0,0,0,0,0.19937768492343,0,0,0,0.0233696314892593,0,0,0,0,0,0.345847917516467,0,0.00514144627481256,0,0,0,0,0.0219856919887243,0,0
X002008.SZ,0,0,0,0,0.259744718162941,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.168732102888629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47719243363667,-0.230750682772228,0,0,0,0,0,0,-0.139939166896557,0,0,0,0,0,-0.0323427294339541,-0.0422347042059341,0,0,0,-0.137481814403165,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396417615379748,0.0172790432724837,0,0,0,0,0,0,0.0452704736014991,0,0.158209479650854,0,0.0842997034118129,0,4.33680868994202e-19,0,0,0,0,0.00614459878468057,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.11193112089596,0,0,0,0.0713668537485902,0,0,0,0,0,0,0,0.21822628368472,0,0.0519513046675308,0,0,0,0,0,-0.00828196646899678,0,0.0474411069949969,0,0,0,0,0,0,0,0.0908978471848732,0,0,0,0,0,0,0,0,0,0,0,0,0.0467801718580917,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0413552849325554,0,0,0,0,0,0,0,0,0,0.0242229620232404,0,0,0,0,0,0,0,0.0261955533910523,0,-8.67361737988404e-19,0,0,0.0418495188896635,0,0,0,0,0,0,0.0660394111626726,0,0.108062263323028,0,0,0,0,0,0,0,0,0,0.008742622054385,0,0,0,0,0.0119835211080394,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746858163666858,0,0,0,0,0,0.00976205359414764,0,0,0.0153562226494773,0,0,0,0,0,0,0.272611505801301,0,0.0404084388471956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299607366833572,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.0385473764836733,0,0,0,0,0,0,0,0,0,0.114543796943094,0.308063088431996,0,0,0,-0.0666839728655588,0,-0.373837127002509,0,0,0,0.0817909675623566,0.0769178799558749,0,0.2326473596318,0,0,0,0,0,0.0390216340072745,0,0,0,0,0,0,0.0867082519169056,0,0,0,0,0,0,-0.074001703481281,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320945737905575,0,0,0,0,0,0,0,0,0,0,0,0,-0.173100915294966,0,0,0,0,0.18600702417065,0,0,0,0,0,0,0,0.383769698058065,0,0,0,0.120966251588975,0,0.0507901614343167,0,0,0,0,-0.0113963261215744,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.147884545799238,0,0,0,0,0,0,0,0,0,0,0,0.196374513521377,0,0.167704089432122,0,0,0,0,0,0,0.17701428889622,0.00190067865337477,0.25802966950807,0,0.0217534035108211,0,0,0,0,0,0,0,0,0.0406379558007623,0,0,0,0,0,0,0,-0.0130348204603864,0,0,0,0,0.104216957104284,0,0
X002506.SZ,0,0,0.0207378373756596,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.138339206074362,0,0,0,0,0,0,0,0,0,-0.0185760463368579,0,0,0.0779961241458963,0,0,0.111018704638434,0,0,-0.117921222854294,0,0,-0.107079796920396,0,0,-0.0591401735077414,0,0,-0.0767479823733,0,0.093104058208668,0,-0.00819488085778532,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281360855117641,0,0,0,0,0,0,0.178406411865778,-0.0276649886214845,0,0,0,0.264064623823514,0.33853444762298,0,0,0,0,0,0,0,0,0,0,-0.38785257610526,0,0,0,0,-0.0488078300998156,0,0,0,0.102556560535663,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0422963689448788,0,0,0,0,0,0.0698675650324508,0,0,0,0,0,0.00326356308151585,0.00726738684685104,0,0.0721882319674138,0,0,0.00707988486832512,0,0,0,0,0,0,0,0.0778233286668051,0,0,-0.0274113515825671,0,-0.00454960769044763,0,0.0277088834904504,0,0.0990360432503374,0,0,0,0,0,0,0,0.0064128576686974,0,0,0,0,-0.0298740262077484,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560610727918061,0,-0.0606500517067458,0,0,0.15220225346539,0,0,-0.129323080895854,0,0.219525800473826,0,0,0,0,0,0,0,0.0613290112255183,0,0,0,0,0,0,0,0.0903953016031808,0,-0.04532061234115,0,0.0132921239429554,0,0,0,0,0.00321042236947589,0,0
