,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X600104.SH,X000651.SZ,X300014.SZ,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X000661.SZ,X600522.SH,X300142.SZ,X601877.SH,X002074.SZ,X002180.SZ,X600460.SH,X600741.SH,X000733.SZ,X600884.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X601799.SH,X002176.SZ,X002236.SZ,X600563.SH,X600584.SH,X000800.SZ,X600779.SH,X002007.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140028968581779,0,0.127293290244066,0,0,0,0,0,0,0.0877576318124721,0.0434948145362122,0,0,0.0275388647608777,0,0,-0.0340892809454901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380018704355682,0,0,0,0,0,0,0,0.0251724245051752,0.00488875353279079,0,0,4.33680868994202e-19,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.013020947954685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919359259239584,0,0.113912914056692,0,0.16132373271755,0.189655722277729,0,0,0,0,0.0690254186201543,0,0.0576643402448216,0,0,0.107715164884771,0.147927542680774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0456554772682092,0,0.00647436231511231,0,0,0,0,0,0,0,0,0,0,0,0,0.0520955747215252,0,0,-0.03704497726432,0,0,0,0,0,0,0.239195874300986,0,0,0,0,0,0.123326216883928,0,0,0,0,0,0,0.187203467112348,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.0308636659657532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13142822721252,-0.0563104375500935,0,0,0,0,0,0,0.0109538604759337,0,0.484821470060897,0,0,0,0,0,0,0,0,0,0.429801759291578,-0.206447391999009,0,0,0,0.0303908009254533,0.00266118636707643,0,0,0,0.0811807084583516,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0846301970541979,0,0,0,0,0,0,0,0,0,0,0.00247159117471578,0,0.176674901537159,0,0,0,0.0349439757653572,0,0,0.194947736856777,0,0,0,0,0,0,0.0552771961030846,0,0,0,0,0,0.0979943077384357,0,0,0,0,0,0,0.0147860295636194,0,0,0,0,0.0291615828705317,0,0
X600031.SH,0,0,0,0,0,0,0,0.206204604687649,0,0,0,0,0.0250541993555535,0.0029401028859646,0,0,0,0,0,0,0,0,0.0158059373346934,0.183660112159395,0,0,0,0,0,0,0,0.142980096294361,0,0,0,0,1.73472347597681e-18,0,0.0302545961322564,0.0267963786767159,0.108176646617011,0,0,0,0,0,0,0.0640950107275052,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.165282211342388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175562230798299,0,0,0,0.367480172187791,0,0.0235509806179571,0,0,0,0,0.415778514374672,0,-0.13885723197847,0,0,0.135550773764824,0,0,0,0,0,0,0,-0.0615496958293713,0,0,0,0,-0.0531755735301712,0.0405070663734053,0,0,0,-0.0780027705713696,0,0
X000725.SZ,0,0,0,0,0.00899660490488652,0,0,0.0571218482762837,0,0,0,0,0,0,0,0,0.0752339762697552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460590456926877,0,0,0,0,0.0492039251385657,0.233912718166281,0.0139772112447269,0,0,0,0,0,0,0,0,0.0286732060706479,0,0,0,0.00520874978655781,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0959013297685929,0,0,0,0,0,0,0,0,0,0,0.0659948179184391,0,0,0,0,0,0,0,0,0,0.0581043590030471,0.035726413647441,0,0.0154787922285083,0,0,0.0176268923863015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502938897843928,0,0,0,0.0177493591405512,0,0,0,0,-0.0134015863645257,0,0
X000596.SZ,0,0.232573025050026,0.102628678187175,0.263513799339893,0,0,0,0.0368989232253256,0,0,0,0,0,0,0,0,-0.010972239707494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107499805580708,0,0,0.0318166743804647,0,0,0,0.0626322667516845,0,0,-0.0270769473421414,0.0562572236922311,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0812855845845318,0,0,0,0,0,0,0,0,0.0854910384740454,0,0,0,0,0,0,0,0.149390090302222,0.0630418593145537,0,0,0,0,0,0,0,0,0.0200697055418496,0,0,0,0.190275762264089,0,0,0,0,0,0,0.177119230178054,0,0,0,0,0,0,0,0,0.0106856948723804,0,0,0,0,0,0,0
X000063.SZ,0,0,0.10913212167823,0,0.0119763939772809,0,0,0,0.0339879376540521,0,0,0.0770685611068528,0.0655193856590308,0,0,0,0,0,0,0,0.105205402750912,0,0,0,0,0,0,0,0,0,0,0,0.00495134541372513,0,0,0,0,0,0,0,0,0,0.00211358464406212,0,0.0630752834147342,0,0,0,0,0,0,0.0155766456886523,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.257128577979716,0,0,0,0.0836697790967467,0,0,0.0592282055611561,0.290580529732098,0,0,0,0,0,0,0,0,0,0,0.0925632019861673,0,0,0,0,0,0,0,0,0,0,0.00247811256910465,0,0,0,0.0120150475989847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120126724211831,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0244872789099104,0,0,0,0,0.0810209736656551,0,0.107298452785821,0,0,0,0,0,0,0.0117075602881006,0,0,0,0.0778544437935083,0.0457017704690899,0,0,0,0,0,0,0,0,0,0,0.0651308158576002,0,0,0,0.0820777030666347,0,0,0,0.120670266432104,0.00227479880584412,0,0,0,0.0179026078331708,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856884831677568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636407825492735,0,0,0,0.0881366136460063,0.128125624639007,0,0,0,0,0,0,0,0,0,0.253419563648912,0,0,0,0,0,0,0,0,0,0.0706467467093121,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075375124667425,0.258957598371512,0,0,0.0870700677998349,0,0,0,0,0,0,0.0656604224622827,0.00364702584531532,0,-0.0233667777355965,0,0,0,0,0.0495868908557598,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0607576717480676,0,0,0,0.0714047645160657,0.207421950601731,0,0,0,0,0,0.0932761780262747,0,0,0,0,0,0,0,0.0436278664254518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118716460500543,0,0,0.181722156715437,0,0,0,0.0205915085527348,-4.33680868994202e-19,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0960250699660649,0,0,0,0,0,0,0,0,0,0,0,0.021308150883838,0,0,0.0354421285215155,0,0,0,0,0,0,0,0,0.125672925356075,0,0,0,0,0,0,0.118720071247814,0,0,0,0,0,0,0,0,0.151803137806377,0,0,0,0.0131574334709656,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.111178392124934,0,-0.026831168702171,0,0.180817778528014,0,0,0,0.0444272434615965,0,0,0,0,0,0,0,0.00521592715598971,0,0.155059686941175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220244838649533,0,0,0,0,0,0,0,0,-0.0111070965815774,0,0,0,0,-0.0307757868076164,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0728646911912809,-0.135814737118849,-0.116527163220832,0,0,0,0,0,0.0500169758928698,0,0,0.0502862919178691,0,0,0,0,0,0,0,0,0,0,0,0,0.140139461600283,0,0,0.0545259974885804,0,0,0,0,0,0,0,-0.139781652002446,0,0.263957375975433,0,0,0.13565320763829,-0.128732079133778,0,0,0,0,0,0
X601877.SH,0,0,0,-0.034686438985409,0,0,0,0,0,0,0,0,0.0352444027389915,0,0,0,0,0,0,0,0.0913009717495385,0,0.11595231809857,0,0,0,-3.46944695195361e-18,0,0.242531101205086,0,0,0.113101905950027,0,0,0,0,0,0,0,0,0,0,0,0,0.233855958943891,0,0,0,0,0,0,0,0,0,0,0,0.0183763303472572,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122668753726607,0.067338913468756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214848679907399,0,0,0.200387548620751,0,0,0,0,0.140425942125269,0.445488468283317,0,0,0,0,3.46944695195361e-18,0.0289555318387198,0,0,0,0,0,-0.054084739628853,0,0,0.0622441083648987,0,0,0,0,0.210634548429387,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0870362645181402,0,0.0520547820778968,0,0,0,0,0,0,0.0580763976962433,0,0.0186069717727268,0,0,0,0.152855442381736,0,0.0384898095587417,0,0,0.0854291526372754,0,0,0,0,0,0,0.0270360241727845,0,0,0,0,0,0.0251487132464494,0,0,0,0,0,0,0.019150949330942,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0606395421159819,0,0,0,0.177168174515029,0,0,0,0,0,0,0,0,0,0.236390956367096,0,0,0,0.0315078377684055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116678974366738,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.028327618889334,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.298733258942619,0,0.0998081569989706,-0.0926075959092427,0.106914008488296,0,0,0.0886758836250258,0,0,0,0,0,0,0,0,-0.0445474759133067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169442278649125,0,0,0,0,0.0763454184283631,0,0,0,0,-0.0237944341942239,0.0194955196842545,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0731610987281471,0,0,0,0,0,0,0,0.219930590619749,0,0,0,0,0.00978591597787135,0,0,0,0.12527945367932,0,0.106797675107875,0,0.0410827659191757,0,0,0,0,-0.0635022739645874,0,0,0,0,0,0,0,0,0,0,0,-0.155715679143877,0,-0.0824875917259398,0,0,0,0.0294590706689831,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.158187425696122,0.211083626435487,0.122556748524165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194048451648888,0,0,0,0,0,0,0,0,0,0,0,0,0.0584579782883588,0,0.161189914352115,0.0446495087780105,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481516238602126,0,0.612037036183928,0,0,0,0,0,0.0297641504868258,0,0,0,0,0,0,0,0,0,0,0,0,0.0149566672655707,0,0,0,0.219142273874833,0,0,0.0476017443859024,0,0,0,0.0159814379232669,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.0876522586068453,0,0,0,0,0,0,0,0,0,0.0295953967954693,0,0,0.0105197699896385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717059721986111,0,0,0.0971032458167597,0,0,0,0,0,0,0,0,0.0327459907096853,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0208482774760768,0,-0.0114478980823424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568604477100242,0,0,0,0,0,0,0.518259342986276,0,0,0.00672628077794541,0,0,0,0,0,0.0422261158116349,0,0,0,0.00439976215672618,0.0418245615548919,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0127159877199811,0,0,0,0,0,0,0,0.190452363913772,0,0,0,0,0,0,0,0,0,0,0.0525706177918418,0,0,0,0,0.0461173994877185,0,0,0,0,0,0.0219661079741455,0,0,0,0,0,0,0,0,0,0,0,0.149504191719779,0,0.0303807973327252,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0318590176429081,0,0,0,0.0262970925279788,0,0.071102633931699,0,0,0,0,0,0,0,0,0,0,0,0.406162033526867,0,0,0,0,0,0.0311696449248753,0,0,0.151746505951681,0,0,0,0,0,-0.0170663186956827,0,0,0,0,0,0,0,0.183438547925962,0,0,0,-0.0196301687733104,0,0,0,0.015385596199053,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.178104078717835,-6.93889390390723e-18,0.0380442222561715,0,0,0,0,0,0,0.0658269184546468,0,0,0,0,0,0,0,0,0,0,0,0.123421285173804,0,0,0,0.244737345606037,0,0.035637431170467,0,0,0,0,0,0,0,0.0207384657220885,0,0.043928640191826,0,0,0,-0.098520197062659,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.457452916410278,0,0,0,0,0,0,0,0,0,0,0,0.0731887086030727,0,0,0,0,0,0,0,0,0,0,0,0.0630022420101216,0.0225588600065214,0,0,0,0,0,0,0.059914198937312,0,0,0,0,0,-0.0603136120948744,0,0.0223447558389232,0,0,0,0,0,0,0.00706731814277675,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996881996901432,0.250266005354693,0.0565309134881242,0,0,0,0.0287748901811577,0,0.169137886342333,0,0,0,0.130212488068819,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0243665092430962,0,0,0.0279011426242947,0,0,0,0,0,0,0,0,0.0440618000607479,0,0,0,0,0,0.070048708624303,0,0,0.0386250503982943,0.279205190062831,0.00879562106117051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244629536246038,0,0,0.0965762920876393,0,0,0,0.0186584760544599,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759075524499538,0,0,0,0,0,0,0.11362938105599,0,0,0.0767178158170805,0,0,0,0,0,0,0,0,0,0,0.212005696199217,0,0,0.105907266717288,0,0,0,0,0.103959031551599,0,0,0,0,0,0,0,0,0,0.0138265612077949,0,0,0,0.0835697593319285,0,0
X600779.SH,0,0,0,0,0,0,0,0.190995219287521,0,0,0,0,0.0495896515866543,0,0,0.109975009213677,0,0,0,0,0,0,0,0,0,0,0.146297765675967,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.326154265301526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105747867763677,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606609622829861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145640765951726,0.236718674662368,0,0.0785333096131787,0,0.136631110674395,0,0.00860082801056967,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.173079277973467,0.0310477695287447,0,0,0.0771458486602016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116554474286949,0,0,0,0,0.032222127024017,0,0,0,0,-8.67361737988404e-19,0,0,0,0.222714581903419,0,0,0,0,0,0.0114657657798725,0,0,0,0,0,0,0
Change_TY3M,0,0,0.183998266146628,0,0,0,0,-0.0526309140161568,0,0.0989621512459874,0,0,0,-0.0755002653375656,0,3.46944695195361e-18,0,0,0,0,-0.0924078992413123,0,0,0,0,-0.0481160387462722,0,0.0259168012943075,-0.0147440394771648,0,0,0,0,0,0,0,0,0,0.156171669836592,0,0,0,-0.151964046919314,0,0,0,0,0,-0.0445802624556161,0,0,-0.0726807470051289,-0.1101948409422,-0.218093156715954,0,0,-0.0753725020963654,0,0
Slope,0,0,0,-0.439604201525177,0,0,0,0,0,0,0,0,0,0.206819751251145,0,0,-0.13325826125497,0,0,0,0,0,0,0,0,0,0,0.499582881947268,0,-0.280538821888757,0,0.178873372955785,0,0,0,0,0,0,0,0,0,-0.261349958101574,0,0,0,0,0,0,0.16831985682948,0,0,0,0,0,0,0,-1.31507615344573,0,0
TED,0,0,0,0,0.0609474671359673,0,0,0,0,-0.0844696306196417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119574455126752,0,0,0,0,0,0,0.251214489043338,0,0,0,0,-1.73472347597681e-18,0,0,-0.128921745419285,0,0,0,-0.17387906757279,0,-0.132925443683713,0.210423472481299,0,0,0,0,0.27253375273701,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631222404864231,0,0,0,0.0736776572012889,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507220310301034,0,0,0,0,0,0.109424926076433,0,0,0,0,0,0,0,-0.00676636992211629,0,0,0,-0.0622075948972051,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031742070581307,0,0,0,-0.201684999417574,0,0,0,0,0.125394781018643,0,0,-0.0540561467338785,0,0,0,0,0.0188001089087676,0,0,0,-0.0568775513581823,0,0,0,0,0,0,0.0923887051039536,0,-0.0225408792448113,0,0,0,0,0.0547427112628405,0.0620054070448083,0,0,0,0.0132106198769473,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00189333471603148,0,0,0,0,0,0,0,0,0,0,0.0010754147956384,0,0,0,0,0,0,0.00121456084742312,0,0,0,0,0,0,0,0,0,0,0,0,0.00121386487102239,0,0,0,0,0,0,0,0,0.0085936653488495,-0.00890574003071504,0,0,0,0.0176316549863443,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.514463611651063,0.395112269633324,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00719066603138491,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556080326979786,0.0346389057232009,0,0,0,0.0166513789884109,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462849135019115,0.00809978661085492,0,0,0,0.00460418625127006,0,0
