,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X002241.SZ,X000596.SZ,X002007.SZ,X002236.SZ,X000100.SZ,X000157.SZ,X300003.SZ,X601877.SH,X002463.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X002008.SZ,X000066.SZ,X000625.SZ,X002129.SZ,X300136.SZ,X600867.SH,X300014.SZ,X000977.SZ,X002506.SZ,X600498.SH,X600177.SH,X002456.SZ,X002049.SZ,X002371.SZ,X002180.SZ,X600066.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768757605497606,0.104741732205592,0,0,0.0887221981678382,0,0,0.0466398283081502,0,0,0,0,0,0,0,0,0,0,0,-0.046742477393234,0,0,0,0.0948643057028235,-0.166199261623088,0,0.244483704257584,0,0,0,0.0634008888817305,0,0,0,0,0,0,0,0.0114416559516988,0,0,0,0.0258775228781638,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0116397306024246,0,0,0.0557099504238028,0,0,0,0,0,0,0,0,0,0,0.0277404166424678,0,0.110388750449735,0.00251259296257649,0,0,0,0,0,0,0.0735666508419805,0.0570459766693556,0,0,0,0,0,0,-0.00777155370389975,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323295113069893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12672723376261,0,0,0,0.0316807613954103,0,0,0,0,0,0,-8.67361737988404e-19,0.0380471207327964,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130350969570296,0.0420052882729444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270845132583774,0.629462480185538,0,0,0.0857181147145873,0,0,0,0,-0.111322957924844,0,0,0,0,0,-0.0468762845475311,0,0,0,0,-0.0727162248786986,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201483920619505,0,0,0,0,0,0,0,0,0.169388931581128,0,0,0,0.0391760632020423,0,0,0,0,0.0197927882776611,0,0.127308419801215,0.0493535736658139,0,0.201061098981691,0,0,0,0.33684064902662,0.127390980390638,0,0.0903965325422241,0,0,0,0,0,0,0.0101084247849983,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0326381860522331,0,0,0,0,0,0,0,0,0,0,0.0244013900123237,0,0,0.0187906314841783,0,0,0,0,0,0,0,0,0,0.0168912864252955,0,0,0,0.0131301732995752,0,0.11538768409022,0.0645919195689972,0,0,0,0,0,0,0,0,0,0,0.00593852488766182,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.07747168771217,0,0.0775091842015252,0,0,0,0,0,0,0,0,0,0.0427548586820406,0,0,0,0,0,0,0,0,0,0,0,0,-0.308484587995717,0,0,0,0.245462024261753,0,-0.0481425419844114,0,0,0,0,0,0.319725226162863,0.161719985692678,0,0,0,0,0.0456370383256393,0,0,0,0,-0.0449336974167471,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906069932198648,0,0.338503169502026,0,0,0,0,-0.363349522607057,0,0,0.078036097111888,0,0,0,0,0.229368860496602,0,0,0.0421675800686824,0,0,0,0,0,0,0,0,0.124406049507036,0,0,0,0,0,0,-0.0854709686278766,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601213287635121,0,0,0,0,0.0655656412688835,0,0,0,0,0,0.178937489311451,0,0,0,0,0,0,0.0181521042061596,0,0,0,0,0,0.0645193162536838,0.135039188264438,0,0,0,0,0,0,0.0633001832554902,0,0,0,-0.0137416539268286,0,0,0,0,0.0425820926754806,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168216580920258,0,0,0.2068320679879,0,0,0,0.0508269225063971,0,0,0,-0.0181519021062759,0.348214951392538,0,0,0.202189245444693,0,0,0,0,0,-0.319006435607532,0,0,0,0,0,0,0,-0.034999496823814,0,0,0,0.0961985547805149,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.151497288992909,0,0,0,0,0,0,0,0,0,0.201733500871526,0,0,0,0,0,0,0.159644380645517,0,0,0,0.175915735707408,0,0.0135178834042801,0.253876790275224,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0442537639886773,0,0,0,-0.0133644730634087,0,0,0,0,0.106888848107416,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128703130348131,0,0,0,0,0,0.0310939008605586,0,0,0,0,0,0,0,-0.0968022423016983,0,0,0,0,0.0256335120585784,0.153500070417307,0.112504382600186,-0.0169137659361772,0,0,-0.129494864442706,0,0,-0.18876887442715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071837042850549,0,0
X600498.SH,0,0,0,0,0,0,-0.0074135560749414,0,0,0.0295476535503837,0,0,0,0,0,0,0,0,0,0.0860115377077415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519933253953396,0,0.146148049783807,0.0885960063859314,0,0,0.0559010942018386,0,0,0,0,0,0,0,0,0,0,0.000654295560483394,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0469801561942689,0,0,0,0,0,0.00940709418445171,0,0,0,0,0,0,0.0685603543053038,0,0,0,0,0.0211843615249496,0,0,0,0,0,0.130125641294188,0,0,0,0,0,0,0.0114651208451707,0,0,0,0,0,0,0,0.0999814474552052,0,0,0,0.0139032550296231,0,0,0,0,-0.0209092129322999,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132179727185595,0.0986894916514328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917493355868563,0,0.0135301114741029,0,0,0,0.141897630746824,0,0,0,0,0.0224733372083155,0.150876015967993,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0373536489539128,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.146393277826176,0,0,0,0,0,0,0,0,0.201033438317514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226822568857463,0,0,0.178492441501886,0,0,0,0,0.00891463432953063,0,0.0547054445129095,0,0.0397247246588214,0,0,0,0,0,0,0,0,0,0.0256484800149023,0,0
X002371.SZ,0,0,0,0,0,0,-0.0541987552309758,0,0,0,0,0,0,0,0,0,0,0,0.122081423549543,0,0,0,0,0,0,0,0.319188417645919,0,0,0,0,0,0,0,0.331338575631081,0.0841562763468063,0,0,0,0,0.12746202250102,0,0,0,-0.0811931950648931,0.111368862357207,0,0,0,0,0,-0.0370934468069192,0,0,0,0,0.0467693580268596,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0566644104401217,0,0,0,0,0,0,-0.0560706864588167,0,0,0,0.148057682135822,0,0,0,0,0,0,-0.00330412602997135,0,-0.0587630243101388,0,0,0,0,0,0.292630810918491,0,-0.172335393035661,0.0801571461779091,0,0,0.128611099447459,0,0,0,0.222059338396728,0,-0.0646889352222067,0,0,0,0,-0.0037843333844727,-0.0528410388067415,0,0.206570648673675,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0485315129154698,0,0,0,0,0,0,0.028180462505097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115319513049481,0,0,0,0,0,0,0,0,0,0,0.119123847204221,0.0504243372433642,0,0,0,0,0,0,0,0,0.00636600975423201,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0671135722286722,0,0,0,0,0,0.0332218050656255,0,0,0,0.126928330173836,0,0,0,0.0301195779803455,0,0,0,0,0,0,0,0,0,0.0105433610024234,0.0353317493547521,0,0,0,0,0,0.202671338687604,0,0,0,0.0514731555267319,0.08968927037343,0,0,0,0,0,0.00204524364861742,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04019908486481,0,0,0,0,0,0.00402987926406712,0,0,0,0,0,0,-0.0811386410691722,0,0,0.0332833373122093,0,0,0,0,0,0,0,0.00580079562211386,-0.054850005310514,0,0,0,0.0338970830201505,0,0,-0.0427097954861392,0,0,0,0,-0.0405491480450117,0,0,0,0.0370507502479763,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166633826996309,0,0,0,0,-0.111254812501952,0,0,0,0,0,0,0,1.53919362008339,0,0,0,0.381785404071432,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218923059093312,0,0,0,0,0,0.0652043262861681,0,0.212440646474486,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993127966878319,0,0,0,0,0,0,0,-0.0579864468366445,0,0,0,0,0,0,0.535982823740484,0,0,0,0,-0.216622650744156,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0259391891294848,0,0,0,-0.0234136588209967,0,0,-0.0357936311903824,0,0,0,0,0,0,0,0,-0.0312911898336325,0,0,0,-0.136156801984778,0,0,0,0.0217063870780004,0,0,0,0,0,0.0602033043180119,0,0,0,-0.073100489772061,0,0.0254017095335033,0,0,0,0,0,0.00603970636549296,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.00151107168919986,0.0264469326149576,0,0,0,0,0,0,0,0.0567181952854196,-0.194648589781883,0,0.041459905781276,0,0,0.0139214724849712,0,0,0,0,0,0,0,0,0,0.0501927897848385,0,-0.0274693406125057,0,0,0,0,0,-0.0218774295343811,0,0,0,0,0,0,0.0170090129303818,0.182188804203626,0,0,0,-0.0104113869678584,0,0,0,0,-0.00559019556790697,0,0
MKvol,0,0,0,0,0,0,0,0,0.000616429739962988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00150641290785328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112099750719181,-0.00842972982327865,0,0,0,0.0107154507494039,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412510634825829,-0.458543952878893,0,0,0,0,0,2.32244023573566
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000534302691265701,0.00250797129272322,0,0,0,0,0,0,0,0,0,0,-0.00268529626617446,0,-0.00948978033173961,0,0,0,0,0,-0.00240140651037988,0,0,1.0842021724855e-19,0,0,0.00290011304330753,0,0,0,0,0,0.00445027946835367,0,0,0,0,0,0.00876044514382071,0,0,0,0,0.0098412640002949,0,0,0,0,-0.0207388328135029,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0133818673804129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126347666717859,0,0,0,-0.0132668737468163,0,0,-0.00823432307966386,-0.00337937511334282,0.00105480079981936,0,0,-0.0112105534843189,0,0,0,0,-0.001529038949766,0,0,0,0,0,-0.0109589957583036,0,0,0,0,0.127441340893559,0,0
