,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000725.SZ,X600031.SH,X003816.SZ,X000568.SZ,X000661.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X300014.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X002129.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000800.SZ,X000625.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002463.SZ,X002414.SZ,X002049.SZ,X002179.SZ,X000066.SZ,X600118.SH,X002185.SZ,X600522.SH,X600498.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.191057134182116,0.195259943834966,0,0,0,0,0,0,0,0,0,0.0466925769521068,0.00256155693852273,0,0,0,0,0,0,0,0,0.0152474082698802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614882359481051,0,0.0224385240859837,0,0,0,0.00507277544039263,-0.00950174611265472,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.229151761006962,0,0.350919911580817,0,0,0,0,0,0.0666178560780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445695541510252,0,0,0.0245227957021687,-0.0222161210095017,0,0,0,0,0,0
X600276.SH,0,0.243300571759043,0,0,0.00147131670748953,0,0,0,0,0,0,0,0,0.191979832819299,0,0,0,0,0,0.00326957359872774,0,0,0,0,0,0.0934589152018585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113384190862974,0,0,0,0,0,0,0,0.00265747851984575,0,-0.0139781299459975,0.00298974480848545,0,0,0,0,0,0
X000651.SZ,0,0.0723343079110639,0,0,0.122364361945927,0,0,0,0,0,0,0,0,0,0,0.187298542167529,0,0,0,0,0,0,0,0,0,0.0321994949353497,0,0,0,0,0.0446021012796905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132951147727703,0.00548134257573989,-0.0101287948154094,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168907327586796,0,0,0,0.168546455836773,0,0,0,0,0.0883936213471654,0,0,0,0,0,0,0.0514941857280768,0,0,0,0,0,0,0,0.0519479291043103,0,0,0,0.0613416954680485,0,0,0.00468354775915302,-0.0146782840862812,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.109566381037776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476842775623857,0,0,0,0,0.16100076137717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116310418278183,0,0,0,0.0207862950750153,-0.0236319784178927,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0749187741962124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488367764839043,0,0,-3.46944695195361e-18,0.178276130207079,0,0.0305713953703225,0,0,0.0772386152458828,0,0,0.123466270051107,0.135148402567102,0,0,0,0,0,0,0,0,0,0,0,-0.00196672504359964,0,0,0,-0.0173535311466153,0.0244891777807296,0.0111117876851798,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459221829764785,0,0,0,0.0215744427749116,0,0,0,0,0,0,0,0,0,0.0734493010279955,0,0.0602769444874126,0,0,0,0.114358006595699,0,0,0,0,0,0,0.289971492131992,0,0,0,0.0315174572990294,-0.00684647577541697,0,0,0,0,0,0
X002304.SZ,0,0.149373052136491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160490991125391,0,0,0,0,0,0,0.0971130525647317,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0145208093307995,0,0,-0.000201084026802013,0,0,0,0,0,0,0,0,0,0,0,0.0386211338864949,0,0.00626400373687051,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124501144960186,0,0.363515710764762,0,0,0,0,0,0,0.166886633148542,0,0,0,0,0,0,0,0,-0.0322521574689095,0,0,0,0,0,0,0,0,0,0.0117832217820331,0,0,0,0,0,0,0.0178518681220447,-0.0162453074175382,0,0,0,0,0,0
X600031.SH,0,0.110804911798202,0,0,0,0,0.19682333623083,0,0,0,0,0,0.00919893428032868,0.0383951903727165,0,0,0,0,0,0,0,0,0,0,0,0,0.191559322571537,0,0,0,0,0,0,0,0,0.0899745937232822,0,0,0,0.0186784213533669,0.0545495858999961,0.0611527982952294,0,0,0,0,0,0,0,0,0,0.00022982916448509,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018247385375194,0,0,0,0,0,0,0,0,0,0.0692324220511994,0,0.0187569689959075,0,0,0.00388422125989614,0,0.146709037103475,0,0,0,0,0,0,0,0,0,0,0.0182135413136213,0,0,0,0,0,0,0,0.00382846458079002,0,0,0,0,0,0,0
X000568.SZ,0,0.523143910633855,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.290376008162657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213813045115807,0,0,0,0,0,0,0,0,0,0,0,0,0.0146788091535987,0,0,0,0.000771919661799909,-0.00825001764395003,0,0,0,0,0,0
X000661.SZ,0,0.046175895230257,0,0,0,0,0,0,0,0,0.000719060741837561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100271493066643,0,0,0,0,0,0,0.0983545385249829,0,0,0,0,0,0.0601528584842463,0,0,0,0.0575875811236493,0,0,0,0.0766043988794704,0,0,0.0371701343602472,-0.0235045449758,0,0,0,0,0,0
X600809.SH,0,0.194279889281649,0,0,0,0,0,0,0,0,0,0,0.33805927703708,0,0,0,0,0,0,0,0,0,0.0744814460193836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596916022198229,0,0,0,0,0,-0.0140335094174771,0,0,0,0.0155504498132238,-0.02105111435989,0,0,0,0,0,0
X600690.SH,0,0,0,0.412359404750428,0,0,0,0,0.0999474716831001,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0269996773810029,0,0,0,0,0,0,0,0,0,0.0113061274296908,0,0,0,0,-0.0547357191996288,0,0,0,0,0,0,0,0,0.0263884441561475,0,0,0,0,0,0,0,0.0162798522694662,0,0,0,0,0,0,0
X000338.SZ,0,0.020887480796819,0,0,0,0,0,0,0,0.0573751816744243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475156010251252,0,0,0,0.0946642168938175,0,0,0,0,0,0,0,0,0.104426152204718,0,0,0,0,0,0,0,0,0,0,0,0,0.00824109405745794,-0.0109650133410153,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176610435125249,0.218803788823456,0,0,0,0,0,0,0,0,0,0.116181019338924,0,0,0,0,0,0,0,0.254299048814455,0.0950243918879988,0,0.113313403704631,0,0,0,0,0,0,0,0,0,0,-0.00358954793537953,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.118688745532682,0,0,0,0,0,0,0,0.0768423564635971,0,0,0.217241568496098,0,0,0,0.0250099233458442,0,0,0,0,0.0392931223396186,0,0,0,0,0,0,0,0,0.0912493661079816,0,0,0,0,0,0,0,0,0,0.0136738897214382,0,0,0.0200536981120196,-0.0363523132444341,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.0685415723792045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361377330983715,0,0,0,0,0,0,0,0.16906876786979,0,0,0.100133139506408,0,-0.243996143459758,0.00543254906668876,-0.0243117976448786,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0659917827623672,0,0,0,0,0.104159722682926,0,0,0,0,0,0,0,0.163590047993603,0,0,0,0,0,0,0.223712904638755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407339126430059,0,0,0,0,0,0,0,0,0,0,0,0,-0.00964525329444451,0.00784237968538146,0,0,0,0,0,0
X000596.SZ,0,0.103966022875078,0,0.111466347641826,0.0522386261517698,0,0.158377169966686,0,0,0,0,0,0.209019003068136,0,0.156536724403346,0,0,0,0,0,0,0,0,0.06360225942318,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0173459051954144,0,0,0,0,0,0,0,0,0,0,0.0210696726330464,0.00269358811307394,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350168747361453,0,0,0,0,0,0,0.0357339638617987,0,0,0,0,0,0,0,0,0,0,0,-0.115176915216095,0,0.0507193190235063,0,0,0,0,0,0,0.00847639723206214,-0.00771578625356542,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.213764551215371,0,0,0,0.292720734235606,0,0,0,0,0,0,0.000518707211608465,-0.0177545713358855,0,0.0266196064643489,0,0,0,0,0,0.149778933983928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00885392060839801,-0.0124561289470096,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.643571757048507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577378310487585,-6.93889390390723e-18,0,0,0.00430828118912458,0,0,0,0,0,0,0.0179053025570505,0,0,-0.00400979733269753,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.217964023220471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105987305055415,0,0,0.0672158808669676,0,0,0,0,0,0,0,0.374551707111626,0,0.0143936819773701,0,0,0,0,0,0,0,0,0,0,0,0,0.0168127213949589,0,6.93889390390723e-18,0,-0.0134160489583403,-0.000470929523385032,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10484946748928,0,0,0,0.0859656618220071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339396972192725,0,0,0,0,0,0.0778285224574239,0,0,0,0,0,-0.0105956645707914,0,0,0,0,0,0,0
X300003.SZ,0,0.0849774510663304,0.196420764966402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516914419777502,0,0,0,0,-0.04313888592719,0,0,0,0,0,0,0,0,0,0,0,-0.0340099615393162,0,0,0.262213247730018,0,0,0,0,0,-0.0426012547077952,0,0,0,0,0.00359288288374705,0,0,0,0,0,0,0
X300124.SZ,0,0.0867585823862966,0,0,0.129393422486363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913386550274698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139753746287734,0,0,0,0,0,0.0510076953140924,0,0,0,0.0220960957949863,0.00290864256286004,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262878647019725,0,0,0.262270413485098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105850129495364,0,0,0,0.19028103050464,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.215636150147347,0,0,0,-0.0251310014933592,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0972197381306069,0.341036514964966,0.000583320817722264,0,0,0.154155159936502,0,0,0,0,-0.379650710619555,0,0,0.244515230529526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332383178717563,0.00849970147685306,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.106598205796378,0,0,0,0,0,0,0,0,0,0,0,0.0434136198771332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035016769642218,0,0,0,0.013246025007351,0,0.0905263998522904,0,0,0,0.0389477654189542,0,0,0,0,0.35433487582912,0,0.00718929522262862,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.30620849133078,0,0,0,0,0,0,0,0,0,0,0,0,0.149306222436642,0,0,0,0,0,0,0.106906407018227,0.00636343835401763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173259672019951,0,0,0.0784395260437558,0.047287268676405,0.0929285415491078,0,-0.00436722718913359,0.0116690375947595,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10558698583731,0,0,0,0,0,0,0,0,0,0.0271484186206354,0,0,0,0.0708258102477664,0,0,0,0,0,0.0684960405691384,0,0,0,0,0,0,0.0052475386624563,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.170690548497514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371052430907828,0.160220735260257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012556952722026,0,0,0,0.0363204060003893,0,0,0.0445500304596018,-0.0143347851754,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0287753778844651,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0674203791882143,0,0,0,0,0.00189689662466355,0,0,0,0,0.0353587859648356,0,0.179091386648471,0,0,0,0,0.128064931636003,0,0,0,0,0,0,0,0,0,0.0120906785187988,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.16354572767849,0,0,0.111173047725202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251384964642411,0,0,0,0,0,0,0.182629609559471,0,0,0.0131229523644387,0,0,0.0123101126835437,-0.0208368461350135,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153764286111367,0,0,0,0,0.0804726179448651,0,0.0256950759862368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11213977563875,0,0,0,0.422486441193966,0,0,0,0,0,0.0117479966687166,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419908776345319,0,0,0,0,0,0,0.0679875201064855,0,0,0,0,0.0258884124866503,0,0,0,0,0,0,0.326680411599642,0,0,0,0,0,0,0,0,0.141640974337262,0,0,0,0,0,0,-0.015504826483983,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699953399623569,0,0,0,0,0,0,0,0.373887519909385,0,0,0,0,0,0,0,0,0,0,0,0.08958251499813,0,0,0,0,0,0,0,0,0.0711544184542505,0.0447731903010877,0,0,0.0158320163026261,-0.0124762597968466,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313377344528353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463372285332161,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165275507181155,0,0,0,0,0,0,0,0,0,0,0,0,0.497087627416656,0,0,0.057099241730826,0,0,0.162486374912202,0,0,0.0206400281070551,0,0,0,0,-0.00642769555083881,0.0709082899726193,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0242983136778287,0,0,0,0,0,0,0,0,0,0,0.134404767624416,-0.083066605538554,0,-0.174393407362252,0,0,0.0356081169778115,0,0,0,0.0215960010833777,0,0,0,0,0,0,0,0,-0.0190896749496588,0,0.0689647405363719,0,0,0,0.0527927915221401,0.0891040581700415,0,0,0,0,0,0.00740913462220492,-0.0267913561364199,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0467450222812766,0,0,0,0,0,0,0,0,0,0,0,0,0.259862648427718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126592283450189,0,0,0,0,0,0,0,0.11235638564907,0,0,-0.0051512021381549,0.00965548859195887,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273770397040546,0,0,0,0,0.158057847909578,0,0,0,0,0,0,0,0.0465270141542956,0,0,0,0,0,0,0,0,0,0.182193315677877,0,-4.33680868994202e-19,0,0,0.00974609464823459,0,0,0,0,0,0,0.152751900067866,0.0981373246681935,0,-0.00705904010067291,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642815176829659,0,0,0.268894404621697,0,0,0,0,0.0383830537296272,0,0,0.426373818430142,0,0,0,0,0,0,0.0408304916669402,0,0,0,0.05512062752375,0,0,0,-0.0290338357064212,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0440629039981532,0,0,0,0,0,0,0,0,0,0,0.0157906140489457,0,0,0,0,0,0,0,0,0,0,0,0.172748050365495,0,0,0,0,0,0,0,0,0.19062568422975,0,0,0,0,0,0,0,0,0.304075310155724,0,0,-0.0332577363799847,0,-0.0044944078904789,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0822906643696147,0,0.11098352507006,0,0.367259182942211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014992036986806,0.262790987382891,0.0264398885189743,0,0,0,0,0,0.00789140080056934,0,0,0,0,0.0162859427431958,0,0,0,0,0,0,0
X000021.SZ,0,-0.0796867424516653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121995106731861,0.275679118827558,0,0.0191637021193572,0,0,0,0,0,0,0,0,0,0,0,0,-0.120665736945008,0,0,0,0.290703190147285,0.084634252570268,0,0,0.325068681433257,0,0,0,0,0,0,0,0,2.71050543121376e-20,-0.0398762677487971,-0.0259888433763726,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716353798776219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119787961618098,0,0.135942957587333,0,0.163202182494153,0,0,0,0,0,0.00445272580769828,0,0,0,-3.46944695195361e-18,0,0,0.0159280339571406,-0.0152594971265372,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117066473372285,0,-0.0236430322613667,0,0,0,0,0,0,0,0,0,0.199338498865836,0,-0.062838864611892,0,0,0,-0.130795707919404,0,0,0,0,-0.0449041842815568,-0.0261084305839532,-0.0689399209633581,0,0,0,-0.0279195451437398,-0.0860994663102843,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474607015023903,0,0,0,0,0,0,0,0,-1.01729435242536,0,0,0,0,-0.392618389309006,2.21263150908073,0.80871541340483,0,0,0,0.53405113455401,0,0,0,0,0,-1.01096346837853,-0.725759350887116,0,0,-0.107171050638245,0,-0.0994036136464994,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.773100872523614,0.538277612849628,0,0,0,0,4.22400901033247,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123772108486335,0,0,0,0,-0.0103163972288979,0.0302527221976643,-0.0669114104626345,0,0,0,0,0,0,-0.0198802875678026,-0.0854869342533638,0,0.047840468907194,0,0,0,-0.000229412614131057,0,0,0,0,0,0,0,0,0,0,0,0.0136570775576244,0,0,0,0,0.011201045304349,-0.00491622387211753,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0644403530690468,-0.0714462574991206,0,0,0,0,0,0,-0.040136227504874,0,0,0,0,0,0,0,0,-0.0621929663841396,-0.0456422867018488,0,0,0.0375397299111166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668414979877871,0.0492014864864268,0,0,0,-0.131390921553667,0,-0.0288022218384547,0.0212278595528353,-0.0247263406069321,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000998981428150584,0.00349706847504435,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845055618052009,0,0,0,0,0,0,0.0642600983852559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416301515909343,0,0,0,0,-0.015611977761348,0.127880556837612,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0141534870296585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347359672775797,0,0,0,0,0,0,0,0,0,-0.00253148992956275,0,0,-0.00813000530482607,0,0,0,0,-0.00592651194771949,0.0151205713234212,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261230491618384,-0.00258333776987623,0,0,0,0,0,0
