,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X600372.SH,X002236.SZ,X600089.SH,X002475.SZ,X600741.SH,X000338.SZ,X002292.SZ,X002241.SZ,X300124.SZ,X000568.SZ,X600839.SH,X002465.SZ,X600177.SH,X002294.SZ,X000977.SZ,X600867.SH,X002074.SZ,X000869.SZ,X600582.SH,X002129.SZ,X000800.SZ,X300003.SZ,X600498.SH,X000581.SZ,X600525.SH,X000550.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.120405455329407,0,0,0,0,0.170012962616792,0,0,0,0,0,0,0,0,0,0,0.122994737437628,0,0,0,0.112629254244963,0.0199155369847971,0,0,0,0,0,0,0,0,0,0.000340316942964479,0,0,0,0.0240129570910324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.237230732953761,0,0.19334362054266,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0.0368032589598769,0.230323083725827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211327354515202,0,0,0,0,0,0.016658007999206,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0523643717811249,0,0,0,-0.0519091137021381,0,0,0,0.218862161293188,0,0,0,0,0,0,0,0,0,0.00145432066213877,0.0324766881318403,0,0,0.025208142519118,0,0,0,0,0,0.0323425314610262,0.112645155051215,0,0,0,0,0,0,0,0,0,0,0,-0.0334648541206939,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.152602629169207,0,0,0.0159793595466865,0,0,0,0,0.149957300807625,0,0,0,0.268869164120936,0,0,0,0,0.0576345227151139,0,0,0,0,0,0,0,0,0,0,0,0.0960881391147257,0.083126143596563,0,0,0,0,-0.0293912803055475,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111717897780366,0,0.0110147980752676,0,0,0.190464464742862,0,0,0,0,0,0,0,0,0,0.324576633955947,0.0727407657963086,0,0,0,0,0,0,0,0,0,0,0,0.0522525870572513,0,0,0,0,0,-0.0211444862680041,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.180089949991131,0.212353360648703,-0.027081197206769,0,0,0,0,0,-0.0805216094128918,0,0,0,0.0127993795429619,0,-0.0736925734857187,0,0,0,0,0,0,0,0.398061691241546,0.0317825916035415,0,0,0,0,0,-0.0712059740521406,0,0,0,0,0,0,0,0,0,0,0,-0.0363072372365692,-0.0334081326759218,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129703309403768,0.0562356949798359,0,0,0,0,0,0,0.241768055861676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011664358301954,0,0,0,0,0.156353852468356,0.114938629914469,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.326175545827605,0,0,0,0,0,0,0,0,0,0,0,0,0.323679416255109,0,0,0,0.0638485462903693,0,0,0,0,0,0,0,0,0.0893870758055908,0,0.00743897739572268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094974930422994,0.253300879313365,0.043320514923748,0,0,0,0,0.325212535906775,0,0,0,0.0207257575153853,0.0164408217320156,0,0,0,0.0208845203716959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00692810877802143,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263279749225845,0,0,0,0,0.0120923651907653,0,0,0,0.253857779731263,0.358664633071008,0,0,0,0.0450107167256817,0,0,0,0,0,0,0,0,0,0,0.033166523338255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.195679974984284,0,0,0,0,0,0,0,0,0.0476783867475397,0,0,0,0,0.191892669365955,0.121221818955757,0,0,0.17247371115648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575604417937184,0.19207895900654,0,0.361637624829175,0,0,0,0,0,0,0,0,0,0,0.0174284660311656,0,0,0,0,0,0,0,0,0,0.0804831044789156,0,0,0,0,0,0.10231199285406,0,-0.0105895575266133,-0.0133796470976779,0,0,0,0,0,0
X600703.SH,0,0,0,0.301380933117357,0,0,0,0,0,0,0,0.146533317613374,0,0,0,0,0.0410739840137759,0,0,0,0.0950709351644321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511941620650942,0.0978810484113337,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0751297524943496,0,0,0,0.0374254177557626,0,0,0.119319207275798,0,0,0,0,0.115356210024409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163253350606211,0,0,0,0,0.214246143210071,0,0,-0.042840820294377,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.198973814430904,0,0,0,0,0,0,0,0.0678820843752161,0,0,0.0404733645779219,0,0,0,0,0,0,0,0,0,0,0.0414478334757242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311726926148643,0,0,0,0,0,0,0,0,0
