,X600519.SH,X002415.SZ,X000858.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X600809.SH,X000661.SZ,X000100.SZ,X000596.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X600487.SH,X600776.SH,X000625.SZ,X002456.SZ,X600498.SH,X000157.SZ,X002179.SZ,X300146.SZ,X000050.SZ,X300142.SZ,X600867.SH,X002180.SZ,X002371.SZ,X000977.SZ,X002241.SZ,X600089.SH,X600522.SH,X600177.SH,X600066.SH,X600118.SH,X600566.SH,X600372.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.080499208042514,0,0,0,0,0,0,0,0,0,0,0.188072288593713,0,0,0,0,0,0,0.0155821446956136,0,0,0,0,0,0,0,-0.00347203183492617,0,0,0,0,0,0.0552427598105874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168960439814945,0.00519428816626118,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0425336236945328,0,0,0.119799135346003,0,0,0,0,0.445782250590142,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278518668349741,0,-0.00119948599570626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226642951362766,0.0172628915669413,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427168487286893,0,0,0,0,0.02861184859097,0.064441609582252,0,0,0,0,0,0.0839952320601845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135082697343412,0,-0.0114297859424206,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0727126495215214,0.164091830629492,0,0,0.12859820128818,0,0,0,0,0,0.0924287261176969,0.0313036288760144,0.0787298982883561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548587199402031,0,0,0,0,0,0,0,0,0,0,0,0.163717527905457,0,0,0,-0.00107105964827974,-0.0776501258579892,0,0,0,0,0,0
X000651.SZ,0,0,0.278544655388009,0,0,0,0,0,0,0.0105497011169804,0,0,0,0,0.0862774351628528,0,0,0,0.0993539989859524,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116144579313197,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189386279573889,0,0,0,0,0,0.0379894998921691,0.0601979785005735,0,0.0407230105234184,0.122394684938804,0,0,0,0,0,0,0,0,0,0,0,0.0243386794082756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289146395940514,0.0329603026033037,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0423523569946268,0,0,0,0.587553588289218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103157386901277,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0509088882040827,0,0,0,0.00741958806611084,-0.00547459054870444,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909975227565947,0,0,0,0.0681932771239609,0,0.0802117409783606,0,0,0,0,0,0.0831082296964866,0.110910876094344,0,0,0,0,0.0956009818079823,0,0,0,0,0.0113071413279545,0,0,0,0,0,0,0,0,0,0,-0.0294991591297212,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.000366395290102504,0,0,0,0,0,0,0,0.171570617840494,0,0,0,-1.73472347597681e-18,0.0349176839164808,0,0,0.326200612471206,0.0110748995177603,0.0166208759188189,0.0911236812057761,0,0,0,0.0136855945867113,0,0,0.0186194887142393,0,0,0.0842543398898259,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0108673517305243,0,0,0,0,0,0,0
X600690.SH,0,0,0.163675187043988,0.206191073163288,0,0,0,0,0,0,0,0,0.170452014631287,0,0,0,0,0.0158916490010211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636469713850608,0,-0.0304550613820107,0,0,0,0,0.183153305502184,0,0,0,0,0,0,0,0,0,0,-0.032131112727672,0,0,0,0,0,0,0
