,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002008.SZ,X600487.SH,X601877.SH,X002456.SZ,X002241.SZ,X000100.SZ,X600066.SH,X600809.SH,X300136.SZ,X002508.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X600522.SH,X600867.SH,X600271.SH,X600089.SH,X000157.SZ,X000981.SZ,X002085.SZ,X000596.SZ,X600177.SH,X600699.SH,X600498.SH,X600566.SH,X300142.SZ,X000661.SZ,X002179.SZ,X600118.SH,X002129.SZ,X000050.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.181998749541755,0,0.53745140505624,0,0.130623623563521,0,0.0652386093421092,0,0,0,0,0,0,0,0,-0.0136572279486579,0,0,0,0,0,-0.0196979142187203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189129920477027,0,0,-0.0062538123093431,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0511643509930858,0,0,0,0,0.0737521726600906,0.000672370941725984,0,0.189394918607218,0.0850680983697848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903303786373144,0,0,0,0,0,0,0,0,0,0,0,0,0.00822431596568774,0,0,0,-0.000728782046643834,0,-0.0226236439963515,0.0326231649728414,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.164482654862531,0,0,0,0,0,0.0320312904572841,0,0.250036202220557,0.241669005848345,0.0534576760003123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467730151618632,-0.00783120049254176,0,0,0,0,0,0
X000858.SZ,0.155389529318801,0,0,0,0.0745192043253083,0,0,0.0312970198133326,0,0,0,0.327581441116713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309237692783969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11342970561297,0,0,-0.000170107441813493,0,0,0,0,0,0,0
X000651.SZ,0,0.204340736637193,0,0.403146466537055,0,0,0,6.93889390390723e-18,0.051167267086218,0,0,0,0,0,0.0717472870788782,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0330378040231737,0,0,0,0,-0.0403953879782638,0,0,0,0,0,0,0,0,0,0,0,0,0.0751954117768086,0.136647047602026,0,0,0,0,0,0,0,0.0130556926363371,0,0,0,0,0,0
X600276.SH,0,0,0.129257773972086,0,0,0,0,0,0,0,0.153744928215988,0.253289803022817,0,0,0,0,-5.42101086242752e-20,0,-6.93889390390723e-18,0.0754533260325771,0,-0.206336225192507,0,0,0,0,0.100333681030195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163341085087029,0.0405471994398632,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.250539153061052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988288765217069,0,0,0,0.024337099441755,0,0,0,0,0,0,0,0.16198690819849,0,0,0.0302891154054801,0,0,0,0,0,0,0.313475291256234,0.0125531261470234,0,-0.0293249192233487,0.0542739155017333,0,0,0,0,0,0
X002304.SZ,0.193227525220325,0,0,0.301994260546337,0,0,0,0,0,0,0.0302100755374407,0.07740592595516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689116700585137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851793512006125,0.017392628174215,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.369081927793356,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0605438286442406,0,0.137927006482154,0,0,0,0,0,0,0,0.353519968451127,0,0,0,0,0,0,0,0.221029086183244,0,-0.029665035454166,0.0513285577129024,0,0,0,0,0,0
X600690.SH,0,0.102607498279058,0,0.143634968879677,0,0,0,0.0115384360739964,0,0,3.46944695195361e-18,0.0815295185974334,0.165419311769577,0,0,0,0,0,0.213890958976487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666479842636208,0,0,0,0,0,0,0.0733894838782269,0,0,0,0,0,-0.00722907062701849,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.118883216649565,0,0,0.045796729029721,0,0,0,0,0,0,0,0,0,0,0,0.110009681810657,0,0,0,0,0,0.16322048969581,0,0,0,0,0,0,0,0,0,0,0,0.0979782450991544,0,0,0.181903263658101,0,0,0,0,0,0,0,0.204784943512723,0,-0.0203737036800367,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.357426595868269,0,0,-0.00978589242816374,0,0,0,0,0,0,0,0,0,0.191619141890205,0,0.0606069852821646,0,-0.00650902936943317,0,0,0,0,0,0.0142549844198698,0,0,0,0,0,0,0,0,0,0,0,0.132991617344012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.203020798832026,0,0.0575166166362642,0,0,0,-0.146777544354474,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130340343593505,0,0.108663065123679,0,-0.120132366304889,-0.22725941715316,0,0.0281165811443374,0,0.00949161472855037,-0.0328603968098018,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0750297474674259,0,0,0,0,0,0,0,0,0,0.0348705600589051,0,0.194813983572138,0,0,0.274684889561659,0,0.0476042549608261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498513044964439,0,0,0,0,0,0,0,0,0,0.0147649017408085,0.0047413431542511,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0738719702736759,0,0,0,0,0,0,0,0.0984888007637674,0,0,0,0.222628199444952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379568507641702,0,0,0,0.230232754155327,0,0,-0.000995694345534971,0.0191608823450097,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.00497196478064472,0,0,0.122315393147015,0,0,0,0,0.264609416273049,0,0,0,0,0,-0.135202675108841,0,0,0,0,0,-0.0317268320991963,0.334992424755287,0.0373706823618928,0,0,-0.0182480519689106,0,0,0,0,0,0,0,0,0,0.260898767616817,0,-0.0336265416249499,0,0,0,0,0,0,0,-0.0337367164088918,0.0386856421148309,0,0,0,0,0,0
X002236.SZ,-0.0552114952551763,0,0.414904703362786,0,0.0731696043418877,0,0,0,0.0725019892994094,0,0.0416533444685998,0,0,0.198957954659545,0,0,0,0,0,0.0168869981407374,0,0.0256641752617619,0,0,0,0,0.124670295295895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244164756040227,0,-0.120615143249366,0,0.000588177137253963,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.118503673138534,0,0,0,0,0,0,0.0789202026490904,0,0,0,0,0,0,0,0.0255220411741498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240112410224637,0,0,0,0,0,-0.00536825588916941,0,0,0,0,0,0,0,0,0.0511467326135845,0,0.0718842368114553,0,-0.0239148417713494,0.0505668533058372,0,0,0,0,0,0
X002008.SZ,0,0,0.292521516279559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229880112627942,0.0746657899899964,0,0,0.30405191498822,0,0,0,0,0,0,0.143907925721576,0,0,0,0,0,0,0,0,0,0.0942890811160041,0,0,0,0,0,0,0,0,0,0,0.00176299610255731,0,0,0,0,0,0,0
X600487.SH,0,0,0.107078007608965,0,0,0,0,0,0.0332140280463611,0,0,0,0,0,0,0,0,0,0.0936610680032288,0,0.202863778694464,0,0,0,0.294947981048066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254077642991428,0,0,0,0,0,0.0394030416891489,0.17330890864278,0,0,0.00750088698715856,0,0,0,0,0,0,0
X601877.SH,0.0797647391026169,-0.136212100441188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244143450508842,0,0,0,0,0,0.106948168932651,0,0,0,0,0.032027490745024,0,0,0,0.238709512756531,0,0,0,0,0,0,0.196764036965166,0,0.0906368051079288,0,0,0,0,0,0,0,0.00334897337477125,0.0144387084781636,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.127884712259803,0,0.563188387715973,0,0,0,0,0,0,0,0,0,0,0,0,0.0556935307288569,0,0,0,0,0,0,-0.0505978874233559,0,0,0,0,0,0,0.155117928975883,0,0,-0.140770922643326,0,0,0,-0.0641576216577758,0,0.0563735636331456,0,-0.00641669313507088,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0626076058635405,0,0,0,0,0.301483875001286,0,-0.0059904559546694,0,0,0,0.0686854289405406,0,0,0,0,0,0,0,0,0,0,0,0.180877570072754,0.0552819695294917,0,0,0,0,0,0,0,-0.176790073684724,0,0,0,0.00216424733379882,0,0,0,0,0.0576687334897345,0,-0.00827246602494752,0.061225583208297,0,0,0,0,0,0
