,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X300124.SZ,X000725.SZ,X003816.SZ,X300014.SZ,X600031.SH,X002129.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X600703.SH,X000338.SZ,X000625.SZ,X002179.SZ,X300142.SZ,X601877.SH,X600089.SH,X000661.SZ,X600741.SH,X600460.SH,X002180.SZ,X000733.SZ,X000100.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600702.SH,X600884.SH,X000799.SZ,X002236.SZ,X600584.SH,X600183.SH,X002414.SZ,X601799.SH,X600372.SH,X000977.SZ,X000800.SZ,X002432.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.275713944239089,0,0.0848667963984163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042170641534429,0.0740060137393331,0,0,0.004497124403393,0,0,0,0,0,0,0,0.0250723001828188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144288287435504,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.275182097513676,0,0,0,0,0,0,0,0,0,0,0.0772893806002305,0,0,0,0,0.0978753724787485,0.195293229422682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163873676276286,0.0106822182891986,0,0,0,0,0,0,0,0,0,0,0,-0.00616112851886948,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0722156898852868,0,0,0,0.101693752758208,0,0,0,0,0,0,0,0,0,0.0415622133332263,0,0,0,0,0,0,-0.152582684958977,0,0,0,0,0,0,0,0.0202060377181266,0,0,0,0,0,0,0,0.110194611775934,0.686186066858296,0,0,0,0,0,0,0,0,0.073405356892196,-0.0608002166074916,0.0674901412988902,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.361671629633004,0,0,0,0,0,0,0,0,0,0,0,0,0.153539932384492,0,0,0,0,0.0761998412580292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23106529555012,0,0,0,0,0,0,0,0,0,0,-0.0163234824361482,0,0.0156306154989525,0,0,0,0,0,0,0
X000568.SZ,0,0.178007232681736,0,0.0329175469739156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643227460675496,0,0,0,0.278358452989858,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.095980948068786,0,0,0,0,0,0,0,0,0,0,0.015805340608124,0,0,0.0503513829872793,0,0,0,0,0,0
X600690.SH,0,0.247609596319026,0,0,0,0,0.0987452285662189,0,0,0,0,0.0505493801651351,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0612846261787364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138163805659199,0,0,0,0,0,0,-0.0216181212648086,-0.0139884861225529,0,0,0,0,0,0
X002304.SZ,0.0912506620213573,0,0,0.131430270352636,0.0531024182050118,0.0767836701586292,0,0,0,0,0,0.0609838337468758,0,0.153288508323178,0,0,0,0,0,0,0,0.182315878477123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405196046548919,0,0,0,0,0,0,0,0,0,0.165095929814976,0.0170316486724484,0,0.0200925113299305,-0.0158615663619104,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18147051952051,0.426576091616238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950643139108698,0,0,0,0,0,0,0,0,0,0,-0.0232208937638126,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.117227215782853,0,0,0,0,0,0,0,0,0.123744652325751,0,0,0,0,0,0,0,0,0.0343003838835861,0,0.0163306280837827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424577379785531,0,0,0,0,0.0411705985858598,0,0.0330753364804786,0,-0.00977039623326884,-0.0183816690343514,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462551506161537,0,0.174867683632299,0,0,0,0,0,0,0,0.0486898486216164,0,0,0,0,0,0,0.0793273776144688,0,0,0,0,0,0.0457033088127764,0.0485245178631412,0.0424962494552823,0,0.148264601993033,0,-0.00473423948942045,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.00176902967734012,0,0,0,0,0,0,0.0648765989915951,0,0.0911494002499254,0,0,0,0,0,0,0,0,0.181191995620484,0,0,0,0,0,0,0,0.0361109496751179,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0133942706611482,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0606586523442972,0,0,0,0.192109109829687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228956725907023,0,0,0.140929102005133,0,0,0.0859535866384262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0781548333619658,0.049359211106827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310372433945041,0.0262182479229517,0,0.0100198300873644,0,0,0.0107169874156153,0,0,0,0,0.0115072958164786,0,0,0,0,0,0,0,0,0,0.0444683771412568,0,0,0,0.0115576137762304,0.046107251409312,0,0,0.00711079463648587,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0697382333962716,0.0955589481428864,0,0,0,0.0276879012106801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100079096597781,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.128333147216968,0,0,8.67361737988404e-19,0,-0.0192941656112201,-2.16840434497101e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188299209672157,0,0,0,0,0,0,-0.034920608819778,0,0,0.0142943890517609,0,0,0,0,0,0,0,0.0048817871252624,0,0.835204368476071,0,0,0.207902073023196,0,0,0,0,0,0,0,0,0.0219754803162932,0,-0.028920944313498,-0.0249310427706881,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381737911338642,0.0301743133939016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401485647895425,0,0,0,0,0,0,0.0965642542557884,0.100626832687342,0,0,0,0,0.0273187097233371,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297156049685615,0,0,0,0,0.110318398414784,0.00449976245267585,-0.051190966510247,0,0,0,-0.0853600495766523,0,0,0,0,0,0,0,0,0.350709673264367,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0853541807181394,0,0,0.0151531432852475,0,0,0,0,0,0
X002371.SZ,0,0,-0.0391898128435517,0,0,0,0,0.261480931759979,0,0,0,0,0,0,0,0,0.00233573508727205,0,0,0,0,0,0.0107474908558118,0,0,0,0,0,0,0,0,0.337953548177456,-0.0131577092668939,-0.0907348010774356,0,0,0,0,0,0.420597021815046,0.0261986984014319,0,0,0,0,0,-0.0324055599094895,-0.0217590397031395,0,0,0,-0.0467939896877504,0.00511330955075345,0,-0.163429226371735,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.562846476465139,0,0,0,0,0,0,0,0,0,0.0285647842279689,0,0,0.0536439941098645,0,0.0380680887401762,0,0.010841306221473,0,0,0.302682635419981,0,0,0,0.0835448048643326,0,0,0,0,0,0.00528107196342668,0,0,0,0,0,0,0,0,0.0740500380886864,0,0,0,0,0.0326109388019891,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163614080983628,0,0,0,0,0,0,0,0.0458410589768709,0,0,0,0.606257000718267,0.104929943549818,0,0,-0.0332731569153864,0,0.0129572876453097,0,0.083495533242064,0,0.207310139923222,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0178487035813082,-0.0181819864071956,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0920866214689883,0.324672213740847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110472109344884,0,0,0,0,0,0,0,0,0,0,0.106812237507739,0,0,0.0113425918353656,0,0,0,0.103769178878875,0,0.0809232176868679,0,0,0,0,0,0.0892564464334006,0,0,0,0.0161861855571908,0,0,0,0,0,0,0
X000596.SZ,0,0.41883387611834,0,0,0.043088663242646,0,0.219130864671612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383051616765886,0,0,-0.013237923787277,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0805907041094603,0,0,0,0,0,0.0944201998266044,0,0,0,0,0,0,0,0.239520867616022,0,0,0.0942055358552329,0,0,0,0,0,0,0.294465958684456,0,0,0,0,0.0126482139890195,0,0,0.0240149912063097,0,0.178250816415068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033695002356441,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0554225759943303,0,0,0.0119779560624188,0,0,0,0,0,0.496347079663617,0,0,0,0,0,0,0,0,0.0785807589475472,0,0,0,0,0,0,0,0,0,0,0,0,0.0185635557656235,0.0438631995800641,0,0,0.0460300977746331,0,0,0.0480826341762964,0,0,0,0,0,0,-0.0118740665449732,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.105791087214066,0,0,0,0,0,0,0,0,0,0,0.016358663599588,0,0.262308876493932,0,0,0.0736002684028834,0,0,0,0,0,0.166885068736342,0,0,0,0,0,0.0814180972140982,0.0709051216590733,0,0,0,0,0.129889070879713,0,0,0,0,0,0,-0.0594084783079697,0.0321050027615627,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0409643077000542,0,0,0,0,0,0,0,0,0,0,0,0.182608327340933,0,0,0.0712026157196421,0,0,0,0,0,0,-0.0352513971198492,0.296532559488769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179795369154428,0,0,0.0161128721666596,0,0,0.0211665067283959,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205017591160487,0,0,0.187217405341736,0,0.134407939160151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172290305474231,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115585223375443,0,0,0,0.115043291800329,0,0,0,0,0,0,0.0716904189101824,0,0,0,0,0,0,0,0,0,0.0737633463284012,0,0.222524290016567,0,0,0,0,0,0,0,0,0,0,0,-0.0214854531545752,0,0.0170217211150181,0,0,0,0,0,0,0
X600089.SH,0,0,0.002156787313627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809568537683607,0,0,0,0,0,0,0,0,0,0,0.107187581008519,0,0.0586481296472596,0.0191271674340379,0.0947457039739566,0,0,0,0,0,0,0,0,0.00877308653479231,0.0212384565380961,0,0,0.00855991194839598,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.148411236938195,0,0,0.210619394449042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937490035398239,0,0,0,0,0,0,0,0,0,0,0,-0.0175992977575712,0,0,0.116033195337143,0,0,0,0,0,0.187181002771915,0,0,0,0,0.0331863380617426,0,0.0265724993799414,0,0,0,0,0,0,0
X600741.SH,0,0,0,-6.93889390390723e-18,0,0,0.132444030792002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081143569887087,0,0,0.176615997303667,0,0,0,0,0,0,0,0.00441295310492413,0,0,0.0510002250101942,0,0,0,0.0139190183751062,0,0,0,0,0,0.191879611750407,0,0.00353389544889932,0,0,0,0,-0.00375386385804191,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147321943612213,0.220423310060718,0,0,0,0.335026661984504,0,0,0,0,0,0,0,0.112559403357698,0,0,0,0,0,0,0,-0.027041106575311,0,0,0,0,0,0,0.00263628674392489,-1.73472347597681e-18,0,0,0.0457805110802913,0,0.0148531853607264,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.210314462796251,0,0.252496098767619,0,0,0,0,0,0,0,0,0.0245681608239862,0,0.182443086207146,0,0.0837130570783648,0,0.0652948974084668,0,0.0699032991171287,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152035438192606,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.118178882726742,0.0373980581557669,0,0,0,0,0,0,0.102580208066137,0.166019756091308,0,0,0,0,0,0,0,0,0,0.056995180037975,0,0,0,0,0,0,0.251278477351019,0,0,-0.0473906642610884,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488372442523824,0,0,0,0,0.0410774625916588,0,0.0613656447866709,0.225933909894994,0.202007878389509,0,0,0,0,0,0,0,0,0,0,0,0.128686304638164,0,0,0.0153340033051863,0,0.0438929985601234,0,0,0,0,0,0,0,0,0,-0.0166640409106349,0,0,0,0,0,0,0
X600522.SH,0,0,0.0496204211195383,0,0,0,0,0.0453792970868682,0,0,0,0,0,0,0.342875819448992,0,0,0,0,0,0.0860996045799465,0,0,0,0,0,-0.0705301290846446,0.0437991256404042,0,0,0,0.0759257563302529,0.156589256846123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470519261654403,0,0,0,0,0,0,0,0,0
