,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X002236.SZ,X000568.SZ,X002241.SZ,X002475.SZ,X000625.SZ,X600741.SH,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X601877.SH,X002008.SZ,X300136.SZ,X002085.SZ,X600487.SH,X600809.SH,X300003.SZ,X002508.SZ,X600089.SH,X600271.SH,X600522.SH,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X000050.SZ,X600867.SH,X300115.SZ,X002294.SZ,X000559.SZ,X002074.SZ,X000981.SZ,X600372.SH,X600498.SH,X600884.SH,X600566.SH,X600525.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.236487760280306,0,0,0,0,0.0279639296364134,0,0,0.0568198937840241,0,0,0,0,0,0,0,0,0.0500347489278016,0,0,0,0,0,0,0.0423585523924716,0,0.0746700962193794,0,0,0,0,0,0,0,0,0,0,0.0520634759981749,0,0,0,0,0,0,0,0,0,0.0110537251657432,-0.0184530263162113,0,0,0,0,0,0
X600104.SH,0,0,0.101273351242711,0,0,-0.0672573202984501,0,0,0,0,0,0.0850474091448992,0.0528732810896587,0,0,0,0.383358079098507,0,0,-0.0250483982982445,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.02409582275664,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288928936576059,0,0,0,0,0,0,0,0.0275098412315918,0,4.33680868994202e-19,0.0120355931925319,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.104374424275774,0,0,0.261378351337085,0,0.0323945802515756,0,0,0.0534362863336748,0,0,0,0,0,0,0,0,0,0.0701653644716204,0,0.0891729956063006,0.0780795189712453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503917072024176,0,0,0.0222566346164635,0,0,0,0,0,0
X000651.SZ,0,0.155885942759808,0,0,0.27140526843371,0,0,0,0,0.00400074271059793,0.266336942024537,0.046079241950169,0,-0.0491012196361465,0,0,0,0,0.171917621129411,0,0,0,0,0,-0.00799864946382904,-0.0806126766269869,-0.111744476277448,0,0,0,0,0,-0.011760038445538,0,0,0,0,0,-0.0974618670714659,0,0,0,0,0,0,-0.0700600529196181,0.026799845546336,-0.0127699623938856,0,0,0,-0.0157902123533071,0.0313162419721341,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0560607253493842,0,0,0,0,0,0,0,0.00419525751560337,0.40443552816446,0,0,0,0,0,0.030954929754192,0,0,0,0,0,0,0,0,0,0.10689344603291,0,0.0975012324813289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814577770523702,0,0.00423305617189078,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0604220745478669,0.0557200094139843,0,0,0,0,0,0,0,0,-0.103828691346023,0,0,0,0,0,0,0,0.0144304450947387,0.0145891142446917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150763531113799,0,0,0,0,0.0209916624143076,-0.0277834569494896,0,0,0,0,0,0
X000725.SZ,0,0.0380225470501843,0.260916473658456,0,0,0.0409793822802364,0,-0.12349757641192,0,0.0282779803380189,0,0,0,0,0.0470567229024977,0,0,0,0,0,-0.0326364044740994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359786424406863,0,0,0,0.0383162766818264,0,0,0.0725909220354272,0.207640776514426,0.156203088015095,0,0.0761030739712792,0,-0.0114426523214332,0.0186940236058683,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.372992292995977,0,0,0,0,0,0,0,0.0215387441492358,0,0,0,0.124842470280765,0,0.207820217899043,-0.17736184256211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329485373618524,0.00137148052173493,0,0,0,0,0,0
X000063.SZ,0,0,0.0885465620627914,0,0,0,0,0,0,0.0190286303815931,0,0.174207474329217,0,0,0,0,0.151917005506479,0.0138100874115119,0,0,0,0,0,0,0.00921704333532355,0,0,0.283123325865213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368070054357934,0,-0.0299405483380994,0.0534202144078098,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0478678376411341,0,0.0685454868962757,0,0,0,0.16332711640392,0,0.0792998259178674,0,0,0.100421790087914,0,0,0,0,0,0,0,0,0,0.019928012423548,0,0,-0.128034330261851,0,0,0,0,0,0,0,0,0,0,0,0.260352936608388,0,0,0,0,0,0,0,0,0,0.0131411024891576,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.129436448667831,0.0483103976243185,0,0,0,0,0,0,0.0789280463476468,0.177503671917328,0,0,0,0.201500728467406,0,0,0,0,0,0,0,0.0227658746733594,0.00647297970479297,0.0492532398341517,0,0,0,0,0,0,0,0,0,0,0,0.101940857909155,0,0,0,0,0,0,0,0,0,0.134694837785071,0,0,0.00525530386667823,0.004595893681555,0,0,0,0,0,0
X002236.SZ,0,0,0.193913111352944,0,0,0,0,0,0.172265560451392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056024585129112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027967347155256,0,0.235491357908123,0,0,0,0,0,0,0,0.075035281268526,0,0,0,0.00461879710260238,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.404094694766571,0,0,0,0,0,0.0733383432474633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173814482642881,0,0,0,0,0,0.11071399399195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474629556676023,0,0.026496622037212,0,0.0259606361124961,0,0.00495020131228335,-0.0407339518541101,0,0,0,0,0,0
X002241.SZ,0,0,0.275452031164446,0,0,0,0,0,0,0.0751398914643652,0,0,0,0,0.0303262059064226,0,0,0,0,0.385156351990723,0,0.222692403420638,0,0,0.0825556117134514,0.109615574650445,0.0427946312590103,0,-0.13074890826858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284318009355919,-0.0283817482680506,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.129148768057018,0,0.160173393967191,0,0,0,0,0,0,-0.093065345497328,0,0,0.118613601942657,0,0,0.026129082759788,0.161657867555007,0,0,0.0533500417412986,0,0,0,0,0,0,0,0,0,0.0753389900738296,0,0,0,0,0,0,0,-0.0424586315756335,0,0,0,0,-0.00388052780595904,-0.0367127095839736,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0681940632167997,0,0,0.0498058642838515,0,0,0,0,0,0.0281427737993905,0.183749934434187,0,0,0,0,0,-0.00593320074038498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105017165546074,0,0,0,0,0,0,0.0781249681187159,0,0,0,0,0,0,0.0107862174501557,0,0,0,0,0,0
X600741.SH,0,0.410876746004222,0,0,0,0,0,0,0.0108517185965474,0.107529737504966,0,0,0,0,0,0,0,0,-0.0382443159010715,0,0,0,0,0,0.0274159348614021,0.0713507887161314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487818123398661,0,0,0,0,0,0,0,0,0.0271098920722831,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.0458410302401164,0,0.0600130238820948,0,0,0,0,0,0,0.240473385218395,0,0,0,0,0.239438630327564,0.0596078471675595,0,0,0,0,0,0,0,0,0,0,0,0.166322878368376,0,0.00199208072726588,0,0,0.157684891464583,0,0,0,0,0,0,0,0.015827561034964,0,-0.0114524182571932,0.0187152543382972,0,0,0,0,0,0
X600031.SH,0,0,0,0.0333707362545249,0,0,0,0,0.0564982885611001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835439205282155,0,0,0.102569315784276,0,0,0,0,0.0687878458070382,0,0,0.164796155153702,0.00719181514610749,0.316776035358698,0,0,-0.0192783555518371,0.0416094385138861,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.156225195023103,0,0.122516710250024,0,0,0,0,0,0,0,0,0,0,0.100043393728733,0,0,0.183296802113621,0,0,0,0,0,0,0,0,0,0,0.0429793968612953,0.0945751532713658,0,0,0,0,0,0,0,0.0114843532543589,0,0,0,-0.00596884779606242,0.0312623242734797,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.100578468462678,0,0,0,0,0,0,0,0,0,0,0,0,0.187067547943944,0,0,0,0,0,-0.0960654942025914,0.0800837124360154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581578260040043,0,-0.173979581824207,0.00200083884710202,0.00161833076423472,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141878423479328,0,0,0,0,0,0,0,0,0,0,0.348353773377523,0,0,0,0,0,0,0,0.130017836603005,0,0,0,0,0,0,0,0,0,0,0,0,0.0396752140266021,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000100.SZ,0,-0.068953648893221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318897944025744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17659120858581,0,0,0,0.0329401792227583,-0.0559970427296287,0,0,0,0,0,-0.00768816012356592,0,0.0358582336609404,-0.00023553560147394,0.0760939408319596,0,-0.0127033661152896,0.00665577483199256,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.128362547788356,0,0,0,0.103048336277983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290121874541113,0,0,0,0,0,0,0,0,0.165479090471874,0.0580350970270751,0,0,0,0,0,0,0,0,0,0.0549688734577485,0,0,0,-0.00384888040372992,0.0312859551460556,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0394451964834197,0,0,0.0314928105807007,0,0.0774268023709553,0,0,0.101368146053295,0,0,0.22589832628686,0,0,0,0,0,0.0282851667823501,0,0,0,0,0,0,0,0,0,0,0,0,0.05182700869184,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536908276084128,4.33680868994202e-19,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110274261248407,0,0.398390716277491,0,0.105462578208682,0,0,0,0,0,0,0,0.108288869955749,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0864307458288184,0,0,0,0,0,0,0.0911465047171397,0.0473813666766499,-0.0216397666834748,0,0.0174054176985262,0.0359406912986407,0,0,0,0,0,0
X002085.SZ,0,0,0.320127138791691,0,0,0,0,0,0.0570080155220611,0,0,0,0,0,0,0,0,0,0.0208652748044542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089225403083831,0,-0.008011244912967,0.05155368433943,0,0,0,0,0,0
