,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000568.SZ,X000157.SZ,X600372.SH,X002085.SZ,X600177.SH,X000338.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X601877.SH,X002007.SZ,X600498.SH,X002180.SZ,X002049.SZ,X000977.SZ,X000869.SZ,X000981.SZ,X002456.SZ,X300001.SZ,X002512.SZ,X002426.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137262703971102,0,0,0.123706226908134,0,0,0,0.162871110216827,0.014483809319867,0,0,0,0,0.0538372955165038,0,0,0,0,0,0.0339997698322259,0.0309638105252173,0,0,0,0,0,0.0129058899150162,0,0,0,0,0,0.00960104778492944,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.330300377944063,0,0,0,0,0,0,0,0,0,0.00366743958325657,0,0,0,0,0,0.0333343803367292,0,0,0,0.0602198147248907,0,0,0.136988929895539,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.115611769173581,0,0,0,0,0,0,0,0,0.109434359086025,0.348290958929632,0,0.0176079397103806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0421071464392679,0,0,0.063269349634135,0,0,0,0.032384937314201,0,0.0194248305969247,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343480805394376,0,0.15019392846667,0,0,0,0,0,0,0.0223815653060903,0,0,0,0,0,0,0,0,0,0,0.0769946726664529,0,0,0,0,0,0.272488717547034,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909064428628682,0,0,0,0,0.321805946890859,0,0,0,0,0,0,0,0,0.038913685644444,0,0.189112004758701,0,-0.351679432667272,0,0,0,0.0210948878133045,0.137395865289759,-0.198494076935808,0,0,0,0,0.0392755941114538,0,0,0,0,0,0.0319217089104197,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190644028173146,0,0,0,0.0511737251293788,0.0575571057460027,0,0.0602866880459725,0,0,0,0,0,0,0,0.146333838004469,0,0,0,0.0376393231890414,0,0,0,0.0861494765167147,0,0,0,0,0,0,0,0,0,0,0.35810408436148,0,-0.00162629828811157,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.186615020142959,0,0,0.123038305758832,0,0,0,0,0,0,0.0444258643499109,0.0462556897073964,0,0.0102315462721654,0.0531558554833217,0,0,0,0,0,0.101427804324377,0,0,0,0,0,0,0,0,0,0,0.111177001511021,0,0,0,0,0,0.0379816312109812,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,-0.0193151903062403,0,0,0,0,0,0,0,0.0545246355867674,0,0,0,0,0,0,0,0,0,0,0.151534351498076,0,0,0,0,0,0,0,0,0.0520270092283941,0,0,0,0,0,0,0,0,0,0,0.259454339876838,0,0,0,0.260458208004229,0,0.106198208990507,0,0,-0.0660732361654038,0.0923234757672427,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0288482398811857,0,0,0,0,0,0,0,0.0898775552573149,0.0585820941361215,0.206667956510202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494409539702773,0,0.0235784068909309,0.101633595284646,0,0.180374120736378,0,0,0.00933830608407869,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18513379815167,0.206312826002271,0,0,0,0,0,0,0,0.00113310391996113,0,0,0,0,0,0,0.0317950018648796,0.0498652777338059,0,0,0,0.160295556851266,0,0,0.2072058657004,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487001978451159,0,0,0,0,0.242847413294664,0,0,0,0.0261092645038206,0.0608012444101576,0.00604085020410867,0,0,0,0.0591239646891339,0,0,0,0,0,0.0227477842866176,0,0,0,0,0,0,0.0964763862501936,0,0,0,0.0050680239168825,0,0.00388590383253506,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.00355953103345256,0,0,0,0,0,0,0,0,0.0517172909252908,0.0854856904556621,0,0,0,0,0,0,0,0,0,0.173260185319033,0,0,0,3.46944695195361e-18,0,0,0,0,0.0307304368748197,0.0507926515843558,0,0,0,0,0,0,0.141628866268281,0.0304595044400497,0,0,0.136600774441815,0,0.00619174246548037,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0815435542177013,0,0,0,0,0,0,0,0,0.28156541308326,0,0,0,0,0,-0.225828638888591,0,0,-0.115244241217067,0,0.465686722679901,0,0,0,0,0.0869629658051771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659109467959996,0,0.103907022858991,0.0493317502889452,0,0,0,0,0,0.0174281432244929,0,0,0,0.123923132437253,0,0,0,0,0.0653059162654366,0,0.0819927417254979,0,0,0,0,0,0.112944300024768,0,0,0,0,0,0.00852569421023689,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.19163251052259,0,0,0,0,0,0.11157608506331,0,0,0.0120817385194591,0,0.214986358973584,0,0,0,0,0,0,0,0,0.0311180457002907,0,0,0,0,0,0,0,0,0,0,0.0916876803111736,0.146155013569657,0,0.14756867178267,0,0,0.00752645449120928,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040038710746218,0.00607319496935942,0,0,0,0,0.223851456481849,0,0,0,0.332521223653311,0,0,0,0,0.0321845698891127,0,0,0,0,0,0,0,0.0650934574898222,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0.125759397975826,0,0.162249205628485,0,0.337469446581592,0,0,0.237960720808492,0,0,0.0077216345520951,0,0,0,0,0,0.110321745062752,0,0,0,0,0,0,0,0,0,0,0,0.0043204457901717,0,0,0,0,0,0,0,0.151085009820922,0,0,0.0241158459199885,0,0,0,0,0,0,0,0,0,0,0.0291228795005379,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0125599397341934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122451107313239,0.0653264065598848,0,0.11230535796332,0,0,0,0,-0.229206506297486,0,0,0,0,0,0,0.0165243889610582,0,0,0.102696714096396,0.23663278201841,0,0,0,0,0.0494390448944539,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0681724459605937,0,0,0,0,-0.0184387083487619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872762038463078,0,0,-0.223377762746813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126905931978675,0.110181152069315,-0.0141138295412391,0,0,-0.249058336437152,0.157745970742499,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.234635629433791,0,0,0,0,0,0.126615516209499,0,0,0,0,0.0800291085410416,0,0,0,0,0,0,0,0,0,0.0101220753227432,0,0,0,0,0.078990461705272,0.199739461283722,0,0,0,0,0,0,0.128165881417062,0.0302048155125467,0,0,0,0,0.0499953071532464,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172275925767459,0,0,0.0134275139126781,0,0.201728936850953,0,0.0860480246706611,0,0,0,0,0,0,0,0,0,0,0,0,0.0340176083958917,0,0,0,0,0.136147006812029,0,0,0.133853201831178,0,0,0,0,0,0.0246406145291554,0.0282193805741193,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.163461807987365,0,0,0,0,0,0.0677819676760942,0,0,0,0.0313957235010509,0.152006330265447,0,0,0,0.0747755042659879,0,0,0,0,0,0,0,0,0,0,0.0364423027456624,0,0.121878044664727,0,0,0.19665355777873,0,0,0,0.0925651273960012,0,0,0,0,0,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.0986492465910289,0,0,0,0,0,0.240886526825968,0,0.241992408943941,0.113446903599524,0,0.0803376629840689,0,0,0,0,0,0,0,0,0.206504101301603,0,0,0,0,0,0,0,-0.110218105149389,0,0,0.118274764701047,0,0,0.0811160693064724,0,-0.035956000504305,0,0,0,-0.0131314882606448,0.0997877501991178,0,0,0,0,0,0
X002512.SZ,0,0,0,0.105474192791281,0,0,0,0,0.235515546513057,0,0,0,0,0,0,0,0,0,0,0,0.401434109987393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100144245358562,0,0,0,0,0,0,0,0,0,0.0319601669801263,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107241579604039,0,0,0,0,-5.42101086242752e-20,0,0,0.220064898688186,0,0,0,0,0,0,0.16148488091963,0,0,0,0,0,0,0,0,0,0.248522735070624,0,0,0,0.0432422608688743,0,0,0,0,0,0,0
X000623.SZ,0,0,0.279159559830176,0,0,0,0,0,0,0,0,0,0,0,0.14765303446777,0,0.0613464190857703,0.0393758039147476,0,0,0.0190338719411579,0.0781202147895263,0,0,0,0.0344823367951199,0,0.164699082744066,0,0.0390157603345921,0,0,0,0,0,0,0.0368008219997127,0,0,0,0,0,0,0,0,0.0325636832847876,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.142296972683013,0.0657440030516223,0,0,0,0,0,0,0,0.0209233139107074,0,0,0.0736777399643044,0,0,0,0,0,-0.142494775836208,-0.0595947994976045,0.243078580356754,0,0,0,0,0,0,0,0,-0.0871635688261356,0,0,0,0.0880885432942532,0,0,0,0.0514647001231462,0,0,0,-0.0776749993882213,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0736480078025799,0.219040556710148,0,0,0,0,0,0,0,0,-0.0945983432552105,0,0,0,0,0,0,0,0,-0.0469442887935781,0,0,0,0,0,0,0,0,0.0653095581735622,0,0,0,0,0,0,0,0,0,0,0,0,0.667081809940996,0,0,0,0,2.19998051715048,0
TED,0,0,0.153157367278642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157904190301188,0,0,0,0,0,0,0,0,0,0,0.194508108298488,0,0,0,0,-0.236534501969214,0,0,-0.143801658134739,0,-0.610814589875443,0,0,0,0,0,0,-0.03742605505687,0,0,-0.159094239960164,0.217390347881737,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317852637820325,0,0,0,-0.0117293164050381,0,0,0,0,0,0.0463205394341792,0,0,-0.0104796843924148,0,-0.073022257718368,0,0,0,0,0,0,-0.0117157888653319,0.0204592740036979,-0.0521327986416063,0,0,0,0,0,0,0,0,0,-0.0298304005177157,0,0,0.362248647910932,0,0,0,0
MKreturn,0,0,-0.186809119892642,0,0,0,0,0,0,0,0.124547597602279,0,0,0,-0.0609787483970102,0,0,0,0,0,0,0,0,0,0,0,-0.0939296134209333,0,0,0,0,0,0,0,0.0167772444035052,0,0,-0.1105160736282,0,0,0,0,0,0,0,0,0,0.0851857274754367,0,0,0.0366736554414726,0,0.750556272647903,0,0,0,0,0
MKvol,0,0,0.000537453162546784,0.00108243573271034,0,0,0,0,0,0,0,0,0,0,0.00162914829758212,0,0.000386214848053873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000917524510286892,0,0,0,0,0,0,0.00181870345313503,0,0.0078890066243025,-0.00325183154134555,0,0,0,0,0.160149390462304,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332137961754123,0,0,0,0,0,0,0,0,-0.0083070658627731,0,0.00502108229820307,0.0065485701326557,0,0,0,-4.33680868994202e-19,0.0034452262875878,0,0,0,-5.42101086242752e-20,0,0,0.00179565036518726,0,0,0.146441803422546,0
CarbonVol_Guangdong,0,0,0.0421466957626237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223888751748802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272077826738855,0,0,0,0,0,0,0,-0.00925742535558401,0,0,0,0,0,0,0,0,0,0,0,0.0882394760031295,-0.0149835394939884,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000749125090050411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623997432402162,-0.00509268996721825,0,0,0,0,0,0
