,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X000338.SZ,X600703.SH,X000063.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X600741.SH,X002074.SZ,X000100.SZ,X600089.SH,X600460.SH,X600702.SH,X002236.SZ,X000799.SZ,X002180.SZ,X000733.SZ,X000157.SZ,X601799.SH,X600779.SH,X600522.SH,X002414.SZ,X002008.SZ,X600884.SH,X600584.SH,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982680640686419,0.209096533782774,0,0.0152375637086253,0,0,0.143132755460633,0,0,0.124663973890619,0,0,0,0,0,0,0,0,0,0,0,0.168057736210616,0,0,0,0,0,0.0343944743370741,0,0,0,0,0,0,0
X000651.SZ,0.109693570478184,0,0,0,0.0251326624731867,0,0,0.187812255654422,0,0,0,0,0,0,0,0.0383914851342521,0,0,0,0,0,0.0198999859780732,0,0,0,0,-0.0721334460850014,-0.0915120418798996,-0.0740341954575285,0,0,0,0,0,0.0237286751141784,0,0,0,-0.0615193986628254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114899785633405,0.008710516016205,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,-0.0894700087587414,0,0,0,0,0,-0.04554819579685,0.328116649099732,0,0,0,-0.0372312789372289,0,0,0.0980122055016667,0,0,0,0,0,0,0,0,0,0,0,0.0441201928141213,0,0,0,0,0,0.0104492799620598,0.00295179971699654,0,0,0,0,0,0,0,2.16840434497101e-19,0.0102513621965976,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0121678180294535,0,0.0130462294899263,0,0,0,0,0.00938343207216889,0,0,0.0272757861999727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41231392962854,0,0.00923341373209199,0,0,0,0,0,0.0265363376401339,0,0,0,0,0,0,0,0,0,0.04004317282945,0,0,-0.0223642847340556,0,0,0,0,0,0
X300124.SZ,0,0,0.117417842569117,0,0,0,0,0,0,0.065181970942678,0.106053378433217,0,0,0,0,0,0,0,0,0,0.176811998612693,0,0,0,0,0,0,0,0,0,-0.0974362951284162,0,0.124555097658683,0.193032250973051,0,0.259645372742261,0,0,0,0.0179407301978793,0,0,0,0.0544083039742779,0,0.0533402258867614,0,0,0,0,0,0,-0.0474393540482769,0,0,0,0.0281444402279152,0,0
X002241.SZ,0,0,0,0,0,0.248668177745836,0,0,0,0,0,0,0,0,0.0169636425991642,0,0,0.203728257338206,0,0,0.196102023494388,0,0,0,0,0.0385719480253642,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-8.67361737988404e-19,0,0.0568389019272002,0,0,0,0,0,0,-0.0159283608852961,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.102215140952494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12496116192825,0,0.0112433945136425,0,0,-8.67361737988404e-19,0,0,0,0,0.0919274688454478,0,0,0,0,0,0.159694332001656,0.303690352379073,0,0,0,0.207272135382967,0,8.67361737988404e-19,-0.0284878175504174,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.115059894103437,0,0,0.187808617804684,0,0,0.0918054722546593,0,0.0474258044989463,0,0,0,0,0,0,0,0,0,-0.0274275444236782,0,0,0,0,0,0,0,0,0,0,0,0,0.143201675934095,0,0,0,0,0,0,0,0,0.0259711227958715,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.292953287582141,0,0,0,0,0,-2.16840434497101e-19,0,0.0502818058286153,0,0,0,0,0.014640823083942,0,0,0,0,0,0,0,0,0,0,0,0,-0.15982462705277,0,0,0,0.0747975654858296,0,0.0182434871659735,0,0,0,0.244637157517101,0,0.073669071350287,0,0,0,0,0,-0.0281714585225689,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367272594432424,0,0,0.0507941470614287,0.106897197846669,0,0,0.115472613391934,0.0625531048967037,0.0292124193261422,0,0,-0.110923309060292,0,0,0,0,0,0,0,0,0,0,0,0.272841327158389,0,-0.00194012706708881,-0.014587503115969,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.125772677679263,0.0990727615039832,0,0,0,0,0,0,0,0,0.124169348464638,0,0,0.171930374575416,0.0240550016621498,0,0,0,0,0,0,0,0.11844539204398,0,0.00331923086315966,0,0,0,0.0179295232635605,0,0,-0.0385050535352811,0,0,0,0,0.0454162659155936,0,0,0,0,-0.0624846600128609,0,0,0,0,0,-0.00959608502130815,-0.0481771741996955,0,0,0,0,0,0
X000596.SZ,0.0560664902230266,0,0,0,0.161879192973729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011394103303674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198138432646187,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.00207006977691992,0,0,0,0,0,0
X002049.SZ,0,0,0,0.132223589735436,0,-0.00639090276549349,0,0,0,0,0,0,0,0,-0.130928636492121,0,0.119594243327471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232918193445129,0,0.195727223132099,0,0,0,0,0,0.178889342209564,0,0,0,0.0636099869539178,0,-0.254429727446178,0,0,0,0,0,0,-0.0440369744928445,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.117258248572915,0,0,0,0.200342416695845,0,0.112191818704675,0,0,0,0,0,0,0,0,0,0,0,0,0.0240722165248867,0.0688807268560128,0.134446189782111,0.147478550155346,0,0.107782211195829,0,0.339571479730082,0,0,0,0,0,0.0731657237207901,0,0,0,-0.0812821621329505,0,0,0,0,0,0,0,-0.118093799346419,0.00946981060139049,-8.67361737988404e-19,0.0956793201828127,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.148527633416548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253134744759654,0,0.137665629819959,0,0,0,0,0,0.102906918901673,0,0,0,0,0.101100784232356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.45383259323943,0,0,0.0975311345405184,0,0,-0.148793117044052,0,0,0,0,0,0,-0.0380999600510756,-0.0189208456499176,0,0,0,0,0,0.0842842984273103,0,0,0,0,0,-0.047904288547067,0.185840489329368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102251024053743,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0523846127742987,0,0,0,-0.161313129172099,0,0,0.0352049056001369,-0.00355870023076782,0,0,0,0,0,0,0,0,0,0,0.144089700242957,0,0,0,0,0.0990826279917405,0,0,0.00809191841494626,-0.0348453120036415,0,0,0,0,0,0,0.0515543539716792,0,0,0,0,0,0,0.122444445567228,0,0,0,0,0,0,-0.0379679835007743,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0620511683214989,-0.0878563666448196,0,0,0,0,0,0,0,0.154017713160613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171813436380766,0,0.0618950185254248,0,0,0,0,0,0,0,0,0,0,0,0,0.177515726079396,0,0,0,0,0,-0.0305428694932295,-0.0449646592678251,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0809513557801024,0,0,3.46944695195361e-18,0,0,0,-0.276597013879742,0,0,0,0,0,0,0,0,0,0,0,0,-0.21750244959907,0.269234805517695,0,0,0,0,0.0503906685361132,0,0.0984440478543272,-0.0558263073388276,0,0,0,0,0.0733772239058714,0,0,0,0,0,0.241687844733214,0,0,0,0,0,0.0352581118277961,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.199067410875423,0,0.0200316245871119,0,0,0.0960023547756659,0,0,0,-0.0989665541280383,0,0,0,0,0,0,0,0,-0.0796180653533636,-0.118077475649431,-0.0130148524950534,0,0,0,0,0.0158527342507965,0,0,0,0,0,0,0,0,0,0,0,0,-0.10145427548072,0.0401570720424581,0,0,0,0,0,0,0,0.0630040652095985,0,0,0,0,0,0
X002074.SZ,0,-0.0469487407213802,0,0,0,-0.155462590426681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107536188546504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314328898903199,0,0,0,0,0.204225880675636,0,0.23182243232453,0.155987091168768,0,0,0,0,0,0.0501420311708538,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0628557679510053,0.105270907025347,0,0,0,0,0,0,0.386236567971726,0,0,0,0.089016257532767,0,0,0,0,0,0,0.051573235835925,0,0,0,0,0.034299159190474,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125442027983423,0.0725628699556212,0.0169749061646251,0,0,0,0,0,0,-0.0021864234442804,0,0,0,0,-0.00493189782094803,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104404169963938,0,0.0167017661646505,-0.0422614544250653,0,0,0,0,0.220092229414683,0,0,0,0.169800893051405,0.0307839806677879,0,0,0,0,0,0,0,0,0,0,0,0,-0.334841101356799,0,0,0,0.168725874750294,0,0,0,0,0,0,0.0118909849617864,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0446057317860914,0,0,0,0.0250031560765663,0,0,0,0.28046626824313,0.10620737627526,0,-0.0837633093911564,0,0.103978442027679,0,0,0,0.00583829557001482,0,0,0,0,0,0,0,0,0,0,0.0996702385812964,0,0,0,0,0,0,0.191340579306808,0,0,0,0,0,-0.0459561861432447,0.0711867408351393,0,0,0,0,0,0
X600702.SH,-1.73472347597681e-18,0.245438734698803,0,0.0659884009277998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511467926818619,0,0,0,0.133170492348497,0,0,0,0.0359156194462938,-0.00739824164381851,0,0,0,0.00831753230378124,0,0,0,0,0,0,0,-0.0162218799708257,0,0,0.39478377671645,0,0,0,0,0,0,0,0,0,0,-0.0271219918456849,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.091540980474869,0,0,0,0,0,0,0,0,0,0.0219346346328642,0.00447026627408699,0,0,0,0,0,0.0375497178689067,0,0,0.0860944758220978,0,0,0.0157384652393183,0,0,0,0,0,0,0,0,0.0887931974877615,0.0124162633368062,0,0,0,0.0137426044986398,0.0981438601784401,0,0,0,0.102742258272594,0,0,0,0.00576751918371535,0,0,0,0,0,0,0
X000799.SZ,0.120479003080789,0.0108892500669805,0,0.097566142211178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920278665700676,0,0,0,0,0,0,0,0,0,0,0,0,0.408054108543109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560810109799637,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0600909637515543,0,0,0,0,0,0,0,0.187150169273025,0,0,0,0.000645225525900034,0,0.0735664242250849,0,0,0,0,0,0,0,0,0,0.0438755887620831,0,0,0,0.148741564257236,0,0,0,0,0,0,0.0484185187551302,0,0,0,0,0,0,-0.0167837720794022,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.00536633376523741,0,0,0,0,0,0,0,0,0,0,0.0796189131956107,0,0.14164083014908,0,0,0,0.0541392503739446,0,0,0,0.446700055709263,0,0,0,0,0,0,0.0200671449970704,0,0,0,0,0,0,0,0,0,0.137808223647263,0,0,0,0,0,-0.556050197963955,0,-0.0132311022758459,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.611950076095235,0,0.0513546216649907,0,0,0.00363378991007881,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0886095847253738,0,0,0,0,0,0,0.0474786356615938,0,0,0,0,0,0,0,0,0,0.0570359989076849,0,0,0,0,0,-0.00519708378513714,0,0,0,0,-0.0432083894033082,0,0
X601799.SH,0,0,0,0.0467190427835292,0,0,0,0,0.0703400671402483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073493236497566,0,0,0,0,0,0,0,0,0,0.176789746287512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00196006216187959,0,0,0,0,0,0
X600779.SH,0,0.395879701892458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703072159112157,0,0.146577631272482,0,0.16641013896692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371889089036473,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256296790899324,0,-0.0208385090201535,0,0,0,0,0,0,0.503293793964386,0.063929300594968,0,0.145847066920147,0,0,0.0761741493461903,0,0,0,0,0,0,-0.0628352677684255,0,0,0,-0.137382416205975,0,0,0,0,0,0,0,0,0,0,-0.0320206744844965,0,0,0,0.214584065306231,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.0372601849819631,0,-0.00723624688835886,0,0,0,0,0.0282606770118914,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0444416789482675,0,0,0,0,0,0,0.129345651590376,0,0.172111439518841,0,0,0,0,0.0243670886925455,0,0,0,0,0,0,0,0.309361740154526,0,0,0,0,0,0.00300335746653588,0,0,0,-0.0814623276807733,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.169092485665398,0,0.047238226152496,0,0,0,0.0673826155754324,0,0.124813967726698,0,0,0,0,0,0.0687686829003195,0,0,0,0,0,0,0,0,0,0,0.183098510185049,0,-0.0273949868131154,0,0,0,0,0,0,0
X600884.SH,-0.163540338534257,0,0,0,-0.063654756412301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241822107019823,-0.129716762180513,0,0.0961300734614272,-0.129547402006704,0.134882727742249,0.259388565553419,0,0,0,0,0,0,0,0,-0.217860404488948,0,0,0,0,0,0,0,0,0.00905704599515755,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0383785647441443,0,0,0.0333179679784216,0,0,0.053820114352955,0,0,0,0,0,0,0.180536456869659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443515033571132,0,-0.0752403201394349,0,0,0,0,0,-0.0477657905087309,0.0823946800522871,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134010036036068,0,0,0,0,0,0,0,0,0,0,0.0845626737102097,0,0,0,-0.00731359270779361,0.0206573520257189,0,-0.034368616573964,0,0,0.212253169587585,0,0,0,0,0,-0.0146884540858648,0,0,0,0,0,0,0,0,0,0.00271064858061209,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.135596405501218,0,0.0324624543018559,0,-0.0312316782616277,0,0,0,0,0,0,0,0.013260947354644,0,0,0,0,0.0258041254935654,0,0.11458131142242,0,0,0,0,0,0,-0.0972899792316626,0,0,0,0,0,0,0,0,0,0.0600229050982117,0,0,-0.0215942628488893,0,0,0,0,0,0,0.0136673092649481,0,0,0,-0.0763165134404687,0,0
X000977.SZ,0,0,0,0,0.0136178854141336,0,0,0,0,0,0,0,0,0,0,0.0246983121967887,0,0,0.0864587948387681,0.210628484566011,0,0.0144574140144358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214651719764399,0,0,0,0,0,0,0.00698204242854342,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928446680438837,0,-0.00332359499264746,0,0,0,0,0.027539243394702,0,0,-0.0595446822968943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119239641195788,-0.0445061583027787,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225764540714052,0,0,0,-0.103485844553059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144603531437575,0,0,0,0,0,0,0,0,0,0,0,0,1.08236130677084,0,0,0,2.09535129227421,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566040639491487,0,0,0,0,-0.826498809771989,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0152988149955352,0.0593874648894228,0,0,0.0116410101803867,0,0,0,0,0,0,0,0,-0.0593770266206122,0,0,0,0.150439836705319,0,0,0,0.0321227858591942,0,0,0,-0.0482367132635905,0,0.00910015658771337,0,0.020638521220351,-0.0426409256401379,-0.057393151802803,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212340721680372,0,0,0,0,-0.0513897806334759,0,0
MKreturn,0,0,0,0,-0.06934084547671,0.00299955034571414,0,0,0,0,0,0,0,0,0,0.0220835258555498,0,0,0,0,0,0,0,-0.10501027273764,0.0894344708658395,0,0,0,0.0502020994658955,0,0,0,0,0,0.01914018261549,0,0,0,0,0,0.0329624645946521,0,-0.0282136243752173,0,0,-0.00947519769390031,0,0.0389349523586,-0.0292557927170475,0,0,0.00335246616494593,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00275359817035449,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.00369812462047058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510125467179439,0,0,0,0,0,0,0,0,0.00357822775304092,0,0,0,0,0.0125190142166101,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700021840068528,0.0271128965398834,0,0,0,0,0,0.00863723954382604,0,0,0,0,0,0,0.0800866632035148,0.057737044674736,0,0,0,0,0,0,0,0,0.165977965641357,-0.158066852525213,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00274199335331663,0,0,0,0,0.00557973647710358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181959182821205,0,0.00283878272622634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165526396738624,-0.0128802886766554,0,0,0,0.0187000563673837,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000543402840269759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239959826161378,0,0.0145825980626251,-1.6940658945086e-21,0.0165692686904268,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132424677804535,-0.0211515529062762,0,0,0,0,0,0,0.00416445187396109,-0.036222554919307,0.0457429274662519,0,0,0,-0.0229350017387612,0,0
