,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600031.SH,X600276.SH,X600690.SH,X600118.SH,X000100.SZ,X600271.SH,X600372.SH,X002129.SZ,X600703.SH,X000338.SZ,X000157.SZ,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X002236.SZ,X600066.SH,X600582.SH,X600060.SH,X002292.SZ,X000559.SZ,X600435.SH,X300124.SZ,X002465.SZ,X000977.SZ,X002456.SZ,X000800.SZ,X600839.SH,X002475.SZ,X300003.SZ,X601877.SH,X002294.SZ,X000623.SZ,X000581.SZ,X002007.SZ,X600867.SH,X002276.SZ,X000568.SZ,X600498.SH,X000869.SZ,X600198.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0436800049818569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514703433503918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309637972028111,0,0,0,0,0.0521434351026465,0,0,0,0,0.167446102161815,0,0,0,0,-0.00010027777745457,0,0,0,0,0,0,0
X600104.SH,0,0,0.0334684676528345,0.200287171521053,0.104808430737507,0.0286569532356207,0,0,0,0,0,0,0,0,0.0389451307272955,0.0247863176503355,0,0.011121557724561,0,0,0,0,0,0,0,0.0401208268867863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329742728822743,0,0,0,0,0.134410939541129,0,0,0,0,-0.000425833512550282,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0340559308027086,0,0.0332376364281355,0,0,0,0,0,0,0,0,0.0581615227793677,0,0,0,0.0559364099004221,0.128828171471819,0,0,0,0,0.0750371792967629,0,0,0,0.0104966594349799,0,0,0,0,0,0.0902107536590742,0,0,0,0,0,0,0.0835392695138262,0,0,0,0,0,0,0.0231872670536466,0,0,0,-0.0164560973773973,0,0,0,0,0,0
X000651.SZ,0,0,0.0975081794226243,0,0,0.00388421891352259,0,0,0,0,0,0,0,0.0304103368484992,0,0,0,0,0.0514984939694107,0.0684992883067935,0,0,0,0,0,0,0,0.0614966744749626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584478444115476,0,0,0,0,0,0,0,0,0,-0.00143119284403028,-2.16840434497101e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0384230235786621,0,0,0.204345941935248,0,0,0,0,0,0,0,0.170061232308341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225831499496044,0,0,0,0,0,0,0,0.0317923592167651,0.0361876669440417,0,0,0,-0.0191040609725167,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0565344756972929,0.0242244660944951,0,0,0,0.00331349799296937,0,0,0,0,0,0.113059865321315,0,0,0,0,0,0,0.154757076779935,0,0,0,0,0,0,0.0139868465115648,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.152249229192509,0,0.0309955176822337,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0.257620769509104,0.0455639710042941,0,0,0,0,0,0,0,0,-0.108977464728761,0,0,0.0999510027642133,0,0,0.0455547480761704,0,0,0,0.161005783747625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200796232983778,0,0,0,0,0,0,0,0,-0.0183641512172863,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.39927031472598,0,0,0,0,0.0684049554591296,0,0,0,0,0,0,0,0,0,0.0405125334252917,0.0522826599663836,0,0,0,0,0.0684027222978185,0,0,0,0,0,0,0,0,0,0.000770310153774086,0,0.0173642986741305,0,0,0,0,0,0.0925026786801277,0,0,0,-0.00433858034088544,-0.0243518242197358,0,0,0,0,0,0
X000858.SZ,0,0,0.00204503371681564,0,0,0.0939588607678671,0,0.0840422725254604,0,0,0,0,0,0,0.0204965317548591,0,0,0,0.0319643244632048,0,0,0,0,0.0196084878163978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14225359061456,0,0.0803917458304147,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447038815302996,0.0327125933476762,0,0.0403597085789453,0,0.542376186273618,0.0351491003720391,0,0,0,0,0,0,0,0,0,0.0138877536721591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174123641683981,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898252910236099,0,0,0,0,0,0,0,0.126553159281126,0,0,0,0,0.0736709028123495,0,0,0.01085887101024,-0.0421957746322658,0,0,0,0,0,0.0440746398882819,0,0,0,0,0,0,0,0,0,0,0.0199158221365864,0,0.03190545581426,0,-0.00275399899739225,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.112606725559355,0,0,0,0,0,0,0,0,0,0.0803618808251103,0,0,0,0,0.036561923427294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454384442841487,0,0,0.00778386963671259,0,0.00465926598624991,0,0,0,0,0,0,0.0468110703929849,0,0,0,0.100698369687986,0,0.00558269192507593,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0847807862980541,0,0,0,0,0,0,0,0,0,0,0.222790844556358,0,0,0,0,0,0,0,0,0,0,0.061298195662164,0,0,0,0.148718766013344,0.0733565506703385,0.0563028223198095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014101375967979,0,0,0.00331086506756764,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0846821847742458,0.00567759258574526,0.0669294978094699,0,0,0,0.00796295898917868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30122687513108,-0.00260922496062905,0,0,0,0,0,0,0,0.0787969472120669,0,0,0,0,0.0765472990567208,0,0,0,0,0,0.0541486247099102,0,0,0,0,0.0213284284769923,0,0,0,0,0,0
X600271.SH,0,0,0.210876433650805,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207436358472805,0,0,0,0,0,0,0,0.171498848882799,0,0.0511828418717748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401487251242498,0,0,0.185639984248669,0,0.0763451344178494,0,0,0,0,-0.0196770635477469,-0.0314187777419959,0,0,0,0,0,0
X600372.SH,0,0.0244533914148842,0,0,0.169889687778451,0,0,0,0,0.122805167237119,0,0,0,0.0387967876863613,0.0329542024663853,0,0,0.0468648603458282,0,0,0,0,0,0,0.0801982508249381,0,0,0.092556611302144,0,0,0,0,0,0,0,0,0,0,0.0651837716242961,0.0874787820841033,0,0,0,0.0495992368462901,0,0,0.0224819296355949,0,0,0,0,-0.000220696430489973,0,0,0,0,0,0,0
X002129.SZ,0,0,0.000707108365212354,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0828621590526698,-0.0277183980805099,0,0,0,0,0,0,0,0,0,0.0681632640919449,0.180613275923305,-0.112058749395525,0,0,0.0517593952524727,0,0.109252614663709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124883883283003,0,-0.012637957229667,-0.0146306722337652,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0952767498353997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102434118498377,0.125460311228335,0,0,0,0,0,0.030081238082957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
