,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X600089.SH,X000157.SZ,X600372.SH,X002028.SZ,X600584.SH,X600066.SH,X600703.SH,X600741.SH,X000977.SZ,X600418.SH,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X601799.SH,X000800.SZ,X600487.SH,X002180.SZ,X002294.SZ,X002074.SZ,X000661.SZ,X002129.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172840398911192,0.10516692291578,0,0,0,0.0602696717050515,0,0.122345451210555,0,0,0,-0.0119458897127499,0,0,0,0,0,0,0,0,0,0.127522913260167,0.0173018411380731,0,0,0,0,-0.0337555545710102,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650000595371559,0,0,0,0,0,0,0,0,0,0,-0.0420880716202851,0,0,0,0,0.0379367837170306,0,0,0,-0.0323927050986557,0,-0.0157370236083393,0,-0.00418404060358278,0,0,0,0,0,-0.0481379842357718,0,0,0,0,-0.0551195491672389,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.134924208926575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243413740486407,0,0.144382546571891,0,0,0,0,0,0,0,0.131560421116943,0,0,0,0.0303594667547308,0,0,0,0.017300885930193,-0.0330556389582476,0,0,0,0,0
X600031.SH,0,0,0,0,0.238568758066449,0.141581133966758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210069880234308,0.0320008806325385,0,0,0.0522047364488593,0,0.0438883572668029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166232152128284,0,-0.0482456913736568,0,0,0,0.0775573665343004,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0593243135978046,0,0,0,0,0,0,0,0,0,0,0,0.0741207302456326,0,0,0.000354549558137145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188236105016574,0,0,-0.0455304568660791,0,0,0.315978776104001,0,0,0,0,0.0987786018432446,0,0,-0.179854313377799,0.0214066101378978,-0.102592399516531,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578161628525906,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0616237634581609,0.109506053406518,0.318183153865365,0,0,0,0,0.126101435310665,0,0,0,0,0,0,0,0,0.0102518006165541,0,0,-0.0519936980132621,0,0,0,0,-0.0771881045426671,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605224422878231,0,0.0560450961452051,0,0,0,0,0,0,0,0,0.0828292540720953,0,0.10152352415761,0,0,0,0,0,0,0.143069714904438,4.33680868994202e-19,0.162390734202667,0,0,0,0,0.00211147825066432,0.0316401127122645,0,0,0,0,0,0,0.0198641090131814,0,0,0,0.025215451354304,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.100210556188073,0.301447440079796,0,0,0,0,0,0,0,0,0,-0.011365792998336,0,0,0,0,0,0,0,0,0,0.106890538405946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103612496221624,0,0,0,0,0,0,0,0.00879427134946095,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0401760248591062,0,0,0,0,0,0,-0.0423303402944279,0,0,0,0,0,0,0,0,0,0,0,0.254115332196011,0,0,0,0.0931639707921982,0,0,0,-0.0154341577333864,0,0,0,0,0,0.0975172771825566,0,0,0,0,0,-0.145301681711911,0,0,0,0,-0.0996066132176455,0,0.0112561256514985,0,0,0.124239702057846,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512851432125498,0,0,0,0,0,0,0,0.182645482298992,0,0.105168390363312,-0.0160472681729092,0.0823876288569303,0,0,3.46944695195361e-18,0,0,0,0,0,0.110727407802318,0,0,0,0,0,0,0,0.0622182552195547,0,0,0,-0.0469909647624957,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.416869237460374,0.409352954719248,0,0,0,0,0,0,0.300629387724,0,0,0,0,0,0,-0.0797173448230797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975133435423965,-8.67361737988404e-19,0,-0.000953035462889086,-0.0972558533445573,0,0,0.0215020795843756,0,0,0,0.00519587765158758,0,0.0364991245960899,0,0,0.0293598868733767,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.53273554326202,0,0,0,0,0,0,0,0,0,0,0.0562080158881079,0,0,0,0,0,0,0,0,0,0,0,0.0537258067372782,0.104440046842314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576998339965854,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0952774382681108,0,0,0,-0.0227754309390934,0,0,0,0,0,0,0,0,0,0,0,0,0.0853199800664002,0,0,0,0,0,0,0,0,-0.0400578404834207,0,0,0,0,0.0737163688730235,0,0,0,0,0,0,0,0,0,0,0,0.388122538089778,0,0.0970044226258378,0,0,0.00276000241277556,0.123983227579334,0.0907231962918974,0,0,0.0705826837563761,0,0
X002463.SZ,0,0,0.369207713927468,0,0,0,0,0.00601064710683226,0,0,0,0,0,0,0,0,0,0,0,0,-0.106596722591463,0,0,0,0,0,0,0,0,0,0.272047298664862,0,-0.0813133044075817,0,-0.24057765057503,0,0,0.808821880215811,0,0,0.0683541580778268,0,0,0,0,0,0,0,0,0,0,0.0283364992301292,0,0,0,0,0,0,0
X002241.SZ,0,0,0.201655888537736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992049550735534,0,0.0276289847493068,0,0,0,0,0,0.0367305882983626,0,0,0.358276637032147,0,0.018876116436439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344894783673969,0,0,0,0,-0.00777570563711824,0,0
X600089.SH,0,0,0,0,0.0565456254104956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134895975820096,0,0,0,0,0,0,0.0429247762646978,0,0,0,0,0,0,0.0914042396118848,0,0,0,0.0138247751672119,0.095936080973854,0,0,0,0,0,0,0,0,0,0,0.0215129338134189,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.025620810384518,0,0,0.0612071754433565,0.176255583119442,0.0144294568733446,0,0,0,0,0,0,0,0,0.0940214403783843,0.217055052906403,0,0,0,0.0640918712035161,0,0,0,0,0.0372953307427432,0,0,0,0,0.119956091213878,0,0,0,0,0,0,0.0166347227523331,0.125281562057795,0,0,0,0,-0.0773764979658094,0,0,0,0,0,0.0269760599261137,0,0,0,0.0225341500388216,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.161057764034959,0.0918708527419257,0,0,0,0,0,0.0669789690367451,0,0,0.0144724236742129,0,0,0,0.0273733971418929,0,0.114911975447071,0,0,0,0,0,0,0,0,0,0.0110625609248816,0,0,0,0,0,0,0,0.22575005402562,0,0,0,0,0,0,0,0,0,0.00977805723317099,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,-0.0716617780517425,0,0,0,-0.0256715221672744,0,0,0,0,0,0,0.222493847841169,0,0,0,0,0,-0.0868078318529247,0,0,0,0,0,0,0,0,0,0,0,0.367226609012903,0,0,0,0,0,0,0,0,0.0439834533630202,0,0,0,0.0605375135455781,-0.0191552921733496,0.118920365986549,0,0,0,0,0.0962422903390229,0,0
X600584.SH,0,0,0.465686685281153,0,0,0,0,0,0,0.0488358610816322,0.227085806475657,0,0,0,0,0,0,0,0,0,0,0,0,0.1113037619688,0.230488595888034,0,0,0,0,0,0,0,0,0.0410540330981608,0.0493460893234329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338022113869547,0,0,0,0,0,0
X600066.SH,0,0,0.129636565236132,0,0,0,0,0.0992877758010608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156467368793963,0,0,0,0,0,0.163082276364653,0,0,0,0,0,0,0,0,0,0,0.126795638062992,0.105727260387649,0,0,0,0,0,0,0,-0.0791933545095475,0,0,0,0,0,0,0.0735504632194093,0,0
X600703.SH,0,0,0.0527556852253618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229851792571451,0,0.0184319210570707,0,0,0,0,0,0.0783176532467696,0,0,0,0,0.116479009880401,0.0330190270184876,0,0,0,0.191653751911173,0,0,0,0,0,0,0,0,0,0,0,0,0.0306560385120072,0,0,0,-0.00480650440354289,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844706107461858,0,0,-1.73472347597681e-18,0.0586514046728205,0,0,0,-0.100424780842791,0,0,0,0,0.130343497022991,0,-0.0115758292215406,0,0,0,0,0,0,0.0419188643782984,0,0,0,0,0,0,0.118466371519901,0,0,0,0,0,0,-0.0176581727634506,0.0474382225152852,0,0,0,0.0095141944578746,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0644113292215448,0,0,0,0,0,0,0,0.305040777349734,0,0,0,0,0,0,0,0,0,0,0,0,0.0942166080526156,0.0975016395145511,0,0,0,0,0.00434005272537325,0,0.194871483615452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255918980659566,0,-0.113242350179986,0,0,0,0,0
X600418.SH,0,0,0.110469918360953,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.401975432178599,0,0.416144056756989,0,0,0,-0.161966920727532,0,0,0,0,0,0,0,0.440548896512383,0,0,0.251775325841235,0,0,0,0,0,0,0,0,0,0,0.0346614587701422,0,0,0,0,0,0,0,0,0,0,0.0152868683401549,0,0,0,-0.017902367029352,0,0
X002236.SZ,0,0,0,0,0,0,0,-0.0879219195136928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269980366129523,0,0,0,0,0,0,0,0,0,0,0,0.121748797028939,0,0,0,0,0,0.382560973281636,0,0.0389045460244009,0,0,3.46944695195361e-18,0,0,0.00733478298196422,0.0286818212521499,0,0,-0.0200516359174117,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331986552337924,0,0,0,0,0,0,0,0,0.11550239622668,0.230370097045996,0,0,0,0,0,0,-0.121729307604108,0,0,0,0,0,0.433616632246789,0,0,0,0,0,0,0,-0.00492260205315505,-0.007758863646234,-0.215535734704982,0,0,0.000887722586865193,0,0
X600183.SH,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492931038006865,0,0,0,0.064217691809689,0.100114573366218,0,0,0,0,0,0.0716167600001372,0,0,0,0.311453067127834,0.0305660745812208,0,-0.0585359854470016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820347943711695,0,0
X601877.SH,0,0,0,0,0.104150541117842,0,0,0,0,0,0,0,0,0,0.0017514692962013,0,0,0,0.049504591672375,0,0,0,0.0769323167889219,0,0,0,0.0579175137419121,0,0,0,0,0,0,0,0,0,0,0,0,0.00206320674022237,0,0,0,0.204251051290543,0,0,0,0,0,0,0,0,0,0,0,0,0.0153711815631531,0,0
X002049.SZ,0,0,0.0726759407737846,0,0,0,0,0,0,0,0,0,0,0,0,0.0681180405608965,0,0,0,0.149398208310584,0,0,0,0.0219589758587406,0,0,0,0,0,0.0268153703707695,0,0.175141089757607,0,0.225769729177981,0,0,0,0,0,0,0,0,0,0.0554902198803027,0,0,0,0,0.101650207312249,0,0,0,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.639747326509043,0,0,0,0,0,0,0,0,0,0,0.050313885090254,0,0,0,0,0,0,0,0,0,0,0,0,0.0838432586058812,0,0,0,0,0,0,0,0,0,0,0,0,0.177936086888386,0,0,0,0,0.165237426345453,0,0,0,0,-2.71050543121376e-20,0.00239251612045569,0,0,0,0.126379981409148,0,0
X601799.SH,0,0,0,0,0.0215551608398752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108622541166899,0.219950616635593,0,0,0,0,0,0,0,0,-0.108908200876566,0,0,0,0,0,0,0,0,0,0,0.133354322352046,0,0,0,0,0,0.0451280174662311,0,0.175233384503505,0,0,0,0,0,0,0,0.0167368193341251,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146118687412042,0,0,0.00710985364698944,0,0,0,0,0,0.131541171363903,0,0,0,0,0.0852882547030743,0,0,0,0.0502903149829783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106591297722479,0,0
X600487.SH,0,0,0,0,0.0550284372171459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240212206734636,0,0,0,0,0.0241189506917964,0,0,0,0,0,0,0,0,0,0,-0.0207466526561869,0,0.667750227804336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906187028672271,0,0,0,0,-0.0791592699149346,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.556868570058321,0,0,0,-0.102782995987872,0,0,-0.0228941627246358,0,0,0,0,0.0211078922800198,0,0,-1.38777878078145e-17,0,0,0.0971139073792403,0,0,0,0,0.0312118956482476,0,0,0,0,0,0,0,-0.0186249019470411,0,0,0,0,0,0.148645645266236,0,0.0359718065371614,-0.0264088556441807,0,0,0,0,-0.0526328029412151,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299880931736604,0,0,0,0,0.0361690375067058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149932434819619,0,0,0,0,0,0,0,0.0324921941560637,0,0.123275982391109,0,0.00677288711039163,-0.0226163109862214,0,0,0,0.0323322686375064,0,0
X002074.SZ,0,0,0,0.0481641990672037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712342055533522,0,0,0,0.530504776134522,-0.0439365966762403,0,0,0,0,0,0,0,0,0,0.12660810053777,-0.0222870590012229,0,0,0,0,0,6.93889390390723e-18,0.0530023004701132,0,0,0,0,0,0,0.0731558456928586,0,-0.113393984787111,0.0182654070715441,0.00673163536994672,0,0,0,0.0417030348300118,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.137277824030433,0,0,0,0,0.0392266619616656,0.104371565604116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167156926470537,0,0,0,0,0,0,0,0,0.256067196974453,0,0,-0.0356920062662652,0.0390719837922765,0,0,0,0.0205544845000994,0,0
X002129.SZ,0,0,0,0.105985006839159,0,0,0,-0.20023490704057,0,0,0,0,0,0,0,0,0,0,0,0,0.0224658232493823,0.106654869071331,0.0186659748549953,0.0535124887148391,0,0,0,0,0,0,0,0.120130277859317,0,0,0,0,0,0,0,0.124251066717376,0,0,0,0,0,0,0,0.583997713173271,0,0,0,8.67361737988404e-19,-1.35525271560688e-20,0,0,0,-0.0165798619537062,0,0
X002223.SZ,0,0.0425931578460844,0,0.0592384485564336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930126827152122,0.0842979317100361,0.291361536412627,0,0,0,0,0,0,0,0.0462769137729103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161879902903457,0,0,0,0,0
Change_TY3M,0,0,0.00788029111072858,0,-0.0827293179868069,0,0,0,0,0,0.0510858460361342,0.0666860710973775,0,-0.0200059065880218,0.0763156259466159,0,0,0,0,0,0.119890738337999,0,0,0,0,0,0,0,0,0.017395795361532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161167022435047,0,0,0,0,0,-0.0082473567286401,0,0,0,0.0634744142638471,0,0
Slope,0,0,0,0,-0.43110162798813,0,0,-0.0645845594257858,0,-0.188028635590716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819234024459246,0,0,0,0,0,0,0,0,0,0,0.0914118034063773,0,0,0,0,0,-0.0510996674714506,0,0,0.126513086247015,-0.53587885180989,0,0,0,0,0,0,0,0.361267471815705,0,0,0,-0.15539108581752,-1.65086852660368,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118002088261768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246722684261686,0,0,-0.415503871905282,0.554229448307804,0,0.106868681907616,0,0,-0.293408578225245,0,0
RealEstate_excess,0,0,0,0,0.0721782510529679,0,0,0.0687994234290529,0,0,0,-0.0578949669387679,0,0,0,0.097382153630753,0,0,0.0414240568920625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.224927266598923,0,0,0,0,0,0,0,-0.081003553602071,0,0,0,0,-0.184885224660531,0,-0.072303909789211,0.0318862456210261,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0902707454478798,0,0,0.0228056662204992,0,0,0,0,0,0,0,-0.0332268398744977,0,0,0,-0.094419271742639,0,0,0,0,0,0,0.0148718575640338,0,0,0,0,0,0,0,0.0238531954155287,0.0144559781135289,0.00951147665212777,0,0,0,0,0,0,5.42101086242752e-20,-0.0139230345620401,0.0911783614637993,0,0,-0.0254558102739698,0,0
MKvol,0,0,0,0,0,0,0,0.00287113181766884,0,0,0,0,0,0,0,0,0,0,0,0,0.00174762223149831,0.00151191094845145,0,0,0,0,0,0,0,0,0,0,0,0,-0.000152684149059225,0,0,0,0,0,-0.00110992994063532,0,0,-0.000805587803800723,0,-0.000260932957271746,0,0,-0.00139185326702759,0,0.00246459396082131,0,0.000776886851681032,0,0,0,-0.00328323756648319,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0220559995633458,0,0,0,-0.466170809092499,0,0,0,-0.375078982675216,0,0,0,0,0,0,0.756421766508678,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.114699765912143,0,0,0,0,0,0.927882613846556,-0.140774673444415,0,0,-1.0246421896339,0,0,0,0,0,0,-0.266665344261655,-0.428248272815752,0,0,0,0,0.619321396251648,0
CarbonVol_Guangdong,0,0,0.0166222785025659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124373493975183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233646646421459,0,0,0,0,0,0,0,-0.03913575208463,0,0,0,0,0,0,-0.101138554877562,0,0,0,0,0.0135752226212646,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00150314534891037,0,-0.00132709489860139,0,0,0,0,0,0,0,0.00186014657902822,0,0,0,0,0,-5.42101086242752e-20,-0.00728277718257933,0,0,0.00405882430727217,0,0,0,0,0,0,0,0,0,0,-0.0229555838391759,0.00553150645076031,0,0,0,0.00960147550177472,0,0
