,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X300124.SZ,X000725.SZ,X003816.SZ,X300014.SZ,X600031.SH,X002129.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X000625.SZ,X002179.SZ,X600703.SH,X300142.SZ,X601877.SH,X600089.SH,X000661.SZ,X600741.SH,X002180.SZ,X600460.SH,X000100.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600884.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X002414.SZ,X601799.SH,X000977.SZ,X000800.SZ,X600563.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072591783008092,0,0.101520312211564,0,0,0,0,0,0,0,0.168289138922549,0,0,0,0,0,0,0.045843533853079,0.0500668980391779,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-1.73472347597681e-18,0,0,-0.0281173217945068,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0504816615209042,0,0,0,0.221324184717808,0,0,0,0,0,0,0,0,0,0.00118477199239699,0,0,0,0,0,0,0.0284985049019291,0,0,0,0,0,0,0,0.244760736554544,0,0,0,0.134098018994942,0,0,0,0.0659617805285962,0,0,0,0,0,0,0,0,0,0,0,0,0.017326469618118,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0492502229338462,0.0022455026083357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264864298097241,0.0487958213681356,0,0,0.0529833239999299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020901660871651,0,0,0,0,0.161605339521267,0,0,0,0,0.0103579247921341,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0561427017306878,0,0,0,0.175037059670731,0,0,0,0,0,0,0,0,0,0.0706150120529126,0,0,0,0,0,0,0,0,0,0,0.108886514296922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699751372114964,0,-0.0384886018266361,0.0213062845394163,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168447487806042,0,0.0243914748620295,0,0,0,-0.0673550141903924,0,0,0,0.0315041299204912,0,0,0,0,0,0,0,0.0178321490423416,0.852984996067962,0,0,0,0,0.190742913600534,0,0,0,0,0,0,0,0,0,-0.00799174540780232,-0.0244339232669342,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0959310462132592,0,0,0,0,0,0,0,0,0,0,0,0,0.381835532692097,0.0817891903089206,0,0,0,0,0,0.00593730491112526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128657539229168,0,0,0.0326715005995377,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165327737784213,0,0,0,0,0,0.0586788069335913,0,0,0.0313929301973414,0,-0.0903845564162708,0,0.139246684893324,0,0,0,0,0,0.267151573970434,0,0,0,0,0,0.180524832646725,0,0,0,0,0,0,0,0.00838622977291832,0,0,0,0,0,0
X002371.SZ,0,0,-0.0159337850555469,0,0,0,0,0.242291283160715,0,0,0,0,0,0,0,0,0.021137431015279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254946823642759,0,-0.0742359254517378,0,0,0,0.395007165917302,0,0,0.0320425393825671,0,0,0,0,-0.0237464183326682,0,0.0467660389918172,0,0,-0.039393753116565,0.00355626121473169,0,-0.229956704136258,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.522417081959686,0,0,0,0,0,0,0,0,0,0.0456613663303797,0,0,0.113765693533928,0,0,0.0144161974415745,0,0.145784842450608,0,0.24501788207928,0,0.00309369687525974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875752564037892,0,0,0,0,0.0728472730124069,-0.0131753456888581,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.111418134446809,0,-0.131616347517225,0,0,0,0,0,0,0,0,0,0,0.598647892165346,0,0.0509410337304617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135953350947106,0,0,-0.0356222558442404,-0.0134144288447263,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0786463567199301,0.335522696878036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189390975152239,0,0,0,0,0.0120323597657679,0,0,0,0,0.102731404709644,0,0,0,0.013905961542725,0,0,0.10146002736987,0,0.0839190748765912,0,0,0,0,0,0.0804078107885165,0,0,0,0,0.0165638837753269,0,0,0,0,0,0,0
X000596.SZ,0,0.461112855678991,0,0,0.0929335955100332,0,0.125608394396509,0.115046883787275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225919414435432,0,0,-0.0826228355139508,0,0,0,0,0,0.0415111384401447,0,0,0,-0.0372638673172176,0,0.0355768607327813,0,-0.0108695717120872,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0873526926546764,0,0,0.215927978395571,0,0,0,0,0,0.346702655853395,0,0,0,0,0,0,0,0.0198275970031973,0,0,0,0,0,0,0,0,0,0,0,0,0.117814237840381,0,0,0.0273283124181806,0,0,0,0,0.0055221072375585,0,0,0,0,0,0.170136323845784,-0.0104497477220437,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109168059352814,0,0,0,0,0,0.0366570566066357,0.363795337459595,0,0,0,0.0905734130129583,0,0,0,0,0.0954408841563881,0,0,0,0,0,0,0.038457994904683,0.0437624024350381,0,0,0,0,0.100304149807034,0,0,0,0.0904351413230498,0,0,-0.066413913324094,0.0380594559058634,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,-0.0403076659298848,0,0,0,0,0,0,0,0,0,0.0323864703122948,0,0,0.161957456888476,0,0,0,0,0,0,0,0.192248325283035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.443392176760335,0,0.0323844235331877,-0.0090919604425964,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.10991491745739,0,0,0,0,0,0,0,0.184835177231982,0,0,0.0203852839738174,0,0,0,0,0,0,0,0,0,0,0.160938361240356,0,0,0,0,0.182879069944431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232516370194165,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147826384413134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12404826113707,0,0,0.023847231949582,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162605349961543,0,0,0,0.134431994797365,0,0,0,0,0,0,0,0,0,0,0.0807146673606762,0,0,0,0,0,0.0566293095839119,0,0,0.0148663898997687,0,0,0,0,0,0,0,0,0,0.179097706890046,0,0,0.0214540966341393,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0233514475929781,0,0,0,0,0,0,0,0,0,0,0,0,0.0282610057587849,0,0,0,0.0594142146963806,0,0,0.0415638088036475,0,0,0,0,0,0,0.014748889677731,0,0.109097735651267,0.109660626855592,0,0.0980727503572921,0,0,0,0,0,0,0,0.0464385644450008,0,0.0173143149985829,0,0,0,0.00544769306204945,0,0,0,0,0,0
X000661.SZ,0,0,0.0620963922383799,0,0,0,0,0,0,0.117273996716361,0,0,0,0,0,0,0,0,0.149199255605816,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148413109202026,0,-1.73472347597681e-18,0,0,0,0,0.206339831365171,0,0,0,0,0.278501009104659,0,0.111281255507807,0,0,0,0,0.0614629627332381,-0.0347420703413503,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0582121750605336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175885797316486,0,0.0979213660444777,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0280504205259974,0,0,0,0,0,0,0,0,0,0.206951203676168,0,0,0.0492002685039457,0,0,-0.00220050121633209,-0.0021326926499444,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916761264450621,0,0,0,0,0.476531189762773,0,0,0,0,0,0,0,0,0,0.0878980349978802,0,0,0,0.0103506262398389,0,0,0,0,0,0,0,0,0.00213721376843798,0,0,0,-0.0307304981593567,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220256402330056,0.14345468241683,0,0,0,0,0,0,0,-0.0662823111654156,-1.0842021724855e-19,0,0,0.183865345505421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583959421478286,0,0.168357202939896,0.00887461119870562,0,0.0214574410189832,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101701005130757,0,0,0,0,0.0762416346631593,0,0.113799985585986,0.148210015917709,0,0.0431871100772984,0,0,0.0301890241942986,0,0,0,0,0,0,0,0,0.242604453641766,0,0,0.0294660955111385,0,0,0,0,0,0,0,0,0,0,-0.0140149854363935,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102441132283126,0.0562912890783595,0,0,0,0,0.0170435466083849,0,0.123077990782437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238939255704626,0,0,0.256717410507991,0,0,0,0.135078433699952,0,0,0,0,0,0,0,0,0,0
X600522.SH,0.0664722834275146,0,0,0,0,0,0,0.0757258953855629,0,0,0,0,0,0,0.28473101267157,0,0.00904723026695071,0,0.0968467801370736,0,0,3.46944695195361e-18,0,0,0,0,-0.0253432415863643,0,0,0,0,0.0200387941531544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139129298398116,0,0,0.00633832120699256,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351578881390878,0,0,0,2.16840434497101e-19,0,0,0,0,0.161190311422466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189918021353716,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0670391755286285,0.107553386742232,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272384780564069,0,0,-0.0501501797346977,0,0,0,0.148546246042551,0,0,0,0,0,0,0,0,0,0,0.294941687849494,0.0531590572014461,0.0210420928205765,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00638920746522467,0,0,0,0,0,-0.0208555668680106,0.00938364678944604,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.0242015621341346,0,0,0,0,0.126006228620804,0,0.0358672202438963,0,0,0,0,0,0,0.0891205681809908,0,0,0,0,0,0.0706157288780475,0,0,0,0,0,0,0.192396660464868,0,0,0,0,0,0,0,0,0,0,0,0.218133525873119,0.144653804046029,0,-0.00501242046724803,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0.0453064939295009,0.0399040953853359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457000092810044,0.053698955343661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754166105564281,0,0,0,0,0,0,0,0.00336857904482048,0,0,0.0155912648253827,0,0,0,0,0,0
X002236.SZ,0,0,0.478202260521188,0,0,0,0,0,0,0,0,0,0,0.0458998583171556,0,0.0217210154397407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405559179732,0,0,0,0,0,0,0,0,0,0,0,0.175486834232803,0,0.11019801673788,0,0.0440864674164436,0,0.015448906603799,0,0.0317340566002157,0,0,0,0,0,0
X000799.SZ,0,0,0,0.01304658346855,0,0,0,0,0,0,0,0,0,0,0.014077739786973,0,0,0,0,0,0,0.0650643789245357,0,0,0,0,0,0,0,0,0,0.0423777386591489,0,0,0,0,0,0,0,0.531993746786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.00776631738832715,0,0,0,0.1706479541868,0,0,0,0,0,0.0583039242825403,0.0514811805375649,0.062896087652266,0,0,0.00955875577757003,0,0,0,0,0,0,0,0,0,0,0,0.202615244289461,1.73472347597681e-18,0,0,0,0,0.122771190987624,0,0,0,0,0.023033878154659,0,0,0.0154539425342834,0,0,0,0,0,0
X600183.SH,0,0.0402752484935036,0.0278463356790816,0,0,0,0.0999900460086988,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0788469859921172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0636495208031559,0,0.135859033952421,0,0.108861850240398,0,0.170183046318394,0,0.0427883996520923,0,0,0,0,0,-0.00637540262971993,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.0479123980316241,0,0,0,0,0,0.085026587644891,0,0,0,0,0,0,0.146333167878305,0,0,0,0,0,0,0.0215684972572468,0,0,0,0,0.111259521118089,0,0.173974002085676,0,0,0,0,0,0.303791123774264,0,0,0,0,0,0,0,0,-0.0284075261699717,0.0287718967157678,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.115060866761527,0,0.117953247624926,0,0,0,0,0.0286344724224791,0,0,0,0,0,0,0,0,0,0.126617199736428,0,0,0.154224785577453,0,0,0.282733965856875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0397472210539245,0,0.014685167625521,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0635991463525761,0,0,0,0,0,0,0,0,0,-0.0493633084685824,0,0,0,0,-0.0822427822567264,0,0,0.0490348343040475,0,0,0,0,0,0,0,0,0,0,0.633414052893213,0,0,0,-0.0169935243594561,0,0,0,0.121341113083356,0.0553722781179296,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314932244601339,0,0,0,0,0,0.072606333868088,0.267026454681327,0.0841838846052674,0,0,0.0525096670055871,0,0,0,0,0,0,0,0,0,0.0382335354293748,0,0,0.0411137163315013,0,0,0,0,0,0,0,0,0,0.0722712413129385,0,-0.0107084771965134,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195347305724656,0,0,0,0,0,0,0,0,0,0,0.109686645662005,0,0.165003299112473,0,0,0,0.132788283762594,0.155095605668495,0,0,0.111931747251016,0,0,0.258796512918364,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247013216005682,-0.000760490933196759,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0720040753137912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988798988358713,0,0,0,0,0,0,0,0.2914702465687,0,0,0,0,0,0.0284130582489835,0,0,0,0.286095529878438,0,0,0.0752519244836459,0.0929033514242705,0,0,0,0,0,0.0361781142516649,0,0,0,0,0,0
Change_TY3M,0,0,0.0480107487390136,0,0,0,0.183919924678347,0,-0.031806040062256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655305971588246,0,0,0,0,0,0,0,0,0,0,0,-0.106770359424321,-0.109342737870761,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.0143904967293581,0,0,0,0,0,-0.103401684951591,0,-0.107780689180174,-0.0270039243445348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186399978797432,0,0,0,0,0,0,0,-0.367932666345267,0,0,0,0,0,0,0,0.0901316453809363,0.278322416506114,3.46944695195361e-18,0,0,0,0,0.659172600049632,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227307268230552,0,0,0,0,-0.0513232623587931,0,0,0,0,0,0,0,-0.13506820153548,0,0,0,0,-0.149191271128635,0,0,0,0,0.551600422281862,0,0,0,0,0,0,0,-0.0267958185498253,0,0.24196053927187,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140607861267402,0,0.0163116168617797,-0.0359493051744027,0.0940188344067591,0,0,0,0.114570155234941,0,0,0,0,0,0.0252488492003671,0,0,0,0,0,-0.18478423205906,0,0,0.0649634273592909,0,0,0,0,0,-0.104365662089876,0,0,0,0.136187959478465,0,-0.111003469915894,-0.0219019295695101,0.0357519998584425,0,0.100916315416529,0,0,0,0
MKreturn,0,0,0,0,-0.153649949412828,0,0,0,0,0,0,0,0,0,0,0,0,-0.185701149103714,0,-0.0199618563210194,0,0,0,0.129273286963644,0,0,0,0,0,0,0,0.133510913842799,0,0,0,-0.0349447663821341,0,0,0,0,0,-0.047734333691733,0,0,0,0.0142904749302916,0.130123397896697,0,0,0,0,0,0.0473144360411421,0.294053452804678,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996278671324252,-0.00304453287991856,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0210974148113311,0,0,0,0,0,0,0,0,0.0249011925107591,0,0,0,0,0,0,-0.00238568256610666,0,0,0,0,0,-0.0159759137419395,0,0,0,0,0,-0.0400899492462763,0,0,0,0,0,0,0,0,0,0,0,0.00257636798276417,0,0,0,0,0,-0.0510780720965054,0.0442627817284541,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394912180393998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141875033316869,-0.00774589263939712,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271092569244765,0,0,0,0,0,0
