,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X000100.SZ,X600741.SH,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002236.SZ,X000157.SZ,X002180.SZ,X000799.SZ,X600884.SH,X000733.SZ,X601799.SH,X600779.SH,X600584.SH,X002007.SZ,X002414.SZ,X600522.SH,X600183.SH,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.567370867334992,0,0,0,0,0,0,0,0,-0.00924475508624123,0,0,0,0.0156907409069907,0,0,0,0,0,0,0,0,0.122214109574058,0,0,0,0,-0.00531990097314682,0,0,0.0228901742584774,0,0.00727111438546008,0,0,0,0,0,0,-0.0143538482090754,0,0,0,0,0,-0.0395472169836754,0,0,0,0,0,-0.0037924217668165,0,0,0,0.0146991855162333,0,0
X000858.SZ,0.317521712943264,0,0,0.207705227275638,0,0,0,0,0.245061632076845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290393231293065,0,0,0.222234746064739,0,0.0195754901417463,0,0,0,0,0.0315306123360304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0985779560749649,0,0.0566237589485159,0.212096491083913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299482873764223,-0.0021724010858037,0,0,0,0,0,0,0,0.00626034757729105,0,0,0,0,0,0.0651014752187041,-0.0544661120470511,0,0,0,0,0,0,0,0,0,0.00725554985344547,0,0
X600809.SH,0,0.425451718083979,0,0,0.111738179891032,0,0,0,0,0,0,0,0,0,-0.21244152405059,0,0,0,-0.0153251449837222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210883132021242,0,0,0,0,0.0100264148637672,0,0,0,0.119156369158201,0,0,0,0,0,0,0,0,-0.0229097178951816,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.010792698600728,0,0,0,0,0,0,0.229052102252549,0,0,0,0,0.0273580712768445,0,0,0,0,0,0,0,0.414766386104954,0,0,0.098969693412215,0,-0.0402927144043799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107177381938029,0,0,-0.228764036376607,-0.0589173699605298,0,0,0,0,0.0241454435943727,0,0,0,0,0.0717360426807205,0,0
X002475.SZ,0,0,0.0134801591755718,0,0,0,0.113759779865992,0,0,0,0,0,0,0,0.182650136114933,0.00318319948969232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623188227700594,0,0,0.110766842607175,0,0,0,0,0,0,0,0,0,0,0,0,0.146628389805946,0,0,0,0,0,-0.02617411186565,0,0,0,0.0134696923412958,0,0
X600276.SH,0,0,0.149251009824052,0,0,0.022416112267851,0,0,0,0,0,0,-0.071999308003318,0,0,0,0,0,0,-0.0150414806766602,0,0,0.053299497675426,0,0,0.108373353892821,0.00691933418339363,-0.225935336799406,0,0,0,0,0,0,0,0,0,0,0,-0.0692565706291587,0,0,0,0.049700305299472,0.249825829123131,0,0.0193082701630238,0,-0.0781711616948912,0,0,-0.0119408672515236,0.00247498445741831,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0619317584065321,0,0.184376257442481,0.246612059380356,0,0,0,0,0,0,0,0,0,-0.061566375931017,0.00735333910488309,0.104064474337119,0,0,0,0,0.0117987844576243,0.15517420441217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272267818242963,0,0,0,0,0,-0.00935303786354765,0,0,0,0,0,0
X002304.SZ,0,0.410719018390865,0,0.171335238236417,0,0,0,0.0667041792362301,0,0,0,0,-0.0657719472925284,0,0,0,0,0,0,0,0,0,0,0,0,0.00902106974309208,0,0,0.0231361579460788,0,0,0,0,0,0,0,0,0,0,0,0.0203624205902004,0,0,0,0,0,-0.0574069562884694,0,0,0,0,0,0,0,0,0,-0.0324973417232485,0,0
X600104.SH,0,0,0,0,0.0574561221242835,0,0,0,0,0,0,0,0.0231158886213374,0,0,0.0713975497466958,0,0,0.139708354110693,0,0,0,0,0,0,0,0,0,-0.0898100579812097,0,0,0,0,0,0.00776572342360062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270353693310072,0.0340859122291234,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.074567935678132,0,0,0.233489401231477,0,0,0,0.00462995457317491,0,0,0.0753523843858031,0,0,0,0,0,0,0,0,0,0,-0.14199086283251,0,-0.07745751265267,-0.0400421019379727,0,0,0,0,0,0,0.00853249654627572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105428778916398,0.0139699132021546,0,0,0,-0.0194435794625999,0,0
X600031.SH,0,0,0,0,0,0,0.0343323838625084,0,0,0,0,0,0,0,0,0,0,0,0.27784283499837,-0.0713068723302691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696067001579869,-0.0203266099566168,0,0,0,0,0,0.0882464119566135,0.0130544281728974,0,0,0,0,0,0.0245303306669887,0,0,0,-0.0687411588285743,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053139075738645,0,-0.0514101035966768,0,0,0.0142916024282767,0.0983041627705915,0.113867582317296,0,0,0,0,0.213131305941162,0.071774131053084,0,0.0928528039526581,0,0,0,0,0.0922456908785481,0,0,0,0,0,0,0.00369633548253936,0,0,0,0.0668945621648274,0.0382584488451304,0,0,0,0,0,0,0
