,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X300003.SZ,X002008.SZ,X000625.SZ,X600809.SH,X600487.SH,X000596.SZ,X000661.SZ,X600498.SH,X002007.SZ,X002456.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600177.SH,X300146.SZ,X600566.SH,X000050.SZ,X600089.SH,X600066.SH,X600522.SH,X002180.SZ,X600867.SH,X002129.SZ,X002506.SZ,X600372.SH,X002241.SZ,X000977.SZ,X600776.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0693742426244996,0.143670174915302,0,0,0,0,0,0,0,0,0,0,0,0.0318848148169123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735413584198799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177056791350859,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.121716236883414,0,0,0,0,0,0,0,0,0,0.0848995187959626,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00215247223174566,0,0,0,0,0,0,0.280768087535654,0,0,0,0,0,0.0329621119655392,0,0,0,0,0,0,0,0,0.00507931454241559,-0.0522594678557461,0,0,0,-0.0164371029849853,0,0
X002415.SZ,0,0,0,0,0,0,0.169066712009652,0,0,-0.0190732935558022,0,0,0,0.0296623173146163,0,0,0,0,0.502759148637688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129430099988577,0,0,-0.0241039690020253,0.0152538752350419,0,0,0,0,0,0
X000858.SZ,0,0,-3.46944695195361e-18,0,0,0.0182330030473151,0.117227972587211,0,0,0,0,0,0,0.327513015714,0,0,0,0,0.0753352590470962,0,0,0.0123264944659139,0,0,0.0352843340315138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212741446292407,0,-0.00400822442008408,0,0,0,0,0,0,0
X000651.SZ,0,0.0195283178125184,0.0253824553696901,0,0,0,0,0,0.149644633693516,0,0,0,0,0,0,0,0,0,0.0542437305051258,0.0359338145774107,0,0.0192104475723943,0,0.0124304565032514,0,0.00241286912702871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.00494870187777283,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0710316826754671,0,0,0,0,0,0,0,0.098965832810825,0,0,0,-0.088388778040861,0.307013171393285,0,0,0.333021096840877,0,0,0.0378871849613799,0.0415979948803589,0,0,0,0,0,0,0.0259612474691096,0.115391545921468,0,0,0,0.0529323310561177,0,0.0280426983069473,-0.259908255275185,0,0,0,0,0,0,0,0.00250921703387023,0.054782622885734,0,0,0,0,0,0
X002304.SZ,0,0.053390436895989,0,0,0,0,0,0,0,0,0,0,0,0.308692353914914,0,0,0,0,0,0,0,0.188121944294669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0232456543974738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317390315379869,0,0,0,0,-0.0682376293980257,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0881771071850186,0,0,0,0,0,0,0.0250252445763802,0,0.0917366253362494,0.116046440303164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01926014843225,0,0.227590024422438,0,0,0.0451893993190882,0,0,0,0,0,0,0,0,0,0,0.0113561201039678,0,0,0,0,0,0,0
X600690.SH,0,0.208597742810459,0,0,0.112751582790904,0,0.133170660261614,0,0,0,0,0.0517878177069536,0,0,0,0,0,0,0.095098163340042,0,0,0.0394526368525835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761701891172571,0,0,0,0,0,0.0293453820572025,0,0,0,0.120619563547002,0,0,0,1.0842021724855e-19,-0.014359956706175,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430916501498034,0,0,0,0,0,0,0,0.232404038699921,0,0,0.2142924691838,0,0,0,0,0,0,0,0,0,0,0,0.108341815774423,0,0,0,0,0,0,0,0,0.0617138886274689,0,0.00900716547151559,-0.00834627478343734,0,0,0,0.119898573343806,0,0
