,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X600104.SH,X002415.SZ,X003816.SZ,X002304.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X300003.SZ,X601877.SH,X002007.SZ,X002241.SZ,X000100.SZ,X600703.SH,X002179.SZ,X300142.SZ,X000157.SZ,X000625.SZ,X600271.SH,X300124.SZ,X600867.SH,X300014.SZ,X600498.SH,X002463.SZ,X002008.SZ,X000977.SZ,X600066.SH,X300136.SZ,X002506.SZ,X002049.SZ,X300146.SZ,X600177.SH,X002129.SZ,X000066.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.0272926383213933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194587503258815,0,0.0806440390541772,0,0,0,0.216352232009024,0,0.0713283586328066,0,0,-6.93889390390723e-18,0,0.0154928272596416,0,0,0,0.0174465223305097,0.00796058621334764,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.498640986838711,0,0,0,0,0,0.111259935461354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107473092419745,0,0,0,0,0,0,0,0.0876799133736853,0,0,0,0,0,0,0,0,0,0,0,0.0377940770118836,0,0,0,0,0,0.0344290453532638,0,0,0,0,0,0
X300003.SZ,0,0,0.257055514064845,0,0,0,0,0,0.072749326416663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111242549726904,0.0332053456756736,0,0,0.0273405026058013,0,0.24655484736939,0.259716038783232,0,0,0.0064914598588616,0.188026687982633,0,0.133819570869044,0,0,0,0,0,-0.118415622349664,0,0,0.0533544864039283,0,0,0,0,0,-0.00698146571972455,0,0,0,0,0,0,0
X601877.SH,0,0,0.0200744831670492,0,0,0.086645974429639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323415967310872,0,0.0202370830923428,0,0,0,0,0.00811766921566249,0,0,0,2.16840434497101e-19,0.0456454108961609,0,0,0,0.0757126119741869,0,0,0,-0.0609373746342169,0,0,0,0,0.0128272741413901,-0.00801916654758188,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379666800469985,0,0,0,0,0,0,0,0,0,0.204552863286368,0,0.0529675635123159,0,0,0,0.096224879153443,0,0,0,0,0,0,0,0,0,0,0,0.0775337172115393,0,0,0,0,0.0101559798623086,0.00299500263284659,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.254440221642861,0,0,0,0,0,0.0488613220291253,0,0,0,0,0,0,0,0,0.178072187502446,0,0,0,0,0,0.139366594920572,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0448161765809016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0356363489854105,0,0,0,0,0,0,0,0,0.0512870848177338,0,0,0,0,0,0.0498952307256555,0,0,0,0,0,0.173752125748754,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105366217776867,0.0190569390317363,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.155463177003416,0,0,0,0,0,0,0,0.0451594356189202,0,0,0,0,0.224683254226457,0,0,0,0,0,0,0,0,0,0,-0.00402252360062315,0.0332877863956291,0,0,0,0,0,0,0,0,0,0,0.249874474167419,0.230514067742928,0,0.0358773976167087,0.0158901018017029,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.142065578478555,0,0,0.0386207572606026,0.0450658504415577,0,0,0,0.103261926407344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155969212592175,0.135983051720784,0,0,-0.021721673507191,0.02677918707923,0,0.0571935763459483,0.109214984163229,0.0953327649820859,0,0,0,0,0.0107722988496504,0,0,0,0,0,0
X300142.SZ,0,0,0.191085876477452,0,0,0,0,0,0,0,0,-0.252497051508134,0,0,0.0321207249218192,0,0,0,0,-0.031366491067145,0,0,0,0,0,0.197430368321524,0,0,0,0.13958942410482,0.0925499276668757,0,0,0.0216547613091079,0,0,0,0,0,0,0,0,0.195733709220806,0,0,0,0,0,0,0,0,-0.0210777763751264,0,0,0,0,0,0,0
X000157.SZ,0,-0.0335636572440707,0,0,0,0,0,0,0,0,0,0,0.320560539983072,0,0,0,0,0,0,-0.0547089962018567,0,0,0.19346918265377,0,0,0,0,0,0,0,-0.0409405346610966,0,0,0.0423277113825558,0.0709495927667276,0,0,0,0,0,0,0,0,0.117499155744611,0,0,0,0,0,0,0.135109616232337,-0.047812514621567,0.0802633606792987,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0680397086179576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102120946434983,0,0,0,0.180418191696772,0,0,0,0,0.141757690584336,0,0,0.0744825162973139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238348836423504,-0.0222597182647606,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0325029458978325,0,0,0,0.0179513505128048,0,0.200264666158465,0,0,0,0,0,0,0,0,0,0,0.0610253243659459,0.0440674754123565,0,0,0,0,0,0,0,0.110595347572987,0,0.123528652609677,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0161620613775007,0,0,0,0,0,0.0527609688776712,0,0,0,0,0,0.032782252408672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124099355606726,0,0.0388030720697173,0,0.0284019772113868,0.0149410944348024,0,0.0511062478077483,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.231857106189486,0,0,0.0655320036981345,0,0,0,0,0,0,0,0,0,0,0,0,0.110211733297368,0,0,0,0,0,0,0,0.0350765743297086,0,0,0,0.260741179935619,0,0,0,0,0,-0.0756453279058144,0,0,0,0,0,0.0132452222492016,0.214710283590083,0,-0.0334053596895763,0,0,0,0,0,0,-0.00684738023704297,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120749082395073,0,0,0,0,0,0,0,0,0.12835976609939,0,0,0,0,0,0.0782342472577356,0.233091919143755,0,0,0,0,0.00644965394303608,0,0,0,0.193859421842389,5.42101086242752e-20,0,0,0,0.00221744618082748,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.214530349828071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321091672896084,0,0,0.171926463126866,0,0,0,0.0615916386629784,0,0,0,0.122598685882564,0,0.0983622822011441,0,0,0.0136159766141324,0,0,0,0,0,-0.0211334767914799,0.0345913658451322,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507532480060252,0,0,0,0,0.0999981702183497,0,0.138681343465147,0,0,0,0,0,0,-0.117574762265654,0,0,0,0,0,0,0.128799719374127,0,0,0,0,0,0,0,0,0,0,-0.0211146492388653,0.0217498884490602,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,8.67361737988404e-19,0,0.152110311437902,0,0,0.263587042436733,0,0,0,0,0,0,0,0,0.0271953273962409,0,0,0,0,0,0,0,0,0,-0.237275563774261,0,0,0,0,0.276805423112373,0,0,0,0.404996833516453,0,0.473825416650718,0,-0.0434023051922,0,0,-0.308974488036878,0,0,0,0,0,-0.0541660145273264,0.0768055207280848,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248081709358316,0,0.23932524574062,0.08974642011661,0,0,0,0,0,0,0,0,0,0.11039748021399,0,0,0,0,0,0,0,0,0,0,0,0.188739788525737,0,-0.0190895711492902,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0419339019902242,0,0,0,0,0,0,0.247113160308176,0,0.0585810620549054,0,0,0.00352475474422756,0,0,0,0,0,0,0,0.0486208418037989,0,0,0.169729827951463,0,0,0,0.0376710152908664,0,0.0353221493895702,0.0480677853580382,0,0,-0.0880019628217768,0,-0.0519506475637736,0,0,0,-1.73472347597681e-18,0.0647887887204677,0,0,0,-0.00101985989396403,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12209748934166,0,0,0,0,0,0,0.240281463578947,0,0,0,0,0,0,0,0,0,0.119661728392691,0.0911104160238547,0,0,0,0,0.0830395563124166,0,0,0.0343682858281041,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696803499888032,0,-1.73472347597681e-18,0,0.102955334644238,0,0.105893139919451,0,0,0,0,0,-0.0745133733781713,0,0,0,0,0,0,0,0,0,0.0359388085618313,0.0683570624741411,-2.16840434497101e-19,0,0,-0.00389757704400659,0.00316064487659858,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.139402731432716,0,0,0,0,0,0,0,0,0,0,0.20854473658772,0,0,0,0.143505536998988,0,0,0.171757992956371,0,0,0,0,0,0,0,6.07526656314777e-05,0,0.0642056071669582,0,0,0,0.223840764490717,0,0,0.2394256309419,0,0,0.124750378818446,0,0,0,0,0.0253857278098141,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.053493342441855,0,0,0,0,0,0,0,0.0925713474979859,0.04739178933785,0.013955244519627,0,0,0,0,0,0,0.0612488285946378,0,0.173943280545426,0,0,0,0.137281545201033,0,0,0,-0.00817066220447722,0.0442248760042946,0,0,0,0.143278837045616,0,0,0,0,0,0,0,0,0.0132038902054914,-0.0381088407984129,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0475397391077853,0,0,0.0452382230718351,0.0426511172273902,0,0.0241613407416053,0,0,0,0,0,0,0,0,0.0574275586841664,0,0,0,0,0,0,0,0,0,0,0,0,0.0172446987946039,0,0,0,0,0,-0.111946409582202,0.0813501188954323,0.0186865437738468,-3.46944695195361e-18,0,0,0.0261843860456953,-0.00229455277059632,0,0,0,-0.0261794226652771,0,0
X002129.SZ,0,0.259035966873109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171573160836569,0,0,0,0,0.0851295736245643,0,0,0.021373288598376,0,0,0,0,0,0,0,0,-0.0316161578803278,-0.240593962964688,0,0,0.0993348292268586,0,0,0,0,0,0.0397447493344883,0.0532152366547925,0.351934915992178,0,0,0.0289967598297394,0.0116421614141214,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968783907114379,0,0,0.230409184323706,0,0,0.0490023433451076,0,0,0,0,0,0,0,0.142418195599564,0,0,0,0,0,0,0.0456863469738331,0,0,0,0.0412695687163019,0,0,0.0901118374517037,0,0,0.160800780272743,0,0,-0.00602143225012602,0,0,0,0,0,0,0
X002371.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0.050917885686637,0,0,0,0,0,0,0,0,0,0,0.186947238133371,0,0,0,0,0,0,0,0,0,0,0.214928731476128,0,0,0,0.0673028934734364,0,0.0120404086796809,0,0.203165627145978,0.0780672907945022,0,0,0,0,0,0.0433308335711984,0.190342779070035,0,0,0,0,-0.0203816733933105,0.026384984655187,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.13547906048768,0,0.0208317823865834,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0509970468517986,0,0.318479455198479,0,0,0,0,0.015995877294222,0,0,0.0680233555118516,0,0,0.0241856763480035,0,0,0,0,0,0,0,0,0.0407031922684813,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.047019035058205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106233269572733,0,0,0,0,0.164696973974873,0,0,0,0,0,0,0,0,0,0.192362806813649,0.166506716959813,0,0,0,0,0,0,0,0,-0.00220008481091436,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960040268045398,0,0,0,0,0,-0.0740346826296605,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756656804733728,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.268105419423692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557927229062101,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0430611639459536,0,0,0,0,0,0,0,0,0,-0.0625546069284214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394128420753791,0,0,0,0,0,0.0228988695479377,0,0,0,0,-0.00132947527407331,0.00913644550296228,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651887566847546,0,0.0125722443453049,0,0.0570193256090136,-0.00646133623109175,0,0,0,0.0565747678102476,0,0,0,0,0,0,0,0,0.0447352275043479,-0.125348007301197,0,-0.0785808587271209,0,0,-0.133784622723503,0,0,0.038551184477587,0.0217816632190643,0,0,0.0455229552372331,0,0,0,0,-0.0293235254102594,0.0363329537966853,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229693742096982,0.012986185746774,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0416344819818673,0,0,0,0,0,-0.344952215228492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141507372534377,0,0,0,0,0,0,0,0,0,0,0,0,0.0358066695117643,0,0,0,0,0,0,0,-0.037094962416778,0,0,0,0,0,0,0,0,0.0425989383711961,0.200884217974722,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000397173229485288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861343382856685,-0.00539338468231736,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0393785190878475,-0.0131555504664722,0,0,0,-0.002268813974962,0,0,0,0,0,0.00320339013621564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216906709832967,0,0,0,0,0,-0.0162843387993362,0,0,0,0,0.00744969930730898,0,0,0,0,0.0297373912097328,-0.0410369619882465,0,0,0,0,0,0
