,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X600703.SH,X600741.SH,X002292.SZ,X000100.SZ,X600066.SH,X600031.SH,X002241.SZ,X600118.SH,X002236.SZ,X600372.SH,X002506.SZ,X600177.SH,X000559.SZ,X000157.SZ,X002475.SZ,X000338.SZ,X000568.SZ,X002085.SZ,X300003.SZ,X002074.SZ,X300124.SZ,X600089.SH,X002294.SZ,X600867.SH,X002456.SZ,X002426.SZ,X002465.SZ,X600498.SH,X002007.SZ,X002180.SZ,X601877.SH,X002008.SZ,X002049.SZ,X000977.SZ,X000050.SZ,X000869.SZ,X600699.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.184968952310934,0,0.123577510389078,0.379825173503263,0,0,0,0,0,0,0,0,-0.0148830935398777,0,0,0,0,0,0,-0.111115537979255,0,1.73472347597681e-18,0.0156755408920705,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100532008777836,0,0,0.09364990887344,0,0,0,0,0,0,0,0,0,-0.00881388709566561,0.0256420929325855,0,0,0,0,0,0
X600104.SH,0.0369907228356477,0,0.171511551422875,0,0,0,0,0,0,0,0,0,0,0.351912353882975,-0.0241578174552035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122838410737701,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158853311916877,0,0,0,0,0,0,0.0136268600803412,0,0,0,0,0,0,0.0639401432702578,0,0.081018759166312,0,0,0,0,0.253710869436229,0,0,0,0,0,0,0,0,0,0.0752559737370557,0,0,0,0,0.025185291416436,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0122347348562842,0,0,0,0,0,0.0147037034634385,0.0795776488671079,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0123687655623843,0.0113137603474846,0.00542476643047191,0.038886970848924,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440559906320891,0,0,0,0.0109928298124811,0,0,0,0,0,0,0,0,0.0521934428087374,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.114818542584159,0,0,0,0,0,0,0,0,0.0930759947474126,0,0,0,0,0,0,0,0,0,0.0339118254199827,0,0,0,0,0,0,0,0,0,0,0,0.0123087973179516,0,0,0,0,0,0,0,0,0.0768347216856491,0.0787155504904288,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.123413012771409,0.246204817835898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612688763357649,0.164133628282889,0,0,0,0,0,0,0,0.0286519074242283,0,0,0,0,0,0.0423272467897794,0,0.0116748006472001,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600276.SH,0,0.0557058820683057,0,0,0,0,0,0,0,0,0,0,0,0.0978607660552821,0,0,0,0,0,-0.0218236921461199,0,0,0,0,0,0,0,0,0,-0.00913754948389478,0,0.0322418562065696,0,0,0,0,0,0,0,0.0818057191825557,0,0,0,0.0930239834063403,-1.73472347597681e-18,0,0,0,0,0,0,0.0170727045099626,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297217212590918,0,0,0,0,0.135124192881732,0,0.182289000744406,0,0,0,0,0,0,0,0,0,0,0,0.108782808601226,0,0,0.108926217336087,0,0,0,0,0,0,0.0623763980544857,0,0,0,0,0.010061659926227,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0956466179994614,0,0,0,0.0303431569651221,0,0,0,0.0455879289237277,0,0,0,0,0.0897929882021004,0,0.113307789867161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032013480939839,0,0.0222604831950926,0,0,0,0,0,0.0916715685271308,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249013759674302,0.339612846521192,0.121040214616836,0,0,0,0,0.0132282370271885,0,0,0,0.222292791841755,0,0,0,0,0,0,0.023761018644254,0,0,0,0,0,0,0,0,0,0,-0.0186971527732104,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.194725948546254,0,0,0,0,0.181065609220163,0,0,0,0,0,0.117050603730797,0,0.033844106687571,0,0,0,0,0,0.00175706176114115,0,0,0,0,0,0.0694493911422546,0.150037464991745,0.0618122589693873,0,0,-0.0883192657715494,0,0,0,0,0,0,0,0,0.0410846941850742,-0.132720210932826,0,0,0,0,0,0
