,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X002236.SZ,X000100.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X600498.SH,X000661.SZ,X000596.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X002456.SZ,X600566.SH,X600177.SH,X300146.SZ,X600089.SH,X600066.SH,X002506.SZ,X002180.SZ,X002129.SZ,X600522.SH,X600867.SH,X600372.SH,X002508.SZ,X000977.SZ,X300136.SZ,X002241.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.115712488088641,0,0,0,0,0,0,0,0.0232526326984322,0,0,0,0,0,0.0450542633162742,0,0,0,0.123692305979385,0,0,0,0,0,0,0,0,0,0,0,0.0495439678825392,0,0,0,0,0,0,0.0186417181827812,0,0,0,0.0807411853913195,0,0,0,-0.0403143471792983,0.0426736755101206,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.059514879568767,0,0,0,0,0,0,0,0,0.016771304618197,0,0.075136819691471,0,-6.93889390390723e-18,0,0,0,0.097382757783485,0,0,0,0,0.086764017145817,0,0,0,-0.0431644426848047,0.18786250697108,0,0,0,0,0,0,0.00883336251376015,0,0.0462016485610514,0,0,0,0,0,0,0,0.0137610457380934,-0.0561769584167514,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0409482044124935,0.0230048170521185,0,0,0,0,0,0,0,0.0416866520594683,0,-0.0609215336849917,0.684949542515247,0,0,0,0,0,0.164240128271084,0,0,0,0,-0.154363177370701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164273628179959,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0265374605935201,0,0,0,0,0.137182397716586,0,0,0,0,0,0,0,0,0,0,0.0559633568106868,0.0393935629141819,0.0242733410348818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620548255768119,-1.0842021724855e-19,0,0,0,0,0,0
X000858.SZ,0.0187798789845767,0,0,0,0,0.0340511141424047,0.0924165011478919,0,0,0,0,0,0.0401387574536532,0,0.342368857230885,0,0,0,0,0,0,0,0,0,0.0612895826189429,0,0,0,0,0,0,0,0,0.00674692374917148,0,0,0.00377708536130954,0,0,0,0,0,0,0,0,0,0,0.038179029666026,0,0,0,-0.00757953305245285,0,0,0,0,0,0,0
X600276.SH,0.118345484323214,0,0.105984417954398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381250321694235,0,0,0,0.0345876745642678,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00900700003017979,0,0,0,0,-0.167393297668228,0,0.0672210287792663,0,0,0,0,0,0,0,0.0203378762560705,0.0303113100300355,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327891731556854,0,0,0,0,0,0.164989255084314,0,0,0,0,0,0,0,0.187659850600601,0,0,0,0,0,0,0,0.127244886508784,0,0,0,0,-0.0662334466292173,0,0,0,0.125048709764799,0,-0.0780004443792308,0,0,0,-0.0148254540893078,0.00627864409650435,0,0,0,-0.00583502296253384,0,0
X600690.SH,0,0,0,0,0,0.07457054946776,0.0806626713361842,0,0,0,0,0,0,0,0,0,0,0,0.0387790886448522,0,0,0,0,0,0,0,0,0,0,0,0.0545516547138559,0,0.0210027317491891,0,0,0,0,0,0,0,0,0,0,0,0,0.153647632445932,0.0721667974936615,0.0257937353367193,0,0,0,0.0243507223096206,-0.0409592191457737,0,0,0,0.0273989245846923,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0892269939185018,0,0,0,0,0.0164733866903705,0.113725616604465,0,0,0.0394695115569151,0.0223912568838027,0,0,0.0796481501496772,0,0,0,0,0,0,0,0,0,0,0.0131231010105484,0,0,0,0,0,0,0,0,0,0.0672301323343895,0,1.0842021724855e-19,0,0.0483378677392472,0,0,0,-0.000669096272398687,0.0152243069234822,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823109999874076,0,0,0,0,0,0,0,0,0.322257078697132,0.275756110653639,0,0,0,0,0,0,0.0124457206456895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700786417088049,0,0,0,0.0141040969513067,-0.0221518200700645,0,0,0,0.0980154457763138,0,0
