,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X002292.SZ,X000568.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X600118.SH,X600031.SH,X600372.SH,X000559.SZ,X600177.SH,X002074.SZ,X002456.SZ,X002506.SZ,X002475.SZ,X000338.SZ,X300003.SZ,X000157.SZ,X002180.SZ,X002426.SZ,X002007.SZ,X300124.SZ,X600522.SH,X002085.SZ,X000050.SZ,X002294.SZ,X600867.SH,X600089.SH,X002508.SZ,X000981.SZ,X600498.SH,X000869.SZ,X002249.SZ,X601877.SH,X002465.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.173740882797763,0,0.0364718937951254,0,0,0,0,0.316341757588592,0,0,0,0,0,0,0,0,0,0,0,0,0.114745626333118,0,0,-0.122076390862703,0,0,0.0182988067667004,0,0,0,0,0.0133916597098401,0.0845778374686034,0,0,0,0.133399249269756,0,0,0,0,0,0,0,0,0,0,0,0.0463903423458689,0,0,0,0,0,0,0
X600104.SH,0.0548570072540597,0,0,0,0,0.0020182790442165,0,0.130783086757393,0,0.174378321078944,0,0,0,0.0294153390606399,-0.0772068760781427,0.0401798980337391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011412030959379,0,0,0,0,0.0250084553262369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445562891972735,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206895018423261,0,0.0933201997745874,0,0,0.0147187897059573,0,0,0,0.0531224234459417,0,0.0435875551830752,0,0,0,0.0366653770476818,0,0,0,0,0.0133937011080423,0,0,0,0,0,0,0,0.0251469089073907,0.014672311944806,0,0,0,0,0,0
X000858.SZ,0.187782362019986,0,0,0,0.306984599872459,0,0,0,0,0.135550768463882,0,0.0457956989677744,0,0,0.0458299147569522,0.0714379156424184,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.69602342910587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288090641526166,0,0,0,0.0225588464233166,0,0,0,0,0,0,0,-0.0294406517278548,0,0,0,0,0,0,0,0,0,0,0.0296624509509123,0,0.0355682540435271,0.0273172520652726,0,0,0,0,0,0
X600276.SH,0,0,0,0.0363413698682809,0,0,0,0,0,0.16375680652169,0,0,0.108095165664222,0,0,0,0,0,0,0,0,0.0425698395563942,0,0,0.010897357228141,0,0,-0.0435180430808714,0,0,0,-0.0129574540875711,0,0,0,0,0,-0.0222656160096247,0,0,0,0,0,0.0730374492656135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.082819959955081,0,0,0,0.0548311444269966,0,0,0.252320169552428,0,0,0,0,0.133455569767456,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0668033803717087,0,0,0,0,0,0,0,0,0,0.0470224451388747,0.0231315135365783,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.153342141359316,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0451925841073439,0,0,0,0,0.0316013027966017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976289958377446,0,0,0,0,0.106250101090076,0,0.0959119550648077,0,-0.0224159462788604,0.0544138935779637,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0644308876375962,0,0,0,0,0.158180081115199,0,0,0,0,0.149712548862583,0,0.0968424153226034,0,0,0,0,0,0,0,0,0.0247076449314151,0,0,0,0,0,0,0.0199937750348609,0.0244068919977151,0,0,0,0,0,0,0,0.00984599887650955,0.0546578141931242,0,0,0,0,0,0.0568216028774991,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0128491842047462,0.116816317849054,0,0,0,0,0,0,0,0.00669569432616643,0,0,0,0,0,0,0.0494745216872341,0,0,0,0,0,0.0552019767003925,0,0,0,0,0,0,0.0155492441217639,0,0.0940522463477668,0,0,0,0.118684160846625,0,0,0,0.0513269084528078,0,0,0,0,0,0,0,0,0.00140271939752972,0.0385722882208018,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.110423560910968,0,0,0,0,0,0,0,0.00835893887838784,0,0,0,0.0466240353480041,0,0,0.0814654192608764,0,0.154873367518104,0.0337346424597649,0,0,0,0,-0.0887358206151957,0,0,2.16840434497101e-19,0,0,0,0.0645636301621077,0.0683481490413138,0,0,0,0,0,0,0,0,0,0,0,0,-0.00586267963643696,0.0135083240811869,0,0,0,0,0,0
X600741.SH,0,0,0.0370775809213982,0.0582965535175529,0.107625413117096,0,0,0.0910267379573302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587203081341474,0,0,0,0,0,0,0,0,0,0,0,0,0.093376108187079,0,0,0,0,0.150959080821071,0,0,0,0,0,0,0,0.0394809507090112,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.00928600613113511,0,0.0901356681140636,0,0,0,0.016610917258893,-0.0634508230353138,0.063588388049224,0,0,0,0,0,0,0,0,0,0,0.179324693673049,0,0,0,0,0,0,0,0,-0.0488303928966389,0,0,0,0,0,0.0791404464476515,0,0,0,0,-0.120460251953367,0,0,0,0,0,-0.0336029550826403,0,-0.00628625397102066,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111588828705394,0,0,0,0,0.0245630618603784,0,0.18986524853397,0,0,0,0.0911956200393207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122986622551393,0.126929380468081,0,0,0,0,0.136106609392227,0,-0.0531303358630783,0.0425268360122385,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.0810996178765945,0,0,0,0,0,0,0,0,0,0,0.172764359210475,0,0,0.265183223351749,0,0,0.142111417742485,0,0,0,0,0,0,0,0,0.0407166026805821,0,0,0.174496965506692,0,0,0,0,0.100744877204216,0,0,0.0632911851974401,0,0,0,0,0,0.168559768225783,0,0,0,0,0,0
X000568.SZ,0.418290667133935,0,0,0,0.0656768187593,0,0,0,0,0,-0.123698485911639,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657210144229939,0,0,0,0.158646081968615,0,0,0,0,0,0,0.1265678719916,0,0,0,0,-0.147976623987311,0,0,0.0433137676467476,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.170789746254562,0,0,0.109508778864244,0.156962930166217,0.0444454083577302,0,0,0.0764088302670997,0,0,0,0.0217020442263106,0,0,0,0,0,0,0,0,0.0514056554057295,0.192686709244578,0,8.67361737988404e-19,0,0,0.0172342410648717,0,0,0,0,0.0531868303586092,0,0,0,0,0,0,0,0,0.0768852754174505,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.23650321217282,0,0,0.122791413802527,0,0,0,0,0.0340562129912921,0,1.48906291257889e-05,0,0,0,0,0.0649339601345946,0,0,0.0023035409642814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261545248885051,0,0,0,0,0,0.0965947681177465,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.16522474541936,0,0,0,0,0,0,0,0,0,0,0,0.157101627394803,0,0.0879734949787422,0,0,0,0,0,0,0,0.0699945609403911,0,0,0,0,0.0432196543056713,0,0.0603213909743379,0,0,0,0,0,0,0,0,0,0,-0.0370003511644122,0,0,0,0,0,0.00712450167291134,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.129546323891051,0,0,0,0.0796191335870719,0,0,0,0,0,0,0.0327231884867583,0,0,0,0,0,0,0.179693061622968,0.080927974586751,0,0,0,0.149547684954158,0,0,0,0,-0.0395762101296178,0,0,0.0896759485406276,0,0,0,0,0,0,0,0,0,0,0.063177140519908,0,0.113977693354023,0,0,0.0425188497415964,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133025342141909,0,1.0842021724855e-19,0.0570893352510024,0,0,0,0.0263533632596476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970930880383176,0,0,0,0.0154075919800346,0,0.0749030194987352,0,0,0.0394465923323393,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256401706529663,0,0,0,0,0,0.360336549223827,0,0,0,0,-0.0604472496083178,0.0347897086307356,0,-0.190383958391525,0,0,0,0,0,0,0,0,0.184748371714912,-0.0435256972643054,0,0.287684852507977,0,-0.0595673122011792,0,0,0,0,0,0,0,0,0.00739373444112724,0.0978529374587509,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0906584751744631,0,0,0,0.000558258795702578,0.172656762977954,0,0,0,0,0,0.0174098859264756,0,0,0,0.0447393576681324,0,0,0,0,0,0,0,0,0,0,0,0,0.0995610807206912,0,0,0,0,0.0351678135274771,0,0,0,0,0,0.295629458614254,0,0,0.00916490702786757,0,0,0,0,0,0
X600177.SH,0,0,0,0.044468702401643,0.0190736290638232,0,0,0,0,0,0,0,0,0.0243902996697304,0.0738386278716505,0.0590171576096191,0,0,0,0,0,0.0389700833380637,0.162525884453211,0,0,0,-0.0296028394255563,0,0,0,0,0.0657953713314444,0,0,0,0,0,0,0,0,0,0,0.0279583254703292,0,0,0,0,0,0,0,-0.0123077387924852,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315537152901337,0,0,0,0.0806169834194802,0,0,0,0,0,0.0574311636167124,0,0.43863806843911,0,0,0.0404425277150468,0,0,0,0,0,0,0,0,0,0,0,0,0.0307473095510444,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.272127832522093,0,0,0,0,0,0.080869784093378,0,0.0595873437011448,0,0,0,0,0.00540886690008969,0.000342570727865392,0,0,0,0,0,0,0,0,0.167540039308116,0,0,0,0,0,0.111122701025085,0,0,0,0,0,0,0,0,0,0,0.275232911891785,0,-0.053474721967298,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227160218301277,0,0,0,0,0,0,-0.0424084143011027,0,0,0,0,0,0,0,0,0,0.064321698455578,0,0,0.127094226692089,0.044904739849953,0,0.0648187487520463,0,0,0,0,0,0,0,0.436977774956626,0,0,0.0806439602636655,0,-0.0512294543111125,-0.0449453311153727,0,0,0,0,0,0
X002475.SZ,0,0,0.115112155398489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187790789490554,0,0,0,0,0,0.14439864849169,0,0.0209783577525754,0,0,0,0,0.108079423256373,0,0,0,-0.0438462438116492,0,0,0,0.0595157845026659,0,0,0,0,-0.0612178225955855,0,0
X000338.SZ,0.0338963632669334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331999050063868,0,0,0,0.0663359668647139,0.0832099822057499,0,0,0.068223287321222,0,0.0238337612003389,0.0339815957185315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574452050437456,0.0327090928564895,0,0,0,0,0,-4.33680868994202e-19,0,-0.00319088478493249,8.67361737988404e-19,0,0,0,0,0,0
X300003.SZ,0.0955228949950601,0,0,0,0,0,0,0,0,0,0,0.0687360590761168,0,0,0.00371796452834727,0,0,0,0,0,0,-0.0300327925140041,0.205058181939047,0,0,0,0,0,0,0,0,0.0192347176444332,0,0,0.0627743458140735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104293996442498,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0388117803697074,0,0,0,0,0,0,0,0,0,0.166441153910947,0,0.0500524880607946,0,0,0.00420331926964025,0.186103314229589,0,0,0,0,-0.0384773908354931,0,0,0,0.034744279325331,0,0,-0.0197173891382142,0,0,0,0,0,0,0,0,0,0,0,0,0.101020044269219,0,0,0,0,-0.0187194139366652,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.019279076240678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417947247799089,0,0,0,0,0,0,0,0,-0.108135560303527,0,0,0,0,0,-0.0988734082990057,0.235103026029617,0.188793685867203,0,0.0141103659505749,0,0,0,0,-0.0819506608982679,0,0,0,-0.169325918367523,0,0.548527513479016,0,-0.0546854511005448,0.149945260029348,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0904307072300789,0,0,0,0,0,0,0,0,0,0,0,0,0.0939520204727477,0,0,0,0,0,0,0,0.27569732171715,0,0,0,0,0,0,-0.0258434071589059,0,0,0.0859864728956568,0.0400856506305727,0,0.0737738921703428,0,0,0,0,0,0,0,0,0,0,0,0,-0.131035449368081,-0.130907364463103,0,0,0,0,0,0
X002007.SZ,3.46944695195361e-18,0,0.127989004788514,0,0.278569924038667,0,0,0,0,0.227036760517323,0,0,0,0,0,0,0,0,0,0,0,0,0.033356835687327,0,0.00707545769743549,0,0,0,0,0.153932949911155,0,0.0205431426278144,0,0,0,0,0,0,0.209505357026502,0,0,0,0,0,0,0,0,0,0.195900431374369,0,-0.0265674168141377,0,0,0,0,0,-0.0662462744445288,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207706701224382,0,0.0317224435158711,0,0,0,0,0,0,0,0.0382427764512232,0,0,0,0,0.167261787673175,0,0.0872056213537166,0,0,0,0,0,0.173991397428055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.221116125307248,0,0,0,0,0,0.140634257140085,0,0,0,0,0,0,0,0.0416877591826372,0,0,0,0.0985611666406628,0,0,0,0,0.0170446123890939,0,0,0,0,0,0.0508011159391241,0,0,0,0,0,0,0,0.0475259354512258,0,0,0.0666637450657028,0,0.0480397335921424,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810514783336874,0.154204856310302,0.0568148546066032,0,0,0,0,0,0.0415510099329373,0,0,0.0187702645741686,0,0,0,0,0,0,0,0,-0.0366791563887633,0,0,0,0.00910689276402439,0,0,0,-0.158252201783842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
