,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X002236.SZ,X300003.SZ,X600031.SH,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X002456.SZ,X601877.SH,X600066.SH,X000625.SZ,X600271.SH,X600487.SH,X002294.SZ,X000596.SZ,X000100.SZ,X600566.SH,X002241.SZ,X000661.SZ,X000981.SZ,X300136.SZ,X300142.SZ,X002508.SZ,X002180.SZ,X002007.SZ,X000050.SZ,X000157.SZ,X002179.SZ,X002038.SZ,X600522.SH,X000869.SZ,X600177.SH,X600498.SH,X002049.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.257435686736265,0,0,0.0721533058006823,0,0,0,0.0715216113815928,0,0,0,0,0,0,0,0,0.0449741137558873,0,0,0,0,0,0,0,0.0131051907288728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290331226278205,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0234349230830716,0,0,0.267388051442076,0,0,0,0,0,0.0223912054462126,0,0,0,0,0.153209244388451,0,0,0.0234048808921906,0,0,0,0,0,0,0.0700894704414192,0,0,0,0,0,0,0,0.0269154313683987,0,0,0,0,0,0,-0.0305044459142321,-0.0798366105964904,0,-0.0240534240100069,0,0,0,0,0,-0.0352167906092131,-0.0738337885676589,0,0,0,0,0,0
X002415.SZ,0.0914174527094034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226302775364278,0,0,0.0314752386455116,0,0,0,0,0,0,0,0,0.112679781381047,0,0,0,0.200721609799321,0.245398409601087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126127741196434,-0.0216937424967968,0,0,0,0,0,0
X000858.SZ,0.223507437006321,0,0,0,0,0.217010746972039,0,0,0,0.0930896249952824,0.264408859250426,0,0,0,0,0,0,0,0,0.0978931288944678,0,0,0,0,0,0,0,0,-0.0650779521928023,0,0,0,0,0,0,-0.0112843458318567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103646641344493,-0.0169137106065084,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.116389464057597,0,0,0,0,0,0.346502780477056,0,0,0.0487890704446792,0.0231067124500166,0,0,0,0,0,-0.0881267256346936,0,0.149906283519349,0,0,0.102325827071621,0,0.175640863183323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334005555212652,0.0242647346315504,0,0,0,0,0,0
X000651.SZ,0,0,0,0.273147746185996,0,0,0,0,0,0.608960566997913,0,0.0336288948669744,0,0,0,0,0,0,0,0,0,0,0.0327476096799228,0,0.0477533808381758,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0235110813288585,-0.0376784988400589,0.130787599261678,0,0,0,0,0,0.122143402561219,0,0,-0.0914726161138575,0,0.0327387791820108,0.0692028930871775,0,0,0,0,0,0
X002304.SZ,0,0,0.097600512484975,0,0,0,0,0,0,0.0250871366660224,0,0,0,0,0,0,0,0,0.0558275851580361,0.224218015782162,0,0,0,0,0,0,0,0,0,0,0,0,0.0138075407159758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314431838785455,-0.0371845436237192,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0768491614077408,0,0,0,0,0,0,0,0,0,0.104456324236352,0,0,0,0,0,0,0,0,0.111340251363148,0,0,0.0552371182684528,0,0,0,0,0.0895413766692398,0,0,0.0785034175637302,0,0,-0.105564690212271,0,0,0,0,0,0.00583439009363747,0,0,0,0,0,0,-0.00229980835272399,0.0218956380554709,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378859325370462,0,0,0,0,0,0,0.0141920069804029,0,0,0,0.0101720328966234,0,0,0,0.00407304730036328,0,0,0.0351808988943625,0,0.0220188898040551,0,0,0,0,0,0,0,0.0985277398500824,0,0,0.00252418770572362,-0.0674718968374073,0,0,0,0,0,0
X600690.SH,0,0,0,0.358110676568045,0,0,0.0917611448063312,0,0,0,-4.33680868994202e-19,0,0.0335261803618755,0,0,0,0,0,0,0.0635858201503433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0077337984395168,0,0,0,0,0,0
