,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X002241.SZ,X300124.SZ,X000661.SZ,X003816.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600703.SH,X600741.SH,X000100.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X600584.SH,X002236.SZ,X601877.SH,X002049.SZ,X002179.SZ,X600183.SH,X000157.SZ,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X002185.SZ,X300146.SZ,X002508.SZ,X600066.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.153011575957673,0,0,0.0523511750228499,0,0,3.46944695195361e-18,0,0,0.299188081825775,0,0,0,0,0,0,0,0,0,0,0,0,0.000470821539846069,0,0,0,0,0,0,0.0435005065344119,0,0.0358078924526502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594801710529083,0,0,0,0,0,0
X000858.SZ,0.202591007988901,0,0,0,0,0,0,0.230161127168047,0,0,0.0700369189345519,0,0,0,0,0,0,0,0.00883599826996416,0,0.0793596128090717,0,0,0,0,0,0.0109763894118454,0,0,0,0.0211053339151095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0164052858789203,0,0,0,0,0.015026923396318,0,0
X600276.SH,0,0,0,0,0,0,0,0.00672990498017282,0.004988666879176,0,0.154063319366243,0,0,0,0,0,0,0,0,0,0.0287750163925592,0,0,0,0,0,0,0.00527217401170882,0,0,0.0577031354045255,0,0,0,0,0,0,0,0,0,0.0836730172313673,0,0,0,0,0,0.0612555903122205,0,0,0,0,0,0.00245083466719646,0,0,0,-0.0338943935910895,0,0
X002415.SZ,0,0,0,0,0.158245736690902,0,0,0,0,0,0,0,0.0397364346130257,0,-3.46944695195361e-18,0,0,0,-0.0172607063012483,0,-0.0273947850302473,0,0,0,0,0,0,0,0,0,0.215826516830877,0,0,0.221027628773777,0,0,0,0,0,0,0,0,0,0,0,-0.162205398995812,0,0,0.0443768067770209,0,0,-0.0313117964278112,0,0,0,0,0.0256634452428004,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504935162474555,0,0,0,0,0,0,0,0,0.0439288565807461,0,0,0,0,0,0,0,0.128428573672833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963642538382838,0,0,0,0,0.0248270061762436,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164904448297439,0,0,0,0,0,0,0,0,0.127516820014732,0,0.0277879804343675,0,0,0.0568378445159525,0,0,0.0981772500577039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01324855460046,0,0,0,0,-0.0120912914695493,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.017635575544661,0,0,0,0,0,0,0,0.217135122099047,0,0,0.0666534647602274,0.109690504468158,0,0.0914237166485416,0.0652485422094305,0,0,0,0,0,0,0,0,0,0,0.0114631016728447,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.116155629209647,0,0,-0.0052124146605094,0,0,0,0,-0.0724452334542588,0,0
X000568.SZ,0,0.256790713576796,0,0,0,0,0,0,0.154793185540706,0,0.219901966377043,0,0,-0.00645545501276371,0.104095590137417,0,0,0,0,0,0.0529716217182968,0,0,0,0,0,0.0775823474473688,0,0,0,-0.0747413129974326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024778962375798,0,0,0,0,-0.0136262946064843,0,0
X002304.SZ,0,0,0,0,0,0,0,0.23556418133796,0,0,0,0,0,0,0,0,0,0,-0.110462972344855,0.270328670757712,0,0,0,0,0,0,-0.0600789963291856,0,0,0,0,0,0,0,0,0,0,0,0.0173060065099168,0,0,0,0,0,0,0,0.140736646128584,0,0,0,0,-2.16840434497101e-19,0.00933095806567702,0,0,0,-0.00184757196976229,0,0
X600031.SH,0,0,0,0.0146861257083802,0,0,0,0,0.0151687472455043,0,0.0324467726956552,0,0,0,0,0,0.251973456790675,0,0.592417161834449,0.0358484032862297,0,0,0.0928321854747461,0,0,0,0.00419893610399622,0,0,0,0,0,0,0,0.019002271436863,0,0,0,0.0102973328300257,0,0,0,0,0,0,0,0,0,0,-0.0639911631577402,0,0.0643267920109143,-0.0338520506285877,0,0,0,0,0,0
X600809.SH,0.307065218620711,0.0131587219814133,0,0,0,0,0,0.10267743053154,0,0,0,0,0,0,0,0,0,0,0,0.0351346218767436,0.243388683856256,0,0,0,0,0,0.135128854920675,0.00478402507458046,0,0,0,0,-0.103948716777371,0,0,0,0,0,0.109459793948287,0,0,-0.0350684029335603,0,0,0,0,0,0,0,-0.017407675383275,0,0,0.0119517526586845,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441236238396479,0,0,0,0.579464463661705,0.0794238399355235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201146739294507,0,0,0.054898835242773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
