,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600031.SH,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X300003.SZ,X600177.SH,X002085.SZ,X000157.SZ,X002508.SZ,X600487.SH,X002008.SZ,X600809.SH,X600271.SH,X300136.SZ,X600522.SH,X002294.SZ,X000050.SZ,X600118.SH,X000981.SZ,X002074.SZ,X600699.SH,X600867.SH,X000559.SZ,X300115.SZ,X600372.SH,X600566.SH,X600498.SH,X000623.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0.0283688379238878,0,0,0.381927755197928,0.181424023226967,0,0,0,0,0.156591745969329,0,0,0,0.264979663810666,0,0,0,0,0,0,0,-0.172967094041437,0,0.0106302685676995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110599741466518,0,0.0109879616867925,0.00804068367658958,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.642264695448094,0,0.0241170389279253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194518418170214,0,0.0448298651999067,1.0842021724855e-19,0,0,0,0.113145409364132,0,0,0.0447917666514591,0,0,0,-0.0308548303205048,0,0,0,0,0,0,0,0,0,0.0131143621487743,-0.00942244284759681,0,0,0,0,0,0
X000625.SZ,0,0.120008387986895,0,0,0,0,0,0,0,0.110203317484795,0,0,0,0.0656565129049518,0.0467984203698791,0,0,0,0.0970197059595142,0,0,0,0,-0.0704944293177977,0.150164125154267,0,0,0,0,0,0,0,0,0,-0.0371267504493665,0,0,0,0,0,0.089208017657822,0,0,0,0,0,0,0,0,0,0,-0.00987544320844642,0,0,0,0,0,0,0
X002236.SZ,0,0,0.126746901232465,0,-0.0873366964808269,0,-0.124366114395722,0,0,0.210904368030255,0,0,0,0,0,0,0.0335948667782414,0,0,0,0,0,0,-0.188265196261506,0,0,0,0,0.0907622188077991,0.110558519437416,0,0.175969867302309,0,0,0,0,0,0,0,0,0,0,0,0,0.43105638244218,0,0.0625447654213703,0,0,0,0,0.00889304425492752,0,0,0,0,0,0,0
X600031.SH,0,0,-0.0933828637017171,0,0.18335034703444,0,0,0,0,0,0,0,0.0381072242095116,0,0,0,0,0,0,0.127888844581261,0,0,0.0727064739401914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114468137407545,0,0,0,0,0,0,0,0,0.0395412800435984,0,0,0,0,-0.0250994695325399,0.00185386090977649,0,0,0,0,0,0
X600741.SH,0,0.651554734150219,0,0,0,0,0,0,0.10170793986409,0,0.112692296618487,0,0,0,-0.0688002109722543,0,0,0,0,0,0,0,-0.117342637015714,0,0,0,0,-0.0140680600403862,0,0.0600287087408932,0,0.00343518871909984,0.113722560580836,0,0.0538280584140455,0,0,0,0,0,0,0.0779266865307771,0,0,0,0,0,0,0,0,0,0.00527703120497812,0.0447733197739356,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0244326698584662,0,0,0.0691659155454279,0,0,0,0.0520785595592174,0,0,0,0,0,0,0,0,0,0,0,0.0734120308263815,0,0.286151707389036,0,0,0.132577489411708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278347192429518,-0.0335559095250482,0,0,0,0,0,0
X002241.SZ,0,0.0258020832336006,0,0,0,0,0,0,0,0,0.18930724590787,0,0,0,0,0,0,0,0,0.0893374867876202,0,0,0,0,0,0.0634165798848583,0,0,0,0,0,0.238795677962479,0.097856161786667,0,0,0,0.131211640760257,0,0,0,0,0,0,-0.0367493046099647,0,0,0,0,0,0,0,0.0140671257767577,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0858257320102868,0,0,0,0,0,0.42310123474272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203398967983392,0,0,0,0,0,0,0,0,0,0,0.045788279149934,0,0,0,0,0,0,0,0,0,-0.00892167045378792,0.0247778157576812,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122861972796778,0,0,0,0.139234868651488,0,0,0,0,0,0.0243965035900686,0,0,0,0,0,0,0.199709746153247,0.146395495675876,0,0,0,0,0,0.0427338610644311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305994070494068,0.0304893789142799,0,0,0,0,0,0
X600066.SH,0,0.00972771235406123,0,0,0,0,0,0,-0.116900252547721,0.0663619104743399,0,0,0.28343392015557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330480323020376,0,0,0,0,0,0,0,0,0.049887736944963,0,0,0,0,-0.0328031417623121,-0.0608816225456341,0.101269912129116,0,0,0,0,0.00499889834291677,0.0112456770630261,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.185727024100414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145174832900453,0,0,0,0,0,0,0,0.12974993546674,0,0.0893995559952887,0.0268785424662825,0,-0.104617721323046,0,0,0,0,0,0.0282642598587293,0.0152253544730616,0.000832086401173529,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0924660730982872,0,0.118273416439757,0,6.93889390390723e-18,0,0,0,0,0.0105282918634869,0,0.13964693684506,0,0.132885286164923,0,0,0,0,0.0778655507561941,0,0,0,0,0,-0.0458811396944908,0,0.0855765703727737,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0842729718021569,0,0,0,0,-0.0189990197517716,-0.0106115303362601,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.187928792324205,0,0,0,0,0.0349283865791542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100216017164864,0,0,0,0,0,0,0,0.291765825381071,0,0,0,0,0,-0.0155454789832683,0.022764451924509,0,0,0,0.0541657713615856,0,0
X300003.SZ,0,0.205023138757505,0,0,0.145262471994796,0,0,0,0.0809324158524474,0,0,0.17247371672554,0,0,0,0.0728487027110521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21941016512545,0,0.0163551437755756,0,0,0,-0.00671449338753052,0.000653059737969403,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0397985122562249,0,0,0.0231368459777779,0,0,0.0455043881059843,0,0,0,0,0,0,0,0,0,0,0,-0.103388683160751,0,0,0,0,0,0.183544864407983,0.0151007617166546,0,0,0,0,0,0.136645159521326,0,0,0,0,0,0,0,0.0383293764202923,0,0,0,0.0281862720475362,0,0.00999651360802443,-0.0206257778026392,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.101536235597469,0,0,0,-0.0669911772638566,0.202066052304469,0,0,0,0,0,0.315608874873174,0.0799693384085943,-0.103213774223533,0,0,0,0,0,0,0,0,0,0,0,0,0.171355116916306,-0.107428028697415,0,0,0,0.045102809076517,-0.186377787479655,0,-0.048661068033936,0,0,0.238895512444703,0,0,0,0,0,0,0,-0.0340711295227228,-0.0101127427237449,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634209901241372,0.158818449766856,0,0,0,0,0,0,0,0,0,0.0450444886584866,0,0,0,0,0,0.00412420647130549,0,0,0,0,0,0,0.0289957190070808,2.16840434497101e-19,0,0,0.029309899168882,0,0,0,0.0795590155956394,0.048767840135551,0.0813957757844882,0.0526060928421356,0,0,-0.00145976564103958,-0.0171574282090356,0,0,0,0,0,0
X002508.SZ,0,0,0.24988609495074,0.464414521338802,3.46944695195361e-18,0,-0.181027452172031,0,0,0,0,0.0422874417210414,0,0.0808427119801258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130400597966115,0,0,0,0.0498144901357647,0.0233449357480105,0.00632491426487116,0,0,0,0,-0.00217420988784157,-0.0460218987580177,0,0,0,0,0,0
X600487.SH,0,0,0.0219926455631447,0,0,0,0,0,0.14094411973133,0,0,0,0,0,0,0,0,0,0,0.217462869686951,0,0,0,0,0,0,0,0,0,0,0,0.0523071192134369,0,0,0,0.0449423840337974,0,0,0,0,0,0.198674166528136,0,0,0,0,0,0.140397950594883,0,0.0345195770457057,0,-0.00154560869813874,0.0192126976659352,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0280213703942441,0,0.0178270656617286,0,0,0.026681280955967,0,0.0400930535967614,0.349227941430162,0.137677431370572,0,0,0,0,0,0,0,0,0,-0.0378943516279158,0,0,0,0,0,0,0,0,0,0.0471722095612437,0,0,0,0,0,0,0.0453095501836168,0,0,0,0,0,0,-0.00683180075895894,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.252329634939328,0,0,0,0,0,0,0.262602440447153,0,0,0,0.320180116551783,0,0,0,0,0,0,0,0,0.0955173554029185,0,0,0,0,0,0,0,0,0,0,0,0,0.112264102304255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104450876568414,-0.0249027900278009,0,0,0,0.33955143785444,0,0
X600271.SH,0,0,0,0,0,0,0.326185686140714,0,0,0,0,0,0,0,0,-0.104220848610558,0,0,0,0,0,0,0,0,0.387812067008165,0,0,0,0,0,0,0,0.00677092636256114,0,0,0,0,0,0,0,0,0,0.0789554162066024,0,-0.194491125433664,0,0,0,0,0,0,-0.0134779864625734,-0.00441964465251798,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152954635035936,0,0,0,0.12571155273262,0.502591270173339,0,0,0,0,0,0,0,0,-0.150519661639573,0,0,0,0,0,0,0,0.0940265813351898,0,0,-0.0247870512672958,0,0,0,0.0592269166623066,0,0,0,0.153901656602986,-0.108620284203146,0.236649259944118,0,0,0,0,-0.00446993311342604,0.0610229803694592,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216907148197495,0,0,0,0,0,0.0741452278940054,0,0,0,0.0496145558345304,0,0,0.10019325472171,0,0.0804155708434375,0,0.0232142618093807,0,0.041666747015143,0,-0.00857937358263145,0.0571614060447082,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0835058207405447,0,0,0,0,0.153389504682093,0,0,0,0,0.047519800311135,0,0,0,0,-0.131305940495156,0.0638872388368583,0,0,0,0,0,0,0,0,0,0,0,0.09041561214168,0,0,0,0,0,0,0,0,-0.0586837047987165,0,0,0,0.0458033303230148,0,0,0,0,0,0,-0.0182551776866482,0.055809408860295,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.42375571432132,0,0,0,0,0,0,0,0,0,0,0,0.132090488817195,0.154145216598649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929130946444326,0.314797224809921,0,0,0,-3.46944695195361e-18,0,0,0,0.0245637806672996,0,-0.00165673575643202,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0447880453331009,0,0,0.0288885380059773,0,0,0,0,0,0,0.00222684343547751,0,0,0,0.0345224585275083,0,0.0360512986864011,0,0,0.0343698284113715,0,0,0,0,0,0,0,0,0,0,0.0152637420110334,0,0,0,0,0,0,0,0,0,0,0,0.240142456364986,0,0.170906380737666,0,0.155488811483173,0,-0.00484398063541115,0.0329269058304752,0,0,0,0,0,0
X000981.SZ,0,0,-0.0579270464847018,0,0.0801986317420092,0,0,0.0241030631943891,0,0,0,0,0,0.00846875176158362,0,0,0,-0.00217667956733455,0,0,0,0,0,0,0,0,0,-0.0377111427868196,0,0,0,0,0,0,0.100293139972071,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758731781304536,0,0.0558703964337706,0,0.00204812830484593,0.0293532705517579,0,0,0,-0.042987160763459,0,0
X002074.SZ,0,0,-0.0428118540582056,0,-0.0620042910253606,0,0,0,0,0,0,0,0.172521135095526,3.46944695195361e-18,0,0,0.00149465052007511,0,-0.106464803557318,0,0,0,0.0709914872488919,0,0,0,0,0,0,0,0,0,0,0,0.191564044155033,0,0,0,0,0,0,0.113803849572196,0,0,0.160978849855595,0,0,0,0,0.0377835959089383,0,-0.029376191503225,0.0488595066410933,0,0,0,0.1223234167495,0,0
X600699.SH,0,0,0,0,0,0,-0.0907770003352239,0,0,0,0.0168310795755583,0,0,-0.033710059481572,0,0,-0.0389558578178289,0,0,0,0,-0.160832730913895,0,0,0,0,0,0,0.155008961520463,0.0294910573284868,0,0,0,0,0,0,0,0.159018475735845,0,0,0,0,0,-0.0785132743626856,0,0.105193409313485,0,0.472574232799977,0,0,0,0,0.0501984514387105,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0453238757961767,0,-0.0134235646448391,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0488926221980187,0,0,0,0,-6.93889390390723e-18,0,0,0.0931850482377947,0,0,0,0.0457179093368969,0,0,0,0,0,0,0,0,0,0,0,0.108069415841045,0,-0.00785891863520874,0.0178831596940791,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,-0.074876350833243,0,0,0,0,0.115042949688968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147505241130275,0,-0.0340978439163909,0.0616719473347214,0,0,0,0,0.157912866130555,0,0,0.128243190789169,0,0,0,0,0.146342312576735,0,0,0,0,0,-0.00497080065993015,-0.0166957735225097,0,0,0,0,0,0
X300115.SZ,0,-0.103827116877465,0,0,0,0,-0.0936556015607824,0,0,0,-0.0777284067596762,0,0,0.135561334948374,0,-0.0498523104812523,0,0,0,0.10730529714587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907899395796979,0,0,0.08567996166736,0.0838929469991724,0,0,0,-0.0739090449618036,0,0,0,0,0,-0.0316730408530434,0.0113639157448317,0,0,0,0,0,0
X600372.SH,0,0,-0.10871876789406,0,0,-0.0558064121110099,0,0,0,-0.0197173590697114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267691669231795,0,0,0,0,0,0,0,0,0,0,0,0,0.0125525566486196,0.678948449676126,0,0,0.0692241373890409,0,0,0,0,0,0,0,0.101307664671736,0,-0.00124783108825881,-0.0053270976336499,0,0,0,0,0,0
X600566.SH,0,0.104746686954984,0,0,0,0,0,-0.117275347637251,0,0.305964289595493,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0942300258345764,0,0,0,0,0,0,0,0,0,0,0,-0.0688843401635412,0,0.153896340022393,0,0,0,0,0,-0.0814444129400239,0,0,0,0,0,0,-0.0236516546379043,0.0132657739056295,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.161978935197459,0,0,0,0,-0.0288729126030487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355194289505665,0,0,0,0,0,0,0.0200409380438934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207158996488679,-0.02704503944578,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,-0.0859511204790699,0.023543102847155,0,0,0.0142481078852091,0.032730344782051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770257366782152,0,0,0,0,0,0,0,0.00737683969171519,0,0,0,0,0,0.12200013274514,0.0701222062974368,0,0,0,0,0,-0.00187154174529211,0.0189720897941462,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.149246563976492,0,0,0,0,0,0.0484701723126583,0,0,0,0,0,0.218913803164389,0.117812386525002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132817122858586,0,0.00701293808723909,0,0.0173073644832911,0.229787614951843,0,0.322812703224709,0,0,0,0,0,0.00461026100530148,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0763508298314951,-0.0422923725009169,0,0,-0.0879830004829769,-0.0174060568716057,0,0,0,0,0,0.0122935980808642,0.010381034639665,0,0,0,0,0,0,0,0,0,-0.00836425023279677,0,0,0,0,0,0,0,0,0,-0.0606904694829825,0,0,0.098235560883746,0,0,0,0,0,0,0,0,0,0,0.0136407631661441,-0.0914880471128228,0,0,0,-0.447618239321154,0,0
Slope,0,0,0,0,0,0,0,0,0,1.02566425938165,0,0,0,0.124652691783202,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4302741281126,0,0,0,0,0,0,0,0,0,0,0,0,-0.159697760012919,-0.968711721982059,0,0,0,0,0,0,0.10688902581314,0,0,0,2.21212550491369,0,0,0,0,0,0
TED,0,0,0,0.142956358087857,0.0187126281483953,0,0,0,-0.920985103022332,0,0.519015759485488,0,0,0,0,0,-0.545574267037171,0,0,0.831294932895853,0,0,0,0,0,0,0,0,0,0.0757336059417384,0,0,0,0,0,0,0,0,0,0,0.380206562903326,0.229451151053716,0,0.041182575766134,0,0,0,0,0,0,-0.495157764949659,0.0580671434667236,0,0.265813103360699,0,0,-2.85987266343617,0,0
RealEstate_excess,0,0,0.124787045109265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173706437132339,0,0,0,0,0,0,0,-0.259796975639074,0,0,0,0,0,0,0,0,-0.0168896407640256,-0.0939803802159229,0,0,0,0,0,0,0,0,0.0831350507003373,0,0,0,0,-0.0390872669635812,0.0551225457902297,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00298866601740111,-0.0205311509809613,0.017064189950369,0,0,-0.0246284945379457,0.0854397996105432,0,0,0,0,0,0,0,0.00924818386342697,0,0.0415032657027629,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0215464503782948,-0.0137884860742143,0,0,0,0,0,0,0,0,-0.0394838961828001,0,0,0,0,0.00275779046377308,0,0.186082035962977,0,0,0.0126162920902663,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000154529478904035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000894613480485864,0.00124486621224498,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00152254534302284,0,-0.024824894920241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297567916827798,0,0,0,0,0,0,-0.0339586688835297,0.0476685533824018,0,0,0,0,0,0,0,-0.0223448700104262,0,0,0,0,0,-0.0206280958754854,-0.118714445853978,0,0,0,0,0.945288652691867,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220645212502848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360928099715283,0,0,0,0.00554145900254826,0,0,0,0,0,0.00187081210456825,0.00271135414115835,0,0,0,0.259390189819646,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00717426857815931,0,0,-0.000425508936344862,0,0,0,0,0,0,0,0,0.00565238699735787,0,0,0,-0.0117638392388112,0,0,0,0,-0.00188714823467476,0,0,0,0,0,0,0,-0.00219903782406329,0,0,0,-0.000668284434161619,0,0,-0.00133802390823764,0,0,2.16840434497101e-19,-0.00224192655772511,0.00665497138158369,0,0,0,-0.0439123158394295,0,0
