,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X600276.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X300124.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X002371.SZ,X000725.SZ,X000625.SZ,X600031.SH,X002049.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X600522.SH,X000661.SZ,X300142.SZ,X002180.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X600702.SH,X600460.SH,X600487.SH,X601799.SH,X300003.SZ,X000799.SZ,X600584.SH,X002414.SZ,X600372.SH,X600563.SH,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0740211423469171,0.0794802534626447,0.240179932009727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414784656023213,0,0,0,0.021936577958211,0,0,0,0,0,0.0811329334057992,0,-0.0168433014821448,0,0,0,0,0,0,0,0,0,0,0,0.00494786532301498,0,0,0,0,0,0
X000858.SZ,0,0,0,0.203757624517421,0,0,0.077576491871553,0,0,0,0,-0.0184535545042032,0,0,0.0616474849083423,0,0.0484844327163846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640804248904304,0,0,0,0,0,0,0,0.247413518186053,0,0,0,0,0,0,-0.0214639266108438,0,0,0,0,0,0.0276297999876728,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.634723914308223,0,0,0,0,0,0,0,0,0,0,0.0409030561335674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026264175829097,0,0,0,0,0,0,0,-0.109541932026946,0,0,0,0,0,0,0,0,0,0,-0.00991908972712793,0,0,0,0,0,0
X000568.SZ,0,0,0.226320801047626,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0425550912000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238730373938898,0,0,0,0,0,0,0,0,0,0.278672651431875,0,0,0,0,0.0902011923012577,0,0,0,0,0.10261785279036,0,0,-0.0196682810816651,0.00408634845179188,0,0,0,0,0,0
X002415.SZ,0,0.0448302755079585,0,0,0,0,0,0,0,0,0,-0.136027262351432,0,0,0,0,0,0,0,0.10101707184234,0,0,0,0,0,0,0,0,0,0.114917129687984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123236347538744,0.102668768394083,0,0,-0.00486175127167669,0.218670376194864,0.201943167776722,0,0,0,0,0,0,-0.0964819995187297,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409355039434599,0.0399094067966497,0,0,0,0,0,0,0,0,0,0,-0.018972414335793,0,-0.100902953413676,0,0,0,0,0,0,0,0,0,0.225169894433421,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002304.SZ,0,0.0761613272087008,0,0,0,0,0,0.0869754170313647,0,0,0,0,0,0,0,0,-0.019705236219156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277409236527133,0,0,0,0,0.00051872183931017,0.302875378334553,0,0,0,0,0,0,-0.0960519820759877,0,0,0,0,0,0.0440379489240525,-0.00839784557801327,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0203125997976669,0,0,0,0,0,0,0,0,0,0,0,0.0391763021054639,0,0,0.028158581639851,0,0,-0.002138132096757,0,0,0,0,0,0.0653503814362841,0.169441618022901,0,0,0,0,0.0893053501751734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489596619045352,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0353770398077477,0.325124314474855,0,0,0,0,0,0,0,0,0,0,0.00902169277495134,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.203672773942677,0,0,0,0.022455621331154,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.191031630764147,0,0,0.0188615910651741,0,0,0,0,0,0,0,0,0,0,0.119224403094301,0,0,0,0,0,0.0676331719366536,0,0,0,0.0519155524735439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985569878330232,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0324262966105721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431648792375195,0,0,0,0.198959213972836,0.349403339906572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464765710519034,0,0.0146759760183933,-0.00643822046642284,0,0,0,0,0,0
