,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X300014.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000625.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X300142.SZ,X003816.SZ,X601877.SH,X002179.SZ,X000596.SZ,X000661.SZ,X000100.SZ,X600460.SH,X600089.SH,X000157.SZ,X000799.SZ,X600741.SH,X002236.SZ,X002414.SZ,X002007.SZ,X600702.SH,X002074.SZ,X600584.SH,X600779.SH,X600183.SH,X600884.SH,X601799.SH,X000800.SZ,X000733.SZ,X002008.SZ,X300146.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.245746563743268,0,0,0,0,0,0,0.152413092275928,0,0,0,0,0,0,0,0,0,0,0,0.0654953246224684,0,0,0,0,0,0,0,0.00505283934139899,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0188932350474196,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.116194316217578,0,0,0,0.193776510819359,0,0.0886942382207709,0,0,0,0,0,0.0129692906954641,0,0,0,0.0165204591870778,0,0,0,0,0,0,0,0.119773571214287,0,0,0,0.0154211635532077,0.121412150688019,0,0,0,0,0,0.00955199704123968,0,0.168780835525574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.146432279156667,0,0,0,0.000556271885206643,0,0,0,0,0,0,0,0.00942779267654795,0,0.0552662750353012,0,0.172862982436763,0,0,0.0929848885539528,0,0,0.0547279440064491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10329354382944,0,0,0,0,0,0,0,0,-0.00304160440643228,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.1307548096692,0.164790750282459,0,0,0,0,0,-0.0393462019534005,-0.0274419237855315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157722068889838,0,0,0.37664327218378,0,0,0,0,0.189026651260422,0,-0.0105988201241388,0.0612849919055762,0,0,0,0,0,0,0,0,0,-0.0419391472617564,0.0513395465906945,0,0,0,0,0,0
X600276.SH,0,0.203321181167253,0,0,0,0,0,0,0,0,0,0,0,0.050312430670391,0,0,0,0,0,0,0.0393717818800776,0,0,0,0,0,0,0,0.143766366063962,0,0,0,0,0.196747481776076,0,0,0,0,0.0166154690195769,0,0,0,0,0.165838469796839,0,0,0,0,0,0,0,0.00642561201664816,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0215132591377476,0,-0.0312785138257747,0,0,0,0,0,0,0,0.0403431397610077,0,0,0,0.204982999940581,0.167560430298112,0,0,-0.0179392488204325,0,0,0,0,0.0702447088002594,-0.116794082185038,0,0,0,0,0,0,0,0,0,0,0,0,0.219761291615343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.125315945430338,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158184455246255,0,0.0436165678583136,0,0.138844923428588,0,0,0,0,0,0,0,0,-0.0438479690644712,0.136558356525738,0,0,0,0,0,0,0,0,0,0,0,0,0.0117408037357263,0,-0.077944648496032,0,0,0,0,0,0,0,-0.0743883734369252,0.101479605513047,0,0,0,-0.063586077111431,0,0
X002304.SZ,0,0,0,0.22739018804144,0.118316380084403,0,0,0,0.344655077936077,0,0,0,0,0,0,0,0,0.129721283084843,0,0.00647088076431932,0,0,0,0.0055751012370106,0,0,0,0,0,0,0,0,0,0,0,0,0.0353532350726039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0919916663105615,0,0,0,0,0,0,0
X000568.SZ,0,0.216049804583308,0,0.23250153518405,0,0,0,0.0923395493977532,0,0,0,-0.0187668405606775,0,0,-0.0395182915816087,0,0,0,0,0,0,0,0,0,0,0,0,0.111764265553695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340056202944598,0,0,0,0,0,0,0,0,0,-0.0324894883004669,0,0,0,0,0,0,0
X600690.SH,0,0.0368058307691115,0,0,0.185370208845771,0,0,0,0.172327995048016,0,0,0,0,0,0,0,0,0,0,0,-0.00853402032721117,0,0,0,0,0,0,0,0.127055974239759,0,0,0,0,0,0,0,0,0,0,0,0,0.0766668208011429,0,0,0,0,0,0,0,0,0,-0.0569724640725177,0.0355470017484068,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777662855070948,0.0513389155927275,0,0.165078343210826,0,0,0,0,0,0,0,0,0.123906073197779,0,0,0,-0.126043934019635,0,0.177682290369125,0,0,0,0,0,0.0177813354377994,0.0292785857413787,0,0,0,0,0.109397386401275,0,0.0171342764106683,0,0,0,0,0,0.0289584374919147,0,0,0,0.0431886754840033,0,0
