,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X000625.SZ,X600031.SH,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X600177.SH,X600809.SH,X000157.SZ,X002508.SZ,X300003.SZ,X002085.SZ,X600487.SH,X002008.SZ,X600271.SH,X300136.SZ,X600522.SH,X002294.SZ,X600118.SH,X000050.SZ,X000981.SZ,X600372.SH,X600867.SH,X600699.SH,X002074.SZ,X000559.SZ,X300115.SZ,X600566.SH,X002007.SZ,X002179.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0,0.604745559484893,0,0,0,0,0,0,0,0,0,0,0,0.0616677558980705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294033955085189,0,0,0,0.0746908154251188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689324796771351,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.197834654724317,0.17004998816496,0.110163803843619,0,0,0,0.189445420523101,0.0765799036338783,0.118318960223633,0,0.260833899540572,0,0,0,0,0,0.176035024564811,0,0,0,0,0,-0.106347678484235,0,0,0.0264490891798528,0,0,0,0,0,0,0,0,-0.027250179411178,0,0,0,0,0,0,0,0,0,0.0113659942438236,0,0,0,0,0,0,0
X000625.SZ,0,0.0522130745725131,0,0,0,0,0,0,0,0,0,0,0,0.0676057189290661,0.0219432007063576,0,0,0,0.0515248456964876,0,0,0,0,-0.0656472117974075,0,0.0117554145516523,-0.00678053557796165,0,0.0924142310574088,0,0,0,0,0,-0.0245638496615399,0,0.0970831312954996,0,0.152424994750117,0,0.0656471849134352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,-0.149119283446698,0,0.225892656650733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642248421861231,0,0,-3.89301589253643e-05,0,0,0.137982519263153,0,0,0,0,0.117855421377915,0,0,0.240156084759352,0,0,0,0,0.0339515512265143,0,0,0,0,-0.0156326877222379,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0771317879295328,0,-0.133702258841376,0,-0.070886141985012,0,0,0.24238140624803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11503252384943,0,0,0,0,0.165933265829995,0,0,0,0.160608821507507,0,0,0,0,0.0882841777312434,0,0,0,0,0,-0.0168939346846765,0,0.427638298727291,0.0762990968370889,0,0,0,0,0.00721285616324951,0,0,0,0,0,0,0
X600741.SH,0,0.597936354498671,0.0236016907020741,0,0,0,0,0,0.111430890187505,0,0,0.0396551551356809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847037608039281,0,0.0338785027276755,0,0,0,0.054949716599019,0,0.0771169391059894,0,0,0,0,0,0,0,0.0817002915587757,0,0,0,0,0,0,0,0,0.00859107517833061,0.0479040152599178,0,0,0,0,0,0
X002475.SZ,0,0,0.00713353402171026,0,0,0,0,0,0,0,0,0.0281946997581403,0,0,0.20783171695637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026270699984979,0,0,0,0.250236377320925,0,0.114492256037681,0,0,0,0,0,0,0,0,0.105834092385626,0,0,0,0,0,0,0,0.0115873923193477,-0.0804607779225466,0,0,0,0,0,0
X002241.SZ,0,0.0138374900926407,0,0,0,0,0,0,0,0,0.0302442553902963,0.105240195580495,0,0,0,0.0829335312751374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182471223834789,0,0,0,0.0561349525156031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149813525480456,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.152211411402804,0,0,0.027443115226279,0,0,0,0,0.392252815295266,0,0,0,0,0,0,0,0,0,0,0,0.0266834414816596,0,0,0,0,0.00858829650028189,0.270488539591018,0,0,0,0,0,0,0,0,-0.0305950698824811,0,0.0627408429863042,0,0,0,0,0,0,0,0,-0.00811904332853822,0.0199794139089917,0,0,0,-0.0359043666410053,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123357248857849,0,0,0.142136514257316,0,0,0,0,0,0.0268189264847016,0,0,0,0,0,0,0,0.20574543695111,0.142799668219629,0,0,0,0,0,0.0407013848343453,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322968562759212,0.0305953910266224,0,0,0,0,0,0
X600066.SH,0,0.0622306942996868,0,0,0,0,0,0,-0.129358949880472,0.0355738938184232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126107485030309,0,0,0.0491657183487001,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.133926687246865,0,0,0,0,0.085442456732385,0,0,0,0,0.000274238846819473,0.019405138950665,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.163960295114682,0,0,0,0,0,0,0,0,0.0321769035554668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161330479403117,0,0,0,0,0,0.0622982725967084,0,0,0,0,0.0773370122005393,0.0571723801669005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.150695855525751,0,0,0,0.0566102056141253,0,0,0,0,0,0,0,0.0876218574435703,0.11772174375121,0,0.144406782304537,0,0,0,0,0,0,0,0,0,0,0,0,0.00550362658172093,0,0,0,0,0.00657529775049239,0,0,0,0,0,0,0,0,0.0913719563543539,0,0,0,0,-0.0246247482538937,0,0,0,0,0,0,0
X600089.SH,0,0,0,-0.0294280134109132,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00928557285918671,0,0,0,0,0,0,0,0,0,0.0293122633079267,0,0,0.0607916313362367,0,0.110544183671767,0,0,0,0,0,0,0,0,0.161187868833306,0,0.0214452269469942,0.0520331743191332,0,0,0,0,0,0,0,-0.0227662739030326,0.0441358013458565,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0640028252662862,0,0,0,0,0,0,0,0.0263503341760404,0,0,0,0,0.0293500115617766,0,0,0,0,0,0,0,0,0,0,0,0.179040513254676,0,0,0,0,0,0,0.0834315462194071,0,0,0,0,0,0,0,0,0,0,0,0,0.00387627487809842,-0.0123796370161405,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.284290021111272,0,0,0,0,0,0.172589419523599,0,0,0,0,0.299533576872548,0,0,0,0,0,0,0,0,0.21922060204235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959612465832138,0,-0.0838359946744793,0,0,0,0.0646579196337235,0,0,0,0,0,0,0.0106091910239514,-0.0407788826320657,0,0,0,0.329605939140421,0,0
X000157.SZ,0,0,0,-0.00686045130304641,0,0,0,0,0,0,0,0,0,0.161981554411007,0.0331093901642658,0,0,0,0,0,0,0,0,0,0.123943418800337,0,0,0,0,0,0,0.0540784358134603,0.0532109711641865,0,0,0,0,0,0.0491413731898432,0,0.0486662654265265,0,0,0,0,0.0200746937743816,0,0,0,0,0,-0.00176132279595142,-0.0213495073054808,0,0,0,0,0,0
X002508.SZ,0,0,0.230954382288542,0.476312639740549,0.0131490494808554,0,-0.234953402804916,0,0,0,0,0,0,0,0.117688527423681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324163619018906,0,0,0.135446665361612,0,0,0.0958898530978604,0,0,0,0,0.00253262755790949,0,0,0,0,0.22737870783416,0,0
X300003.SZ,0,0.148039837552029,0,0,0.220301492067563,0,0,0,0.0996428909675783,0,0,0,0,0,0.0191883102782578,0,0,0,0,0,0,0,0,0,0.171594706585457,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0639797591532097,0,0,0,0,0,0,0,0,0,0,-0.0190528674045284,0.0118608463053921,0,0,0,-0.0692135279328515,0,0
X002085.SZ,0,0,0,0,0,0,0.181853511994535,0,0,0,0.290406626191755,-0.185862080797185,0,0,0,0,0,0.32373631011789,0,-0.0722815161859846,0,0,0,0,0,-0.023728556401806,0,0,0,0,0,0,0,-0.19861414174261,-0.102046853308893,0,0,0,0.0671165840797709,0,0,0,0,-0.0753423927927851,0.246147338632456,0,0,0,-0.265908526193687,0,0,-0.022388250499182,-0.0123264348523185,-0.0579784375787543,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0599274293547421,0,0.131731814195919,0,0,0,0,0,0,0,0,0,0,0.13781185910649,0,0,0,0,0.0923921585767171,0,0,0,0,0.181222395746552,0,0,0,0,0,0.471786070318259,0,0,0.0416905276501701,0,0,0,0.114358030741751,0,0,0,0,0,0,0,0,-0.0037157941143842,0.0257329441331484,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.090076964774298,0,0,0,0,0,0.134646862256231,0.0366440256330656,0.273060000323579,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126083632172848,0,0,0,0,0,0,0
X600271.SH,0,-0.0854855300508445,0,0,0,0,0,0,0,0,-0.0851016258192715,0,0,0.0332004657292097,0,0,0,0,0,0,-0.0334870383961928,0,0,0,0.144781927162821,0,0,0,0,0.13901141054563,0,0,0,0,0,0,0.0813726812070702,0,0,0,0.0406601654474031,0.0641725174284299,0,0,0,-0.0671422035679783,0,0.288747274941646,0,0,0,-0.00880895522114598,-0.000617243493623795,0,0,0,0,0,0
X300136.SZ,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.186067615570762,0.411134197626507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759922281991439,0,0,0,0,0,0,0,0,0,0,-0.07988580263643,0,0,0.0482789295540818,0,0.163220506984928,0.184151922946642,0,0,0,0,0.0037288828868027,0.0499966222498654,0,0,0,-0.098365730169396,0,0
X600522.SH,0,0,0.10902004856906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827626201966763,0,0,0,0,0,0,0.156496226179402,0,0,0,0,0.0683161084683662,0.0394885772101148,0.0670600283332235,0,-5.42101086242752e-20,0,0,0.0143884931637988,0.117790966548412,0,0,0,0,0,0,-0.00819500316945386,0.0388266522698064,0,0,0,0,0,0
X002294.SZ,0,0,0,0.172327986654445,0,0,0,0,0.0924096110732537,0,0,0,0,0,0.0615842961802201,0,0,0,-0.118582077514444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122724237605561,0,0,0,0,0,0,0,0,0,0,-0.129284760777531,0,0,0,0,0,0,0,-0.011549649405818,0.0611818179958527,0,0,0,0,0,0
X600118.SH,0,0,0,-0.142241129211997,0,0,0,0,0,0,0,0,0,0,0.02713753540089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156154823486526,0,0,0,0,0,0.0182976292751182,0,0,0.114590028360638,0,0.27275529203978,0,0,0,0,0,0,0,0,0,0,-0.00500797085158288,0,0,0,0,0,0,0
X000050.SZ,-0.103487573582217,0,0,0,0,0,0.420848392804447,0,0,0,0,0,0,0,0,0,0,0,0.216119034650754,0.0972378353848223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103307440569755,0,0.217555037687057,0.137820294437139,0,0,0,0,0.180948409116159,0,0,-0.00115590583472343,0.0200809524605631,0,0,0,0,0,0
X000981.SZ,0,0,-0.0577414907496184,0,0,0,-0.0291091470243186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102708837997453,0,0,0,0,0,0.0348784369655361,0,-0.122876517324975,0.115228352531741,0,0,-0.0156665385726877,0,0,0,0,0,0.0375835537314464,0.0427212651777761,0,-0.0418530303421272,0,0,0,0,0.00399123857097582,0,0,0,0,-0.14896717884512,0,0
X600372.SH,0,0,-0.104481155965518,0,0,0,0,0,0,0,0,-0.161550669611882,0,0,0,0,0,0,0,0,0,0,0,0,0.142477037191226,0,0,0,0,0,0,0,0,0,0,0,0,0.913431056340499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.127527818883258,-0.0671222730952013,0,0,-0.0288517384285131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178764348210498,0,0,0,0.0212906996856821,0.065018554056965,0,0,0,0,0,0,0,0,0,0,0,0,-0.010476217385462,0.0275561886609217,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.0184951180174544,0,0,0,0,-0.202987235133604,0,0,0,0,0,0,0,0,0,0,0.40961180778057,0.199538150912846,0,0,0,0,0,0,0,0,0,0.25392374190686,0,0.0127470609408184,0,0,0,-0.0136284043993299,-4.33680868994202e-19,0,0,0,0,0,-0.00757915778728143,0.048402961276932,0,0,0,0,0,0
X002074.SZ,0,0,-0.0596279676958986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855330145769613,0,0,0,0,0,0.273224864203066,0,0,-1.73472347597681e-18,0.0444418350645564,0,0,0,0.0762543902237399,0,0,0.213065957304578,0.0812232485129182,0,0,0,0,-0.0246631221920504,0.0709733431538129,0,0,0,0.112706884680441,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119413717373578,0,0,0,0,0.0458606621768494,0,0,0,0,0,0,0.0442840238803327,0,0.0686832020964803,0,0,0.133033390639628,0,0,0,0,0,0,0,-0.0229514317089138,0.00828263067067447,0,0,0,0,0,0
X300115.SZ,0,-0.184152677858023,0,0,0,0,0,0,0,0,0,-0.163572709324244,0,0,0.207438727060268,-6.93889390390723e-18,0,0,0,0.116465485279134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220894809669702,0,0,0,0.0994553526345429,0.194985756221805,0,0,0,0,0,0,0,-0.0282016739092278,0.0222831773472707,0,0,0,0,0,0
X600566.SH,0,0.0471542158716904,0.0156012921961857,0,0,0,0,-0.281500576408283,0,0.489264160252753,0,0,0,0,0,0,0,0,-0.0045599737655062,0,0,0,-0.0893057006548181,0,0,0,0,0,0,0,0,0,-0.0196535582902575,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271735655494168,0,0,0.0976183020899915,0,0,0,0.0218700816732565,0.129081752254413,0,0,0,0,0
X002007.SZ,0,0,0.0887840581125807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207732766524529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194386269162399,-0.218470993023777,0.541474836858053,0,0,0,0,0,0,0.175646297789963,0,0,0,0.207309496526102,0,0,0,-0.313730977190763,0,0,0.00529999477364885,-0.0163066176677926,0,0,0,-0.114285692499577,0,0
X002179.SZ,0,0,0,0,-0.09361513072752,-0.0841316658785917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107301528133666,0,-0.0855471289148421,0,0.079905990859891,0,0,0,0,0,0.116846970740268,0,0.0047913192869043,0,0.00680765337741333,0.148733115485204,0,0,0,0,0,0,0,-0.00612513675493437,0.0146203924623336,0,0,0,0,0,0
X002465.SZ,0,0,0,-0.0689541804431005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879770043821818,0.00955455111968074,0.073540116141311,0,0.135621185390638,0,0,0.0756616268205322,0,0,0,0,0,0,0,0.0024455177008139,0.00118942751238079,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0494131398578349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598874408927807,0,0.166629921456626,0,0,0,0,0,-0.132103462515023,0,0,0,0,0.163568833033984,0,0,0.00825223472567936,0,0,0,0,0.00142304526702307,-0.0111166287521318,0.0052002916352667,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.842670377869732,0,0,0,0,0.164594635198975,0,0,0,0,0,0,0,0,0,0,0,0,0.146356924145388,0,0,-1.71717349064953,0,0,0,0,0,0,0,0.396977504207985,0,0,0,-1.83018418003661,2.77555756156289e-17,0,0,0,0,0,0,0,0,2.18352880022034,0,0,0,0,0,0
TED,0,0,0,0.223456509391932,0.0380527167709261,0,0,0,-0.771109068264473,0,0,0.524341732445256,0,0,0,0,-0.711753259197489,0,0,0.756645456487183,0,0,0,0,0,-0.00818135491419612,0,0,0,0,0,0,0,0,0.239939546525505,0,0,0,0,0,0,0,0.221726253755685,0.201429640466537,0,0,0,0,0.189234420405609,0,-0.537673452114664,0.066140041838753,0,0,0,0,-2.73487828848556,0,0
RealEstate_excess,0,0,0.183528458138734,0.116101154834974,0,0,0,0,0,0,0,0,-0.15031363331506,0,0,0,-0.0324584340782538,0,0,-0.112362267128479,0,0,0,0,0,0,-0.0160871534291323,0,0,0,-0.205636222446723,0,0,0,0,0,-0.085149626449234,0,-0.202416840828885,0,0.107538037479612,0.0697065421791831,0,0,0,0,0.0731941741939806,0,0.0935668016804168,0,0,-0.0269897216913523,0.0404827186243038,0,0,0,0.0843326077322798,0,0
MKreturn,0,0,0,0,-0.0322685999486557,-0.0252011313138006,0,0,0,0,0,0.0927243476006482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0518156230694517,-0.0157870762728386,0,0,0,3.3881317890172e-21,0,-0.0395381897211708,0,0,0,0,0.00174333924467382,0,0.175948553863638,0,0,0.00763784813430541,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000765676887638104,0,0,0,0,0,0,0,-0.000939502106955785,0.0010117556738493,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,4.33680868994202e-19,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276793215168527,0,0.00880405817733914,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158703743140258,-0.132655370453806,0,0,0,0,0.932895961347737,0
CarbonVol_Guangdong,0,0,0,0,-0.00776258646198932,0,0,0,0,0,0,0,0,0,0.00721262598721369,0,-0.00969947022237195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402434153324318,0,0,0,0,0,0.0122667597632644,0,0,0,0,0,0,0,0,0,0,0.003389369969692,0.0038212949773397,0,0,0,0.267473505733189,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798734239629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395298231035827,0.0105790225675947,0,0,0,0,0,0
