,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X300003.SZ,X002007.SZ,X600183.SH,X000596.SZ,X002371.SZ,X600741.SH,X300142.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X000977.SZ,X601877.SH,X300124.SZ,X002236.SZ,X000157.SZ,X000800.SZ,X002463.SZ,X000625.SZ,X002129.SZ,X600118.SH,X002456.SZ,X002179.SZ,X002223.SZ,X600498.SH,X002414.SZ,X300136.SZ,X600584.SH,X600271.SH,X002049.SZ,X000066.SZ,X600487.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0410768380791572,0,0.200992535231021,0,0,0,0,0,0,0,0,0,0,0.207579551624422,0,0,0,0,0,0,0,0,0,0,0.0724060208773863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645309562564788,0,0,0,0,0.00711767189578843,0.00553425277059754,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668053560503768,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0724520832770476,0,0.0435484188090998,0,0,0,-0.00337876036335069,0,0,0,0.0396610391595929,0,0,0,0,0.0229051459296355,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137742318286848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321030297881324,0,0.0409200818047385,0,-0.0538701482731365,0,0.0101381107292751,0,0.615226127090182,0,0.0387328169894613,0,0,0,0,-0.0111359734869231,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172449258008848,0,0,0,0,0,0,0,0,0,0,0,0.102579667791622,0,0,0,0.107125973196269,0,0,0,0,0,0,0,0,0,0.102053837583164,0,0,0,0,0,0,0,0,0.051889932167374,0,0.0451783321448854,0.0373613025641325,0,0,0,0,0,0
X002007.SZ,0,0,0.284503754106879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055082404217477,0,-0.0392208426857688,0,0,0,0,0,0.0318659945069386,0,0,0,0,-0.0132580034543987,0,0,0,0.058237499686977,0,0,0.272662368443499,0,0,0,0,0,0,0,0,0,0.0639031280262089,-0.0328423899695504,-0.0257048869865967,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705722943728945,0,0,0,0,0.0130203617640516,0,0,0.0886544593777436,0.114538104470373,0,0,0,0,0,0,0,0.542059890488131,0,0,0,0,0,0,0,0,0.0486477662453925,0,0,0,0,0,0,0,0.0241096486711095,0.00138170881164904,0,0,0,0,0,0
X000596.SZ,0,0.198473100261159,0,0,0,0.0961614056239179,0.23306570133668,0,0,0,0,0,0,0.0381798831663413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736936956446237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042097204460641,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0062639390621862,0,0,0,0,0,0,0,0,0,0,0,0.262789760435966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316328795801802,0,0,0,0,0,0,0.120234091344478,-3.46944695195361e-18,0,0,0,0,0,0,0.0367807904840831,0.0154869419062851,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0462199454694981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133871739508529,0,0,0,0,0,0,0,0,0,0.04814768249248,0,0,0,0,0,0,0,0,0.0255697078004539,0,0,0,0,0,0,0.0265552635731132,0.00772376520036629,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00980566563500728,0,0,0.145821861768204,0,0,0,0,0,0,0.0801863983464845,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110731110721914,0,0,0,0,0,0.0569234142916299,0,0,0,0.0181861884944639,-0.0125290163826884,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775338206072202,0,0,0,0,0.290825311676017,0,0,0,0,0,0,0,0.0977919052357353,0.0466772391567495,0.254267572996108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0111350579698614,0,0,0,0.056317332535433,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.24993739795934,0,0,0.139606083069635,0,0.0876239263835085,0,0,0,0,0,0,0,0,0,0.123229983717713,0.0324855637244266,0,0,0,0,0,0.0440302512819077,0,0,0,0,0,0,0.022170004452964,0.00756153279485727,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0931215254606253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222183805078286,0,0,0,0,0,0,0,0,0,0,0,0.0326227302322848,0,0,0,0,0,0.159957421995991,0.199477614681812,0,0,0,0,0,0,0.00885906903394031,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.185091369257389,0,0,0,0,0,0,0,0,0,0,0,0,0.229241532480124,0,0,0.0255652977928111,0,0.10175830065122,0.0710080098999359,0.0449928231958378,0,0,0,0,0,0,0,0,0,0,0,0.00297245143726097,0,0,0,0,0,0.073461637032337,0.448454151563021,0,0.095862495543824,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0565219071930459,0,0,0,0,0,0,0,0,0.0117948978689212,0,0.315094612539301,0,0,0,0,0,0,0,0,0.154339777644292,0,0,0,0,0,0,0,0,0,0,0.00257441436568268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190356804590342,0,0,0,0,0,0,0
X300124.SZ,0,0.0247768518210868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184365878027517,0,0,0,0,0,0,0,0,0,0,0.0162250446059076,0,0,0,0,0.095283426683496,0,0,0,0,0,0,0,0.0562114293806837,0,0.0359656850916604,-0.00375265806114357,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154531427148454,0.141297491146864,0,0,0,0,0,0,0,0.0236914014214603,0,0,0.207955842000311,0,0,0.0834796505024197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113883594456082,0.00736145600965975,0.0348540546626407,0,0,0,-0.0197193434368824,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.321158633376861,0,0,0,0,0,0.00921675788579562,0,0,0,0,0,0,0,0,0,0,0.0133244416262196,1.0842021724855e-19,0.0199507270702887,0,0,0,0,0,0,0,0.142889462973765,0,0,0.0442025103235232,0,0,0,0,0,0,0,0,0.0374425778682203,0,0.00914066687079484,0,0.0188257896123804,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.104326619386518,0,0,0,0.131580303585935,0,0,0,0.110276704239251,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748257822412273,0,0,0,0,0,0,0,0,0.207785330413058,0,0.109286970916382,0.156187508223399,0,-0.0743926058014174,0.0129357155138194,0,0,0,0,0,0,0,0,0,-0.000839336415028107,-0.0432960727239473,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235139303289217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107067946857465,0,0,0.134902971360046,0,0,0.0942012841334018,0,0,0.225841196772937,0,0,0,0.0173832937302785,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.117006036347092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263306015867513,0,0,0,0,0,0,0.0208046028680718,0,0,0,0,0,0.118952984389204,0,0,0,0,0,0,0,0,0,0,0,0,0.0205100789969032,0.00766406531710806,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167481100682677,0,0,0,0,0.0903155177886184,0,0,0.0698546509842844,0.245008285932926,0.0483052940763725,0,0,0,0,0,0,0,0,0,0.0217658462244693,0,0,0,0,0,0,0,0,0.203670096007323,0,0,0,0,-1.0842021724855e-19,-0.00566018955963737,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.166750205566026,0,0,0,0,0,0,0.0254141841637635,0.129426070038174,0,-0.0581088065208711,0,0,0.331475114987786,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.187891340310205,0,0.0393782854276753,0,0,0,0,0,0,0,0,0,-0.0505656258415322,0,-0.0424998189280054,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418118362301881,0,0,0,0,0,0,0,0,0.0900385973724577,0,0.0569634717625906,0,0,0,0,0.268746021568835,0.00499820523322336,0,0,0.0416378483586602,0,0,0,0,0,0.253244016924841,0.112368336478381,0,0,0.043563698665374,0.0683678980748542,0,0,0.00694644442450412,0.005812750928782,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199251535570107,0,0,0,0,0,0.0813601073842821,0,0,0,0,0,0,0,0,0.0115783754540708,0,0,0,0,0,0,0,0,0.177752932895564,0,0,0.122116754134206,0,0,0.015702122656489,0.00684769435230735,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.127332118762491,0,0,0,0,0,0,0,0,0,0,-0.308433704207766,0,0.246833385794671,0.265840524136135,0,0,0.0119264035479861,0,0,0,0,0,0,0,0,0,0,-0.171008796550504,0,0,0,0.0282285016849343,0,0,0,0,0.174181298559896,0,0,0,0,-0.198616227266095,0,0,0,0,0.0254955842754372,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.0289866170411678,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-1.38777878078145e-17,0,0,0.0468201221246553,0,0,0,0,0,0.0727331127789727,0,0,0,0,0,0,0,0.607185577249994,0,0,0,0.0494002437927847,0,0,0,0,0,0,0,0,0,0.120176722309447,0,0.061849744620442,-0.0199696625029896,0.0181956275169198,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079770766347822,0,0,0.217450522447969,0,0,0,-0.00179079663299208,0.0514401030192299,0,0,0,0.209443601034696,0,0,0,0,0,0,0,0.0118647613516566,0,0,0,0,0,0.156556249238818,0,0,0,0,0,0,0,0,0,0,0.00996850367493653,-0.0407540053095694,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0821833060433293,0,0.0826230721856355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913329423583438,0,0,0,0,0,0,0,0,0,0.0924754633005245,0,0,0.377589078492661,0,0,0,0,0,0,0,0,0,0,0,0,0.0205606512930557,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417719033988769,0,0,0,0,0.0641173995358628,0,0,0.140298013351574,0,0.117678223732901,0,0,0,0,0,0,0,0,0.0429139857911636,0,0.0618350780840593,0,0,0,0,0,0,0,0,0,0,0,0,0.0258501322250812,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0275387539825404,0,0,0,0,0,0,0,0,0,0.129463640633814,0,0,0.109703519722383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.28423579958851,0.0766161325071108,0.0170315119143827,0,0.0178103321743509,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.338857569115249,0,0,0.17817952087517,0,0.00331437426676582,0,0,0.195866590281403,6.98555280282303e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157325198511553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291820756461152,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762672481420255,0,0,0,0,0.0352857828430105,0,0,0,0,0,0.10089852237616,0,0.199034774293969,0,0.075033096863019,0,0,0.0226173579075068,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903161347063356,0,0,0.119829239387437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45379669370312,0,0.0402151954494686,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0137465010747281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22448829812301,0,0.0766881282167331,0,0,0.103333017248033,0,0,0,0,0,0,0.295332941755785,0,0,-0.0169280802676152,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0205540264270876,0,0,0,0,0,0,0,0,0,0,0,0,0.406576380443629,0,0,0,0,0,0,0,0,-0.0924731407311023,0,0,0,0,0,0,0.0986463064419887,0,0,0,0,-0.181533879612065,0,0,-0.0269106557470392,0,0,0,0,0,-0.169132699681642,0,-0.0542984851718583,-0.0592014524033168,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174879585031493,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.184868280468588,0,0,0,0,0,0,0,0.211833030513476,0,0,0,0,0,0,0,0,0,0,0,0,0.366768379365022,0,0,0,0,0,0,0,-0.367639385059275,0.206476107240899,0,0,0.0592692584869694,0,0,0,0,0,0,0,0,-0.177089054840584,0,-0.28845999533918,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903806921742666,0,0,0.0237746703264305,0,0.030227062689917,0,0,0,-0.0185394745123893,0,0,0.0265494328780619,-0.0018664018966134,-0.0867638569882712,0,0,0,0,0,0,0,0,0,0,0,-0.125818195288299,0,0,0,0,0.00793417190759905,0.0397010112248843,0.018642361003556,0.067294944775644,0.0104706158683277,0.0143541597454334,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.191715211651889,0.0354716932678602,0,0,0,0,0,0,0,-0.13263411252595,0,0,0.040330000644636,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.134616396188317,0,0,0,0,0,0,0,0,-0.187405274151773,0.0936343736299154,0,0,0,0,0,0,0.123464659159977,0.0295096417914039,0.00103034098389762,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170394423384769,0,0,0,0,0,0,0,0.0332363903732947,-0.00347259285185612,-0.0210253211100346,0,0,0,0,0,0,0,0,0,0.0160286660575838,0,0,-0.00218768485881893,0.00583749193352666,-0.0127500494456706,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00526215575134171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156479685396178,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413922070477351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959132243868352,0,0,0.00157140193997899,0,-0.00241624605874659,0,0,0,0,0,0,-0.00282775509344413,0,0,0.00386474406397291,0,0,0,0.00140529282751264,-0.00346249040540627,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.000920331145509833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488860062447164,-0.000979341650051125,0,0,0,0,0,0
