,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X000725.SZ,X300014.SZ,X002129.SZ,X600031.SH,X300124.SZ,X003816.SZ,X002049.SZ,X002241.SZ,X600703.SH,X000338.SZ,X000063.SZ,X002179.SZ,X601877.SH,X000596.SZ,X000625.SZ,X600460.SH,X300142.SZ,X600089.SH,X000661.SZ,X000100.SZ,X600522.SH,X600741.SH,X600884.SH,X002074.SZ,X600702.SH,X000157.SZ,X002180.SZ,X000799.SZ,X000733.SZ,X002236.SZ,X600563.SH,X600584.SH,X601799.SH,X002008.SZ,X600779.SH,X002414.SZ,X000977.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.373430359075422,0,0,0,0,0,0.0357860060134827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192981881102663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590408265874953,0,0,0,0,-0.0173954857027291,2.16840434497101e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.211486354079332,0,0,0.0468719245727937,0.132126692709716,0,0,0,0,0,0,0.00901763291023997,0,0,0,0,0,0,0,0,0,0.00937691618680225,0,0,0,0,0,0,0,0,0,0.0335349222980726,0.0895065423963833,0,0,0,0,0,0,0,0.172360852434214,0,0,0,0.0641989369715198,0,0,0,0.0224855348844677,0,0,0,0.0280627684810435,0,0
X002415.SZ,0,0,0,0.0202371125025843,0,0.0948072971133735,0,0.0606868836145638,0,0,0,0,0,0.0342618126113194,0,0,0.160761338496653,0,0,0,0,0,0,0,0,0,0,0,-0.0521571150904287,0,0.0103727255214021,0,0,0,0,0,0.025433832262803,0,0.0240729037577014,0,0,0,0,0,0,0,0,0,0.197648289016361,0,0,0,0.00172237791439291,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.265436460741372,0,0,0.13107514067564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112671437446385,0,0,0,0,0,0,-0.158593575303476,0,0,0,0,0,0,0,0.155093349645064,0,0,0.0459248460828525,0,0,0,0,0,0,0,0,0,0,0,0.00859615465017509,0,0,0,0,0,0,0
X000568.SZ,0.0917881489278969,0.225291250670318,0,0.0932697391786699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204053882031255,0,0,0,0,0,0,0,0,0,0,0,0,0.125865117492056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376389883476542,0,0,0,0.029041068023951,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.346106738998902,0,0,0,0,0,0,0,0.273605809621689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232290590004768,0,-0.0262644844881834,-0.015974506204357,0,0,0,0,0,0
X600276.SH,0.079072344734923,0,0.0191754988452915,0,0,0,0,0,0.26041990190355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206694739262752,0,0,0,0,-0.0365301844499275,0.0202962520691549,-0.00414416342058239,0,0,0,0,0,0,0,0,0.0186830445216357,0.119317304645653,0,0,0,0,0,0,0,0,0,-0.0311301444077594,0,3.59958749635543e-05,-0.0410679248300632,0,0,0,-0.0556563703984772,0,0
X002304.SZ,0.0331108989269764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360423506006276,0,0.0673027245645407,0,0,0,0,0.00376337782213513,0,0,0,0.221250169306279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260076698888945,0,0.0636301549350398,0,0,-0.0313230253695632,0.0449800424656603,0,0,0,0.0101439528012741,0,0
X600690.SH,0.0423821287791679,-6.93889390390723e-18,0,0,0,0,0.0444625553099348,0.219665640646713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069362143650356,0.141865997279273,0,0,0,0,0.0194780941974478,0,0,0,0,0.144262023751978,0,0,-6.93889390390723e-18,0,0,0,0.129642620868353,0,0,0,0,0,0,0.0428533948502621,0,0,0,0,0,-0.00504071018115324,0,0,0,0,0,0
X600104.SH,0.0120032286590728,0,0,0,0,0,0,0,0.0122797819401956,0,0,0,0.040510821504138,0,0,0,0,0.129805161801734,0,0,0,0.0694456122358408,0,0,0,0,0.130837742679928,0,0,0,0,0.193562377381788,0,0,0,0,0,0,0,0,0.0190912829346963,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00450610610664829,0,0,0,0,0,0
