,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X000568.SZ,X600690.SH,X002475.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X003816.SZ,X600703.SH,X002129.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X300142.SZ,X601877.SH,X000661.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000799.SZ,X600460.SH,X000157.SZ,X600741.SH,X002236.SZ,X002074.SZ,X600884.SH,X600702.SH,X600779.SH,X002414.SZ,X600584.SH,X601799.SH,X000800.SZ,X002007.SZ,X600183.SH,X002176.SZ,X300003.SZ,X000733.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.361660856018355,0,0,0.0726104555135478,0,0,0,0,0,0,0,0,0,0,0.0861406303158026,0,0,0,0,0,0,0,0,0,0,0.0213367034502554,0.00358280517088413,0,0,0,0,0,0,0,0,0,0,0.0361672934608623,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00991335705123831,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.133239981212032,0,0.26492648556461,0,0,0,0,0,0,0,0.0128124542047029,0,0,0,0,0,0,0,0,0,0,0,0,0.0887971738395017,0,0,0,0.0799797074211161,0,0.0502420643506349,0,0,0.00530633179292497,0,0,0.166144915282132,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181069611459461,0,0,0,0,0,0
X002415.SZ,0,0.175676469715871,0,0,0,0,0,0,0,0,0,0.0524441068987624,0,0,0,0.0203456595730197,0,0,0,0,0.185238454604039,0,0,0,0,0.0430869522762642,0,0,0,0,0,0,0,0,0,0.0760214387433978,0,0.0758187257970278,0,2.16840434497101e-19,0,0,0,0,0.00479648058837811,0,0,0,0,0,0,0.00878154453791316,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,-0.00258036381619948,0,0,0,0,0,-0.0325508461121898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503213671802803,-0.0407967011627913,0,0,0,0,0,0.292909135600321,4.33680868994202e-19,0,-0.0487605760449143,0,0,0,0,0,0,0,0,0,0,0.00608598078329583,0,0,0,0,0,0
X600276.SH,0,0.399472720596347,0,0,0,0,0,0,0,0,0,0,0,0,0.0561948064816402,0.136279871731596,0,0,0,0,0,0,0,-0.180902993458659,0,0,0,0.0896251971681553,0,-0.0681190186900705,0,0.0526643867766966,0,0,0,0,0,0.102684301576207,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504737110486151,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.206343799830458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890952709813178,0,0,0,0,0,0,0,0.17451512804844,0,0,0,0,0,0,0,0.0309344949283265,0,0,0,0,0.0262026818718267,0,0.0599656861856891,0,0,0,0,-0.0319168820281648,0,0,0,0,0,0,0
X000568.SZ,0,0.366179276123988,0,0.0195815538295235,0.0341963872188738,0,0,0,0,0,0,0,0,-0.0303277684786312,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419523603398475,0,0,0,0,0.247709222290421,0,0,0,0,0,0,0.0209924078031229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.191518464217555,0,0,0,0,0,0,0.0181523413529184,0,0,0.0295670647826889,0,0,0,0,0,0,0,0,0,0,0,0,0.0060655078931207,0,0,0.0115380567701074,0,0,0.0958870268890801,0,0,0,0,0,0.155882254300649,0,0,0,0,0,0,-0.0382672368153497,0,0,0,0,-0.0110673058864594,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0453203200064783,0,0,0,0,0,0,0,0,0,0,0.0929643040372452,0,0,0,0,0.0929573655032755,0,0,0,0,0.110567473385239,0,0,-0.0890661828449561,0,0,0,-0.158505810767416,0,0.039487137393529,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.033000501316889,0,0,0,0,0.0890834535466344,0,-0.0137015918464485,0,0,0,0,0.0372047744525464,0,0
X600104.SH,0,0,0,0,0,0.0280392352123494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159910626227128,0.117811254263112,0,0,0.0993347315948705,0,0,0,0,0,0.0272011457325293,0,0.0615400928072007,0.0664272849973258,0,0,0.0130733705550686,0,0,0,0,0,0,0,0,0.0265745525033182,0,-0.0263255952198097,0,0,0,-0.0375965795020101,0,0,0,0,0,0
X000651.SZ,0,0.169038887226132,0,0,0,0,0,0.0324828384935172,0,0,0,0.0949590811798605,0,0,0,0,0,0,0,0,-0.0594515375470633,0,-0.0282275726839394,0,-0.0977084874191695,0,0.00844601102639025,0.0471336329154876,0.0368114034430124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127552045458943,0,0,0,0,0,0,0,0.0346752577437599,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.178531705360008,0,0,0,0,0,0,0.120257636071277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184394361670049,0.33954854097229,0,0,0.0645011045961228,-3.46944695195361e-18,0.00834436777238256,0.0316108122260165,0,0,0,0,8.67361737988404e-19,0,0,0,0.0117215516548918,0,0,0,0.0161639513670208,0,0,0,0.209097681934839,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283616768221601,0,0,0,0,0,0.326305572528439,0,0,0,-2.16840434497101e-19,0,0.050763756466057,0,0,0,-0.00590318931628592,0,0,0,0,0.102917140832892,0,0,0.0145830079598268,0,0.036628241282302,0,0,0,-0.0191095806995677,0,0,0,-0.0139297761334105,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118812388652869,0,-0.150203830836025,0,0,0,0,0,0,0.314591516760941,0,0,-0.0872046237141431,0,0,0,-0.0410768889170322,0,0.351834445016512,0,0,0,0,0.303315852380126,0,0.00199977835113486,0,0,-0.117976774287529,0,0,0,0,0,-0.36588930483402,0,0,0.0630235849362002,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0929849412412936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694010667442436,0.137734640172242,0,0,0,0,0.0753383659672738,0,0,0,0,0,0,0,0,0.201242162250572,0.0683605385965712,0,0.00995063143506656,0,0,0,0,0,0,0,0,0,0,0,0.0191228180660691,0,0,0,0,0,0,0
X300124.SZ,0.0519614056549634,0,0,0,0.250592532481284,0,0.13371735169929,0,0,0,0,0,0,0.0601688755425904,0.129664103476296,0,0,0,0,0,0.0626356060526364,0.0816174470998322,0,0.113467124276514,0,0,0.0563777745579048,0,0,0,-0.0146692934018695,0,0,0,0,0,0,-0.138511802492347,0,0,0,0.159521055347786,0,0,0,0,0,0,0,0,0,-0.0197640260246236,-0.0164336677540757,0,0,0,0,0,0
X000338.SZ,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.133923922533919,0,-0.0380290715687385,0,0.0755223171066842,0,0,0,0,0,0,-0.0258086812510998,0,0.0477250883897599,0,0.118197273947924,0,0.0885104746582252,0.0461792933578219,0,0,0,0,0,0,0.026080508263655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0277994348377902,0,0,0.138292812445982,0,0.146928622031751,0,0,0,0,0,0,0,0,0,0.0469538531946567,0,0,0,0,0,0,0,0.0181306939220052,0,0.04667595466758,0.0406120842841778,0,0,-0.0752694808480388,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000574225177458136,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.372486461532152,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.105805543314259,0,0.131679722682261,0,0,0,0,0.0812229893043548,0,-0.0867767021635208,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171382503069062,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.0985014815194188,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170913276582053,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119481061745383,0,0,0,0.0433712856590453,0,0,0,0,0,-0.011037941453039,-0.0040850702422561,0,0,0,0,0,0.0472153764959409,0,0,-0.00276791614266517,0,0,0,0,2.71050543121376e-20,0.0228961571785299,0,0,0,-0.0711971419711286,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730511000455218,0.0519474884990882,0,0,0,0,0,0,0.257054800512631,0,0,0,0,0.0456995303148435,0.0871693173904356,0,0,0,0.000212276641124113,0.208470518968602,0,0,0,0.00877720560149195,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00558500130505735,8.67361737988404e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825231603730787,0.333811095023282,0,0,0,0,0,0.109335929607565,0,0,0,0,0,0.11321558836711,0,0,0,0.172176374311042,0,0,0,0,0,0.167094809927863,0,-0.0495006370490874,0,0,0,0,0,0,-0.0593116206575727,0,0,0,0,0,0.0228073703574823,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227322444579695,0,0,0,0,0,0,0,0,0,0,0.071379176280205,0,0,0,0,0,0,0,0,0,0,0.0846067524536486,0,0,0,0.255215456818023,0,0,0,0,0,0.0938637211640123,0,0,0,0,0,-0.0464370682474901,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.106748516267109,0,0,0,0,0,0,0,0,0,0.316399432791898,0,0,0,-0.0504314155742427,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0739512208998829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183048754999162,0,0,0,0.00340767097248702,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770466866686905,0,0,0,0.241905138801171,0,0,0,0,0,0.0308288076289369,0.0924883334349313,0.00452621388774629,0,0,0,0,0.0532854075791982,0,0,0,0,0,0,-0.0461899880127816,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.203715022716797,0,0,0,0,0,0,0,0.0199858774640249,0,0.281651708914228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936348631464574,0,0.299500985576134,0,0,0,0,0,0,-0.0911099787268456,0,0,0,0,0,0,0,0,0,0,0,0.0969205044303245,0,0,0,0,0.267274046034845,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209071567923197,0,0,0,0,0,0,0,0,0,0,0,0,0.155578610452528,0,0.127158424401993,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0593998763882064,0,0.202846508587545,0,0,0,0.0684958897910097,0,0,0,0,0,0
X000661.SZ,0,0.127316466946051,0.0626854743652089,0,0,0,0.321735593158626,0.0589415540973649,0,0,0,0,0,0,0.14424582283219,0,0,0,0,0,0,0,0,-0.069210937879011,0,0,0,0,0,0,0,0,0,0,0,0.283600550454671,0,0,0,0,0,0,0,0,0,0,-0.00151566845540472,0,0,0,0,0,-0.00522359316738577,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.568508250922871,-2.16840434497101e-19,0,-0.0242764228641452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357768315229673,0,0,0,0,0,0.0176390668032119,0.0794849002487191,0,-0.0100577283741852,0,0.0957186821962811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208222863236817,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13036024557433,0,0,0,0.0910501855678876,0.0119057065884772,0,0,0,0,0,0,0,0.0557518992602297,0,0,0.0789762540702711,0,0,0.09865543409325,0,0,0,0,0,0.084499863939092,0,0.168283760154204,0,0,-0.00844050565672382,-0.0176386888212282,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0983674928728672,0,0,0.103031150757786,0,0,0.0120450072590245,0,0,0,0.0912973690230163,0,0,0.168574788911021,0.0548794625064395,0,0.0130703067075629,0,0,0,0,0,0,0,0,0,0,0,0.0245358805566514,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.29804120025141,0,0,0.0740796716881329,0,0,0,0,0,0,0,0.106275796810758,0.0269926241105335,0,0,0,0,0,0,0,0,0.0859160585384579,0,0,0,0,0,-0.0336533088545554,0,0,0,0,0,0,0,0.229516458228827,0.150355060711115,0,0,0,0,0,0,0,0,-0.0571099305404944,0,0,-0.0311589499197251,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,-0.0729232147138885,0,0,0,0,0,0.171604518284872,0,0,0,0,0,0,0,0,0.185110850358137,0.0716259551889296,0,0.259570904793483,0.0901391412762465,-0.156053263838489,0,0,0,0,0,0,0,0,0.0429612126707575,0.0143037185364243,0.0492176026924296,0,0,0.14140610083135,0,0,0,0,0,0,0,0,0,-0.0429748145999153,0,0,0,0,0.10611644224633,0,0
