,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X600703.SH,X000596.SZ,X300014.SZ,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X000157.SZ,X002049.SZ,X002179.SZ,X300003.SZ,X600584.SH,X002414.SZ,X000800.SZ,X600183.SH,X000066.SZ,X300136.SZ,X000977.SZ,X601799.SH,X002456.SZ,X002008.SZ,X600066.SH,X600118.SH,X002185.SZ,X300146.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.169402096072246,0.107453931206496,0,0,0,0,0,0.086031908284,0,0.212260850473341,0,0,0,0,0,0,0,0,0.0177020773689731,0.0459039245513629,0,0,0,0,0.0589713789194564,0,0.00973799477520183,-0.0207121696647505,0,-8.67361737988404e-19,0,0.0248024432075951,0,0,0,0,0,0,0,0,0,0.0374291925225913,0,0,0,0,0,0,0,0,0.0126895590463754,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.118684478953542,0,0.0826624869096969,0,0.311477546802641,0,0,0,0,0.0530661990540302,0,0.0436473498845313,0.0541417975575152,0,0.0799507523357963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242427139206055,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0500383664032572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100009063536953,0,0,0,0,0,0.00946347431238353,0,0,0,0,0,0.0238303941454027,0,0,0,0,0,0.0474349665584928,0,0,0,-0.000806116265123103,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346972446670229,0,0,0,0,0,0,0,0,0,0.103567404255713,0.019662059804028,0,0,0,0,0,0,0,0,0.0660034796734699,0,0,0,0,0,0,0.0341168102427167,0,0.13429949478903,0,0,0,0,0.0995624101710645,0,0,-0.00749641294070157,0,0,0,0,0,0
X002415.SZ,0,0,0,0.168237727882937,0,0,0,0,0,0,0,0,0,0.263925423084346,0,0,0,0,-0.0256982082296399,0,0,0,0,0,0,0,0,0,0,0,0.1017267194059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000825980799197776,-0.0174892440691225,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648968031534498,0,0,0,0,0.0323594725282886,0,0,0,0,0,0,0.109401024730032,0,0,0,0,0,0,0,0.0121978629145721,0.0634110830214058,0,0,0,0,0,0,0,0,0,0.0455255047344935,0,0,0.030554301913055,0,0,0,-0.000514782773936933,-0.0576412826012991,0,0,0,0,0,0
X002304.SZ,0,0.114416566004134,0,0,0.0519905263009145,0,0,0,0.367327694444862,0,0,0,0,0,0,0,0,0,0,0,0,0.138466826466075,-0.0772406443720403,0,0,0,0,0,0,0,0.0442191799496926,0,0,0.0610586927461515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763566004150946,0,0,-0.0150480981554245,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154860850495459,0,0.0529412565101503,0,0,0,0.172086261583158,0,0,0.000280598603768426,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0594446171155794,0,0,0,0,0,0.0194343551740939,0,0,0,0,0,0.00628113906681869,0,0,0,0,0,0,0
X000568.SZ,0,0.338011169980741,0,0,0,0,0.116070329836792,0,0,0,0.130694319046061,0,0,0,0,0.0287757935223882,0,0,0,0,0.0600308329689009,0,0.0734017906661552,0,0,0,0,0,0.0467775989357631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126659309425496,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395815108855195,0.248253186569187,0,0,0,0,0,0.0477454851793718,0,0,0,0,0,0,0,0.380120813898448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210629714451714,0,0,0,0,0,0,0
X600809.SH,0.0488793779312999,0.234273269694042,0,0,0,0,0,0,0.257406193811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157971702691659,0,0,0,0,0,0,0,0,0,-0.0786868593309204,0,0.00487937465208432,0,0,0,-0.0333866862778263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385177617589466,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933588800695994,0,0,0,0.521941631353647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222613430534758,0,0,0,0,0,0.248211770425551,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05569977215801,0,0,0,0,0,0.0499617480212032,0,0,0.0591186399061765,0,0,0.0461456046928733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166869669696055,0,0,0.0703034660349679,0.0686482957140467,0,0,0,0,0,0,0.00440461121397976,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0025870801815061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113959562872086,0,0,0,0,0,0,0.00531273846967622,0.0964329179411398,0,0.057552802106327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17537881229686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0155193524543318,0.0679305885575309,0,0,0.0051796942214442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643842488230338,0,0.138599133121537,0,0.019903678218154,0,0,0,-0.00123630259869094,0,0,0,0,0,0
X002241.SZ,0,0,0,0.324573137433028,0,0,0,0,0.104153425384775,0,0,0,0,0,0,0,0,0,0,0,0,0.136208738578544,0.10931289486631,0,0,0,0,0,0,0,0,0,0,0,0,0.289060959872341,0,0,0,0,0,0,0,0,0,0,-0.00290900513244945,0,0,0,0,-0.0557309052401771,0.0329041239767806,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0542548183275666,0.454939492140838,0,0,0,0,0,0,0,0,0,0,0.171328666939493,0,0,0,0,0,0.0731177519162249,0.136697800683811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394369344662836,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0308537238448739,0,0.166885046463167,0,0,0,0,0,0.0327486703246962,0,0,0.0257568767895262,0,0,0,0,0,0,0.0539501334405918,0.00325284041063279,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00458975496694623,0,0.0803348394330863,0,0,0,0,0.00817441446426869,0,0,0,0,0,0,-0.0111070802029776,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513274690294879,0,0,0,0.0342801883750015,0,0.0662735751172528,0,0.120240009963105,0,0.0783737883883382,0.0562344360378109,0,0,0.0123473478204786,0,0,0,0,0,0,0,0,0,0.17028103102132,0,0,0,0,-0.0352289563164486,-0.0311320517732988,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645265828298625,0,0,0,0,0,0,0,0,0,0.142754486870787,0,0.0288404322650538,0,0,0,0,0,0,0,0.129098829391266,0,0,0.0271473199282938,0.125904751143339,0.0275054419398495,0,0,0,0,0,0,0,0,0,0,-0.00507702091272675,0,0,0,0,0,0,0
X000596.SZ,0,8.67361737988404e-19,0,0,0,0,0,0,0.569705306235411,0,0.138405840671137,0,0,0,0,0,0,0,0.215772702480954,0,0,0,0,0.0378302068050463,0,-0.0599294480463516,0,0.00501597880615887,0,0,0,0,0,0,0,0,-0.0471081342170999,0,0,0,0,0,0,0.0492326204513918,0,0,0.0132836211351867,0,0,0,0,0,0.0148305228078154,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.169143217589738,0,0,0.0714184344590493,0.132069426746632,0.10252900909937,0,0.0594252359202514,0,0.0908070969957096,0,0,0,0,0,0,0,0,0,0,0.0785536958808787,0.0398561215465768,0.185411007627306,0,0,0,0,0,0.0404274110876181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251981244032788,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.13135845173664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136993440579228,0.450312378925735,0,0.0970749171613774,0,0,0,0,0.186150213482433,0,0,0,0,0,0.27200991707434,0,0,0,0,0,0.0593742873171533,0,0.0243201899003258,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.02932093587848,0,0,0,0,0,0,0,-0.0284329324979814,0,0,0,0,0.000671347281695948,0,0,0,0.0905209857159723,0.112697844461218,0,0.00535512272836363,0,0,0,0,0,0,0,0,0,0,0,0.123854047612454,0,0,0,0,0,0,0,0,0.0780541172237875,0.0114195883924184,0,0,0.0105049773876207,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0659449806240648,0,0,0,0,0,-0.0415703320641071,0,0.135803410063808,0,0,0,0,0,0,0,0.187861979196808,0,0,0,0,0.116165080944123,0.0931563927705761,0,0,-0.0120072809197676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.353556695600572,0,0.0122793920912605,0,0,0,0,0,0,0.0491540937672314,0,0,0,0,0,0.0148574574561915,0,0,0.104421362254442,0,0,0.127573398695723,0,0.018282153049383,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.170141154844702,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18296822880383,0.145082974517525,0,0,0,0,0.230969052286108,0,0,0,0,0.141429260641262,0,0,0.15591793156561,0,0,0,0,0,0,0,0,0,0,0,0,0.088520301979785,0,0,0,-0.03940484999161,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.112853363331954,0,0,0,0,0.0705009081381231,0,0.0193996932217393,0,0,0.272650891317911,0.603341566537763,0,0.119459090332433,-0.147630278087965,0.0280328562597008,0,0,0,0,0,0,0,0,0.485734053087759,0,0,0,0,0,0,0.217363063225321,0,0,0,-0.0714473480630678,0,0,0,0,0,-0.072730433257682,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.00242093426267249,0,0,0,0.164198908915729,0,0,0,0,0,0,0,0,0,0,0,0.0312236876699897,0.0854474175763638,0.152892690423532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190700569916336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145559675953406,0,0.00105819698184915,0,0.0814759172757839,0,0.00927624648078942,0,0.0252861800187722,0,0.144227659521647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971945834765995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.239509810539319,0.159042597942471,0,0,0,0,-0.0736184665455373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113925389402967,-0.0469431615338968,0,0,0.0144841837285069,0,0,0,0,0,0.240033024676881,0,0,0,0,0,0,0,0,0.00905588035054537,0,0.133888110331926,0,0,0,0.103313431079117,0,0,0,0.00104825438930506,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.172627606754741,0,0,0,0,0,0,0.0950156221198281,0,0,0,0,0,0,0,0,0.00776757307025064,0.0527396691912637,0,0.118113203786934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936879858124699,0,0.000489321347831035,0,0,0,0,0,0,0.0133828938132155,0,0,0,0,0,0,0
