,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X601877.SH,X002236.SZ,X600183.SH,X000100.SZ,X600703.SH,X002007.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X000625.SZ,X002241.SZ,X002179.SZ,X600271.SH,X300124.SZ,X600867.SH,X600498.SH,X002129.SZ,X002463.SZ,X300136.SZ,X002506.SZ,X002008.SZ,X600177.SH,X300014.SZ,X002049.SZ,X600066.SH,X300146.SZ,X000050.SZ,X600487.SH,X002371.SZ,X000977.SZ,X000066.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.263585462263052,0.137489004739716,0,0,0.0907427158969532,0,0,0,0.0777193444544767,0,0,0,0,-0.0134805407835112,0,0,0,0,0,0,0,0.022219042031339,0,0,0,0,0,0,0,0,-0.0278112284598904,0,0,0,0.00721802375767257,0,0,0,0,0,0.0177514209460395,0,0,0,0,0.00891488201222515,0,0,0,0,-0.0103373978188455,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0923205745735129,0.356799415880532,0,0,0,0.0202977474554561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235953243721087,-0.0507180165551554,0,0,0,0,0,0,0,0,0,0,0.0905414808488634,0,0,0,0,-0.00674392690458825,0,0,0,0,0,0,0
X000651.SZ,0,0.175711560763578,0,0,0,0,0.0924958290935488,0,0.107980914551191,0,0,0,0,0,0.0819082772216805,0,0,0,0,0,0,0,0,0.113551877416908,0,0.0712600214455072,0,0,0,0,0,0,0.0140321486846167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186680773171522,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.106606091249286,0,0,0,0,0,0,0,0.294898303989241,0,0,0,0.00745292008513722,0,0,0,0,0.155562434628882,0,0.00971754443405174,0,0,0,0,0.0429027260078685,0,0,0,0,0,0,0,0.0439814432711521,0.0995277526377917,0,0,0,0,0,0,-0.0810311207072202,0,0,-0.00531705429584947,-0.0099654484069919,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283764279406484,0,0,0,0,0,-0.0598935791751618,0,0,0.106811920845763,0.0701702163271161,0,0,0.120243076394095,0,0,0,0,0,0,-0.065977404405716,0,0,0,0,0,0.106345573841417,-0.0267087566716081,0,0.0523702978317488,0,0,0,0.0243723149025889,0,0,-0.0667955547966655,0,-0.00706500649222227,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0480597709130832,0,0,0,0,0,0,0,0.0110430938105526,0.0594816836934627,0,0.700039951143073,0,0,0,0,0,0,0,0,0.0275745260007502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.161885090582562,0,0,0,0,0.218880051381211,0,0,0.0726198234820717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744222216449323,0,0,0,3.46944695195361e-18,0,0.052835574919426,0,0,0,0,0,0,0,0,0,0,-0.0222723102514834,0.0582129003607505,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.084246996399796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320562824557433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403745965160907,0,0,0,0.0605313051729978,0,0,0,0.0211248026346772,0,0,0,0,0,0
X002475.SZ,0,0.0807817088339591,0,0,0,0.352498969104678,0,0,0,0,0.00663963071949012,0,0,0,0.27279915448903,0,0,0,0,0,0,0,0.187389212552997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385760050060173,0,0.0455642762146307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462770243595383,0,0,0,0,0,0
X000568.SZ,0,0.333747697297691,0,0,0,0,0.182787321481318,0,0.185648590847564,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239920257669516,-0.0149460338936461,0,0,0,0.0566752929902631,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197261371108529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660383697548097,0,0,0.0857508574430291,0,0,0,0,0,0,0,0,0,0.126403440114838,0,0,0.0274961574865791,0,0,0,0,0,0,0
X600031.SH,0,0.0296003256627804,0,0,0,0.0325278715506864,0,0,0.115980192872232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023748491678801,0.0736426717127364,0,0,8.67361737988404e-19,0,0,-0.0325336175579818,0,0,0,0,-0.158648616651516,0,0,0,0,0,0,0,0,0,0.0265240880315032,0.0271819597779458,0,0,0.0101683152172372,0.0347395870326091,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.00898569559958274,0,0,0,0,0,4.33680868994202e-19,0.00426424583548216,0,0,0,0.0459104923635906,0,0,0,0.003730206430276,0,0,0,0,0,0,0,0,0,0,-0.0455773746689396,0,0,0,0.121632491170502,0,0.0245426475345625,0,0,0,0,0,0,0,0,0.0805495342575066,0,-0.00403686825813917,0.0477925651069141,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.155801120587402,0,0,0,0,0,0,0,0,0.0154305026520405,0,0,0,0,0.0696403202210693,0,0,0,0,0,0,0,0.0290600640381458,0,0,0,0,0,0,0,0,0,0,0,0,0.0153459482008757,0,0,0,0.0714467138857717,0,0.0354548471139106,0,0,0,0,0.00998704088381294,0.0127113118292818,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.126397794343134,0,0.0294993922267098,0,0.135602859717594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220113894596144,0,0,0.166243235843518,0,0,0,0,0,0,0.0164233111581692,0,0,0,0,0,0.0707094679845544,0,0.0511797256484058,0.0825718158000443,0,0,0,0,0,0,0,0,0,-0.00200984692645101,-0.0234568499589299,0,0,0,0,0,0
X600809.SH,0,0.288135915668009,0,0,0,0,0,0,0,0.00895921364779514,0,0,0,0,0,0,0.00447490032080346,0.027205605003033,0,0.0018806054986607,0,0,0.110583480822173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603444183474257,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.133830732014559,0,0,0,0,0.08390026948718,0,0,0.1137720280297,0,0,0,0,0,0.232820661997686,0,0,0,0,-3.46944695195361e-18,0.332689310906798,0,0.0153819876211091,0,-0.0351972379778395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105113774199666,0.0293712239900496,0,0,0,0,0,0,0
X000596.SZ,0,0.0411342466406598,0,0,0,0,0.282764683471964,0,0,0.0620668501362671,0,0,0,0,0,0.318710935293443,0.0439279961880479,0,0,0,0.0628928830879744,0,0.062233061283573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124218854385828,0,0,0,0,0,0,0,0,0,0,0,0,0.0264153649115911,0,0,0,0,0.119639357270886,0,0
X601877.SH,0,0,0,0,0,0.0599272278718187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233983097628919,0,0.028702523881979,0,0,0.0424649132373475,0,0,0,0,0,0,0.0103644175509539,0,0,0,0,0,0.0167792580443937,0,0,0.0670499328116673,0,0,0,0,0,0.0120500884381638,-0.0179580760688645,0,0,0.0144015873583425,-0.0109914473772626,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.706112596077839,0,0,0,0,0.0630324148105193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042192535553206,0,0,0,0,0,0,-0.0347595242265945,0.0708526640713646,0,-0.0433455259686688,0,0.140637411493495,0,0,0.00146161218006554,3.46944695195361e-18,0,-0.0237099868080298,0,0,0,0,0,0.0362750081241529,0,0,0,0,0,0
X600183.SH,0,0,-0.214641540217645,0,0,0,0,0,0,0,0.0552159365727735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349175256773505,0.062855751200076,0.0734724154317259,0,0,0,0,0.187757130508729,0.142031734375614,0,0,0,0,0,0.160605733024435,0,0.0561296221095993,0,0.0269396978107666,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.269881831457417,0,0,0,0,0,0,0,0,0,0,0,0.0933741697421734,0,0,0.0114188644513892,0,0,0,0,0,0,0,0,0,0,0,0,0.0112720813389347,0,0,0,0,0.0345726598126279,0.0417145645716679,0,0,0.062119787147537,0,0,0,0.0489504668254945,0,0,0,0.00676707442041711,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144401345331111,0,0,0,0,0,0,0,0,0,0,0,0.0764524172556927,0,0,0,0,0,0,0,0,0,0.0125285862249419,0.100517468183376,0,0,0,0,0,0,0,0,0,0,0.225526320054493,0,0.00012127921823873,-0.014671846041655,0,0,0,0,0,0
