,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600276.SH,X000651.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X300124.SZ,X002371.SZ,X002129.SZ,X300014.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000596.SZ,X300142.SZ,X600703.SH,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X600741.SH,X600460.SH,X000661.SZ,X000157.SZ,X002180.SZ,X002236.SZ,X600522.SH,X000733.SZ,X000799.SZ,X600702.SH,X600884.SH,X002074.SZ,X002432.SZ,X600584.SH,X000977.SZ,X000800.SZ,X600183.SH,X600779.SH,X002414.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.00482076721527041,0,0,0,0,0,0,0,0,0.095049169609516,0.0242763005263235,0,0,0,0,0.015832175113507,0,-4.33680868994202e-19,0.0730110658479214,0,0,0,0,0.0615668089015018,0,0,0,0.128651339903062,0,0,0,0.074120040406004,0,0,0.00686933990698708,0,0,0,0,0,0,0,0,0,0,0,0.094102304654787,0,0,0.0102651989134607,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103011326635364,0,0,0,0,0,0.0916453115607573,0,0.0196040712189597,0,0,0.13407385612301,0,0,0.0960769610002264,0,0,0,0.0245574003286921,0,3.46944695195361e-18,0,0,0,0,0,0,0.0332226196360062,0,0,0.167422669780686,0,0,0.0764299753699484,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973015610512412,0,0,0.0540825349543451,0.128414140712633,0,0,0,0,0,0,0,0,0,0,0.000425149946053167,0.0137169181324316,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0870015471479495,-0.00213514563923024,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121817830414131,0.170281622070957,0,0,0,0,0,0.482427419626121,0,0,0,0,0.0256860566024398,0,0,0,0,0,0.0265907329255554,0,0,0,0,0,0.00971084122035988,0,0,0,0,0,0,0,0,0,0.0177595780366527,0,0,0,-0.0128181261879764,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.165690306292476,0,0,0,0,0,0,0,0,0,0,0,0.0634144208924197,0.0543767800806935,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179989798255024,0,0.23667306717822,0,0,0,0,0.107948357259051,0,0,-0.0308072614126109,0,0,0.0814566711846374,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.101962651246557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170823304630431,0,0,0,0.330207855292198,0,0,0.289561471492426,0,0,0,0,0,0,0,0,0.0881463339369814,0,0,0,0,0,0,0.00501427019684147,0,0,0,0,-0.0107502848562347,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263564526585849,0,0,0,0,0,0,0.065081080760083,0,0,0,0,0.0787544685200253,0,0,0,0,0,0,0,0,0.304630856654017,0,0.0596825586677148,0,0,0,0,0,0,0,0,-0.0210789683258936,0.0282264318934974,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167201136966189,0,0,0,0,0,0,0,0.0160796037645359,0,0,0,0,0.0102000899552042,0,0,0,0,0,0,0,0,0,0.203821141806936,0,0,0.862301895126634,0.0109864904105481,0,0,0,0,0,0,0,0,0,-0.0340309069685786,0,0,0,-0.0844787496679951,0,0
X000063.SZ,0,0,0,0,0.102365823791098,0.210116729345116,0,0,0,0,0,0,0,0.00350794101689739,0.0427123243588525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085495975235792,0,0.164519532408308,0.0543785127731505,0.0209275195843292,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00734286513541253,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0506247417514451,0,0,0,0,0,-0.0943020779607869,0,0,0.0951609142073259,0,0,0,0,0,0,0,0,0.570862018694349,0,0,0,0,0,0.0945121111128119,0,0,0,0,0.167199846626041,0.0204537742456974,0,0,0,0,-0.11099756692466,0,0,0,0,0,0,0,0,-0.0052389111792134,-0.0555689530898282,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.451695635597477,0,0,0,0,0,0,0,0.153489730052199,0,0,0,0,0,0,0,0,0.0600333351760751,0,0,0,0.248427544786445,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.147946043752655,0,0,0,0,0,0,0.00942632921705929,0.019240796467015,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0213890612622726,0,0,0,0,0.289950673331026,0,0,0,0,0,0,0,0,0,0,0,0,0.292097135918786,0,0,0,0,0,0,0.135329978295222,0,0,0,0,0,0,0.0550955923633364,0,0,0,0,0,0,0,0.063687401805108,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0432816468394588,0.156277953975557,0,0.339695853543042,0.105553496852933,0,0,0,0,0,0,0,0,0,0.0370040184523589,0,0,0,0,0,0.0285263822294851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318711309425523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136456028701901,0,0,0,0,0,0.448192644713559,0.20416778444387,0,0,0,0.119013163198175,0,0,0,0,0,0,0,-0.32322647998163,-0.00210604945610959,0.0175247585241408,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434431270088174,0,0,0,0,0,0,0,0.0413602888665622,0,0,0,0,0,0,0,0,0,0,0.255660769817685,0,0,0,0,-3.46944695195361e-18,0,0.281195953373142,0,0,0,0,0,0,0,0,0,0.0218006644938526,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0105427514237013,-0.0624572949743593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208362733806225,0,0,0,0,0,0,0,0,0.197817126809059,0,-0.159872642968371,0,0.0167910484566776,0,0,0,0,0,0,0.0042296003673558,0.145541804589184,0,0,0,0,0,0,0,0.0875759094102751,0,0,0.0190368363188258,0.0026388628653772,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137304221347941,0,0,0,0.118442879336108,0,0,0,0.442450033857567,0,0.0295515563386072,0,0,0,0,0,0,0,0,0,0,0.126732390439172,0,0.0159359575758206,0,0,0,0.0535928731284894,0,0,0,0,0,0,0,0,0.140618572434446,0,-0.0304509012807123,0.0223186002136777,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633442386998131,0,0.018319354052392,0,0,0,0,0.0316623282734567,0,0,0,0,0,0.0111727987418799,0,0,0,0.128317483935827,0,0,0,0.0869600382374866,0.113566783104196,-2.16840434497101e-19,0,0,0,0,0.138525696918393,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0753148540640018,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0509856818840336,0,0,0.173326151894564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162553724656391,0,0,0.0337311201690569,0.0753568492949386,0.0698263949978136,-0.0590391155184259,0,0,0,0,0,0,0,0,0,0.0160760451084587,0,0,0,0,0,0
X000100.SZ,0,0.00362814478970639,0,0,0,0,0,0,0,0,0,0,0.120217217594181,0.17265172099778,0,0,0,0,0.0599856512710214,0,0,0.0283483773601461,0,0,0,0,0.253907144570657,0.0575524935374413,0,0,0,0,0,0,0,0,0,0,0,0,0.0144442945381413,0,0,0,0,0.133907375134727,0,0,0,0,0,-0.0194107078317436,-2.16840434497101e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.180171046289354,0,0,0,0,0,0,0,0,0,0,0,0.0127007186836354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153470577057414,0,0,0,0.218101452378737,0,0,0,0.0117507818597322,0,0,0,0,0,0,0,0.139355868310105,0,0,-0.0286764005206199,4.33680868994202e-19,0,0,0,0,0,0
X600460.SH,0,-0.177989716230782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462288422190604,0,0,0,0,0.0849290816738131,0,0,-0.028698568042129,0,0,0,0,0,0,0.204048792218918,0,0,0,0,0,0.10601055663788,0,0,-0.0490296520173846,0,0,0,0,0,0,0,0,0,0,0,0,0.011459666920865,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0349028400412431,0.468581177720649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438586933041045,0,0,0.0909172980136959,0,0.166033223746294,0,0,0,0,0,0,0.00151797709119287,0,0,0,0,-0.673922191124563,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515278158130187,0,0,0,0,0,0,0,0.0273158874183919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563517446478237,0,0,0,0,0,0,0.0317247037546573,0,0,0.0185591852604319,0,0,0.0253771085939772,3.46944695195361e-18,0,-0.0063562409393135,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0166009469921325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109105578228731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126034999485577,0.00340446540026247,0,0.344147219552404,0,0,-0.06797121312388,0,0,0,0,0,0,0,0,-0.0300715460160351,0.0292027900079945,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159629983856334,0,0,0.147708054505075,0,0,0,0,0.0744830611998009,0,0,0,0,0,0,0,0,0,0.0242683676679246,0,0,0.0369210893103101,0,0,0,0,0.188542065098733,0,0,0,0.107030785399041,0,0,0.00211891273305116,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129770891861735,0,0,0.157112158676848,0,0,-0.064849958408124,0,0,0,0,0.147124151073767,0,0.0911545222725009,0.0163089607853639,0,0,0.220998785387487,0,0,0,0.0352447082827042,0,0,0,0,0,0,0,0,0.0860014217406899,0,0,-0.0851647726462313,0,0.0242000067082049,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12046541681105,0.133579980159114,0,0,0.141610154303321,0,0.0638290357942196,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00831608115034329,0,0,0,0,0,0,0,0,0,0.21095445675182,0,0,-0.00480686279339055,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958142018853872,0,0,0,0,0,0,0,0,0.0319715613340081,0,0,0.794421100171199,0,0,0.001732785574134,0,0,0,0,0,0,0,0,0,-0.0220955200334861,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0.102446022091059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102456675415243,0,0,0.0831258852858921,0.580508210790276,0,0,0,-0.0158799112637016,0,0,0,0,0.313676647009705,0,0,0,0.0411295186339913,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08209935375041,0.0295263996595329,0.141731167992763,0.126614931669614,0,0,0,0,0,0,0,0,0.151037020205091,0,0,0,0,0,0.104202470470952,0,0,0,0,0,0,1.73472347597681e-18,0,0.299626206759142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200088747435225,0,0.104394261614523,0.078430443202516,0.0397277429743253,0,0,0,0,0.212077980175925,0,0.128344616974247,0,0,0,0,0,0,0,0,0,0,0.0590960297714982,0.128008934247214,0,0.0299979207990092,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X002432.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204256787987504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239109071875708,0,0.0808868074720132,0,0,0,0,0,0,0,0,0.355401912926577,0,0,0,0,0,0.149426252478643,0,0,0.488651198800678,0.166613585676717,-0.123109999542614,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0040885456630577,0,0,0,0,0,0,0,0,0,0.0124991714982072,0,0,0.0732542655130094,0.135145920522332,0,0,0,0.109145773666856,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.190476744327479,0,0,0,0,0,0,0,0.162146844082803,0,0,0,0.00492371080595711,0,0,0,0,0,0
X000977.SZ,0,0.0535080180152351,0.157739330859195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118205258286737,0,0.0208715460024559,0,0,0,0,0,0,0,0,0,0,0,0.0586541600744133,0,0,0.18012086297965,0,0,0,0,0,0,0.0343007526139949,0,0,0,0,0,0,0,0,0.00958524350670039,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0563035488674383,0,0,0,0,0,0,0.0102342176651816,0.0167444169832762,0,0,0,0,0,0,0.268144565791829,0.0722966125083833,0,0,0,0.0218119461236527,0,0,0.138913680465035,0,0,0,0,0,0,0,0,0,0,0.0908085588301683,0,0,0,0,0,0,0,0,0,0,-0.0164528353344275,0,0,0,0,0,0,0
X600183.SH,0,0.0794248210618851,0,0,0,0,0,0,0,0,0,0,0,0,0.0278458773890481,0,0,0,0.0845068237049997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532062693468829,0.122726716524378,0,0,0.158229836258875,0.0728082806271401,0,0,0,0.100348913354954,0,0,0,-0.0107691363276582,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0.131301731091882,0,0.0266528405920598,0,0,0,0,0,0,0,0,0.0531064408408843,0,0,0,0,0.118224822649566,0,0.121374155459572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408038138514814,0,0.0489473162038565,0.00483143023815508,0,0,0,0,0,0,0,0,0.00707552968592032,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0101331070862465,0,0,0,0,0.0956178422890162,0.18568021744608,0,0,0,0,0,0,0.0269283921366215,0,0,0,0,0,0,0,0,0,0,0.0665321680394295,0,0,0,0,0,0,0,0,0.277786434149851,0,0.154600190961904,0,0,0,0,0,0.140251255632671,0,-0.000233675217736176,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.213501787595479,0,0.0545360071491652,0,0,0,0,0,0,0,0,0,0,0,0,0.149939348725255,0,0.074442676431258,0,0,0,0,0,0,0,-0.0394860805187435,0.0237292545487412,0,0,0,0,0,0,0,0,0,0.034439157270523,0,0,0.0946655686572957,0,0,0.126138417229299,0,0,-0.00777254527666785,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22435825119241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137800279419656,0,0,0,-0.0334782739087207,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418633716430202,0,0,0,0,0,0,0,0,0,0.040850960815661,0,0,0,0,0,0,0,0,0,0.588954990170175,0,0,0,-0.838625363521634,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143767713381404,0,-0.123143558174103,0,0,0,0,0,0,0,0,0,0.309736770560802,0,0,0.0904034836651283,0,0,0,0,0,0,0,0,0,0,-0.091913245415669,0,0,0,0,0,0,0,-0.0495954469937199,0.751193420001173,0,0,0,0,0,0,0
RealEstate_excess,0,-0.00989948575794861,0,0,0,0,-0.0454420972948912,0,0,0,0,0,-0.00737239948021566,0,0,0,0,0,0,0.0789437285917271,0,0,0,0,0,0.0984360265635959,0,0,0,0,0,0,0.0863120621914445,0,0,0,-0.0282614203483739,0,0,0,0,0,-0.0249984504308482,0,0,0,-0.0389759305905932,0,0,0,-0.0580614883450511,0,0.0113870399494805,0,0.191590151170304,0,0,0,0
MKreturn,0,0,0.0164169626433174,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409818455927013,-0.109959679252604,-0.151785794401813,0,0,0,0,0.125233916955195,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0253948592070745,0,0,0.0748139752527061,0,-0.0679840541243691,0.145528133421463,-0.128853618504686,0,0,0,-0.00820376879932085,0,0,0,0,0,0,0,0,-0.03272541078156,0.0264176548825448,0.106820052005327,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000949149768570046,0,0,0,0,0,0,0,0,0.000706497083933477,-0.00243578665817658,0,0,0,-0.0128357666157531,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140163797755641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112867841662788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578876068229856,0.047675286036311,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107070395830673,0,0,0,0,0,0,0,0,0,0,0.00201317669123344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881153336916031,0,0,0,0.0105914829258493,0,0,0,0,0,0,0.0125085517963162,-0.0251419412555176,0,0,0,-0.107013184907954,0,0
CarbonVol_Hubei,0,-0.000409204585591356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037213343937431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182749215969144,0,0,0,0,0.01148557489211,0,0,0,0,0,0,-0.0114234194801771,0,0,-0.000776156158123754,0.0155860278099599,0,0,0,0,0,0
