,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X002475.SZ,X000581.SZ,X600118.SH,X000050.SZ,X000559.SZ,X601877.SH,X600066.SH,X000550.SZ,X002129.SZ,X000568.SZ,X600271.SH,X002294.SZ,X002456.SZ,X600435.SH,X002292.SZ,X300003.SZ,X300124.SZ,X000400.SZ,X002038.SZ,X000800.SZ,X600839.SH,X000869.SZ,X000977.SZ,X002049.SZ,X600566.SH,X002008.SZ,X000623.SZ,X002007.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0822300347406714,0.186308392434231,0,0,0,0,0.0306688942752736,0.133373949704301,0,0,0,0,0,0.202380662083566,0,0,0,0,0,0,0,0.0139568865415809,0,0,0,0,0,0,0,0.0221711164366946,0,0,0,0,0.106351170409112,0,0,0,0,0,0,0,0.00970573743537079,0,0,0,0,0.0139304089448223,0,0,0,0,0,0,0
X600519.SH,0.122786487350884,0,0,0,0.115633179089221,0,0.197930183492194,0.183510792545575,0,0,0,0,0,0,0,0,0,0,0,-0.0624541208720685,0,0,0,0,0.00732287577554644,0,0,0,0,-0.0302379696224752,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0259116679329746,0,0,0,0,0,0,0,0,0,-0.00926075624675747,0.00612457583607655,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13941219123716,0,0,-8.67361737988404e-19,0,0,0,0,0.0454601472774758,0,0,0,0,0,0,0,0,0.0968440243359508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196405549974345,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.151709503067977,0,0,0,0,0.179762918374228,0,0,0,0,0,0.0491752616170067,0,0,0.0374954459987185,0,0,0,0,-0.0398634270316301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684392758809065,0,0,0,0,0,0,0,0,0,0.00689508123162155,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0828779642528087,0.0447031709723472,0,0,0,0,0,0,0,0.372276936179071,0,0,0,0,0.0386959000085609,0.0316484579448201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204456002236509,0,0,0,0,0,0,-0.0365741808287728,0.0654510708156082,0,0,0,0,0,0
X000625.SZ,0.124876811590528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21028486939676,0,0,0,0,0,0.0815942394511816,0,0.00262020832255231,0,0,0,0,0,0,0,0.065776411576248,0,0,0,0,0.121152117276767,0,0.0741331124995743,0,0,0,0,0,0.0487984446743036,0,0,0,0,-0.00198956472684683,0,0,0,0,0,0,0
X002304.SZ,0,0.0936551620737766,0,0,0,0,0,0.187285808919269,0,0,0,0,0,0,0,0.0249101919281418,0,0.229394699069656,0,0.0641094438860968,0,0,0,0,-0.100837847527141,-0.0587873009696315,0,0,0,0,0.183330664840642,0,0,0,0,0.0924668808908386,0,0,0,0,0,0,0.116194223425025,0,0,-0.0642284975475566,0,0,0,0,0,0.00194256568313877,-0.00740494467421037,0,0,0,0,0,0
X000858.SZ,0.0692230708895501,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0160433466340851,0,0,0,0,0.0824724916181227,0,0,0,-0.13016723176858,0,0,-0.0372322058659248,0,0,0,0,0,0,0,0,0,0,0,0,0.046459142049991,0,0,0,0,0.345996619272184,0,0,0.0212604904208471,0,0,0,0,0,0.00709442905877657,-0.00979660408500031,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125285338853601,0,0,0.0143206277552281,0,0.0242667974004528,0,0,0,0.118630968749337,0.0122644787238178,0,0,0,0,0,0,0.0425779341028567,0,0,0,0,0,0,0,-0.089732756217695,0,-0.0231294122116305,0,0,0,0,0.0853455731714793,0,0,0.017809625977876,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.106139981589203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471500442584448,0,0,0,0.0429467331031247,0,0,0,0,0,0.0446474743908974,0,0,0,0.0346507395560638,0,0,0.117660635937243,0,0,0,-3.46944695195361e-18,0,0,-6.7762635780344e-21,0.0238324171173084,0.0625295556311005,0,0,0.0381567981289619,0,0,0.00307536547271396,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366399639764338,0,0,0,0,0.0954571566516733,0,0,0,0,0,0.0777067781694378,0,0.243617860129608,0,0,0,0,0,0.0497048463298109,0,0,0,0,0,0.0256720275222447,0,0,0,0,0,0,0,0,0.0462936098899057,0,0,0,0,0,0
X600690.SH,0.25300727225508,0,0,0.147357995488042,0,0,0,0,0,0,0.0673603567614397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00899892750220592,-0.0135747967780362,0,0,-0.122157054083231,0,0,0,0,0,0,0,0,0,0,0,0.10390200162,0.067812508173458,0,0,0,-0.127940483764361,0,0,0,0,0,0,0.0279051679808949,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0903907535682349,0.0763864205424662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999817179604185,0,0,0,0,0,0.0654256776082955,0,0,0.025079229685367,0,0,0,0.0233938993417657,0,0,0,0,0,0,0.0185939586138477,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0195708595050418,0,0,0,0,0.153046841303342,0,0,0,0,0,0.0751316847580323,0,0.0440580292183846,0,0,0,0,0.00807994173722511,0,0,0,0,0,0,0,0,0.0126123904956407,0.0140892658000843,0,0,0,0,0,0,0.0158731753535089,0,0.228999051308648,0,0,0.00993097374831281,0,0,0,0,-0.0146755237385185,0.0238352803503201,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174977638081651,0,0,0,0,0,0.112322095742992,0,0.0459137619823344,0,0.10992275094813,0,0,0.108138580124941,0,0,0,0,0,0,0,0,0,0,0,0.0968361940650407,0,0,0,0.0523918950831147,0,0,0,0,-0.000502871625781301,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0929284933551646,0,0,0,0,0,0.373938901953911,0,0,0,0,0.0341020457711338,0,0,0,0,0.0279275906178977,4.33680868994202e-19,-0.00300433220868727,0,0,0.00861180484769633,0,0,0,0,0,0,0,0,0,0.0191430512943552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626000830577556,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.181262040969208,0,0,0,0,0.0687388795664553,0,0,0,0,0,0,0,0,0,0,0,0,0.110251342511621,0.0481114935238399,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148936868440636,0,0,0,0,0,0,0.00805841894446756,-0.0312310558581424,0,0,0,0,0,0
X600741.SH,0.00661564907112291,0,0,0,0,0.275234652728381,0,0.0792060722000015,0,0,0.00987746646017182,0,0,0,0,0,0,0,0.135848294250362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900219325815234,0,0,0,0,0,0,0,0,0,0,-0.0116958314735919,0,0,0,0,0,0,0
X600089.SH,0.131162388627971,0,0,0,0.128574499110092,0,0,0,0,0,0.0388593223215272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126557180678552,0,0.0875839353952249,0,0.0970870442574297,0.0228702564333248,0.0678431027602966,0,0,0,0,-0.0016003662940945,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.276996147019622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166414247250165,0,0,0,0,0,0.075023562568264,0,0,0,0.229611912103271,0,0,0,0.0373631811500551,0,0,0,0,0,0,0.132039432247642,0.15485712161917,0,0,0,0,0,-0.014543809849694,-2.16840434497101e-19,0,0,0,0,0,0
X000100.SZ,0,0,0.382694236692171,0,0,0,0,0,0,0,0,0.0812769525647556,0,0,0,0,0,0,0,0.0290197496201586,0,0,0,0,-0.0106517559176775,0,0,0.0724018009686208,0.016333790712905,0,0,0.123604787818594,0,0,0,0,0,0.097771257170669,0,0,0.0447087818191777,0,0,0,0,0,0,0,0,0,0,0.0195019253816936,-0.0244630552184309,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.039406753184194,0,0,0,0,0,0,0,0,0,0,0,0.161297390772766,0,0,0,0,0,0,0,0,0,0,0,0.0804503657516932,0,0,0,0,0,0,0,0,0,0.164947407857242,0,0,0,0,0,0,0.0142314791698435,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0.0399962867894719,0,0,0,0,0,0,0,0,0.0352951470186994,0,0,0,0,0,0.0489051970874095,0,0.116886937340803,0,0,0,0.136039831018381,0,0.0119761338617615,0,0.122105734003817,0,0,0,0,0.0989852746951241,0,0,0,0,0.057263371257162,0,0,0,0,0,-0.0047677050087905,-0.00400662111867115,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0452816152599028,0,0,-0.071366578541358,0,0,0.241971856382974,0,0,0,0,0,0,0,0,0.0895098344876994,0,0,0,0,0,-0.0110875050203465,0,0,0,0.0456065367392821,0,0.0868304531945955,0,0.0458055968567312,0.0569220372331307,0.176531211784366,0,0,0,0,0,0,0,0.0977609808563699,0,0,0,0,0,0,0,0.0202814102035281,-0.00788452301030383,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,-0.0623674264184219,0,0,0,0,0,0.624072606725555,0,0,0,0,0,0,0,0,0.401129242506043,0,0,0,0,0,0,0,0,0.14546557496035,0,0,0,0,0,-0.111650463646668,0,0.0389085930005748,0,0,0,0,0,0,0,0,-0.0365996436992424,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0085102228980343,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.156649012751275,0.18433948865533,0,0,0,0,0,0,0,0,0,0.024760342675776,0,0.0917385393487562,0,0,0,0,0.585783790805446,0,1.73472347597681e-18,0,0,0,0,0,0,0.183488697262225,-6.93889390390723e-18,0,0,-4.33680868994202e-19,-0.00403513541795766,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696319213254663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134069482571914,-0.0896035477873898,0.183300959430463,0.0529769729174058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915254338925102,-0.0350115876243728,0,0,0,0,0,0
X600066.SH,0.0845197002441982,0,0,0,0,0,0.00817380445850915,0,0,0,0.133457137098506,0,0,0,0,0,0,0.0788683438327097,0,0.00680812993192309,0.0828341211810232,-0.175059361610145,0,0,-0.0129596238164919,0.129605783436069,0.0507051344398715,0,0,0,0,0,0,0,0,0.04135238222454,-0.0104260853765713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010034023242726,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144389000068783,0,0,0,0,0,0,0,0,0,-0.00265556146756378,0.149865154409351,0,0.000223079282844775,0,0,0.266060652379114,0.0792764846689771,0,0.0652924549023354,0.0182130085694644,0.133901313859687,0,0,0,0,0,-6.26904225122867e-05,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.109089167394946,0,0,0,0,0,0,0,0,0.192621474367418,0,0,0,0,0.0779918403644357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219079931962814,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0762530665581758,0,0,0,0.225400592339355,0.00962970833807517,0.0560182979018652,0,0,0,0.0185502637776913,0,0.0540606963508389,0.0862973138787162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319561418497047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372256831263448,0,0,0,0,0,0,0
