,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X002508.SZ,X002008.SZ,X600177.SH,X600089.SH,X300136.SZ,X002085.SZ,X300003.SZ,X600487.SH,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600809.SH,X600118.SH,X000050.SZ,X002074.SZ,X300115.SZ,X600699.SH,X600867.SH,X000981.SZ,X000559.SZ,X600372.SH,X000066.SZ,X600566.SH,X002179.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002508.SZ,0,0,0.240800899990867,0.342985622975736,0.0147186940365507,0,-0.143667369934912,0,0,0,0,0.0508939629655119,0.118374365521985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138907123114319,0,0,0,0,0,0,0,0,0,0,0,-0.0100745217303622,-0.0160940280117161,0,0,0,0.113314480622501,0,0
X002008.SZ,0,0,0.0300762158547018,0,0,0,0,0,0.0591191556069648,0,0,0,0,0,0,0.406072750187815,0,0.157139380732058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305479880181975,0,0.0752256468975101,0,0,0,0,0,0,0,0.0106101231984252,0,0,-0.00612635582413813,-0.00461493363777252,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0662911353572768,0,0,0.0817287651821782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122156531723661,0,0,0,0.163997067415928,0,0,0,0,-0.00807698937932306,0,0.0951759980044209,0,0,0,0,0,0,0.0732609768898428,0.0171956106739733,0,0,0,0,0.00909193252389258,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.191483157999206,0,0,0,0,0.0372668637423151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575083655989659,0,0,0,0,0,0,0,0,0,0,0,0.250828606613392,0,0,0.036074076623495,0,0,-0.0149836834533985,0.0300384503742273,0,0,0,0.0906497125867852,0,0
X300136.SZ,0,0,0.0761574378102859,0,0,0,0.0890759809638449,0,0,0,0.0775678174879084,0,0,0,0,0.281602903672903,0,0,0,0,0,0,0,0,0,0,0,0.0305975121384745,0,-0.0651295865964798,0,0,0,0,0,0,0,0,0,0.0922881858048285,0.134742910948333,0.187096441796618,0,0,0,0,0,0,0,0,0,0.0108313606073126,0.0426242795856097,0,0,0,-0.0574050946227012,0,0
X002085.SZ,0,0,0,0.148214203877542,0,0,0.108862687904079,0,0,0,0,0.270286013371722,0,0,0,0,0,0.112407325036082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312834812332426,0,-0.0171050805141233,0.117279042237344,-0.00972788563419731,0,0,0,0,0.109528291057542,0,0,0,-0.242727729108911,0,0,-0.026260291011725,0,0,0,0,0,0,0
X300003.SZ,0,0.102523625333673,0,0,0.216455924965211,0,0,0,0.087744619921485,0,0,0.098543326734033,0,0,0.107438212321889,0,0,0.0334236410771618,0,0,0,0,0,0,0.0514195707228742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205678031351712,0,0,0,0,0,-0.00592535597715211,-2.16840434497101e-19,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.271050905006953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378018170842736,0,0,0.255351098793983,0,0,0,0,0,0,0,0,0.132514768729668,0,0,0,0,-0.0117024089600222,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0356609787202922,0,0,0,0.199588208947597,0,0,0,0,0,0,0,0,0.0628413762314421,0,0,0,0,0,0.0730712599511277,0,0,0,0,0,0,0.00405374040103802,0.00753131447786602,0,0.0571156371576382,0,0,0,0.0868933258197792,0,0.0130082054595232,0,0,0,-0.00476186864471728,0,0,0,0,0,0,0
X600271.SH,0,-0.00375151457559475,0,0,0,0,0.335079232427628,0,0,0,0,0,0,0,-0.103855547269824,0,0,0,0,0,0,0,0,0,0,0,0,0.385030341494523,0,0,0,0,0,0,0,0,0,0,0,0,-0.199518648408519,0,0.0740227581948472,0,0,0,0,0,0,0,0,-0.0137501458331684,-2.92854725763621e-05,0,0,0,0,0,0
X600522.SH,0,0,0.0841599094637267,0,0,0,0,0,0.0179971672664644,0,0,0,0,0,0.031933331788973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27549437022298,0,0,0,0,0,0,0,0.00607506534285092,0,0,0,0,0.0426237060716953,0.0992177020383755,0.0801483326621516,0,0,0,0,-0.0167506081899745,0.0440431845479545,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0355446136898497,0.225534608317294,0,0,0,0,0,0,0,0.0756682918999088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204340428376001,0.0525648916550307,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.215544841701683,0,0,0,0,0,0,0.150849751057443,-0.0275436621191363,0,0.373857664097067,0,0,0,0,0,0,0,0,0,0,0,0,0.147968406815626,0,0,0,0,0,0,0,0,0,0,0.111183382723669,0,0,0.00818416182696059,0,0,0,0,0,-0.0764120625198882,0,0.223922751416327,0,0.00967450785671362,-0.0197441112120019,0,0,0,0.32222852253416,0,0
X600118.SH,0,0,0,-0.0722070723390578,0,0,0.0256369758670406,0,0,0,0,0,0.0262801537063281,0,0,0,0,0,0,0.0605034410147562,0,0,0.179969435428453,0,0,0,0,0,0,0,0,0,0,0.029451723582145,0.246912986373475,0,0,0,0.0905393722227489,0,0,0,0,0,0,0.219077353531774,0.0461669592554738,0,0,0,0,-0.00681250375540354,0.0147193382990814,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.231930644241726,-0.0651113992361388,0,0,0,0,0,0,0,0,0,0,0.204866858398049,0.0907870032923509,0,0,0,0,0,0,0,0,0,0,0,0.489719301467468,0,0,0,0,0,0,0,0,0,0.150853171483335,0,0,0,0,0,0,0.127311245867607,0,0,-0.00409834482319356,0,0,0,0,0,0,0
X002074.SZ,0,0,-0.0615670081094896,0,-0.0480242367394499,0,0,0,0,0.0975873071738242,0,0,0,0,0,0.00358466972481743,0,0,-0.0687679126180055,0,0,0,0.173815835799943,0,0,0,0,0,0.225712909516336,0,0,0,0,0,0,0,0,0,0,0,0.146816976814681,0.114636991843933,0,0,0,0,0,0,0,0,0,-0.0296332078086495,0.0538052605840526,0,0,0,0.144331440151208,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,-0.0860053597802545,0,0.154226556340707,0,-0.126002092194142,0,0,0,0,0.128759087410245,0,0,0,0,0,0,0,0,0.0521110243966042,0,0,0.10216069054895,0,0,0,0,0,0,0.0730761624806714,0,0,0.0438600474304664,0,0,0,-0.139615230370602,0,0,0,0,0,-0.0230064146221506,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,-0.164216832596418,0,0,0,0.118602632787512,0,0,0,0,0,0,0.0001782069533811,0,0,0,-0.222824228336191,0,0,0,0,0,0,0,0,0,0.112653698161702,0.215351398024795,0,0,0,0,0.232672130774362,0.2471236652274,0.0402331454693626,0,0,0,0,-0.117127033089999,0.0835207972316239,0,0,0,0,0,-0.00328414334731679,0.0581227683500304,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186480727142562,0,0,0,0,0,0,0,0,0,0,0.0566814813774183,0,0,0.0857959040748632,0,0,0,0,0.0259160211638817,0,0,0,0,0,0,0.00370015597671985,0.11477548651245,0,0,0,0,-0.00874661569780331,0.0165077873423769,0,0,0,0,0,0
X000981.SZ,0,0,-0.0324760960605825,0,0,0,0,0.0508906331849478,0,0,0,0,0,0,0,0.003375859851476,0.0157926261976141,0,0,0,0,0,0,0,0,0,0,0,0.0115831555633057,-0.0453507132518765,0,0,0,0,0,0,0,0,0,0.0223661448910695,0,0,0,0,0,0,0,0,0,0,0,0.00913984856805076,0.0399914100163021,0,0,0,-0.0577667383846519,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,-0.0115048904095478,0,0,0,0.0556292881294135,0,0,0,0,0,0,0,0,0,-0.188602407831857,-0.0606734758719862,0,0,0.0914233612749457,0,0,0,0,0,0,0,0,0,0.145207236231431,0,0,0,0,0,0,0.105872343508111,0.0356607566713024,0,0.150716734356251,0,0,-0.00880959048716461,0,0,0,0,0,0,0
X600372.SH,0,0,-0.0512235396048843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256505663181786,0,0,0,0,0,0,0,0,0,0.579671131817413,0.0526581879221248,0,0,0.0431375145512525,0,0,0,0,0.142498451052678,0,0,0,0,-0.000361322648919609,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.182074766892658,0,0,0,0,0,0,0,0,0,0,0,0.0968118531513256,0.10209478530087,0,0,0,0,0,0.0139802331615894,0,0,0,0,0,0,0,0.246241317831658,0,0.147924667334884,0,0,0.0380387528224021,0,0.264780734660231,0.267115039656132,0,0,0,0,0,0.000948500467839071,-0.0225699391265597,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0863180017049281,0,0,0,0.226380325499787,0,0,0,0,0,0,0.0271958958771706,0,0,0,0,0,0,0.0193311402602475,0,-0.0422944173401267,0,0.155144519226113,0,0,0,0,0,0,0,0,0,0.0356361643074555,0,0,0,0,0,0,0,0,0,0,0.198100681457216,-0.190422298752624,0,-0.00772132445373225,0.00560820580538265,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0326100426265298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696272294749287,0,0,0,0,0,0,0.0942644973350207,0.178649635225588,0,0,0,0,0,0,0,0,0,-0.00301955247131172,0,-0.0155292625908962,0.00580360443642103,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.445131268403103,0,0,0,0,0.0358643141926764,0,0,0,0,0,0,0.128627551974863,0,0,0,0,0,0,0,0,0,0,0.0876874256134894,0.0179346496629761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107554878846932,0,0,0,0,-0.00264567131306027,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.121342893672978,0,0,0,0,0.0218261147562717,0,0.0280956239333775,0,0,0,0,0,0,0,0.172580047919516,0,0,0,-0.0122352352834052,0,0,0,0,0,0,0,0,-0.174718796364228,0.136305326871276,0,0,0,0,0,0,0,0,0,0,0,0.00585773053426173,0,0,0,0,-0.041766956880171,0,0
Slope,0,0,0,0,0,0,0,0,0,0.990898939973123,0,0,0.127035202739204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40201468793787,0,0,0,0,0,0,0,0,0,-0.153867207743577,0,-0.951019534744991,0,0,0,0,0,0,0,0,0,0,2.21934447347852,0,0,0,0,0,0
TED,0,0,0,0,0.0877093165172366,0,0,0,-1.14888384629992,0,0.762038093250027,0,0,0,0,-0.788980464341706,0,0,0,0.671156958964845,0,0,0,0,0,0,0,0,0.435283386567116,0,0,0,0,0,0,0,0,0,0.0928962937748533,0.32674347715515,0.132675607988264,0.21349567497583,0,0,0.018460944362838,0,0,0,0.375107790061496,0,0,0.032690768750681,0,0,0,0,-2.93842980500996,0,0
RealEstate_excess,0,0,0.110353584838872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215210564280242,0,0,0,0,0,0,0,0,0,-0.199381979251319,0,0,0,0,0,0,0,0,-0.101815430980968,0,0,0,0,0,0,0,0,0,0.104528506242426,0,0.051425722820878,-0.028159145149782,0.0375070629248079,0,0,0,0,0,0
MKreturn,0,-0.0116276591656367,0,0,0,-0.0231833854289999,0.0168971944833401,0,0,-0.0160698344718957,0.0797824626912635,0,0,0,0,0,0,0,0.0193591367946997,0,0.0442640291156546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171451872940602,0,0.00913445150400033,0,0,0,0,0,0,-0.0411622048818428,0,-0.0156136461042703,0,0.00209982947565007,0,0.190278489345966,0,0,0.0145697252169429,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000894034310601937,0.00129565084740302,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00766936494339871,0,-0.0409610683846758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234731545589513,0,0,0,0,0,0,0,0,0,0,-0.0360024223438318,0,0,0.0532343936347702,0.00404387432698315,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.000676464703066166,-0.0285884183867276,-0.0855422462696484,0,0,0,0,0.769650056124529,0
CarbonVol_Guangdong,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.00201598709410259,0,0,0,0,0,-0.026170904289361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124786544464406,0,0,0,0.00274650817298915,-0.0287858283942782,0,0,0,0.175889884482895,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192003402669499,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264294133167866,0,0,0,0,0,0,-0.0047279801723959,0,0,0,0,-0.00188627812329162,0,0,0,-0.00921895745469713,0,-0.00122128352604181,0.00482976402547553,0,0,0,-0.0417011268734741,0,0
