,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600271.SH,X002085.SZ,X600118.SH,X600089.SH,X300124.SZ,X000157.SZ,X600522.SH,X600177.SH,X002508.SZ,X600372.SH,X002007.SZ,X000066.SZ,X300136.SZ,X600487.SH,X600699.SH,X000981.SZ,X300003.SZ,X600867.SH,X002294.SZ,X002180.SZ,X000559.SZ,X002008.SZ,X002292.SZ,X002074.SZ,X000623.SZ,X000050.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0.150550511581681,0,0,0.196086030520006,0,0,0,0,0,0,0,0.0593765310569149,0.00480376764026158,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0115917931827105,0,0,0,0,0.0789432666587407,0,0,0,0,0,-0.0444622109463923,0,0,0,0,0,0,0,0,-0.0218056825482015,0.00513388719759378,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140227739007596,0,0,0,0,0,0,0,0,0,0,0,0,0.225383188512295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027053231266723,-0.0366635885371467,0,6.93889390390723e-18,0.00486986488887456,-0.0055470472847186,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0186769802242287,0.0805394861949607,0.00786927374891536,0,0.285100976260155,0,0,0,0,0,0.00755747109009731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114521355607354,0,0,0,0.0830726924151151,0,0,0,0,0,0,0,0.0180720019436416,1.73472347597681e-18,0,0,0,0,0,0.0220587689695473,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.13936857979185,0,0,0,0.0598524127975937,0,0,0,0,0.0389671092690267,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073697017043921,0,0.0787070792428157,0,0.0203417111608703,0.00439649053206707,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0429107247482712,0,0,0,0,0.186136681202558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257755604268727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336438464251905,0.0197796184133625,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.108619640745531,0,-0.0440104849227476,0,0,0.0370542899032662,0,0,0,0,0,0,0,0,0.193371074618396,0,0,0.129823303606447,0,0,0,0.0514136758318533,0,0,0,0.000838504843668067,0,0,0,0,0,0,0,0.077422190731334,0,0.0445043632738939,0,0,0,0.0943764090054576,0,-0.00132118963797421,0,0,0,0,0,0
X002085.SZ,0,0,-0.117320549334241,0,0,0,0,-0.0310087234332931,0,0,-0.0663917275682433,0.0491093509368703,0,0,0,0,0,0,0,0,0,0.0151679205158846,0,0,0,0,0.147778507283984,0,-0.0605521465375034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105200822768361,-0.016012673687016,0.00540139667177618,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0609169953957713,0,0,0.0321164014279606,0.0803705974999857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380082027320638,0,0.0341310831298443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666734965137536,0,0.000788187193169928,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204168100120887,0,0,0,0,0,0.0326983569410881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107945673699806,0.0381081444644474,0.0117658615959691,0,0.0999885756504279,0,0.00905691168379811,-0.00780058545896465,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.222088548844252,0,0,0.0257394580218931,0,0,0,0.0351120464271587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291003305074604,0,0,0,0.0723725297593024,0,0,0,0,0,0,0,0.052739956574174,0.0228139261434092,0.0882761656880363,0,0,0,0,0,-0.00199764520717766,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0762833012014841,0,0,0,0,0,0,0,0,0.011503486778311,0.0234287209668538,0,0,0,0,0,0,0,0,0.0878869376855527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360425438540612,0,0,0.0758638086038784,0,0,0,0.0692626260748473,0,0,-0.0064417522865916,0,0,0,0,0,0
X600522.SH,0,0.0143237441145164,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.13079366957327,0.132965720457794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180805263478105,0.0707971140930804,0,0.0476120780359525,0,0.140480944684049,0,0,0,0,0,0,0,0,0,0,0,0,0.0819505779311825,0,-0.00570095847385838,0.00257349000601719,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.030225720214181,0,0,0.0353655841501506,0,0,0,0,0.0464680533519933,0,0,0,0.00578650162349984,0,0,0,0,0,0,0,0,0,0,0,0,0.0282658221177955,0.0360581084099312,0,0,0,0,0,0,0,0,0.0208835923950964,0.0517369023178477,0,0,0,0,0.00212421807161098,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0543819039056398,0,0,0,0,0,0.0435683079883703,0,0,0.10663436438603,0,0,0.229745687338596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224084596196533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913021115058276,-0.00400303255759678,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.147496357126004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372079635527756,0,0.0603158566674717,0,0.0115759507215715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124200183012162,0,0,-0.0330939811951071,0,-0.000806768187920063,0.00223332544839597,0,0,0,0,0,0
X002007.SZ,0,0,0,0.151854401285123,0,0,0,0,0,0.0571483257524615,0,0,0,0.0613061667982022,0,0,0,0.0601883665151538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866501209088562,0,0,0.0649238441278596,0,0,0,0,0,0,0.00974022240596453,0.0854121812904012,0,0.00798328360014681,0,0,0,0.021179469533304,-0.0091814182151597,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.509514714199171,0,0.331140437177998,0,0,0,-0.392299945554249,0,0,0,0,0,0,0,-0.810036361336188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237647859925952,0.173286138587777,0,-0.0746197888624406,0,-0.0451428010999618,-0.0657611499698291,0.00957481173992623,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,-0.0415587579398545,0,0,-0.00191044355120432,0,0,0,0,0,0,0.269847246433497,0,0,0,0,0,0.830255529160092,0,0,0,0,0,0,-0.0437438632931699,0,0,0,0,-0.184696572548488,0,0,0,0,0,0,0,0,0,0.131539389296079,0,0,0,0,0,0,-0.00722535565216866,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0997575863000809,0,0,0,0,0,0,0,0.030333601651656,0,0,0,0,0,0,0.0258362845203479,0,0.0576807515681817,-4.33680868994202e-19,0,0,0,0,0.108275864038911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507036023676603,0.234472521506577,0,0.0496783564035061,0,0.000587624884666813,0.00253199687111845,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0.0287686087378663,0,0,0.0828474540014048,0,0,0,0,0,0,0.0418687125503786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205667627491312,0,0.0850720634232758,0,0,0,0,0,0,0.0116679372404024,0,0.00848537813347472,0,0,0,0,0,0,0.00840368920689257,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182012809001845,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0365064433955479,0,0,0.23415930697272,0.067157281701955,0,0.0429883784698884,0.0885337594357831,0,0,0,0,0.0354046916640403,0,0,0,0,0,0,0,0,0.0182017076232888,0,0,0,0,0,0,0,0,-0.027727498323709,0,0,0,0,0,0,0,0,0,0.0673413452683402,0,0,0,0,0,-0.0113212038918074,0.00650007700164615,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0329016355753046,0,0.188997150917159,0,0,0,0,0,0.00922888602607382,0,0,0,0,0.0401819241330096,0,0,0,0,0,0,0,0,0,0.0565262774828863,0,-0.00308210040918216,0,0,0,0,0,0,0,0,0,0.096940755715492,0,0.0659149696374731,0.0544200215943595,0,0.0556824938708948,0,-0.0245618917698668,0.00801661115479266,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0902120630057296,0,0,0,0,0,0,0.0209671358014395,0,0,0,0,0,0.0688870185598912,0,0,0,0,0,0,0,0,0.0790235313900151,0,0.00247968466291634,0,0,0,0,0,0,0,0.00433846666788547,0,0,0,0,0.0450857793287615,0,-0.00205918827910326,-0.000159668501794762,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.034185534639687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128471030318336,0,0,0,0,0,0,0,0,0,0,0,-0.0146203282211474,0,0,0,0,0,0,0,0,0.182971316071162,0.00301551759712729,0.0507305830141272,0,0,0,0,0,0.00169636072471623,0.00881113805834258,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.119986240777242,0,0,0,0,0,0,0,0,0,0,0.0575304519667763,0,0,0,0,0,0,0,0,0,0,0,0.0743817270389982,0,0.0340822905820934,0,0,0,0,0,0,0,0,0,0,0.0478001852287426,0.220044621102972,0,0,0.0670533481487774,0,0.0157656578866524,-0.00110570458995923,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0399726029164133,0,0,0,0,0,0.0421715568091234,0,0,0,0,0,0,0.0513909170521481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229809783329682,0,0,0,0,0,0,0,0,0,0.0550372882679436,0,0.106219246061385,0,0,0,0.0110591666703369,-0.00977924964310547,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.029035821745906,0.0986883631033126,0,0,0,0,0,0,0,0,0.0615332450083124,0,0.0015327172593563,0,0,0,0,0,0,0,0,0,0,0,0.0683660073662479,0,0,0.0189183805659347,0,0,0,0,0,0,0,0,0.595648305970332,0,0,0,0,0,0,0.218495149645699,5.42101086242752e-20,-0.000343661681246988,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0209225905057035,0,-8.67361737988404e-19,0.125011670242354,0,0.204977948002052,0,0,0,0,0,0,0,0,0,0,0,0,0.232219872473802,0,0,0,0,0,0,0.00348211295088611,-0.011251328871537,0,0.106809882858331,0,0,0,0,0,0.16745016095548,0,0.00482744166024474,0,0,0,0,0,0.0030338240238023,-0.00459504872951667,0,0,0,0,0,0
X000623.SZ,0,0,0,0.12604213838136,0,0,0,0,0,0,0,0,0,0.080742318358831,0,0,0,0,0,0.0872901054395423,0,0,0,0,0,0,0,0.0941664873666989,0,0,0,0,0,0,0,0,0.082143144889839,0,0,0,0,0,0,0,0.0985284828250158,0,0,0,0,0,0,0,0.00858455330759082,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600566.SH,-0.0337301463529302,0,0.0835298423637404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19389967475112,0.0552148757938941,0,0,0,0,0.332998615518853,0,0,0,0,0,0.0306561115414905,0,0,0,0,0,0.0591246565531275,0,0.0540153437933366,0,0,0,0,0,-0.0194354656309525,0.00884458379307117,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.127027768218976,-0.0318400938045077,0,-0.0816100172615828,0,-0.0446972950463814,0,0,0,-0.000558011930455866,0,0.131364137344856,-0.262376067710567,0,0,0.147531645806242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611066274306317,-0.116369294953241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400838219419659,0.0314043656173937,0,0,0,0,0,0
Slope,0.467131162779261,0,0,0,0,0,0,0,0,0,0,0,0,0.608463000936723,0,0,0,0,0,0.0580388674756218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195578193063921,0,0,0,8.2233536385263,0,0
TED,0,0,0,0,0,0,0,0.266560664689479,0,0,0,0,-1.93957113786702,0,0,0,0,0,0,-1.88339659943508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87532638751289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97095709212204,0,0,0,0,0,0,0
RealEstate_excess,0,-0.023096158704022,0,0,0,0,-0.169574017725659,0,0,0,0,-0.024630736665944,0,0,0,0,0,0,0,0,-0.0624413104991963,0,0,0,0,0,0,-0.066872710940023,0,0,0,0,-0.0217012945870534,0,0,0,0,0.0383335509077134,0,0,0,0,0.0461212087889467,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00944906978324898,0.00203687733351383,0,0,0,0,0,0
MKreturn,0,0,0.0674288035210002,0,0,0,0,0,0,0,-0.0405452998089048,0,0,0.0626390364784321,0,0,0,-0.123157940439106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138007396633079,-0.0763279552138523,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413500440617532,0.0148849150666726,0.0058039752313467,-0.0015494897375961,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000632833153032655,0,0,0,0,0,0,0,-7.80037002807416e-05,-0.00424771745054379,0,0,0,0,-0.00235362215719542,0,0,0,0,-0.0018218008550699,0,0,0,0,0,0,0,0,0,0,0,0.00290483139440646,0,-0.000585207807659892,-0.000772148974003129,-0.000838620480549618,0.00258148475767203,-0.00174122846829724,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131590200979898,0,0,0,0,0,0,0,0,-0.0220544423678088,0,0,0,0,0,0,0.0352094076953411,-0.000773802306072179,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0132756312047409,0,0,0,0,0,0,0,-0.000395111286924221,0,0,0,0,-0.00992647685177572,0,-0.0429046635175828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778333230605019,0,0.0217254924775349,-0.0187893936171027,0,0,0,0.0265728544926281,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220138934217142,0,0,0,0,0,0
