,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X300124.SZ,X000651.SZ,X300014.SZ,X600104.SH,X000596.SZ,X003816.SZ,X600031.SH,X000725.SZ,X000063.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X000100.SZ,X601877.SH,X000733.SZ,X002241.SZ,X600522.SH,X600741.SH,X600702.SH,X002074.SZ,X000157.SZ,X600460.SH,X000799.SZ,X300003.SZ,X002007.SZ,X600779.SH,X600884.SH,X600584.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0.0307392301230527,0,0,0,0,0,0,0,0,0,0,0,0,0.126328782439371,0,0,0,-0.0884010670803899,0,0,0,0.0486448611908974,0,0,0,0,0,0,0,-0.035920287917744,0,0,0.0444947190388432,0,0,0,0.00833484649514911,0,0,0,0,0,0,0,0,-0.0176055877796992,0.0741056923233112,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0632985893239456,0,0,0,0,0,0,0,0,0,0.397120413621907,0,0.0139722637708065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143060633107951,0,0,0,0,-0.0577182961007079,0,0,0,0,0.018907435746751,0.00828110687529997,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176560262617097,0,0,0,0,0,0,0,0,0,0,0,0.0676664091106301,0,0.300853538412866,0,0,-8.67361737988404e-19,0,0,0.0159634354022392,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00245279420490615,0,0,0,0,0,0,0
X000063.SZ,0,0,0.108698673164996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289990348192073,0,0,0,0,0,0,0,0,0.102239854249019,0,0,0,0,0,0,0,0,0.0506043322254295,0.0825099565780838,0,0,0,0,0,0,0.098625888429685,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0432088257237898,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.288290033708421,0,0.0480279162741764,0,0,0,0,0,0,0.0373946782388075,0,0,0,0.0487079748896801,0,0,0,0,0,0,0.288860533313244,0,0,0,0,0.0838850640056652,0,0,0.00308592739014476,-0.0262050590036141,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0225777246799159,0,0,0,0.0371725817297394,0,0,0,0,0,0,0,0,0,0.236195851767549,0,0,0,0,0.0500387479386389,0,0,0.119811128584382,0,0,0.114379289547929,0,0,0,0.0202771615836626,0.102540739208434,0,0,0,0,0,0,0,0,0,0.0122497748438778,-0.0324727009397659,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.195114948329965,0,0,0,0,0,0,0,0,0,0,0.0217093737633309,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0591371301469724,0.113398806848104,0,0,0,0,0,0.452534560712964,0,0,-0.0824187019707393,0,0.176364995298097,0.17424669445611,0,0,0,0,0,0,-0.0485194706515722,0.0447542717472785,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0848244121441436,0,0,0,0,0,0,0,0,0,0,0,0.234015157774477,0,0,0,0,0,0,0,-0.144229035330356,0,0,0.0553028784263763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174358034721787,0,0,0,0,0,0.0493489485446669,0,0,0,0,0,0
X002179.SZ,-0.0107141765239281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244886783979123,0,0,0,0,0.102432383364585,0,0,0,0.0298434661406899,0,0,0,-0.0188986369979901,0,0,0.289544970416718,0,0,0,0,0,0,0,0,0,0.112349047319882,0,0,0,0,0,0,0,0,0,-0.0158841960772691,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189165256140926,0,0,0.147550735422195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797797762319291,0.0781243870924947,0,0.0559285294202881,0,0,0,0,0,0,0,0,0,-0.0147767466838228,0.00590937669534414,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0479872914901009,0,0,0,0.0801860557979774,0,0,0.0612830095138444,0,0,0,0,0,0,0,0.0449364644219763,0,0,0,0,0,0,0,0,0,0,0,0,0.0904773228180843,0,0,0,0,0,0.215664458552056,0,0,0,0,0,0,0,-0.0442309304285422,0,0,0.102504807486617,0,0.0165412938196616,0.0291303762874006,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0417698744968522,0,0.0136794149297824,0,0,0,0,0,0,0,0,0,0.212823609576171,0,0,0,0.186380968630294,0,0,0,0,0,0,0.156251153892032,0,0,0.0516897511090291,0,0,0.025273592217138,-3.46944695195361e-18,0,0,0,0.00603227999934383,0,0.0725572144489476,0,0,0.130347339777239,0.00918448057836236,0,0.124082944258848,0,0.00430230769976137,-0.0047144918894384,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.167485430778471,0,0,0,0,0,0,-0.0283549064946762,0,0,0,0,0,0,0.107942308159395,0,0,0,0,0,0,0,0,0.471542636218862,0,0.0335161382462873,0,0,-0.0284632243516557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118334974114975,0.0590835841911105,0,0,0,0,0,0
X000661.SZ,0,0.0167583689475763,0,0.307158965016191,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.212531095078118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0325621123898292,0.0527350784331965,0.287095278976075,0,0,-0.144943585616415,0,0,0,0,0,0,2.16840434497101e-19,-0.0135837020876652,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203466491288467,0,0,0,0,0,0,0,0,0,0,0,0.297598964358928,0,0,0,0,-0.00576305231377617,0,0,-0.0589884888481175,0,0.0188930021319336,0.280951969395766,0,0,0,0,-0.0850107878938234,0.27075638148709,-0.0102555301139063,0,0,0.019536212379984,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239001669798288,0.0638973488311857,0,0,0,0.0454277234126688,0,0,0,0,0,-0.0648598068931313,0,0,0,0,0,0.0344082583543375,0,0,0,0,0,0,0,0,0.0770843638966642,0,0,0,0,0,0,0,0,0,0.00755403442752262,0.00716862846153968,0,0,0,0,0,0
X601877.SH,0,0,0,0.0672008243972974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588005695424286,0.102945144592606,0,0,0,0,0.291992366730364,0,0.131617995755506,0.071231367011197,0,0,0.064514328154119,0,0,0,0.144845121680512,0,0,0,0,0,0,0,0.025602404295881,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0254070329000709,0,0,0,0,0,0,0,0,0,0,0,0,0.19477116419823,0.176912077854874,0.205560102243025,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.062140630576622,0,0,0,0,0,0,0.0634529951762508,0.0105733513940102,0,0,0,-0.00235057353108554,-0.0156174672102352,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.22015620552849,0.273663026172526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116023916242071,0,0,0.336588447465681,0,0,0,0,0,0.0270135668711424,0,0,0,0,0,0,0,0,-0.00582049303135469,0.225709029251234,0,0,0,0,0,0
X600522.SH,0,0,0,0.146097731653389,0,0,0,0,0,0,0,0.0756916369396765,0,0,0,0,0,0,0.10784927540815,0.251511153612745,0,0.277520428696459,0,0,0,0,0.19054511309307,0,0,0,0.0280767034357946,0.0696116604887335,-0.146014468427465,0,0,-0.288791134515619,0,0,0,0,0,0,0,0,0,-0.130588434309374,0.736247495141572,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.105270535878883,0.00278114509880404,0.0421613212212844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844753251484731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124797319660582,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.00331011826037739,-0.018566369097401,0,0,0,0,0,0
X600702.SH,0,0,0.0404062293385459,0.493380864647373,0,0,0,0,0,0,0,0.089635425940912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259520579924886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183050668315913,0,0,0,0,0,0,0,0,0.105525002968761,0.0022325046243377,0.0377314384377716,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.388914332635398,0,0.0596656414637653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075864482915822,0,0.0177189752771655,0,0,0,0,0,0.10411046935926,0,0,0,0,0,0,0,0.092524529849879,0.0111426064865073,0.0359249139334159,0,0,-0.0149314349185056,-0.0225991076182298,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244845938179034,0,0,0.0212811913407857,0,0,0,0,0,0,0,0,0,0,0,0.155647959393971,0,0,0,0,0,0,0,0,0,0,0,0,0.0317124227982753,0.00441096940677549,0,0,0,0,0,0,-0.000391262185250219,-0.0209577058206579,0,0,0,0,0,0
X600460.SH,0,0,0,0.0284782944825675,0,0,0,0,0.0574064798481081,0,0,0,0,0,0,0,0,0,0,0,0.0799326244924722,0,0,0,0,0,0,0,0,0,0,0,0.279899139416515,0,0,0.0134939445937337,0,0,0,0.0660822633162621,0,0,0,0,0.371576017479751,0,0,0,0,0,0,0.0151160351512784,0,0,0,0,0,0,0
X000799.SZ,0.100403928735886,0.0450630537724794,0,0.0533079806055067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784406332581395,0,0,0,0,0,0,0,0.0859615986657141,0,0.088167063368614,0,-0.19674395017344,0.041894592936937,0,0,0,0.0050937144154987,0,0,0,0,0,0.539272312627349,0,0,0,0,0,0,0,0.0306643314675081,-0.00293070455154772,0.010398206830073,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.565625221192875,0,0,0,0,0,0,0,0,0,0,0.0662347301690327,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0114541832897002,0,0,-0.00532564086712391,0,0,0,-0.105649954118312,0,0,0,0,0,0.0638334827720849,-8.67361737988404e-19,0,0.128786861602098,0,0,0.267745600849095,0,0,0,0,0.0114850388514526,0,0,0,0,0,0
X002007.SZ,0,0,-0.178693984040632,0,0.174009242991852,0,0,0,0,0,0.398983220512904,0,0,0,0,0,0.074461119848609,0,0,0,0,0,0,0,0,0,0,0.348742937176829,0,0,0,0,0,0.0942717999791774,0,0,-0.00804051332413074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134606303347708,0,0,0,0,0,0,0
X600779.SH,0.101759768402164,0,0.112719342544428,0.0688693737595841,0,0,0,0,0,0,0,0.0960920301340424,0,0,0,0,0,0,0,0,0.0191920788908737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448704064075535,0,0,0,0,0,0,0,0,0,0,0,-0.0133041003032108,-0.0593338336280539,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215538482368524,0,0,0,0,0,0,0,0,0,0,0,0.0874521051492888,0,0.0652976204214024,0,0,0,0.233025488090595,0,0,0,0,0,0,0,0,0,0,0,0.0502649455172863,0,0,0.00671781591660777,0.0202617356937223,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183732805557412,0,0,0,0,0,0,0,0,0.0530777624150122,0,0,0,0.0170260888349215,0,0,0,0,0.313637813033804,-0.0138049504327781,0,0,0,0,0,0,0,0.0370037793256694,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0.0705789672570508,0,0,0.033077726052289,0.00793835835887463,0,0.130913905679512,0,0,0.114143824969178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321290570074546,0,0,0,0,0,0,0,0,0,0,0,0,0.113882772283901,0,0.180812801514357,0,0,0,0,0,0,0,0,0,0,-0.0379574196216382,0,0,0,0,0,0
X600487.SH,0,-0.0217343747897732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24127148217622,0,0,0,0,0,0.0370374211825458,0.132949968221763,0,-0.223324796338777,0.329075031826555,1.73472347597681e-18,0,0,0,0,0,0,0.485995565184564,0,0,0.184171478654746,0,0,0,0,0,-0.0721509097911188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0.0716730035793438,0,0,0,0,0.38094962579316,0,0,0.0245268584738019,0,0,-0.0660718537332133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026956520387426,0,0,0,0,0,0,0,0,0,0,0,0,0.060061250232296,0.0370013075913065,0,0,0,0,0,0,0,0,-0.0176872823529556,0.0340914451404879,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0752588480962433,0,0.175094489298322,0,0,0,0,0,0,0.316664560005239,0,-0.193317644547216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149922642787962,0,0,0,0,0,0,0.0625011018163489,0,0,0,0,0,0,0,-0.0365506280148277,-0.00857975755209537,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132548852409548,0.0695098220870136,0,0,0,0,0,0.188671096739916,0,0,0,0,0,0,0,0.0538168760226922,0,0,0,0.102542336094953,0,0.250793712586287,0,0,0,0,0,0,0,0,0,0,0,0,0.00487858416367654,0.0509747420763575,0,0,0,0,0,0
Change_TY3M,0,0,-0.0965230374250024,0,0,0,0,0,0,-0.136536501182348,0,0,0,0,0,0,0,0,0,0,-0.0203366713209092,0,0,0,0,0,0,0,0,0,-0.228706630543865,0,0,0.131231190043023,-0.0854134333358778,0.0626518514815045,0,0,0.0548836342807137,0.227135256240825,0,0.17790511379015,0,0,0,0,0,0,0,0,0,0.0273808408330673,-0.14180014397891,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.421930209668252,0,0,0,0,0,0,0,-1.03322505157024,0.608523672035294,0,0,0,0.213261417056698,0,-0.50144935408989,0.370303488001991,0,0.696573286540578,0,0,0,0,0,1.18481789377608,0,0,0,0,0,3.46944695195361e-18,-1.11324283090455,0,0,0.00187515324262992,0.319556849646228,0,0,0,0,0,-0.062387466333008,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.585448202481262,0,0,0,0,0,0,0,-0.475831543272741,0,0,0,0,0,0,0,0.455921932667839,-0.15166708147778,0,0,0,0,0.14586873118513,-0.458742911082466,0,0,0,0,0.0817625313206734,0,0,0,0.137695218871686,0,0,0,0.0335332039500929,0.27130761763763,0,-1.78604904203783,0.0447117610135273,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398539887376276,0.0559859016753762,0,0,-0.0809066330654966,-0.04236413275307,0,-0.0713191052825918,0.0626970608737564,0,0,0,0,0,0,0,0,0,0,0,0.0959926195958785,0,0,0,0,0,0,-0.0504549746559896,0,0,0.00404496995489965,-0.0171527843601351,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372647976553776,0,0,0,0,0,0.159111080139014,0,0,0,0,0,0.0107657582904073,0,0,0,0,-0.048302202348259,0,0,0,0,0,-0.0462492941650568,0,0,0.0783475126799511,0,0.0106265493958758,0,0,-0.100227279684072,0,0.0200358135009919,0,0,-0.00672427856581235,0.00290030555449949,0,0,0,0,0,0
MKvol,0,0,0.000423541216111051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918349472024225,0,0,0,0,0,0,0,0,0,0,0,0,0.000280623668599745,0,0,0,0,0,0,0,0,0,0.00064307817447975,0,0,0,0,-0.00289360581021904,0.000863762579295471,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00283603090652493,0,0,0,0,-0.0149785873302117,0,0,0,0,0,0.00287936792640228,0,-0.00700266825169388,0,0,0,0,0,-0.00836666491727809,0,0,0,0,0,0,0.0101339828908704,0,0,0,0,0,0,0,0,0.00465489704595757,-0.0138671572103961,0.0197180103950817,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323588561737339,0,0,0.00319349127856398,-0.011075572247874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201641577886589,0.00841366118618188,0,0,0,0,0,0,0,-0.007034420192955,0.0031971459587688,-0.0110517015163977,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00316750356117547,0,0,-0.00544115964867332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464981871400159,0,0,-0.00852899343955833,0,0,0,0,0,0,0,-0.00191519767365931,0,0,0,0,0.0140632892566952,-0.00646583932769445,-0.019414660990871,0,0,0,0,0
