,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X002475.SZ,X000568.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X002028.SZ,X600066.SH,X600584.SH,X002236.SZ,X000977.SZ,X600522.SH,X000921.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X002180.SZ,X002223.SZ,X002129.SZ,X000800.SZ,X002074.SZ,X600487.SH,X002156.SZ,X600418.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0,0,0,0,0.129519440015028,0.131572401780496,0,0,0,0,0.0875887413787889,0,0.176710658257931,0,0,0.0571319062252045,0,0,0,0,0,0,0.118123027989151,0.0532743486570951,0,0,0,0,0.0389470598084195,0,0.0940038701671077,0,0,0,0,-0.0251123816999633,0,0,0,0,0,0.0684564694572972,0,0.0303235884174173,0,0.0193062257746203,0,0,0,-0.0356225925196943,0.0574356842860919,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109332789720205,0,0,0,0.169891810941375,0,0,0,0.244231612013099,0,0,0,0,0,0,0,0.0825070079003465,0.0264485355557986,0.215690111168854,0.074415301708932,0,0.0723495335202729,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.000976226278274565,0,0,0,0,0,0,0,0,0.266349965280704,0,0,0.233329356481696,-0.0593139233555625,0,0,0,0,0,0,0,0,0,0,0.00798335127741995,0,0,0.00529883704004006,0,0.297228477987956,0,0,0,0,0.098567192015443,-0.0453135221215114,0,0.030790938058669,0,-0.0241438836811081,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.250811164321216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231291175784756,0,0,0,0.059270521809144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814537702939219,0,0,0,-0.0258973268880758,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881647777621095,0,0.0361514424076624,-0.0410808438952966,0,0,0,0,0,0,0,0,0.268574485110001,0,0,0.0229165943032601,0,0,0,0.0885422961137229,0.149908208201268,0.0521216297689059,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0226171307959863,0,0,0,-0.0195049140698908,0,0,0,0.0783821274652131,0,0,0.10927504224421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717921800305847,0.398728641670748,0,0,0,0,0.0148000787619572,0,0,0,0,0,0,0,0,-0.01038898959369,0,0,0,0,0,0
X002028.SZ,0,0,0,0.0205967281864868,0,0.0274793069694608,0,0,0,0,0,0,0,0,0,0.0564295604970097,0,0,0,-0.032406671539422,0,0,0,0.144745701483839,0.100541579628381,0,0,-0.20418720220909,0,0,0,0,0,0.00734950869530921,0,0.134732786654824,0,0,0,0,-0.123678788055009,0,0,0.0521506319039696,0,0,0,0,0,0,0,0.027710562348438,0,0,0,0,0.0680838703722068,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65605142179026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850667623546301,0,0,0,-0.0223103834212223,0,0,0,0,0,0,0,0,0.113920899716002,-0.220849947450651,0.526258722363925,0,0,-0.210650204297617,0,0,0,0.00512004680106383,0.0103889779075372,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.188253505087864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197798130818916,0,0,0,0,0,0,0,0,0,0,0,0,0.0900897837594153,0,0,0,0.118956773252523,0,0,0,0,0,0,0,0,0.0601635225462269,0.0882351689619932,0.0113576840201302,0,0,0.0431411748838182,1.0842021724855e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0468424639517137,0,0,0,0.00515338490666122,0,0,0,0.0253401091979193,0,0,0.31418501171134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538457390274305,0,0.109516858775104,0,0,0,0.0907697181512213,0.104495268164507,0,0,0,0,0.0885457463064854,0,0,0,0,0.0285902031281513,0,0,0,-0.0495257316981707,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0395250403983011,0,0,0,0,0,0,0,0.13833070067832,0,0,0,0,0,0.547280405196099,0,0,0,0,0,0,0.0206484059585416,0.0346843365125088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876443634927418,0,0,0,0,0,-0.0472594628929979,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.0460377712496476,0,0,0.0572231234908564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108787907808996,0,0.140148843065036,0,0,0.177130347693732,0,0,0,0.00370804715844156,0,0,0.00957393799615735,0.37152052277972,0,0,0,0,0,-0.0490966022171274,0,0,0,0,0,0
X000921.SZ,0,0,0,0.189444055588209,0,0,0,0,0,0,-0.0331442524457343,0,0,0,0,0.0947220803306071,0,0,0,0,0,0,0,0,0,0.135740109378635,0,0,0,0,0.163958939948808,0,0,0,0.0842401611672862,0,0,0,-0.018111200486215,0,-1.73472347597681e-18,0,0,0.118431962648003,0,0,0,0,0,0.302487854780918,-0.137035993587019,0,0.010804457104637,0,0,0,0.0133742485347859,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765769574235371,0,0,0,0.135261340084259,0,0,0,0,0,0,0.0308259703101662,0,0,0,0,0.0528844131887196,0,0,0,-0.0828504507736996,0,0,-0.034340389233965,0,0,0,0,0,0,0,0,0,0,0.0622568629680361,0,0,0,0.00584580077351087,-1.73472347597681e-18,0,0,0,0,0
X600183.SH,0,0,0.0259733678314225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999712171370817,-0.0488923685044622,0,0,0.112834537817022,0,0.132084042485688,0,0,0.168942426686964,0,0,0,0,0.174781348203788,0,0,0,0,-0.0342741160369289,0,0,0,0,0,0,0,0,-0.0905661611005816,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0718655735795079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162483461361279,0.169604533007792,0,0,0,0,0,0,0.0390946126888056,0,0,0,0,0,0,-0.163754079467955,0,0,0,0,0,0,0,0,0,0.0616920839776061,0,0,0,0,0,0.0154038894151945,0.00811085095444106,0,0,0,-0.00836111795162811,0,0
X601877.SH,0,0,0,0,0,0,0,0.0994079060759712,0,0,0,0,0,0.0131884614706066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114501910476455,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.031580782041682,0.0813938806248213,0,0.0352240735701971,0.0708013096667441,0,0,0,0,0,0,0,0,0,0.00408009408685221,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0223256914706705,0,0,0.177491734824642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223356920198179,0.0268495878645049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11012247914648,0,0.0673061968007221,0,0,0,0.108199182017893,-0.0392117596618391,0,0,0,0.164182592113868,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0216470284177892,0,0,-0.137750483652281,0,0,0,0.211168989060345,0,0,0,0,0,0,0,0,0,0.0223801086192781,0,0.116738555025567,0,0,0,0,0,0,0,0,0,0,0.0120784416088102,0,0,0,0,0,0,0,0,0.160674224453528,0,0.00647123809159826,0,0,0,-0.0980754406219517,0,0,0,0.0242837681759934,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162229164802933,-0.0144491330391672,0.0486025732182782,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187116640034403,0,0,0,0,0,0.169871773699417,0,0,0,0.24534351345521,0,0,0,0.0455632800987093,0,0,0.0308206230604675,0,0,0.00656025349838312,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.158487195729906,0,0,-0.00166632862213738,0,0,0,0.119441757726012,0,0,0,0,0,0.0955696403652556,0,0,0,0,0,0,0,0,0,0,0,0.0100418042277354,0,0,0,0,0,0,0.296424557582269,0,0,0,0,0,0,0,0,0.0463209920993122,0,0,0,0,0,0,0,0.0949493466266459,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0372674504987255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107695445292023,0,0.12479477597024,0,0,0,0,0,0,0,0,0.0423047425352691,0,0,0,0.00568986186827416,0,0,0.0654986764769131,0,0,0,0.0989223712742215,0.0659302522249415,0,0.0979725702694486,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0230769120312217,0,0,0,0,0,0,0.0990830647974653,0,0,0,0,0,0.413918027650028,0,0,0,0,0,0,0,0,0,0,0,0,0.00906933233076563,0,0,0,0.14629940105023,0,0,0.0548324249581076,0,0,0,0,0,0,0,0,0,0,-0.0917692073018163,-0.0324571001976805,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,-0.0941433238687059,0,0,0,0,0,0,0,0.0772905013603931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163658367535329,0,0,0,0,0,0,0.255468573602261,0,0,0,0,0,0,0.152928723406778,0,0.0569968623214064,0,0,0,0,0.00530781632067254,0,0,0,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0.0534521282725095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425216278952422,0,0,0,0.077290152860021,0,0,0,0,0,-0.18367351164763,0,0,0,0,0,0,0,0,0,0.0308534155831486,0,0,0.303737614563233,0,0.191919461185164,0,0,0,0,0,0,-0.037617029549064,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0.0481712525737948,0,0,0,0,0,0,0,0.326946406239453,0,0,0,0,0,0,0,0.113363238768128,0,0.0403989782234185,0,0,0,0,0,0,0,0,0.0423262888622948,0.0781042121434284,0,0,0.086846016508071,0,0,0,0.0758691416128503,0,0,0,0,0,0,0,0,0,0.0075747640607856,0,0,0,0,0,0,0
X600060.SH,0,0,0,0.213431178594803,0,0,0.0587255794539049,0,0.0420886043940361,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0439428106668394,0,-0.0168983781547956,0,0.0306049630215416,0,0,0,0,0,0,0.109261416166337,0,0,0,0,0,0.159590928569677,0,0,0,0,0,0,0,-0.205494241497803,0,0,0,0,0,0,-0.0357539770014142,0.0561548815210958,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.21934915910122,0,0,0.0123171634011013,0,0,0,-0.118699050802429,-0.0609460861661925,0,0,0,0,0,0,0.23345860580444,0,0,0,0,0,0,0,0,-0.0106081253524737,0,0,0,0,-0.197640798609249,0,0.0979373144031474,0.101178485943557,0,0,0.0651970728830868,0,0,0,-0.0478010360935647,0,0,-0.0902342563573311,0,0,-0.148192221855507,0.0401708075764322,0.193799286932875,0,0,0,0,0
Slope,0,0,0.0288506468855117,0,0,0.279961472342252,-0.189569375353348,0,0,0,0,0,0,0,-0.105091512647981,0,0,0,0,-0.322107261568372,0,0,0,0,0,0,0,0,-0.0127679830712424,0,0.154728880839931,0,0,0,0,0,0,0,0,0,0.214706022059644,0,0,0.017399620855099,0,-0.0540965985608372,0,0,0,0,0,0,0,0,0,0,-0.879662872634718,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116175209548075,0,-0.121947765920171,0,0,0,0,0,0,0,0,-0.0787353131421955,0.425979841668489,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712177640830854,0,0,0,0,-0.0140968118103733,0,0,0,0,0,0,0,0,-0.231373310617845,0,0,0,0,0,0,0,0,-0.0436981476021301,0,0,0,-0.0606090304721365,-0.0318639659803567,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.000491755956906302,0,-0.0461650426992949,0,0,0,0,0,0,0,-0.106412222712518,-0.096059268275771,0,0,0,0,0,0,0,0,0,0,0,0.011997161601583,0.0469971180596329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473060907206899,0,0,0,0,0,0.00215148551640697,-0.00713947343480455,0.0254491344018756,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000366225104355792,0.00147402552348571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000945735685955593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304241176203965,0.00577666212154127,0,0,0,0.0309057566103025,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078903815190118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.427449889296352,0.489602098348907,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00279894200328633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484960570736324,0,0,0,0,0.00511601155166857,0,0,0,0,0,0,-0.00630807973768146,0,0,0,0,0,0,0,0,0,0,0,0,0.00343890446984008,0,0.00397206527386513,0,0,0.00536096402438544,-0.000273016224383963,0.004012415605588,0,0,-0.0214627342626054,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000709605985476637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360596337572425,0,0,0,0,-0.0253554421195691,0.0316177920361986,0,0,0,0.106883152801358,0,0
