,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X002475.SZ,X600809.SH,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X000977.SZ,X600372.SH,X002236.SZ,X002241.SZ,X601877.SH,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X002180.SZ,X000733.SZ,X002074.SZ,X000066.SZ,X600460.SH,X600702.SH,X300142.SZ,X300003.SZ,X300146.SZ,X002463.SZ,X002007.SZ,X000800.SZ,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.235530621076294,0.0652621896779732,0,0.0526117873127008,0,0,0,0,0.00132701006961783,0,0,0,0.0641406078746888,0,0,0,0,0.0240492239242757,0,0.0102228553693806,0,0,0,-0.0656805002920054,0,0,0,0,-0.0142324496432705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.0313177306215085,0,0.305338212864709,0,0,0,0.0783531414488327,0,0,0,0,0,0,0,0,0,0.131681321133615,0,0,0,0,0,0,0,0,0.00495078965680374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114237961987655,0,0,0,0,0,0,0,0,-0.0109742997876797,-0.0291797473859474,0,0,0,0,0,0
X000568.SZ,0,0.654476377955259,0,0,0,0,2.16840434497101e-19,0,-0.0365679946493384,0,0,0,0,0,0,0,0,0,0.0295389021751784,0,0,0,0,0,-0.0984816196493074,0,0,-0.00212516728232873,0,0.0066300286610067,0,0,0,0,0,0,0,0,0,0,0,-0.00397985625607656,0.274068107992903,0,0,0,0,0,0,0,0,0.0455808723717982,-0.0803253549252307,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0107356636316942,0,0,0,0,-0.131452805411644,0,0,0,-0.129616798692884,0,0,0.283982133350644,0,0,0,0.198257599839933,-0.00862783411347641,0,0,0,0.301593071004949,0,0,0,0,0,0,-0.078154418778226,0.193888461702004,0,0,0.0785491052540602,0,0,0,0,0.146087537306148,-0.113880821212018,0,0,-0.0311010856820293,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.145094130114351,0,0,0,0,0,0,0,0,0,0,0,0.00415511766208772,0,0.0500620277212926,0,0,0,0,0,0.0148206671076839,-0.168539219990312,0.105928113112659,0,0,0,7.9941608057057e-05,0,0,0,0,0,0,0.117439247353773,0,0,0,0,0,0,0,0,0,-0.233390169666915,0,0,0.0506810840962113,0,1.35525271560688e-20,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0381579922733382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014329615716443,0,0,0,0,0.0786006697332426,0.414502640268364,0,0,0,0,0.1521264664676,0,0,0,0,0,0,0.0297718677916656,0,0,0,0,0,0,0,0,-0.00971733912382257,0,0,0,0,0,0,0
X600809.SH,0,0.0276327465808979,0,0,0,0,0,0,0,0.126870634537772,0,0,0,0,0,0,0,0,0,-0.203870546646692,0,0,0,0,0,0,0,0,0,0,-0.00386174974653647,0,0,0,0.0182347051701178,0,0.0224924192138589,0,0,0.12711338697295,0.0779446001656514,0,0,0,0,0,0,-0.20599556879612,0,0.0153452625423931,0.155143938880368,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.212792122036852,0,0,0,-0.0444683307214792,0.199797079026309,0,0,0,0,0.0246176652854222,0,0.0142477521112084,0,0,0,0,0,0,0,0,0,0,0.0241547989131106,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281375828612315,0,0,0,0,0,0,0,0,-0.0401417221174849,0.0646307183823104,0.0792675811777594,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.195447597000175,0,0,0,-3.46944695195361e-18,0,0,0,0.131845443387847,0,0,0,0,-0.127739392207911,0,0,0,0,0,0,-0.144863792091372,0,0.178320563136318,0,0.129474442002118,0,0,0,0,0,0,0,0.251480895835803,0,0,0,0,0.0779741316626368,0,0,0,0,0,0,0,0.0966191978655049,0.153730752907571,-0.137208728937986,0,-0.27140813638969,0,0,0,0
X000651.SZ,0,0,0.221722769896743,0,0,0,0,0,0.15066909118665,0,0,0,0,0.0245365129411405,0,0,0,0,0,0,0,-0.088924736824043,0,0,0,0.049593200979894,0,0,0,-0.0134212261372971,0,0,0,0,0,0,0,0,0,0,9.88734432785748e-05,0,0.145301164439501,0,0,0,0,0,0,8.67361737988404e-19,0,0.0160322361601625,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.0539834753224136,0.05727559228794,0,0.0690497293872887,0,0,0,0,0,0,0.096153000162475,0,0,0,0,0,0,0,0,0,0,-0.00389437075269025,0,-0.0791635759577332,0,0,0,0,0,0,0,0,0,0,0,0,0.0851882703497812,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.013249488810654,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.146834138550094,0,-0.109365750638445,0,0.0718492557549772,0,0,0,0,0,0,0,0.103916021177191,-0.0836482690781037,0.0440365013081058,0,-0.030528426618233,0,0,-0.0772599341094191,0,0,0,0,0.0165464101990251,0.224911621799,0,0,0,0,0,0,0,-0.0338926165546241,0,0,0,0,0,0,0,-0.0481490543394522,0,0,0,0,0.0461622678030631,-0.0342306803770866,0,0,0,0,0,0
X600104.SH,0,0,0.0054313652273565,0.0409244128287242,0,0,0,0,0,0.021622453850927,0,0,0,0,0.0707197669514452,0,0.241170314068443,0.0831876128021207,0,0,0,0,0,0,0,0,0.0150674160103505,-0.0495282614973876,0,0.00521809723689626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796322540968356,0,0.00633905756389505,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.0233023943979806,0,0,0,0.124578732577171,0,0,0,0,0,0,0,0,-0.0819728699115454,0,0,0,0,0,-0.0651606661561533,0,0.0672340513686305,0.0122618173060016,0.020811324069447,-0.448452666495672,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.302996981550828,0,0,0.0138097131240465,0,0.0360626510546257,0,0,0.150629874927595,0,0.00488835095457153,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1051937156796,0.0877404004288022,0,0,0.0375930344788014,0,0,0,0,0,0.0189366984168188,0.0637593687912549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244709254542765,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,-0.0250425043229259,0,0,0,0,0,0.060257328291684,0,0,0,0,0,0,0,0,0,0,0,0,0.133126815589212,0,0.0320741136863971,0,0,0,0,0,8.67361737988404e-19,0.00713822634661807,0,0,0.0224870795557519,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119080131921338,0,0,0.0597385033583406,0.223850435701748,0,0.012199497520806,0.0328812256458834,0,0,0,0,0
X600031.SH,0,0,0,0.0148971694428681,0,0.0193810671416753,0,0,0,0,0.0540362746233986,0,0,0.0252145647793453,0,0,0,0,0.0826206325313853,0,0,0,0,0,0,0.080644361041759,0.0276695175203015,-0.0395640916076963,0.0206123726733047,0.0200667575414108,0,0,0,0.20042099451844,0,0,0,0,0,0,0,0.0192220573046607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100884287757352,-3.46944695195361e-18,0,0,-0.0595677997774054,4.33680868994202e-19,0,0,0,0.0294743426306896,0,0,0,0,0,0,0,0,0,0,0.0109454120753992,0.0515058855712088,0,0,0,0,0.0330880803944551,0,0.472598224513579,0,0,0.0257868464303683,0,0,0,0,0,0,0
