,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000725.SZ,X600031.SH,X000596.SZ,X000625.SZ,X002129.SZ,X003816.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000661.SZ,X002180.SZ,X000100.SZ,X002241.SZ,X601877.SH,X300142.SZ,X600702.SH,X000733.SZ,X002074.SZ,X600741.SH,X600522.SH,X000157.SZ,X600460.SH,X600584.SH,X000799.SZ,X600884.SH,X300003.SZ,X002007.SZ,X002294.SZ,X600563.SH,X600779.SH,X000066.SZ,X300146.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0.204183187402694,0,0,0.107777659312206,0,0,0,0,0,-0.0415905615857549,0,0,-0.130932174871203,0,0,0,0,0,0,0,0,0,0.0428717279045746,0,0.0925037014772455,0,0,0,0.0230430238015687,0,0,0,0,0,0,0.0659744611118844,0,0,0,-0.0375454202999899,0.0690858037387226,0,0,0,-0.0121203205394346,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0734873023289056,0,0,0,0.408343765142493,0,0,0,0,0,0.132733630254706,0.20890606553574,0,0,0,-0.012204911778014,0,0,0,0,-0.0295910912423019,0,0,0,-0.0260436501609367,0,0,0,0.238916300132856,0,0,0,0,-0.0521991155740012,0,0.353016036680758,0,0,-0.0840611987045524,0,0,-1.73472347597681e-18,0,0,-0.0691935693803794,-0.0415393312166281,-0.00538044812984799,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0603769983481973,0,0,0,0,0,0.0427757650097011,0.139171584521497,0,0.0569400357934548,0,0,0,0,0,0,0,0,0,0,0,0,0.0153866959286114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275235356565247,0,0,0.0123785508624809,0.010471454086082,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00306250738288096,0,0,0,0,0,0,0,0,0,0.0283946509330243,0,0.405859560129986,0,0,0,0.088338631627291,0,0,0,0,0.247065777175431,0,0,0,0,0,0.0365432895646075,0,0,0,-0.0701482624605345,0,0,0,0.000494162204544639,0.00847792000858321,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.00395174662103878,0.0846175713941075,0,0,0,0,0,0,0.296515831310331,0,0,0.0190183665138459,0,0,0,0,0,0.119502355898766,0,0,0,0,0,0,0,0,-0.0165666961539724,0,0,0,0,0,0,0,0,0,0,0,0.117823812575081,0,0,0,-0.0482850507795552,0.12405900836953,0,0,0.0149265000390873,0.0138596518186019,0,0,0,0,0,0
X000596.SZ,0,0,0,0.318820746199235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201773163044102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147805770687897,0,0,0,0,0,0,-0.0149428110414285,0,0,0,0,-0.00436264972205323,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0295280281987918,0,0,0,0,0,0.093622378600345,0,0,0,0,0,0,0,0.00340295524555648,0,0,0.0694719950055677,0,0,0,0,-0.0503115196223087,0,0.151555013095602,0,0,0,0,0.205052225689558,0,0,0,0,0,0,0.178580625316402,0,0,0,0,0,0,0,0,0,0.0353396399438021,-0.00446101035481412,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0371804983462738,0,0,0,0,0,0,0,0,0.0306359802510304,0,0,0,0,0.18172161466489,0,0,0,0.0592533273543743,0.0875915665846839,0,0,0,0,0,0.182297881048231,0,0,0,0,0,0.0401206021372461,0.0707183649242987,0,0,0,0,0,0,0,0.015193672748857,0.0278714450304034,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0107174347381447,0,0,0,0,0,0,0,0,0,0.0962634824506734,0,0,0,0,0,0.0303336681001392,0,0,0,0,0.0221402668641539,0.0144957511438482,0,0,0,-0.0117214002526848,0.0543852438933127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665737193596668,0,0,0,0,0.00258990694346593,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086788933907206,0,0,0,0,0,0,0,0,0,0,0,0,0.0536905391009044,0,0,-0.00444823316534529,0,0,0,0,0,0,0,0,0,0,0.10937707155073,0,0,0.00732722019211432,0,0,0.084095059111782,0,-0.0035768461771121,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0832204691760873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269621590397125,0,0,0,0,0,0,0,0.0584624737136788,0,0,0,0.1077960957877,0,0,0,0,0,0.434301519368126,0,0,0,-0.0463618871093922,0,0.0257808228778291,0,0,0,0,0,-0.0260358134507486,4.33680868994202e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0166557446821583,0,0,0,0,0,0,-0.0196096910094817,0,0,0,0,0.246871055655095,0,0,0,0,0,0,0,0,0,0,-0.0513891091639352,0,0.175080642574942,0,0,0,0,0,0,0,0,0,0,0,0.179807462029159,0,0,-0.0226968269134346,0,0,-0.021301677186939,2.71050543121376e-20,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329367474261381,0,0,0,0,0.0453266933081061,0,0,0,0,0,0.0390414297929785,0,0,0,0.125058098598235,0.0168498507164925,0,0,0,0,0,0,0,0.00200672128779839,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0783525933276807,0,0,0,0,0,0,0,0,0.0752805084956592,0,0,0,0,0,0.00737805321873474,0,0.0307629814794622,0,0,-0.00933806568042495,0,0.156461370323423,0,0,0,0,0,0,0,0,0,0.0678512723255318,0,0,-0.0118615048807648,0.004551085639198,0,0,0,-0.0241825020860798,0.0108316675575336,0.02619763686826,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.13193554976936,0,0,0,0,0,0.0146157105689041,0,0,0,0,0,0,0,0,0,0,0,0.0702356911753438,0.11651554684171,0,0,0,0,0,-0.0550880338958615,0,0.315919712229866,0,0,0,0,0,0,0,0.055613028078711,0,0.00471051837299075,0.0456847291561392,0,0.0175209398723965,0.0188580623290009,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192529469728021,0,0,0,0,0,0,0,0,0,0,0.132847631325785,0,0.174155230763276,0,0,0,0.0341572534847361,0,0.00139714545502853,0,0,0,0,0.045939210823531,0,0,0,0,-0.0373208944824718,0,0,0.178729668519531,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.322440740929267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126873067006665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122252606191352,0,0,0,0,0,0,0,0.0901398719050588,0,0.0525898934192545,0.226491737861555,0,0,0,0,0,0,0,0,0.0279016635454397,0.168401745822873,0,0,0,0,0
X002180.SZ,0,0,0,0.106306233915454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191289101334047,0,0,-0.0151631247980817,0,0,0,0,0,0.0701239564842698,0,0,0,0,0,0,0,0,0.185573687464482,0,0,0,-0.0495096016728323,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193561606341643,0.0402328814085284,0,0,0.0438195371831366,0,0,0,0,0,0,0,0,0,0,0,0,0.00550192829583262,0,0,0,0,0,0.0201819383376866,0,0,0,0,0,0,0.115997114723242,0,0,0,0,0,0,0,0.0079749274511254,0.0330647606520091,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.150706461435708,0,0,0,0,0,0,0,0.0624436434391914,0,0,0,0.315372067168225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632366656866781,0,0,0,0,0,0,0,0,0.592425470485066,0,0,0,-0.109681710473473,0.141186236731935,0,0,0,0,0,0
X601877.SH,0,0,0,0.226138891198202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299649521006666,0,0,0,0,0,0.0716809924088334,0,0,0,0,0.248474399572818,0,0,0,0,0.0642361422705726,0,0,0,0,0,0,0,0,0,0,-0.0210953975389591,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.100488044178083,0,0,0,0,0,0,0,0,0,0,-0.250188854278103,0.159751047544313,0,0,0,0,0,0,0,0,0,-0.24307372936665,0,0,0.0315200879920742,0,0,0,0,0,0,0,0,0,0,0,0.0488103438486836,0.0662931186957813,0.252650889500857,0,0,0,0,0,0,0.016179737283088,0.0112976400956303,0,0,0,0,0,0
X600702.SH,0,0,0.00905138373083729,0.43561964128349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141839314522359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831633746645307,0,-0.0470284681753801,0,0,0,0,0,0,0,0,0.000622007824905445,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125410018682757,0.16228157109869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494237317276296,0,0,0,-0.0145516224037078,0,0,0,0.0832016223450384,0.0161113727735541,0,0.0310291626932096,0,0,0,-0.0157869731449783,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0389862710612657,0,0,0,0,0,0.422185371840515,0,0,0,0,0.0260588219500585,0,0,0,0,0,0,0,0,0,0,0,0,0.0207862880515917,0,0,0,0,0,0,0.0733288210883675,0,0.192522163148916,0,0.0600733502600962,0.0299460842467341,0,0,0.0628123764737119,0,0,0,0.0783553257302083,0,0,-0.0039905986434354,0,0,0,0,0,0,0
X600741.SH,0,0.255491746290648,0,0,0,0,0,0,0.0842969694054361,0,0,0,0,0,0,0,0.0649278651435972,0,0,0,0,-0.0260282234776547,0,0,0,0,0,0,0,0.0166055542024433,0.0173453507215614,0,0,0,0.0817726108936028,0,0,0,0,0,0,0.0623502645963726,0,0,-0.046702369752134,0,0,0,-0.0566716202332823,0,0,0.0208481511347188,-0.0156612832460539,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.81186613157534,0,0,0,0,0,0,0,0,0,0.254362768911252,0.213806093302677,0.400580380062171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109121418818083,-0.131937765471248,0,0,0,0,0,0,0,0,0.177411636601343,0,0,0,0.448785905997641,0,0,0,0,0,-0.130860058000001,0.0942505664079573,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185645233024444,0,0,0,0,0,0,0,0,0,0,0.0239735085847528,0.0471504876154841,0,0.104445301772842,0,0.0460639152798213,0.0310234635682475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129825083353383,-0.00593321440829251,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033201261698777,0.0825270949570583,0,0,0,0.0859111272470033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159344839455175,0.076588585278991,0,0,0.00234074129862109,0,0.0895840101554977,0,0,0,0.358933532719295,0,0.0425278867606308,-0.0152568493070193,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0249070755256438,0,0.0558645515230407,0,0,0,0,0,0,0.156355112175528,0,0,0,0,0,0,0,0,0.0171414528417662,0,0,0,0,0,0,0,0,0.309587039925294,0,0,0,0,0,0,0,-0.0518052042904,0.0818644246752229,0,0,0,-0.0155327155140505,0.0117424324438959,0,0,0,0,0,0
X000799.SZ,0,0.190176097318165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391249960289938,0,0,0.0933551610144624,0,0,0.302392465437987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410021103843637,0,0,0,0,-0.0130303710661177,0.014176425731238,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.201403020801955,0,0,0,0,0,0,0,0,0,0,0,0,0.0381664140734024,0,0,0,0,0,0.0217046310563396,0,0,0,0.228384176795119,0,0,0,0,0,0,0,0,-0.0484980666749128,0,0,0,0,0,0,0,0.0198275570084521,0.0222236917227575,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.549756097284261,0,0,0,0,0,0,0,0,0.0589302082121069,0,0,0.110970233376068,0,0,0,0,0,0,0.162036245584864,0,0.0244245557892425,0,0,0,0,0,-0.364229882397641,0,0.0752851058123898,0,0,0,0,0.0690547895470988,0,0,0,0.0788920185497456,0,0,0,-0.105267425877299,0,0,0,-0.013083152084415,-0.014426376399824,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.2589253873002,0.343744150377516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520105727740169,0,0,0,-0.0444490096697622,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.149182282350356,0,0,0,0.0550585922453554,-0.0237291366483145,0.00597200270944164,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.14110996071022,0,0,0.0285261498138253,0,0,0,0,0,-0.0512521139678286,0,0,0,0,0,0.0423327810046216,0,0,0,0,0,0,0,0,0,0,0.0479463075376952,0,0,0,0,-0.174906743895475,0,0,0,0,0,0,0,0,0.0864397023935943,0,0,0,0,0.0407611185751795,-0.0419145823827949,0.0382039538224924,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.263626708671564,0,0,0.0866888519632161,0,0,0,0,0,0,0,0,0,0.1185200659132,0,0,0,0,0,0,0,0,0,0,0,0.0699812710585007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558443373968448,0,0,0,0.0364982849389336,0,0,0,0,0,0
X600779.SH,0.246886402414591,0.00162797231983106,0,0,0,0,0,0,0,0,0,0.042367732111057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408296355619207,0,0,0,0,0,0,0,0,0,0,0.402750499107696,0,-0.0879976649197547,0,0,0,0,0,0.0587901778794759,0,-0.0150645924893937,0,-0.0384721110194587,0,0,0,0,0,0
X000066.SZ,0.0568412213284639,0.0379098288676268,0,0,0,0.0874883733000237,0,0,0,0,0,0,0,0,0,0,0,0.146498498807559,0,0,0,0,0,0,0,0,0,0.409153064947038,0.178544166387767,0.250805440341738,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777162926424609,0,0,0,0,0,0,0,0,-0.0468216548728919,0.0364099986298171,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0858056725038457,0,0,0.085797681138949,0,0,0,0.188220167554522,0,0,0,0.0359212445939432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103800909710572,0,0,0,0.00425989551983947,0,0,0.133176194592735,0,0,0.0602238985540492,0,0,0,0,0,-0.00258140297225099,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0.113186692951945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982641024860069,0,0,0,0,0.176414291562037,0,0,0,0,0.0641240122343351,0,0,0,0,0.0782690350208684,0,0,0,0.12529214050927,0,0,0,0,0,0,0,0,0.0194949294193417,0,0,0,0,0.0223951003193994,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.528962611782846,0,0,0.21559926206902,0,0,-0.0467312379406696,0,0,0,-0.0312054858459186,0,3.46944695195361e-18,0,0,0,-0.0881350865439126,-0.0902757105609184,-0.019900410242705,0,0,0,0,0,-0.0343210241367365,0,0,0,0,0,0,0.0223167491499079,0,0.0902579360015729,0,0.0772453574640414,0,0,0.1893613110271,0,0,0,-0.0643166492014588,0,0,0,0.025063105134392,-0.0615814156355908,-0.0789304380913192,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468045348262069,-0.542088430360308,0.792947597824925,0,-1.30983828236117,0,0.478805361628444,0,0,0,0,-0.384615807961604,0,0,-1.02374137873841,0,0,0,0.190877903384776,0,0.508257080976959,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.238180302892042,0,0,0.654846178059228,0,0,0.0497668711043019,-0.863972478716073,0,0,0,0,0,0,0,0,0,0,0.336411050192916,0,0,0,0,-0.799055240885689,0,0,0,0,0.254433652616772,0,0,0,0.74803539810365,0,0,0.00241317354098076,0,0,0,-0.241645289764523,0,0,-1.82519260308326,-0.0392188060788241,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.140763828699601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297780091512994,0,0.0385781912653693,0,-0.0201998136803394,0.134603735455222,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711940180464596,0,0,0.0277836449403908,0,0,-0.090035037703921,0,0,0,0.00572717010600211,0.0236077573672214,-0.0130450089027328,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0993402400917376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191476854339508,0,0,0,0,0,0,0,-0.0591975868523919,0.0121915812655783,0,0,0,-0.0273223760979705,0,0,0,0,0,0,0.0548128351625859,0,0,0,0,0,0,0,0.00860971877507212,0.00872266849468266,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000982381022178902,0,0,0,0,0.00126392557598965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197888287765223,0,-0.00131872419652697,0,0,0,0.000386474284149401,0,0.00311212284095583,0,0,0.00138756947907688,0,0.00183557450695142,0,0,0,-0.00328539832430354,0,0,0,-0.00294760423307294,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000218671212612042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127603560980546,0,0,0,0,0,0,0,-0.00354315646498288,0.000230226176239125,0,0,-0.00446067481776455,0,0,0,0.0185639069729057,-0.0158804814691694,0.0194550276759798,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174924281147662,0,0,0,0,0,0,0,0,0,0,-0.00199008818345489,0.00531098913836473,-0.0111719670178547,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0145291081285339,0,-0.00292061339809081,0,0,0,0,0,0,0,0,0,0,-0.00391713845967586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105961970010648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018499056677083,0.00490116317877338,-0.0360896445368819,0,0,0,0,0
