,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X600271.SH,X600118.SH,X000100.SZ,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X002241.SZ,X600741.SH,X300124.SZ,X600089.SH,X000559.SZ,X600177.SH,X600066.SH,X002236.SZ,X002456.SZ,X002465.SZ,X600582.SH,X002292.SZ,X600839.SH,X600198.SH,X000977.SZ,X002475.SZ,X600060.SH,X600435.SH,X000800.SZ,X300003.SZ,X601877.SH,X600498.SH,X000581.SZ,X002276.SZ,X000623.SZ,X002008.SZ,X002294.SZ,X000568.SZ,X002049.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002465.SZ,0,0,0,0.0443273562182938,0,0,0,0,0,0,0,0,0,0,0,0.0597876247839176,0,0,0,0,0,0,0,0,0,0,0,0.0712953327582291,0,0,0.0568632840687729,0,0,0,0,0,0,0.0971429017817796,0,0,0,0,0,0,0,0,0,0,0.0945664511841611,0.100734638625922,0,0,-0.00024651916934523,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340172660207842,0,0,0,0,0,0.027103889853398,0,0,0.091647700503637,0,0,0,0,0,0,0,0,0,0,0.00685046098486732,0,0.552733987832861,0,0,0,0.0578636117844502,0,0,0,0,0.163823756168359,0,0,0,0,0.113946635390332,0,-0.0187533621498609,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,-0.0519169977377291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229071321351499,0.0888533839075983,0,0,0,0,0.0768334406812589,0,0,0.109204897633957,-0.0338090896397938,0,0.0897666927300955,0,0,0,0,0,0.0565550655305745,0,0,0,0.125249296781321,0,-0.0284076876663456,-0.0235734974513283,0,0,0,0,0,0
X600839.SH,0,0,0,8.67361737988404e-19,0,0,0.0176662476706576,0,0,0,0,0,0,0.090806345421405,0,0.144071430405414,0,0,0,0,0,0,0,0.219081459617994,0.0725840331807322,0,0,0,0,0,0.0731416323528762,0,0,0,0.0359069871161201,0,0.0379824784106666,0,0,0.0427254138586241,0,0.01594922546103,0,0,0,0,0,0,0,0,0,-0.0102229853826616,0,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.136838745791718,0,0,0,0,0,0,0,0,0,0,0,-0.12335925393566,0.0185760100934781,0,0.127502277175724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158988751943859,0,0,0,0,0.314025173938641,0,0,0,0.096669401842543,0,0,0,0,0,0,0,-0.00586633175230002,0.00212423571127938,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0821891769735689,0,0,0,0,0,0,0.0594808971827328,0,0,0.0192398423137873,0,0.0446187031007457,0,0,0,0,0,0.0918085354744929,0,0,0,0,0,0.287913236055627,0,0,0,0,0.154550465829521,0,0.00125407479115165,0,0,0,0,0,0,0,-0.00451339333426425,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0259513672247017,0,0,0,0,0.0224549946567585,0,0,0,0,0,0,0,0,0,0.0314119039407378,0.0146662079717826,0,0.154648859027169,0.070681495833506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319884459443293,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345044104219855,6.93889390390723e-18,0,0,0,0.0751043575646678,0,0,0,0,0.0173210357770958,0,0.129349660963535,0.0298841463993754,0.0975988223242816,0,0,0.0159014934184492,0,0,0.215628451958864,0,0,0.168297309889555,0,0,0,0.181267332835718,0,0,0,0,0,0,0,0,0,0,0.00261077314029832,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254370545578483,0,0.16806592947591,0,0,0,0,0,0,0.160705163596978,0,0,0,0,0,0,0.112561043317639,0,0,0.0187301411102872,0,0,0,0.0746957835463629,0,0,0,0,0,0,0,0,0,0,0,0.156456691701206,0,0,-0.0211235227489546,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.16863959627922,-0.032496933248501,0,0,0.105670767120575,0,0,0,0,0.0441963252675492,0.235278009203423,0,0.0516056942399871,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.101843321183928,0,0,0,0,0,0,-0.0122712312851038,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.00112189487018086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573854525324194,0,0,0,0,0,0,0.0381522132965598,0.2638734768907,0,0,0.189500952314728,0,0.17620879583728,0.0552349626888307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.000569759387133987,0,0,0,0,0,0,0,0,0,0.0500595708016078,0.0919084292620863,0,0,0,0,0,0.0878537347033983,0,0,0,0,0,0,0,0,0.0349773933224547,0,0.035046050840156,0,0,0,0,0,0.0235904180213125,0,0,0,0.100588432607001,0,0,0,0,0,0,0,-0.0118152573436381,-0.025943697280429,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.0793951988119443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190761605007554,0,0,0,0,0.207491014997194,0,0.0902889774156374,0,0,0,0,0,0,0,0,0.0328542995242269,0,0.0851983703591819,0.100869788415256,0,0,0.109931660765047,0,0,-0.0142757944086109,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0.258734262033362,0,0,0,0,0,0,0,0,0,0,-0.0555029364133843,0,0,0.065576279156352,0,0,0,0,0.175937926096319,0,-0.0264981214288531,0,0,0,0,0.0860370524046104,0,0,0,0,0,0,0.0111124198232024,0,0,0,0,0,0,0,-0.00605009184164174,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0.158792560795304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894382222053194,0,0,0,0,0,0,0,0.149325471542382,0,0,0.235053796130931,0,0,0,0,0,0,0.101268281326403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391854710696085,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429235385202564,0,0.221112880694884,0.178127780019294,0,0,0,0,0,0,0,0,0,0,0.0745288650963402,0,0.0437634785550355,0,0,0,0,0,0,0,-0.0247540809204555,-0.0184572931836637,0,0,0,0,0,0
X002008.SZ,0,0,0,0.185238258787885,0.101745896644925,0,0,0,0,0,0,0,0,0,0,0,0,0.104489217353452,0,0,0,0,0,0,0,0,0,0,0.0926115948878883,0,0,0,0,0.148826609009895,0,0.0227531009693442,0,3.46944695195361e-18,0,0,0,0.121856892761356,0,0,0,0,0.0195171085006037,0,0,0,0,-0.00542261438305102,0.0145390863541995,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0522739037554157,0,0,0,0.0687139242475535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741397961628373,0.110092194840103,0,0.142628539772449,0,0,0,0,0,0,0.113047579448578,0,0.066688538081448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190779846995401,-0.0220318210655787,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.0325190646883296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603820381919065,0,0,0.0565672726972574,0,0.180995907100687,0.0435125462047721,0,0,0,0,0,0,0,0,0,0,0,0,0.00176531012623199,0,0,0,0,0,0,0,0.00754694789452653,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.167184248663678,0,0,0,0,0,0.035748898910217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273535046072204,0.126834661355899,0.0436304390572888,0,0,0,0,0,0.0101354950663314,0,0.0710016416267704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298204722758515,0,0.196660609859434,0,0,0,0,0,0,0,0,0,0.0779830384493682,0,0.051486774862541,0,0.195465526210441,0.0891936062021943,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264960380767602,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.264232947717967,0,0,0,0,0,0,0,0,0,0,0,0.0294645515614264,0,0.0306175884631602,0,0,0,0,0,0,-0.0049382491553015,0,0,0,-0.0419199036077258,0,-0.0248311113198722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674849468582387,-0.0467556820890009,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31992123042342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394919999917767,0,0,0,0,-0.327076622187878,0,0,0.740300614954107,0,0,0,0,0,0,0,0,0,0,-1.04622172420323,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0795816845319516,0,0,0,0,0,0,0,0,-0.339952262880438,0.089718589820722,-0.791165556064954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37051883084252,0,0,0,-0.77968458684664,0,0,0,0.319930491010963,0,0,0,0,0,0,0,0,0,-0.756444422232967,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.118852535501059,0,0,0,-0.0663873338783453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161277628310309,0,0,-0.141541203165322,0,0,-0.0289500350333632,-0.0925555314866298,0,0.025958811148964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848531715091717,0,0,0,0.0121103273842097,-0.0102930255708906,0,0,0,0,0,0
MKreturn,-0.0801093399260508,0,0,0,0.112237715175831,0,0,0,0,0,0,-0.125860235730671,-0.0914125404819899,0,0,0,0,0,0,-0.0497039599725518,0,0,0,0,0.118339098120607,-0.021382755624182,0,0,0,0,0,-0.0355541055998536,0,0,0,0,0.00326610660033291,0,0.0224873304502044,0,0,0,0,-0.0363779803183157,0,0,0,0,0,0,0,-0.00935654979281982,0.0203160910007654,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00282534553237105,0,0,0,-0.00994112904148944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273073129808245,0,0,-0.000235195791267382,0,0.00565857929442329,0,0,0,0,0,0,0,0,0,-0.00166781053772083,0,0.00852543985538712,0,0,0.0055039521621084,0,0,-0.00055572703508454,0.00654881502730094,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.00718478566354579,0,0,0,0,0,-0.00626642176833144,0,0,0,-0.0125007790067035,-0.00364269318229431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110154994431747,0,0,0,0,-0.00800695934914829,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155005388177471,0.00984085616898222,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589319594074749,0,0,0,0,0,0,0,0,-0.00632881723099423,0,0,0,0,0,0,0,0,0,0.00321340407648799,0,0,0,0,0,0,0,0.00931615361480065,-0.00883388970310571,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
