,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600809.SH,X600703.SH,X600690.SH,X002371.SZ,X000596.SZ,X002007.SZ,X300003.SZ,X002241.SZ,X000100.SZ,X300142.SZ,X600183.SH,X600741.SH,X300124.SZ,X000977.SZ,X300014.SZ,X601877.SH,X002129.SZ,X000157.SZ,X002236.SZ,X000625.SZ,X600584.SH,X000800.SZ,X002049.SZ,X000066.SZ,X002414.SZ,X002463.SZ,X002456.SZ,X300136.SZ,X600118.SH,X600498.SH,X002179.SZ,X600522.SH,X002185.SZ,X002223.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.236020270839994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166776777986787,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0484947737758139,0,0,0,0,0,0,0,0,0.0303493406931267,0.0138708070331591,0,0,0,0,0,0,0.00223535358180925,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0219588209995982,0.0884314878770524,0,0,0,0,0,0,0.39012219551281,0,0.109843041465508,0,0,0,0,0.136991300482004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250977405804489,0.0272013995258091,0,0,0,0,0,0
X600276.SH,0,0.0417697349294423,0,0,0,0,0.143541682379203,0,0,0,0,0,0.0796592797819246,0,0,0.163227091187219,0,0,0,0,0,0.0503520097252417,0,0,0,0,0,0,0,0,0,0,0.0480605553405596,0.0216796847677961,0,0,0,0,0.00147304282806829,0,0,0,0,0.00758666403970597,0,0,0,0,0,0,0,-0.00795018648862676,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0878100570681219,0.0241783936847558,0,0,0,0,0,0,0,0,0,0,0.177264130173137,0,0.0191514827447281,0,0,0,0,0,0,0,0,0,0.0340817012093267,0,0,0,0,0,0,0,0.0415609068834494,0,0,0,0,0,0,0,0,0,0,0,0,0.00942978134537002,0.0109033579029889,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.031538945808045,0,0,0,0,0,0,0,0.00174092304901909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148343335394884,0,0,0,0,0.0735600355368599,0,0,0.0545034369328051,0,0,0,0,0,0,0.0377345521758631,0,0,0,0,0,0,0.022661876676923,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126676308545084,0,0,0.0980212951119354,0,0,0,0.0959394583335523,0,0,0,0,0,0,0,0,0,0,0,0.141165722785447,0,0,0,0,0,0.0264775014283905,0,0,0,0.0260227887608812,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355311062413284,0,0.122486778844583,0,0,0,0,0.319599686462365,0,0.0920998300648992,0,0,0,0,0,0.168188461662694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116588257927278,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796073434802531,0,0,0,0,0,0,0,0,0,0,0,0.069486252865285,0,0,0,0,0.0200502460887843,0.31734688324912,0,0.0411762458469201,0,0.23541268276651,0,0,0,0,0,0,0.0257425880445205,0.0167332595806817,0,0,0,0,0,0
X600031.SH,0,0.0835428693134887,0,0,0,0,0,0,0,0,0,0,0,0,0.0428831219349853,0,0,0,0,0,0,0,0,0,0,0,0.0932652609364712,0,0,0,0,-0.0180391621931371,0.428327914700012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359260691517355,0,0.00645613138669675,0.0166805227176761,0,0,0,0,0,0
X002304.SZ,0,0.0423204490723346,0,0,0,0,0,0,0,0,0,0,0,0.116790348022789,0.224938474277247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235416724284946,0.00669710338760363,0,0,0,0,0,0
