,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X000100.SZ,X002236.SZ,X600271.SH,X600118.SH,X601877.SH,X002456.SZ,X002085.SZ,X600372.SH,X600177.SH,X000157.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600522.SH,X600867.SH,X000066.SZ,X600699.SH,X002180.SZ,X000559.SZ,X002508.SZ,X002292.SZ,X600498.SH,X002074.SZ,X002426.SZ,X000550.SZ,X000623.SZ,X300136.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0,0,0,0,0,0,0.0134386759595046,0,0.0337799727645278,0.0987346234860609,0,0,0,0,0,0.110788296689975,0,0,0,0,0,0,0,0.117040727669694,0,0,0,0,0,0,0,0,0,-0.0250452284116011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718917668024229,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0924671614743583,0,0,0.0449146908792598,0,0,0,0,0,0,0.0425531712262519,0,-0.0455770308615836,0.115672077691994,0,0,0,0,0,0,0.0811035842333966,0,0,0,0.106669595402395,0,0,0,0,0,0,0,0,0,0.0824542892941159,0,-0.12158454217203,0,0,0.202788510806285,0,-0.0236386651202058,0,0,-0.00576471001224931,-0.000546116489254931,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0982546179857941,0,0,0,0,0,0,0.053125475510687,0,0,0,0,0,0.0678015857021329,0.0741079297363275,0,0,0,0,0,0,0,0,0,0,0,0.0974922906297441,0,0,0,0.218402688688284,0,0,0,0.0440593489784866,0,0,0,0,0.00101078759186007,-0.00387975715781947,0,0,0,0,0,0
X600522.SH,0,0,0,0.0414657888833557,0.0980083756422122,0,0,0,0,0.049456030345665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937459397197032,0.127396783493021,0,0.200855754749212,0,0,0,0,0,0,0,0,0,0.0440074710711732,0,0,0,0,0.156852198169503,0,0,0,0,0,0,0,0,-0.0104029459662239,0.00201104850475987,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182705116563588,0,0,0.0351059589051408,0,0,0,0,0,0,0.0342662364710998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531811586683269,0,0,0,0,0,0,0,0.0377913891244112,0.0698318123389301,0.140083201851139,0,0,-0.00628376955907467,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16454392986727,0,0,0,0.017691697166064,0,0,0,0,0,0,0,0.127134296712325,0,0,0,0,0,0,0,0,0,0,0,0.094235534761935,0,0,-0.19550274454365,0.210358215431163,-0.156990576001362,-0.178005633148405,0,0,-0.354644248247691,0,0
X600699.SH,0,0,0,-0.128866503188574,0,-0.068705223620132,0.0230139502150997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468467367960881,0,0.0622385573099794,0,0,0,0,0,0,0,0.345834515466929,0,0,0.196807825284062,0,0,0,0,0,0,0,0,0,0,-0.0670842289173866,0.103670887942484,0.00533544191714444,0.0295477259876494,-0.00791205969445479,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.176763574564031,0,0,0,0,0.185609146797976,0,0,0.0560898332847397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151339798545109,0.243921063384844,0,0,0.0289219925270418,0,0,0,0,0,0.133061229952855,0,0,0,0,-0.00552852109954421,-0.00259127054551032,0,0,0,0,0,0
X000559.SZ,0,0,0,0.082529053993257,0,0.130665058822903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650897743928194,0,0,0,0,0,0,0,0,0,0,0,0.0249384218270868,0,0,0,0,0.311094220304761,0,0,0,0,0.0122042428624821,0,0.303510783407722,0,0.0119343127694067,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0869728663642962,0,0.0785608842719074,0,0,0,0.0587906215809081,0,0,0.0759955872348425,0,0,0,0.0263917681403849,0.0129527816047254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696996301038262,0,0,-8.67361737988404e-19,0,0,0,0.0643924617442728,0,0,0,-0.0882580556997098,0,0.00103056342418961,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0320458951974063,0,0,0,0,0,0,0,0,0,0,0,0,0.114700397772506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150860543478255,0,0.00273061663773929,0,0,0.425487635016461,0,0,0,0.0195764614283438,0,0.0526623116272706,0,0,0.26038557969223,0.136178386021508,0.00758189243612652,-0.00319116343381837,0,0,0,0,0,0
X600498.SH,0,0,0,0.0980164581218795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435599203367798,0,0,0,0,0,0,0,0,0,0,0,0.0663956716016405,0,0,0,0,0,0,0,0,0.22060880012854,0,0.0775671807958186,0,-0.0217202906436752,-0.0151818874231746,-0.0061387674242698,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950472815284268,0,0,0,0.111634947818632,0,0.101039644192944,0,0,0,0,0,0,0,0,0.0593187372794621,0,0,0.0272990472915892,0,0,0,0,0.158694658588723,0,0,0,0,-0.0483069309345518,0,0,0,-0.0042595587291208,-0.00418166164384625,0,0,0,0,0,0
X002426.SZ,0,0,0,0.112903229019619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389259354087506,0,0.0407167431682155,0,0,0,0,0,0,0,0,0.265022915694118,0,0,-0.454963906141178,0,0,0,0,0,0,0,0,0,0.115926662747435,0,0,0.00222553779123192,-0.00617875877753842,0,0,0,0,0,0
X000550.SZ,0,0.0244806309060016,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.38825111206911,0,0,0.139016300616188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116563060481576,0,0,0,0,0.0758805743708219,0,0,0,0,0,0,0,0,0,0,0,-0.0668162890081904,0.0382007359854993,0,0,0,0,0,0
X000623.SZ,0,0,0,0.404957551988695,0,0.121519728083819,0,0,0,0,0,0,0,0,0.0252910070904915,0,0,0,-0.219328855482038,0,0,0,0,0,-0.17952365652192,0,0,0,0,0.603204302017122,0,0,0,0,0.0800241145720374,0,-0.0842151688277213,0,0,0,0,0,0,0,0.0730484387460077,0,0,0,0,0,0,0.00885520844822086,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0444020604540544,0,0,0,0,0,0.0712329384313419,0,0,-0.0102136206919048,0,-0.21822285752129,0,0.649187224726186,0,0,-0.0284388840349458,0,0,0,0,0.399342931201356,0,0,0,0,0.211455981730353,0,0,0,-0.35265871493031,0,0,0,0,0,0,0,0.229223073565548,0,0,0,0.120721074547738,0,0,0.136318252862397,0,0.0146101438359769,0.0288345115850651,0.0862596613489267,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0.188620232815672,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704280619068986,0,0.587025933164255,0,0,0,0,0,0,0,0,0.0261627472505949,-0.00684403443218855,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.181323894791061,0,0,0,0,0,0,0,0,0,0,-0.290957178356284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178334697333244,0,0,0,0,0,0,0,0,0,0,0.227316253776316,0,0,0,0,0,0,0,0,0.0796342553658187,0.00920246099146874,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533007584648678,0,0,0,0,0,0,0,0,0,0,0,0.49608863207243,0,0,0,0,0,0,0,0,0,0,0.155000581818106,0,0.785373285909141,0,0.512322802782068,0,0,0,0,0,0
TED,0,0,0,0,0.381377541450663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03142366526509,-0.26300095403007,0,0,0,0,0,0,0,0.00704440591656165,0,-1.04419001779236,1.17892208346407,0,-1.01855629533629,0,0,-2.44324855496703,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.155510271860812,0,0,0,0,0,0,0,0,0,0,0.018069718755602,0,0,0,0,0,-0.0690946292909345,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324032712346813,0,0,0,0,-0.0666093826171278,0,0,0.1823954997096,0,0,0,0,0,-0.0132732366840443,0,0,0,0,0,0
MKreturn,-0.0286603281392245,0,0,-0.0324082967181871,0,0,0,-0.0546102176349096,0,-0.00621620459536035,0,0,0,0,0,0,0,0,-0.0205652921264336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323464509356761,0,0.122944829113969,0,0.0484925709381948,-0.0231464086476457,0,0,-0.00456266811420276,0.0066752796421764,0.0319915387951128,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000851293761829008,0,0,0.00172001162888189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000423909793839708,0,0,0,0,0,0.000641881575789866,0,0,0,-0.000793177388470896,-0.00097090906279976,0,-0.00307347354879405,-0.000135804950054217,-0.000999060102412006,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0156189863940618,0,0,0,0,0,0,0,0,-0.0958965322580794,0,0,0.00662911091203519,-0.015001914139083,0,0,0,0,0,0,-0.065927794655254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162360919263703,0,0,0.0362447382327112,-0.0211351924103749,0,0,0,-0.0120871655794645,-0.00388579235650244,0,0,0,0,0,-0.766240958578515
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676293428168247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000251722163519215,0,0,0,0,0,0.01703770621587,-0.0134769284072597,0,0,0,-0.0528337051589337,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391316570740823,0,0,0,0,0,0,0
