,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600584.SH,X600703.SH,X002028.SZ,X000977.SZ,X600066.SH,X600522.SH,X002236.SZ,X600183.SH,X600418.SH,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X601799.SH,X002180.SZ,X000661.SZ,X000921.SZ,X600487.SH,X600460.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.215002392271237,0,0,0,0,0,0,0.127644163132446,0.0132381314546835,0,0,0,0,0,0,0,0.027402707879982,0,0.120463212490285,0,0,0,0,0,0,0,0,0,-0.0500223851123961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709298197691368,0,0,-0.0144136546004492,-0.0605783443472532,0,0,0,0.0196435473486012,0,0
X000858.SZ,0.19256304296404,0,0.0545440350814333,0,0,0,0,0,0,0.243759572016779,0,0,0,0,0,0,0,0,0,0.139126153391475,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289906567547444,0,0,0,0,0.0867597963456509,0,0,0,0,0,0,0,0.056791066832437,0,0,0,0,0,-0.0231321188291177,0,0,0,0,0.0222876081624772,0,0
X600276.SH,0,0,0,0,-0.0157328992142255,0.0900844644860631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843631865239093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175850890406299,0,0,0,0,0,0,0,0,0.338167999983224,0,0,0.0234486422864333,0,0,-0.0267360750648597,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689453661315361,0,-0.0278309072002673,0,0,0.471808397009714,0,0.0232889941697126,0,0,0.23338255565153,0,0.0444242117209373,0,0.0765221253110156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422988073775728,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0305172214358934,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0941671363884576,0,0,0,0,0,0,0,0,0,-0.107237561901529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940663761629633,0,0,-0.0068462333713313,0,0,0,0,0,0,-0.162917598202745,0,-0.0321675885996425,0,0,0,0,0,-0.059677772263225,0,0,0,-0.0307067838119354,0,0
X002415.SZ,0,0,0.0308101044007703,-0.0519584074416391,0,0,0,0.0767436736096136,0,0,0,0,0,0,0,0,0,0,0,0,0.000810520004544013,0.176233482428061,0,0,0,0,0,0,0,0,0,0,0,0,0.137744090033975,0,0.0450633060030022,0,0.121724431438992,0,0,0,0,0,0,0,0,0.130694248476681,0,-0.116218303300865,0,0.0323216101205798,0,0,0,0,0.0100929232379278,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0575937807283151,0,0,0,0,0,0,0,0,0,0.0585328022990834,0,0.0429595354989059,0,0,0,0,0,0,0,0,0,0,0,0,0.0378198791219653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121229660335002,0,0,-0.0475784708243225,0,0,0,0,0,0,-0.0017404724982249,0,0
X600690.SH,0,0,0,0,0,0,0.431708790117764,0,0,0,0,0,0.084292605404266,0.0282890931665555,0,0,0,0,0,0,0,0,0,0,0,0.02019973330098,0,0,0,0,0,0,0,0.239985385580321,0,0,0,0,0,0,0,0,0,-0.00572296722983344,0,0,0.184066583530555,0,-0.103657117450204,0,0,0,-0.0201743439877488,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.100097255913275,0,0,0.00389954480360959,0,0,0,0,0,0,0.0666111025200441,0,0.460026914284166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.549840554406636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25898675976899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053562904824534,0,0,-0.0427267461877084,0,0,0,-0.0108540163979748,-0.0129778960198338,0,0,0,0,0
