,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X000568.SZ,X002241.SZ,X002475.SZ,X000625.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X300136.SZ,X300003.SZ,X601877.SH,X002008.SZ,X600809.SH,X002085.SZ,X600487.SH,X600271.SH,X600089.SH,X002508.SZ,X600177.SH,X600522.SH,X000157.SZ,X300115.SZ,X002294.SZ,X600118.SH,X000050.SZ,X600867.SH,X600699.SH,X000559.SZ,X000981.SZ,X600498.SH,X600372.SH,X600566.SH,X002179.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.219697010342597,0,0,0,0,0,0.0240787500497354,0,0.0845006188834677,0,0,0,0,0,0,0,0,0.032556153220628,0,0,0,0,0,0.02065276092237,0,0,0,0,0.0848948051745968,0,0,0,0,0.0628474762962178,0,0,0,0,0,0,0,0,0,0,0.0395823650535707,0,0,0.0101079378430125,-0.0235488740917238,0,0,0,0,0,0
X600104.SH,0,0,0.0589979277658462,0,0,0,0,0,0,0,0,0.0440972083654168,0.0503346032065864,0,3.46944695195361e-18,0,0.360016419282887,0,0,-0.0834690742584226,0,0,-0.0136603014058339,0,0,0,0,0,0,0,0,-0.138460606604826,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447947006466567,0,0,0.232533448903672,0,0,0,-0.00731163358559057,0.0249669629034318,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0913429727999109,0,0.251041497893177,0.0187471507486361,0.0173394496602501,0,0,0.0625012739533531,0,0,0,0,0,0,0,0.0851690640768965,0,0,0.0667664890727003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264806136768236,0,0,0,0,0,0,0
X000651.SZ,0,0.105164504145678,0,0,0.172624143424056,0,0,0,0,0.238609510068899,0,0,0,0,0,0,0,0.151636116392857,0,0,0,0,0,-0.0148401553937693,0,0,0,0,0,0,0,-0.098201128512112,0.0565398451390185,0,0,0,0.0229897398479783,0,0,-0.0899561201044295,0,0,0,0,0,-0.0550942645281269,0,0,-0.0340984498782061,0,0,-0.00735704533899241,0.0103585942303387,0,0,0,0,0,0
X000858.SZ,0,0,0,0.163185990993778,0,0,0,0,0,0,0,0.0340270445390968,0.424574400282116,0,0,0,0,0,0,0,0,0,0,0,0.0137144589529659,0,-0.0524379535918473,0.128674914023008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122271092949869,0,0,0,0,0,0,0,0,0,-0.00608475784783012,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0675499319125481,0,0,0,-0.147326566058382,0,0.0983140944611809,0,0.259115876464793,0,0,0,0,0,0,0,0,-0.0890071115281444,0,-0.00999570822301153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0739151025731006,0,-0.269945174744179,0.225707967724506,0,0,0,0,0,0,0.0148190956626851,-0.00461362039302426,0,0,0,0,0,0
X000725.SZ,0,0,0.0904755290365679,0,0,0,0,0,0,0.089997496223631,0,0,0,0,0,0,0.026332040224999,0,0.0442740311790169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298395943022328,0,0.0835637976666297,0,0,0,0,0.0212681412635004,0,0,0,-0.127152685979856,0,0,0,0,0
X002304.SZ,0,0,0,0,0.534956187169436,0,0,0,0,0,0.0179185310233254,0,0.0800385931040973,0,0,0,0.0496690132077414,0.0592350107086851,0,-0.18972170583078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147064112885812,-0.0653239184619055,0,0,0,-0.0265589292424917,0,0,0,-0.059971292273459,0,0,-0.00813939440881045,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0716741377134364,0,0,0,0,0.05585142252216,0,0,0.169296407915125,0.0555780649859473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622682942322833,0,0.0147014308318475,0,0.141696271681789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478457496087522,0.103981126918912,0,0,0,0,0,0
X600690.SH,0,0,0.0267889046876256,0.165205872423739,0,0,0.0698429116005019,0,0,0,0,0.100331393309653,0.183204840227145,0,0,0,0.200609589475065,0,0,0,0,0,0,0,0,0,0.0323047462729319,0,0.000766816588678032,0,0,0,0,0,0,0,0,0,0,0.0336884524386222,0,0,0,0,0,0,0.154251929490691,0,0,0,0,0.00866637952446843,1.73472347597681e-18,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0147677123170462,0,0,0,0.0826048657800412,0.157434740327517,0,0,0,0.000924880421028594,0,0,0,0,0,0,0,-0.016492708630433,0,0,0,0,0,0,0,0,0,0,0,0,0.170692162358086,0,0,0,0,0,0,0.148754326191326,0,0,0,0,0,0,0.00923078601554365,0.0233945175861896,0,0,0,0,0,0
X002236.SZ,0,0,0.304577829731169,0,0,0,0,0,0.0194376305680229,0,0,0,0,0,0.126867617993963,0,0,0,0,0,0,0,0,0,0,0,0.0651507321813739,0,0,0,0,0,0,0,0,0,0.254632718754199,0.212946026199561,0,0,0,0,0,0,0,0,0.135312675233423,0,-0.0674568219077062,-0.0104790766712889,0,0.000434669873742639,-0.000755218501726676,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.440996807186272,0,0.0276224087272961,0,0.0797373301642399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745981126777448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135317402855978,0,0,0,0,0,0
X002241.SZ,0,0,0.140520663343977,0,0,0,0,0,0,0,0.137582690303703,0,0,0,0,0,0.0929245115451914,0,0,0.348171800085887,0,0.406271993227095,0,-3.46944695195361e-18,0.0192045608717045,0,0,-0.0726352659797677,0.0910511825848647,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240654760174665,0,0,0,0,0,0,0,0,0.00661705633867291,-0.0268509927115359,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.203970725889767,0,0,0,0,0,0,0,0,0,0,0,0.189637022135934,0,0,0.187646517008304,0,0,0,0,0,0,0,0,0,0,0,0,0.0529795899074016,0,0,0,0,0,0,0,0,0,0.0708703383156505,0,0.014891451306122,-0.0913339382924213,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0347831553898359,0.022582661310415,0,0,0,0,0,0,0.0955737774923782,0,0,0,0,0,0.0904915457281004,0.0478495132493856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13983118119978,0,0,0,0,0,0.0650672925606427,0,0,0,0,0,0.00072033944888047,0,0,0,0,0,0,0
X600741.SH,0,0.602347695115032,0,0,0,0,0,0,0,0,0.0780074424898233,0,0,0,0,0,0,-0.0192633529199444,0,0,0,0,0,0.0783234343179017,0,-0.0151051621958369,0.0646519931129182,0,-0.0119395092619511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00967516775157425,0,0,0,0.0233869403023696,0,0,0,0,0,0
