,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X000568.SZ,X000651.SZ,X002304.SZ,X600104.SH,X600690.SH,X300014.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002371.SZ,X000625.SZ,X000661.SZ,X000338.SZ,X600703.SH,X000063.SZ,X002241.SZ,X003816.SZ,X002129.SZ,X000100.SZ,X000596.SZ,X002049.SZ,X300142.SZ,X002179.SZ,X600460.SH,X000799.SZ,X600741.SH,X600584.SH,X000157.SZ,X601877.SH,X600702.SH,X600779.SH,X002007.SZ,X002414.SZ,X002074.SZ,X002236.SZ,X601799.SH,X600183.SH,X300003.SZ,X000800.SZ,X600089.SH,X300146.SZ,X600884.SH,X002508.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.100583109220036,0,1.0842021724855e-19,0.237670301330654,0.199502255031863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309033252172678,0,0,0,0,0,-0.0383661460443355,0.0356737306908341,0,0,0,0,0.0444978598403375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895025471257133,0,0,0.0555064375823482,0,0,0,-0.00595077507792153,0,0
X000858.SZ,0,0,0,0.0295267762718808,0,0,0.329892130076641,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109252795284282,0.153075252106789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607777299961618,0,0,0,0,0,-0.0128173505408615,0,0,0,0,0,0
X002415.SZ,0,0,0,0.134986908422774,0,0,0,0,0,0,0.068595045584922,0.107834374297247,0,0.0271003322525928,0.0315190625134903,0,0.11359059828624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757903012112035,0,0,0,0,0,5.42101086242752e-20,0,0.0232905702338203,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.00681976314018882,0,-0.0331103892599797,0,0,0,0,0,0,0,-0.0543383964325814,0.159915355856802,0.19121556764959,0,-0.0690058530898453,0,0,0,0.221907776479184,0,0,0,-3.46944695195361e-18,0,0,0.0493270552529143,-0.0504496267952984,0,0,0,0,0,0.0221505272521259,0.0065396926387752,-0.0993376363420497,0,0,0,0,0,0,0,0,0,0.0177281495543901,0,0,0,0,0.178251155767916,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.10232201407192,0,0,0,0,0,0.145153596918958,0,0,0,0,0,0,0,0,0,0,0.0638507417645834,0,0,0,0,0.450291492861597,0,0,0,0,0,0.075307745508026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304846398516742,0,0,0,0,0,0
X002475.SZ,0.454222845853015,0,0,0,0,0,0,0,0,0,0,0.16517447726895,0,0,0,0,-0.0326633625405937,0,0,0.0952335328224789,0,0.0459707020509796,0,0,0,-0.0751089204513397,0,0,0,0,-0.0770562751133092,0,-0.0165192338768123,0,0,0,0,0,0.180940254825832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.458866584173292,0,0,0.0615466602359269,0,0,0,0.20263004852214,-0.178240836071963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188205960101863,0.0429290591438221,0,0,0,0,0,0,0,0,0,0,0,0.0266280349867381,0,0,0,0,0,0,0,0,0,0,0.0300643771597252,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-0.0119693556737472,0,0,0,0,0.20773156083696,0,0,0,0,0,0.0443346923355446,0.0531269837666362,0,0,0.191699825419487,0,0,0,0,-0.0526396565647284,0,-0.0578205038237073,-0.0429735251901433,0,0,0.0319150791344232,0,0,0,0.0832432629527146,-0.0202920265543582,-0.0143224031046792,0,0,0,0,0,0,0,0.0317404562574043,0,0,0,0,0,0,0.0810954938151579,0,0,0,-0.0465367160961988,0,0
X002304.SZ,0,0,0,0,0.295243907212939,0,0.178833561954863,0,0,0,0,-0.0207771621991617,0,0,0,-0.123418938921487,0,0,0,0.278312868332146,0.0969474227463987,0,0,0,0,0,0,0,0.0258490170594792,0.0520992550466052,0,0,0,0,0.0617181396832535,0,0,0,0,0,0,-0.0176009999144289,0,0,0,0,0,0,0,0.0647854417243006,0,-0.121060851518179,0.0356459648021721,0,0,0,8.67361737988404e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0191631725191287,0,0.161415114716442,0,0.00777453882292017,0.0922753625313563,0,0,0,0,0,0,0,0.0336219578887582,-0.0846916359561758,0,0.0738380815948186,0,0,0,0.0167854431375867,0,0,0,0.0436615550069487,-0.00263252456588698,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0256729363427363,0.0265215447324547,0,0,0,0,0,0
