,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X002475.SZ,X600276.SH,X000651.SZ,X000568.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X600031.SH,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600066.SH,X600372.SH,X600584.SH,X000977.SZ,X002028.SZ,X600522.SH,X002236.SZ,X000921.SZ,X600741.SH,X002049.SZ,X600183.SH,X601877.SH,X000661.SZ,X002223.SZ,X600487.SH,X002180.SZ,X002129.SZ,X000800.SZ,X002156.SZ,X600060.SH,X600418.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.121259070622146,-0.00346481437816745,0,0,0.261608432145945,0,0,0,0,0,0,0,0,0,0.0508764450595488,0,0,-0.0424661987169795,0,0,0,0,0,0,0,0,-0.0191248495300539,0,0,-0.00577131101714685,0,0,0,0,0,0,0,0,0,-0.00448280293504432,0.0263629349035453,0,0.0205951423197537,0,0,0,0,0,0,-0.0329238735360006,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.406156600381154,0,0,0,0,0,0,0,0,0,0.00812580902951036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295176704686603,0,0,0,0,-0.0206870190412902,-0.0115030325702184,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0205715684050458,0,0,0,0,0,0,0,0,-0.15592169221959,0,0,0,0.217908203532134,0,0,0,0.0585731867096923,0,0,0,0,0,0,0,0,0.037148429763755,0,0,0.0593942430448377,0,0,0,0.03722477176036,0,0,0,0,0,0.0861421323166221,0,0,0,0.0825019626742545,-0.00842266065705867,0,0,0,-0.123574749440093,0,0,0.015286870441772,0,0
X600690.SH,0,0,0,0,0,0,0,0.113451785825018,0,0,0,0,0,0,0,0,0.0160298897701455,0,0,0,0,0,0.00892599120628365,0,0,0,0,0,0,0,0,0,0,0,-0.0122071857351169,0.236382761898992,0,0,0.0224767752343239,0,0,0,0,-0.157066856370623,0.0166997581296595,0,0,0,0,0,0,0.0360928780188144,0.0204508242244838,0,0,0,0.153289371973924,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.129851563412111,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.204813511004396,0.0105544339552716,0,-0.0255624019583393,0,0,-0.041134500288111,0,0,0,0,0,-0.0135460598911525,0,0,0,0,0,0,0,0,0,0,0,0.00773816534182022,0,0,0.012875325481991,0,0,0,0,0,0.0089074791813799,0,0,0,0.0283777810188458,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497073569039853,0,0,0,0.110534940591444,0,0.342135806991447,0,0,0,0,0,0,0,0,0,0,0.0402866792171312,0,0,0,0,0,0,0,0,0.0797874851195398,0,0.0182659824427596,0,0,0,0,0,0,0,-0.00538686822603025,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.117808169812743,0,0,0,0,0,0,0,0,0,0.216624458836595,0,0.0459618285185722,0,0,0,0,0,0,0,0,0,0.0308972289828687,0.00250083329754316,0,0,0,0,0.0837248536347864,0,0,0,0,0.0580466968043361,0,0,0,0,0,0,0,0,0,-0.153149392239245,0,0,0.0202946110669378,0,0
X000651.SZ,0,0,0,0.178082421250452,0,0,0,0,0.0536556275333066,0,0,0,0,0,-0.111170944682533,0,0,0,0,0.0785812338965335,0,0,0.0387173712773499,0.134357806641042,0,0,0,0,0,0,0,0,-0.00693791837043232,0,0,0.0390205026171694,0,0,0,0,0,0,0,0,0,0,0,0.169973008985962,0,-0.0415252933591996,0,0,0,0.120880065702668,0,0,0,0,0
X000568.SZ,0,0.865875702545728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109572243580309,0,0,0,0,0,0,0,0,0.0854537002902099,0,0,-0.00307031953327735,0,0,0,0,0,0,-0.0614973104379467,0,0,0,-0.10339154795464,0,0,0,0,0,-0.049494005412392,0.152305012019931,0,0,-0.0373688248169407,0,0,0,-0.0211480916309243,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343792313025084,0,0,0,0,0,-0.219734083400226,0,0,0,0,-0.0051882111648667,-0.0165072100140748,0,0.120241388892265,0.112296842139285,0,0,0,0,0,0,0,0,0,0,-0.0309861307420847,0,0,0,-0.0280340128125213,0,0,0,-0.0386324252637186,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0658584107535975,0.0429138034254492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134467313253516,0.178102506589286,0,0,0,0,0,0,0,0,0.324838112647192,0,0,0,0,0,-0.0217724843380854,0.0469680073208503,0,0,0,0,0,0,0,0,0.0555412553200241,-0.0416572975716889,0,-0.033925548952696,0,0,0.0644538216483804,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872069684480398,0,0,0,0,0,0,0,0.019398985540877,0,0,0,0,0,0,0,0,-0.0207935089877683,0,0,0,0,0,0,-0.0430240209384159,0,0,0,0,0,0.00726893669802893,0,0,0,0.00708467606149026,0.100585294076428,0,-0.0421811854428768,0.036574302244072,0,0,0,0,0,0
