,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X000100.SZ,X002506.SZ,X600031.SH,X002292.SZ,X002241.SZ,X600066.SH,X002236.SZ,X600118.SH,X002049.SZ,X000559.SZ,X002465.SZ,X000157.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X600867.SH,X002294.SZ,X300003.SZ,X002007.SZ,X002426.SZ,X002074.SZ,X000869.SZ,X002085.SZ,X002456.SZ,X601877.SH,X002129.SZ,X600498.SH,X300146.SZ,X600584.SH,X000550.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0328983550015522,0,0,0,0,0.0455953409845232,0,0.122527842373601,0,0,0,0,0,0,0,0.104324820388685,0,0,0,-0.0208300263306381,0,0,0,0,0,0,0,0,0,0,0.0649186980092299,0,0,0,0,0,0,0,0,0,0,0.0352052392879334,0,0,0,0,0,0.015768935572661,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.00489128682847662,0,0,0,0,0,0,0,0,0,0,0,0,0.18045037564304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121042164247196,0,0,0,0,0,0.0313543211551688,0,0,0,0.0426718360911145,0,0,0,0,0,0,0,0,-0.0188316611419807,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.021490700229676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288667998077973,0,0,0,0.0421238566089104,0,0,0,0.0284680741498561,0,0.0903157445734455,0.0273761182462058,0,0,0,0,0,0,0,-0.0188298821997058,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201979072314076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107206257516112,0.259483944034258,0.0479473261400122,0,0,0,0,0,0,0,0.0924264514825929,0,0,0,0,0,0,0.225328458542475,0,0,-0.0137342391632387,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0702553979977237,0,0,0.0332581731365218,0,0.0190503982305546,0,0,0,0.0938775310634314,0,0.0584000804016883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019309376577113,0,0,0,0,0.0826852655619761,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104706521513663,0,0,0.00207695359381521,0,0,0,0,0,0.0831816808203639,0,0,0,0,0,0,0,0,0.121249267331268,0,0,0,0,0,0.00525376487893981,0,0,0.0381444014164441,0,0.0874559105110694,0.0505545198393149,0,0,0,0.0875931986318217,0,0,-0.00664968855708409,0,0,0,0,0,0
X002304.SZ,0,0,0.0151477517262475,0.0705873390030771,0,0,0,0,0,0,0,0,0,0,0,0,0.00284665944694533,0,0,0.137721132081191,0,0,0,0,0,0,0,0.173354509886006,0,0,0.116820769364307,0.0595935493970192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106976018695503,-0.0145739108403674,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527704495293749,-0.0455525511162439,0.0225762845964791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166122538469957,0,-2.16840434497101e-19,0,0,0.0820754862590328,0,0,0,0,0,0,-0.0161604359054278,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.144399744202792,0,0.173780758482464,0,0,0,0,0,0,0,0,0.169640818896381,0,0,0,0,0,0,0,0,0,0,0.0198585867489606,0,0.0080415190655206,0,0.0399995293945829,0.101289106700409,0,0,-0.00549530848764391,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.096248792723879,0,0,0,0,0,0,0,0.0847315905241021,0,0,0,0,0.13849890043055,0,0,0,0,0,0,0,0.121782090702656,0.185105030656002,0,0,0,0,0.11564961015357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200015744389522,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491008481714869,0.107648948498318,0,0,0,0,0.164098899162146,0,0,0,0,0,0,0,0,0.031714233210724,0,0,0,0,0.00249383735473947,0,0,0.00952006798772846,0.172816586190691,0,0,0.101695944271174,0,0,0,0,0,0,-0.0193222537841159,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.13776375335169,0,0,0,0,0,0,0,0.0423162588596365,0,0,0.042999494498962,0,0.0635541892555686,0,0,0,0,0,0,0,0,0.0075787395744337,0.0757715684076353,0,0,0,0,0,0,0,0.107337613268933,0,0,0,0,0,0,0.110537281030461,0,0,-0.0110944608013061,0,0,0,0,0,0
