,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X600703.SH,X003816.SZ,X000625.SZ,X002371.SZ,X000596.SZ,X000100.SZ,X002129.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X000799.SZ,X600741.SH,X000157.SZ,X600702.SH,X002007.SZ,X600460.SH,X002414.SZ,X601877.SH,X002236.SZ,X601799.SH,X600584.SH,X300146.SZ,X600779.SH,X300003.SZ,X000800.SZ,X600183.SH,X000066.SZ,X002074.SZ,X000977.SZ,X002508.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217350668389987,0,0,0.360749876755947,0.0130007946817254,0.0801719380228618,0,0,0,0,0,0,0,0.102977161549609,0.0881215206753833,0,0,0.0823242165795884,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0430208753493166,0,0,0,0,0,-0.0733455931143218,-0.0442784500194466,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294259446063988,0,0,0.0433152349016475,0,0,0.0227303907440314,0,0,0.44548943595731,0,0.000262452302094762,0,0,0,0,0,0,0,0,0.00653177839808603,0,0,0,0,0,0.0547420799922239,0,0,0,-0.0373967561636907,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.334640144460965,0,1.0842021724855e-19,0,0,0,-0.141341296755221,0,0,0,0,0,0.337679677175649,0,0,0,0.35529696277352,0,0,0.093435881378503,0,0,0,0,0,0,0.0297509178517295,0.15847949520679,-0.0599772431911235,0,0.00468431190019568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31209284101402,0,0,0,0,0,0.0223911696521926,0,0,0,-0.038094182675198,0,0
X300124.SZ,0,0,0,0,0,0,0,0.06555598940262,0,0,0,0,0,0.127177111907131,0,0,0,0,0,0,0,0.122607852704073,0.172767222998271,0,0,0,0,0,0,0,0,0.0634025000017757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216286098363793,0.268796367928897,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.267877319691216,0,-0.104272941445215,0,0,0,0.107368949773071,0,0,0,0,0,0,0,0,0,0,0,0,0.257352521679848,0.176804078036318,0,0.161786288317726,0.236973060612161,0,0,0,0,-0.240313398588436,0,0,0,0,0,0,-0.0839026984099392,0.0116283426588452,0,0,-0.095844031779063,0,0,0,0,0,0,0,0,0,0,0.00212110219899982,0,0
X000063.SZ,0,0,0,0,0.0207981514054491,0,0,0.00212359243269652,0,0,0,0,0,0,0.0367263710316267,0,0,0,0,0.0966768371992316,0,0.0441314864516359,0,0,0,0,0.0339761028858653,0,0,0.0722549441185433,0,0,0,0,0,0,0,0,0,0,0,0.000237576243730602,0,0,0,0,0,0,0,0,0,0,0.00943168778995755,0,0,0,-0.00865307087943091,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1474509876129,0,0.0214868102062001,0,0,0,0,0,0,0,0.0903875281725572,0,0,0,0,0,0,0,0,0,0,0.0173698703087427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12585179792854,0,0,0,0,0,0,0,0,0,-0.00766861913866113,0,0
X002241.SZ,-0.0561911063586602,0,0,0,0,0,0,0.328531478967045,0,0,0,0,0.29056158732276,0.129716981406445,0,0,0,0,0,0,0,0.0417204772610735,0,0,0.00976998811121443,0.271338023645932,0,0,0,0,0,0,0,0,0.0553832062838235,0,0,0,0,0,0,0,-0.279931882476462,0,0,0.0780016281338531,0,0,0,0,0,0,-0.0028949066883384,0,0,0,0.0233904298490018,0,0
X600703.SH,0,0,0,0,0,0,0,0.0793312442325094,0.180201259327484,0,0,0.017030965060046,0,0,0,0,0,0,0.0691685378966321,0,0,0.0223383544092132,0,0,0,0,0,0,0,0,0,0,0,0,0.111829020227831,0,0,0,0,0,0,0,0,0,0,0.0458436996362146,0,0,0,0,0,0,0,0,0,0,-0.00166666949912665,0,0
X003816.SZ,0,0,0,0,0.00985835470777996,0,0,0,0,0,0,0,0,0.00983756144567838,0,-0.0774704962048209,0,0,-0.0496713409214942,0,0,0,0,0,0.0322221850880608,0,0,0,0,0,0,0,0.00360464164057653,0,0,0,0,0,0,0,0,-0.00961127389401937,0,0,0,0.00716782778041524,-0.047449066690515,0,0,-0.0218074405572898,0,0.00668944031370445,0,0,0,0,-0.0303804395235479,0,0
X000625.SZ,0,0,0,0,0,-0.0517908007598117,0,-0.263125986249607,-0.287541482716839,0.612274613357698,0,0,0,0.113894049458447,0,0,0,0,0.340154169575419,0,0,0,0,-0.0621295001968518,0,0,-0.0934777944892582,0,0,0,0,0,-0.23083856584497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58146213301656,0,0,0,0,0,0,0,0,0,0.0570869932216955,0,0
X002371.SZ,0,0,0,0,0.320690316394001,0.0168366427706319,0,0,0,0,0,0.0449372736376983,0,0,0,0.000240505257043029,0,0,0,0.35479091530003,0,0,0,0,0,0,0,0.0165277632027851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115776656257237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199279152825794,0,0
X000596.SZ,0,0,0,0,0,0.442668457042213,0,0,0,0,0,0,0,-0.0443684536086713,-0.121754917605025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166328722564808,0.132996761455041,0,0,0.0612587078490807,0,0,0,0,0,0,0,0,0.0788543890362106,0,0,0,0,0,0.37816994403666,0,0,0,0,0,0,0,0,0.019828921570006,0,0
X000100.SZ,0,0.0377710339920208,0,0,0,0,0,0.0815167113903949,0,0,0,0,0.505800095571446,0,0.0761796185521116,0,0,0,0.0198129487264505,0,0,0.0134999445588115,0,0,0,0,0.0211155604085775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346250317319911,0,0,0,0,0,-0.0530089941189859,2.16840434497101e-19,0,0,0,-0.0417582987332185,0,0
X002129.SZ,0,0,0,0,0,0,0,0.112407502273119,0,0,0,0.0815870964375988,0,0,0.0993185400150046,0.120194499463753,0,0,0,0,0,0,0,-0.146972649199859,0,0,0,0,0,0,0,0,0.110013122121569,0,0,0,0,0,0,0,0,0.108424384171468,0,0,0,0,0,0,0,0,0,0.088838859129984,0,0,0,0,-0.0130746705697879,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.00875686549562656,0,0,0,0,0,0,0.0429096953840336,0,0,0,0,0,-0.0767408985167282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351402193293597,0,0,0.0938691373652248,0,0,0,0.0636079989339371,0,0,0.259926242473591,0,0,0,0,0,-0.0726059952956306,-0.112778574682984,0,0,0,0.0162080326258023,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0723767212430741,0.0857598978815401,0,0,0,0,0,0,0,0,0,0,0,0,0.319654941350466,0,0,0,0,0,0,0,0,0,0,0.0209143617889037,0,0,0,0,-0.0156682060201065,0,0,0,0,0.0357386100712635,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.421282004642294,0,0,0,0.12748814859185,0,0,-0.0761700919899799,0,0,0,0,0.340642762580568,0,0,0.0593946155075428,0,0,0,0,0,-0.0699532603861802,0,0,0,0,0.0845639182103966,0,0,-0.0987290062053398,-0.107351716025385,0,0,0,0,-0.0232339605080376,0.063831497587727,0,0,0,0.0413391682142728,0,0,0,0,0.032809272211604,0,0
X000799.SZ,0,0,0,0,0.74034720328866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243440536931025,0,0,0,0,0,0.14654342038501,0.132298057190688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186782730190135,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225622016672806,0,0,0,0,0,0,0,0.185711314056482,0.0038723451419502,0,-0.124724456573882,0,0,0.00933325155106501,0.0883256296549053,0,0,0,0,0,0,-0.0908594698372883,0,0,0,0.119720480878625,0.00167000776724519,0,-0.0671452783856908,0,0,0,0.0394293677834114,0,0
X000157.SZ,0,0,0.0357408008894764,0,0,0.0343184555178832,0,0,0.0688406059848801,0,0,0.626081339977701,0,0,0,0.0181238741214078,0,0,0,0,0,0,-0.0350213635289544,0,0,0,0,0.011898898492683,0,0.0426963792981094,0,0,-0.0179148866524946,0,0.015010873293134,0,0,0,0,0,0,-0.0318164827968874,0.00187565654805016,0,0,0.043919569089893,0.0448105851494881,0,0,0,0,0,0.00142588717587027,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111412281783165,0,0,0,0,-0.172729402019297,0,0,0,0,0.135279633004201,0,0,0,0.161039698429585,0,0.357986070814129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407092959491859,0,0,0,0.361956371769847,0,0,0,0.0262495138717471,0,0
X002007.SZ,0,0,0,0,0,0.0721186811292416,0,0,0,0,0,0,0,0,0.16559920889554,0,0,0,0,0,0,0,0,0.0909558176798621,0,0,0.150034579698301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870078989672773,0,0,0,0,0,0,0,0.0697336725400516,0,0,0,0,0,0,0.00518279048319674,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069339123558157,0,0,0,0,0.297013309806663,0,0,0,0,0,0,0,0,0.172565037501143,0,0,0,0,0,0,0,0,0,0,0,0.521609229807461,0,0,0,0,0,0,0,0,-0.035758490421206,0,0,0.0531065282751352,0,0,0,0,0.0375963649541436,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10292881667163,0,0,0,0,0,0,0,0,0,0,0,0.00457183978182288,0,0,0,0.105928164124066,0,0,0,0,0,0.0155577744134237,0.0669052904876388,0,0,0,0,0.112291988576915,0,0,0,0,0,0,0,0,0,0.0105399879232092,0,0,-0.0904582865597379,0,0,0,0.0440976380003242,0,0
X601877.SH,0,0,0,0.128883122485866,0,-0.0460732969130395,0,0,-0.0251882731100283,0,0.172672364415549,0,0,0,0.0885595560706432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316571408510998,0,0,0.141607067066793,0,0,0,0.0104691939701449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692817422863684,0.0619620094290091,0,0,0,0,0,0.205406752681976,-0.0209171696767301,0,0,0,0,0.0997428460722101,0,0,0.0310391611282991,0,0.0122513812696314,0,-0.0095416814310044,0,0,0,0.0480144025257713,0,0.0825478763402881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600433608928861,0,0
X601799.SH,0,0,0,0,0,0,0,0,-0.0698497525327872,0,0,0,0,0,0,0,0,0,0.272548786756929,0,0,0,0,0,0,0,0.108060710767796,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0370839759553504,0,0,0,0,0,0,-0.000903031865243879,0,0,-0.131715807126217,-0.0472047823218687,0,0,0,-0.0548173721104453,0,0
X600584.SH,0,0,0,0,0,0,0,0.0612871705946239,0,0,0,0,0,0,0.092449924409338,0,0,0,0,0.171292309221705,0,0.0998628354116585,0,0,0,0,0,0,0,0,0,0,0,0,0.0252621519237572,0,0,0,0,0,0,0.018092784309285,0,0,0,0,0,0,0,0,0,-0.0934943684209765,0,0,0,0,0.0389078604056283,0,0
X300146.SZ,0,0,0,0,0,0.00962920507097013,0,0,0.0973845790793493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683731312813334,0,0,0.021788187510085,0,0,0,0,0,0,0,0,0,0,0,0,0.119618862936081,0,0,0,0,0,0,0.0337909491312273,0,0,0,0.0134113636385991,0,0
X600779.SH,0,0,0,0,0.215455027470262,0,0,0,0,0,0,-0.056220988510932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101305281428435,0.397371591224046,0,0,0.0532708892873092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110346448074955,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672613773443974,0.147427940021657,0,0,0,0,0,0,0,0,-0.00894414844764822,0,0,0.118731774781362,0,0,0.0502759227146231,0,0.0516570972890664,-0.0402871518887263,0,0.0513950082033022,0,0,0,0,0,0,0.100233536060564,0,0,0,0,0,0,0,0,0,0.0322064066992621,0,0,0,0,-0.0170849190645969,0,0
X000800.SZ,0,0,0,0.0138980901812339,0,0,0,0.0292103894528844,0,0.122182746719379,0,0,0,0.00677878107786917,0,0,0,0,0,0,0,0.0534619827550877,0.0369452002505695,0,0,0,0.0338775667065349,0,0,-0.0459376870938315,0,0,0,0,0.025999404437153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294921682620667,0,0,0,0,0.00761530400149255,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821053925014973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520017060679853,0.0215307288542524,0,0.0504205962055209,0,-0.0616560947551623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159241179787986,0,0,0,0.00876204191380385,0,0
X000066.SZ,0,0,0.0304680941342125,0,0,0,0,0,0,0,0,0,0,0.11012684358028,0,0,0,0,0.024897993375388,0,0,0,0,0,0,0,0.0105335602372128,0,0,0,0,0,0.058160465337867,0,0.0562016921967538,0.223145205150184,0,0,0,0,0,0,0,0,0.373399536534344,0,0,0.379094389180749,0,0,0,0,0,0,0,0,0.0137094773138304,0,0
X002074.SZ,0,0,0,0,0,0.242157733232665,0,0,0,0,0,0,0,0.17099331620635,0,0,0,0,0,0,0,0.0223581161467668,0,0,0,0,0,0.0943038960570831,0,0.111559735366583,0,0,0,0,0.00414644549160429,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282893764543065,0,0
X000977.SZ,0,0,0,0,0,0.218872327259881,0,0,0.064417378587812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561901463172492,0,0,0,0.0432161716584772,0,0,0,-0.0552628763392451,0,0,-0.027410680748403,0,0,0,0,-0.0741311188395886,0,0,0,0,0.142594799087763,0,0,0,0,0,-0.0136931806109682,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0.187794308255643,0,0.0154887367948332,0,0,0,0,0,0.0161855571700357,0,0,0,0,0,0,-0.0250192198022896,0,0,0.111979628689946,0,0,0.0529909208273387,0,0,0,0,0,0,0,0.0673567190237476,-0.00847762164542641,0,0,0,0,0,0,0,0,0,-0.0171718718597722,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,-0.0525330862628023,0,0,0,0,0,0,0,0,0,0,0,0,0.0426208498244434,0,0.00322222134964448,0,0,0,0.242653966143191,0,0,0.070141843653772,0,0,0,0,0,0,0,4.33680868994202e-19,0.120465577052088,0,0,0.0593676592313239,0.125503051116463,0,0,0,0,0,0.127955861339421,0.000693344014574751,0,0,0,0,-0.0354209739838044,-0.0262754687315456,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0373966677850762,0,0,0,0,0,0,0,-0.0357706225839158,0,0,0,0,0,-0.00837340180019406,0,0,0,-0.0154718420811065,0,0.0291509651896904,0,-0.0653988539555822,0,0,0,0,0,0.159358631771115,0,0,0,0,0,0,0,0,0,0,0.153513695551786,0,0,0,0,0,-0.0994554228167995,0,0,0,0.0221932272874995,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0339085865862392,0,0,0,-0.197968069945383,0,0,0,0,0,0.0450550137445856,0,0,0,0,0.0584022432871958,0,0,0,0,0,0,0,0.0124928304395163,0.141083378439213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16277107064916,0,0,0,-0.138692830190395,0,0
TED,0,0,0,0,0,0.272744003416571,0,0,0.0148701227518482,0,0.17239491126836,0,0,0.00468979989342063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188333742484165,0,0,-0.215861014147014,0,0,-0.178706775562054,0,0,0,0,0,0,0,0,0,0,0,0,0.409106445702138,0,0,0,0,0.215871907028868,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.092702653678908,0,0,0.0242893971279694,0.114541508700989,0,0,0,0.0364110409262395,0,0,-0.0201377508816695,0,0,0,0,-0.0228918989489892,0,0,0,0,-0.0182924313511308,0,0,-0.0259957869678281,0,0,0,0,0,0.0116745526059065,0,0,0,0,0,0,0,0,0,0,0.0170400098294385,0,0,0,0,0.0258831272348026,0,0
MKreturn,0,0,0.0929768565655461,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455810617976489,0,-0.0266175339290252,0.00107204837209182,-0.00652341592009087,0,0,0,0,0,0,-0.00214760777550137,0,0,0,0,-0.0517638067909028,0.0144043191865734,0,0,0,0,0,0.0607156297260695,0,0,-0.0431706824062204,0,0,0,0,0,0,0,0,0,-0.0157635930709227,0,0,0,0,-0.0107619984032796,0,0
MKvol,0,0,0.000444234019677683,0,0,0,0,0,0.00133929020634344,0,0,0,0,0,0,0,0,0,0,0,0,0.00325072395807212,0,0,0,-0.00119076173083326,0.0011075491011265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164597616029497,0.0218567435411813,0,0,0,0.00116709273271588,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613039004531534,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00532285041439541,0,0,0,0,0,0,0,0,0,0,0,0,0.0135580716630014,0,0,0,0,0,0,0,0,0,0,-0.000147108828152975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322213517210986,0.0643586279008873,0,0,0,-0.0190229304187134,0,0
