,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002236.SZ,X002475.SZ,X002456.SZ,X600118.SH,X600177.SH,X000338.SZ,X002292.SZ,X002085.SZ,X000157.SZ,X002180.SZ,X600372.SH,X000559.SZ,X002007.SZ,X300003.SZ,X600867.SH,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X600498.SH,X601877.SH,X600522.SH,X002426.SZ,X600089.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000869.SZ,X600487.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0727167798689257,0,0,0,0,0.0198893965244197,0,0,0,0,0,0,0,0.0160886685073567,0.375373106849966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102544674207126,0,0,0,0,0,0,0,0,0.128358660506725,-0.0598950124017915,0,0,0,-0.00327235511424372,0,0,0,0,0,0.0605293479499814,0,0,0,0,0,0,0
X600104.SH,0,0,0.0656244229682093,0,0,0,0,0,0.248981144084241,0,0.0857145632255747,0.191389904378943,0,0,0.0383647968474172,0,0,0,0,0,0,0,0,0.0910063838366094,0,0,0,0,0.0450133609158762,0,0,0,0,0,0,0,0,0,0.0600456353139653,0,0.0235066913341871,0,0,0,0,0,0,0,-0.0218058188678435,0,0,0,-0.0470002910233517,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349605584806612,0,0,0,0,0,0,0,0,0,0.0512307741630152,0,0,0,0,0,0,0.129749992333962,0,0,0,0,0,0,0,0,0,0.0303636195154852,0,0.351973265192429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.00507839922695225,0,0,0,0,0,0,0,-0.00354909491401214,0,0,0,-0.0845552902307563,0,0,0.0460559175326356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602589686004605,0.0535751120625609,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.03929023982126,0,-0.0900487250393896,0.0374177061788999,-0.00960036822212695,0,0,0,0,0
X000858.SZ,0,0,0.0411822327049542,0,0,0,0,0,0,0,0.0882466088931191,0.00200432364837983,0,0,0,0.433741083926331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121629881020563,0,0,0,0,0.1253146927625,0,0.0696191781527942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100693329664865,0,0,0,0,0,0.0132641660438095,0,0,0,0,0,0,0.0165394226762889,-0.0783741855885399,0,0,0,0,0,0.0487792996871471,0.142214662234204,0,0,0.087557693208536,0,0,0,0,0,0.0528656067897844,-0.0899640102951414,0,-0.0143250626885321,0,0,-0.0377577494251067,-0.0212768125674178,0,0,0,0,0,0
X002304.SZ,0.241716397315735,0,0,-0.0488030410759874,0,0,0,0,0,0,0,0,0,0,0,0.0967329490816545,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0480136511657872,0.0352388705151663,0,0,0,0,0,0,0,0,0,0,0.0743461241183158,0,0,0,0,0,0,0.247836710957857,0,0,0,0,0.0973163115086889,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0889260253505499,0,0.0131920056465371,0.118272725667638,0.144325811264609,0,0,0,0.0199154119269853,0,0,0,0,0,0,0,0,0.0387755368650991,0,0,0,0,0,0,0,0,0,0,-0.010052022084701,0,0,0,0,0,0,0,0,0,0,-0.0839710456145843,-0.0040460523444657,0,0,0,0,0,0
X000625.SZ,0,0.127204745967901,0,0,0,0,0,0,0,0,0,0.182685165359084,0,0.0263390932938944,0,0,0,0,0,0,0,0,0.0140794539451581,0.00402496721810737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00958613168819256,0.0415059708002902,0.100810256452961,0,0,0,0,0,0,0.0301419154871295,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198865725159611,0,0,0,0,0,0,0.100797189980382,0,0,0.0304670018647564,0,0.0666946535470263,0,0.00894626375696291,0,0,0,0,0,0,0.0300006156350369,0,0,0.163377687850881,0.0390500505023456,0.00543896737257067,0.144947961988262,0,0,0,0,0,0.112724497654515,0.0522035989511247,0,0,0,0.0116184141852953,0,0,0,0,0,0
X600690.SH,0,0.130972938403765,0,-0.0531356914590888,0.0640360765606533,0,0,0,0,0,0,0,0,0,0.0544457943603958,0.308139332886267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767990018268449,0,0,0,0.0560265490392367,0,0,0,0.0185781411664417,0.0814271316622911,0,0.0414160773384298,0,0,0,0,0,0.028892945082682,0,0,0.0304989908041909,0.0149529082721668,0,0,0,0,0,0
X600741.SH,0,0.427266133908798,0,0,0.0490571552375211,0,0,0,0.0337001535103224,0.16250606417144,0,0,0,0.0101900180285141,0,0.10126620815677,0,0,0,-0.0348515059065679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631915375855823,0,0,0,0.013795494586549,0,0,0,0,0,0,0.0353009525374586,0,0,0,0,0,0.0170587463993573,0.0390216422548556,0,0,0,0,0,0
X600703.SH,0,0,0,0.117362884540123,0,0,0,0,0,0,0,0,0,0,0,0.0577022072011397,0.320198876963256,0,0,0,0,0,0,0,0,0,-0.0797858533206328,0,0,0,0,0,0,0,0,-0.0214102892487627,0,0.0900052478807379,0,0,0,-0.0228486803824762,0,0,0,0.0541809408821201,0,0,0.0101663001073196,0,0,0,0.0438735424392538,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0972593114002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536084104507477,0,0,0,0,0.033974481159317,0,2.16840434497101e-19,0,0.151807437718351,0,0,0.133029139797217,0,0,0,0,0,0,0,0,0.0662427542137719,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.30516529857627,0,0,0,0,0,0,0,0.0119269390928074,0.0458874441732428,0,0,0,0,0,0,0,0,0.0997680983506314,0,0,0,0.264242049027201,0,0,0.0210316442701644,0.07674805144675,-0.14665269244145,0,0,0,0,0,0,0.220887789308128,0,0,0,0,0,0,0.0993967214077186,0,0,0,0,0
X000568.SZ,0.28093554728642,0,0,0.108982492724588,0.299113233705788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456879962267,0,0,0,0,0,0,0.110916346024185,0,0,0,0,0,-0.112423545489027,0,0.0265436146398828,0,0.103735666374862,0,0.0774826807930817,-0.0314962386976043,0,0,0,0,0,0.0233722823318402,0.030208585210859,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0648050312636396,0,0.00356939547249199,0,0,0,0,0,0.176487035338082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085087619889739,0.077791541037725,0.117150099915117,0,0,0,0,0,0,0,0,0,0,0,-0.0488535025968212,-0.0113850692201221,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628272044078245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341690441968423,0,0.00804835574891315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739624660719886,0,0.0422123703780903,0,0,0,0.0734671412881192,0,0,0,0,0,0
X600271.SH,0,0.0182314765373418,0,-0.0232608457972182,0,0,0,0,0,0,0,0,0,0,0.00264644481347188,0,0,0,0,0,0,0,0.15356866742488,0,0,0,-0.0970989864969111,0,0,0,0.219328982668826,-0.100946201929911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619526223875129,0.0613674103043578,0,0,0,0,0.0338796615306314,0.00905128127201328,0.00995210411297542,0,0,0,0,0
X002236.SZ,0,0,0.218845896095968,0,0,0,0,0,0,0,0.151442407032108,0,0,0,0,0,0,0,0,0,0,0.0713581059026532,0,0,0,0.0925967826810006,0,-0.0683223176144073,0.047086180818851,0,0,0.0178809690062628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2408201801999,0,0.0942258776277329,0,0,-0.0527223004014206,-0.00320053792725721,0.169247776841532,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.182372093558241,0,0.00657737389965731,0,0.230017854404513,0,0.0569566569358923,0,0,0,0,0.0542613494254886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534097712778369,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214179328480564,0,0.109630276948488,0,0,0.0632328381342383,0.22331621987971,0,0,0,0,0.00260544207199272,0.179186720597714,0,0,0,0,0,0,0,0,0,0,0.0859297961577688,0,0.0406018797128658,0,0.0891814775500171,0,0,0,0,0.247315145874389,0,0,0,0,-0.066212429156602,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0144219868110099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065624382104754,0.476800054263022,0,0.0318470911684119,0,0,0,0,0,0,0.163246664545692,0.0379664267462482,0,0,0,0,0,0,0.0164021683199822,0,0,0.0212434408682175,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.100830255439036,0,0,0,0.0485459486624614,0,0,0,0,0.157777461773266,0,0,0,0,0,0,0,0,0,0.120741956615899,0,0,0,0,0,0.0303835160996748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154254167344794,0,0,0,0,0,0,0.019763380468027,0,0,0,0.0364603662527568,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997048026600277,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0426325568891841,0,0,0,0,0,0,0,0,-0.091997597906323,0.115434450029224,0.0931866699460003,0,0,0,0,0,0,0,0,0,0,-0.0319837189744638,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168895215712943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029197778126086,0,0,0.16612844583204,0,0.112385431853193,0.168872373525882,0,0,0.00609151226701164,0,0,0,0,0,0.367884171045471,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123970981528279,0,0.206532483887244,0,0,0.0175446330125769,0,0,0,0,0,0,0.0288722323776656,0,0,0,0.0741615635862652,0,0,0,0,0.0484954867043005,0.122708368956143,0,0,0,0,-0.0141175277100862,0,0,0,0,0,0
X000157.SZ,0.206215551128812,-0.231828829411375,0,0.121317606979117,0,0,0,0,0,0,0,0,0.0412430516541474,0,0,0,0,0,0,-0.0443096875154986,0,0.0430873537034779,0,0,0.0350359414954654,0.0595829120557579,0,0,0,0,0,0,0,0,0,0,0,0,0.0226943642458942,0.0376678957175554,0,0,0,0,-0.082711004285416,-0.00038989274011317,0,0,0,0,0,0,-0.0438918520081341,0,-0.074170311041959,0,-0.0841476843447374,0,0
X002180.SZ,0,0,0.22783763166737,0,0,0.0112896258021815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.10973662414879,0,0,0,0,0,0.159115300164273,0,0,0.169149752048093,0,0,0,0,0,0.145891036132376,0,0.0946449294407039,-0.0787486397826458,0.0540260220245768,0,0.0910518411819817,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241906417575319,0.57389989100158,0,0.0701574038178254,0.0998443558290971,0,0,0,0,0.0214797350594506,0,0,0,0,0,0,0,0.00350962069807868,0,0,0.053812930621543,0,0,0,0,0,0,0,0.0924172005455984,0,-0.0664811101733359,0.0249985704283904,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394232890597193,0,0,0,0,0,0,0,0.0726683699284448,0,0,0.0184810663516445,0,0,0.123993428469259,0.238973359020675,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.117080787639375,0,0,0,0,0,0,0.0889338869084061,0,0,-0.0111781226469851,0,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.191019945629703,0,0,0,0,0,0,0,0,0,0,0,0.147336967744223,0,0,0,0,0.0337078593276391,0,0,0,0.716785408623891,0,0,0,0.102565510470184,0.0930672571609382,0,0,0,0,-0.197618859948494,0.0661159703239273,0,0,0.0967412289868094,0,0,0,0.139201986117784,0.105481381962758,0,0.0353209646454922,0,0,0,0,0,0.0446170332768538,0,0.0130257050986922,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0268357785343336,0,0,0,0,0,0.130378408192612,0.0750349201540573,0,0,0,0.0423159465433089,0,0,0,0,0,0,0,0.0492829716533601,0.121585287239418,0,0,0,0,0,-0.000911770248823414,0,0,0,0,0,0,0.0177461913521708,0,0,0,0,0,0
