,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X002241.SZ,X000625.SZ,X002456.SZ,X600487.SH,X002008.SZ,X300136.SZ,X601877.SH,X600066.SH,X000100.SZ,X600522.SH,X300124.SZ,X600809.SH,X002508.SZ,X600271.SH,X300003.SZ,X002294.SZ,X600089.SH,X600867.SH,X002085.SZ,X000981.SZ,X600498.SH,X000157.SZ,X600699.SH,X600177.SH,X000050.SZ,X002180.SZ,X000596.SZ,X600118.SH,X002049.SZ,X300142.SZ,X600566.SH,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.187055668430613,0,0,0.110303425514428,0,0,0.0653289816903841,0,0,0,0,0,0,0,0,0,0,0,0,0.117042238900075,0,0.00981595211878891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388269612386706,0,0,0,0,0,-0.0121109394624276,0,0,0,0,0,0,0.0176131081327584,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0575231977754656,0,0.292109305237472,0.093602993230458,0,0,0,0,0,0,0,0,0,0,0.0274976876421029,0.105468616414807,0,0,0,0,0,0,-0.0189196324344436,0,0,0,0,0,0,0,0,0,0.0381875996460794,0,0,0,0.0905161841331242,0,0,0,0,0,0.0128686998839775,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0233170964324206,0,0,0,0.0855729336922891,0,0,0,0,0,0.0347231621319489,0.173072730629034,0,0.113876170618329,0,0,0,0.154970771603177,0,0,0,0,0,0,0,0,0,0.0224218447198505,0,0,0,0,0,0,0,0,0,0,0,0.0103747167875022,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0855961475879982,0,0,0.313006588867236,0,0,0,0.0997519414488536,0,0,0,0.0161077290743616,0,0.087810727765819,0,0,0.0139743193945805,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002566955901566,0,0,0,0,0,0,0
X000858.SZ,0.0749762252953815,0,0,0.022930685963368,0,0,0,0.125375251371788,0,0,0,0.306064376422839,0,0,0,0,0,0,0,0,0,0,0,0.0105736383488487,0,0,0,0,0.263712251966726,0,0,0,0,0,0,0,0,0,0,0.0357521791037155,0,0.0190919821083447,0,0,0,0,0,0,0,0,0,0,-0.000734548533535166,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.360495458490533,0,0,0,0,0.149461390177706,0,0,0,0,0,0,0,-0.0219267938126404,0,0.0684137883600097,0,0,0,0,0,0,0,0,0,0,0.0442852853385349,0,0,0,0,0,0,0,0,0.102037674072844,0,0.0736876715515557,0,0,0,0,0,0.0274373180441686,0.0141385942219285,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.220378284932891,0,0,0,0,0.139269311533026,0,0,0,0.046795852782874,0,0,0,0,-0.199770262927768,0,0.122474017262017,0,0,0,0,0,0,0,0,0,0,0.0916359996078888,0,0,0,0,0.0513953470898949,0,0,0,0,0,0,0,-0.0682891929443367,0.0675023156013794,0,0,0,0,-0.0214437155691111,0.0158235375012417,0,0,0,0,0,0
X002304.SZ,0.18796692474025,0,0,0,0.240265045128733,0,0,0,0,0,0.128920777854711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307697442306943,0,0,0,0,0,0,-0.0396985389209082,0,0,0,0,0,0,0,0,0,0.0246642576163757,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.346137257873661,0,0,0,0,0,0,0,0,0,0,0.0601709663295524,0,0,0,0,0,0,0,0,0,0.119885347175792,0,0,0,0,0,0,0,0,0,0,0.134059249501029,0,0,0,0,0.056940440584399,0,0,0.119487117849802,0,0,0,0,0,0.0401895775788434,0,0,0,0,0,0,0
X600690.SH,0,0,0.203558278540498,0,0,0,0,0,0,0,0.0953881502955145,0,0,0,0.0211673917916389,0,0,0,0,0,0,0.0945251650911503,0,0,0,0,0.223886032851737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10218195902871,0,0,0,0,0,0.0837942001159881,-0.0377640112349298,0,0,0,0,0,0
