,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X002241.SZ,X000568.SZ,X000100.SZ,X600118.SH,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X002074.SZ,X600372.SH,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X300003.SZ,X000338.SZ,X002085.SZ,X300124.SZ,X002456.SZ,X002007.SZ,X002180.SZ,X000050.SZ,X002249.SZ,X002294.SZ,X600867.SH,X002426.SZ,X600089.SH,X000869.SZ,X002465.SZ,X002049.SZ,X002508.SZ,X600699.SH,X002179.SZ,X600498.SH,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.195006684334138,0.0453160317488669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608456202571745,0,0,0.0617632281772009,0,0.0351286945614045,0,0,0,0,0,0.0104471493817655,0,0,0.117374662475868,0.0653841036096992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651035925975426,0.0647194127138712,0,0,0,0,0,0
X600104.SH,0.016044448158834,0,0,0.00996562130277645,0,0,0,0,0,0.0484944000775116,0,0.0592154621237209,0.0503591153102496,0,0,0,0,0,0,0,0,0,-0.0286677199945852,0,0,0,-0.00917626045284287,0,0,0,0,0,0,0.00552772921489719,0.0361780028722933,0.0365776276467572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494343219940247,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425762970737495,0,0,0,0,0,0.0477258375067207,0,0.0366018759168091,0,0,0,0,0,0,0,0,0.0488337693517479,0.0507476692994838,0.0629375963891816,0,0,0.202084830333943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196950814104503,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.254644590493451,0,0,0,0,0.0532144322092854,0,0,0,0,0,0,0,0.0102874078203287,0.0415630632479412,0,0,0,0,0,0,0,0.0630676389197396,0,0,0,0,0,0,0.0488212759258909,0,0,0,0,0,0.0889782780725693,0,0,0,0,0,0,0,0.0346749572882853,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.555472098392162,0,0,0,0,0,0,0,0,0,0,0,0.138294179056448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602429442986805,0,0.0281516028839785,0,0,0,0,0,0,0,0,0,0.0343725877662236,0,0,0,0,0,0,0.0430469548865752,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0133312107258983,0,0,0,0.122067966631537,0,0,0,0,0,0,0,0,0.0270731821958131,0.0794902765823777,0,0,0,0,0,0,0,-0.0415595494479986,0.036581387462096,0,-0.040989388650919,-0.0196968303890251,0,0,0,0.00863598092407699,0,0,0,0,0.0206987628395455,0,0,0.0498126048448121,0,0,-0.00364906723362216,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00699290163490619,0,0,0,0,0,0,0,0,0.116478267833355,0,0.0544722957406804,0,0,0,-4.33680868994202e-19,0,0.169141442814846,0,0,0,0,0.0460885468676737,0,0,0.083030902344618,0.0238748502019009,0,0.00401976630527206,0,0,0,0,0,0,0.13893701018122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.129230531290263,0,0,0,0,0,0.0857507158352996,0,0,0,0,0,0,0.162746380680658,0,-0.0513159151467502,-0.0758570212320059,0,0.0281090819354036,0,0,0,0,0,-0.0429566668294992,0,0,0.0503209580644521,0,0,0,0,0,0,0,0.0828838710974163,0,0.0233229078885928,0,0,0.146208688841126,0,8.67361737988404e-19,0.00586651904293473,0,0,0,0,0,0
X000063.SZ,0,0,0,0.169979890504551,0.0167641724440258,0,0,0,0,0.110244082588036,0,0,0,0,0.040790690160929,0,0,0.0184636713296433,0,0,0,0,0,0,0.0680661684792725,0,0,0,0,0,0,0.0448728969155513,0.0645614579241322,0,0,0,0,0,0,0,0,0,0,0.0869298759604983,0,0.0364880059045682,0,0,0,0,-0.0412941009147121,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.153285702931847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689735036673414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200092966387947,0.0231220054438132,0,0.0837890202347184,0,0,0,0,0,0,0,0,0.0249584154173361,0.0814182559128693,0.0139288834641233,0,0,0,0,0,0,0,0,0,0,0
