,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X002475.SZ,X000559.SZ,X000050.SZ,X000550.SZ,X600118.SH,X600066.SH,X000568.SZ,X002294.SZ,X600271.SH,X600839.SH,X002456.SZ,X002129.SZ,X300003.SZ,X300124.SZ,X000623.SZ,X000400.SZ,X000869.SZ,X600867.SH,X002007.SZ,X000800.SZ,X002292.SZ,X002038.SZ,X600435.SH,X600177.SH,X002465.SZ,X002049.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.215218631015825,0,0,0,0,0,0,0,0,0,0.0129342674020523,0,0.203820498270326,0,0,0.0387276886744459,0,0.112845070190477,0.252421095597343,0,0.0337899998065743,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530027690697627,0,0,0,0,0,0,0.0529232904129742,0,0,0,-0.0282432425680796,0.122260629873458,0,0,0,-0.00688651196733214,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0969708481842483,0,0.0800096272149978,0,0,0.276425905926713,2.16840434497101e-19,0,0,0,0,0.0383509508044104,0,0,0.0264435690541367,0.00184637798865608,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0352399094976263,0,0,0,0,0,0,0,0,0,0,0.0402860576294309,0,0,0.0173919317010644,-0.0048996982040174,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.240835501067056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311657340504664,0,0,0,0.298816320113708,0,0,0.217078874115951,0,0.0842082310068254,0,0,0,0,0,0,0,0,0,0,0.0197702881537741,0,0,0,0.00288659035134763,0.0298877980456686,0,0,0,0,0,0
X000338.SZ,0,0,0,0.191720894466746,0,0,0,0,0,0,0.156627668068082,0,0,0,0,0,0,0,0,0.0370260281708362,0,0,0,-0.0324086700913523,0.00800949505075894,0.0173214873945572,0,0,0,0,0.0531604551047105,0,0,0,0,-0.0293475913405631,-0.12477593907716,0,0,0.0675042920246158,0,0,0,0,0,0,0,0,0,0.0815647920105584,0,0,0.00609757229628965,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637669306393066,0,0,0,0,0,0,0,0,0,0,0.0215074432595712,0,0.00261924256008254,0,0,0,0.205593540698426,0,0,-0.0200308859311927,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.173010249438741,0.0249950480209498,0,0,0,0,0,0,0,0,9.82663742796065e-05,0,0,0,0,0,0,0,0,0,0.158109306093804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344403374118804,0,0,0.0139551559096232,-0.0207815522961616,0,0,0,0,0,0
X600741.SH,0.169378772611788,0,0,0,0,0.11924647956927,0,0.0408805377337079,0,0,0,0.0585500367178682,0,0,0,0,0,0,0.193414033408336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11550355964969,0,0.0265934356909619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198807385781212,-0.00806742320304232,0,0,0,-0.0811779879168884,0,0
X600703.SH,0,0,0,0,0,0,0,0.0150344590156765,0,0,0,0,0.0658435913545035,0,0,0,0,0,0,0,0,0,0,0,0.0603411968229391,0.018604733997048,0,0,0,0,0,0,0.0199488037266258,0,0.0333911832299177,0.0552572250082419,0,0,0,0,0,0.0886172417521299,0,0,0,0,0,0.0856169448132983,0,0.109040522831364,0,0.00368138660938267,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.083302523417113,0,0,0,0,0,0,0,0,0,0,0,0.127848899875775,0,0,0,0,0.1160060082057,0,0,0,0,0,0,0,0,0,0,0,0,0.0349675903917049,0,0,0,0,0,0,0,0,0,0,-0.00899620593509186,0,0,0.0147370829466566,0.15671529727445,0,-0.000862814067298743,-0.00576854871006502,0,0,0,0,0,0
X000100.SZ,0,0,0.400720823530795,0,0,0,0.00869222667078438,0,0,0,0.0922058896353255,0,0.052367610394858,0,0,0,0,0,0,0,0,0.0666070273653432,0,0,0.081990156347057,0,0.0532436795535663,0,0,0,0,0.00336546326419207,0,0,0,0,0.11822913756,0,0,0,0,0,0.0672099858995761,0,0,0,0,0,0,0,0,0.00593341975932685,0,0,0,0,0,0,0
X601877.SH,0.0652558343375558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110114484056629,0,0,0,0,0,0,0,0.00388971634731206,0.00288115696184628,0.198620066140242,0,0,0,0,0,0,0,0,-0.0674043357170111,0.0712949127338657,0,0,0,0,0.0481865099533238,0,0,-0.00631481652493474,0.00519796937798377,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.240122982612529,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834846723422667,0,0,0,0,0,0.245948739457933,0,0.0498715631345264,0,0,0,0,0,0,0,0,0,0.00966590545461705,0,0,0.175645765236078,0,0,-0.013128645896448,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0.0101807589443923,0,0.0231039400966752,0,0,0,0.0263217539525979,0,0,0,0,0,0,0,0,0.0682660272681206,0,0.0435757468174781,0,0,0.10986225156364,0.0723249795015894,-0.00993949197590041,0,0,0,0,0,0,0,0,0,0,0.0199417211491825,0,0,0,0.0420553753236473,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0200987755961334,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0228272101543167,0,0.0355899954281667,0,0,0.12156114432497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528800792610825,0,0,0.0594012866906658,0,0,0,0,0.0145661514885036,0,0,0.0568807152490189,0,0,0,0,1.73472347597681e-18,0.111070890918964,0,0.00989842371536138,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834009975064349,0,0.000880174106846127,0,0,0,0,0,0,0.15736177273511,0,0,0,0,0,0,0,0,0.270616840992665,0,0,0,0,0,0,0,0,0,0.409395373148175,0,0,0,-0.00468861773733216,-0.00191864640605566,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.0793359439517252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336928283450924,0,0,0,0,0,0.260060823217244,0,0,0,0,0,0,0,0,0.00628525541612001,0,0,0,0,0,0.0228978237232693,0,0,0,0,0,-0.0439162692290472,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115388309650516,0,0,0,0,0,0,0,0,0,0,0.111081505284376,0,0,0,0,0,0.231972475990855,0.151136662302081,0,0,0,0,0.0180831017406257,0,0,-0.00723817256109667,0.0106507561542034,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.158807604169346,0,0,0,0,0,0,0,0,0.00450171446908383,0,0,0,0,0,0,0,0,0,0.150417263124918,0,0,0,0,0.100314618828961,0,0,0,0,0,0,0,0,0.0551417440724743,0,0.223155606685992,0,0.0545253667455229,0,0.0113348391500929,0,0,0,0,0,0,0
X600066.SH,0.320537649286966,0,0,0,0,0,0,0,0,0,0,0,0.0389646822483278,0.0194028356553163,0,0,0,0,0,0.241280872050636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00737713605124838,0,0,0,0,0,0,0,0,0,0,0,0,0.00973423373695171,0,0,-0.00768389336113422,0.00308101207890391,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.149718711527672,0.179915483092076,0,0,0,0.171615771755863,0,0,0,0,0,0,0,0.053395191210176,0,0,0,0,0,0,0.0461913077738999,0,0,0,0,0,0,0,0,0,-0.0798412653746762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183847779811299,0,0,0,0,0.0508457385365167,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.165149494200962,0,0,0,0,0,0,0,0,0,0,0,0,0.0358450033237104,0,0,0,0,0,0,0,0,0.0935871512733863,0,0,0,0,0,0,0,0,0.230552204587211,0,0,0,0,0,0.0283324530549688,0,0.010429415520558,-0.00204654977106923,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.116836671110223,0,0,0,0.0684834430374436,0,0,0,0,0,0,0,0,0.00136971400310829,0,0,0,0,0,0,0,0,0.0485398390177388,0.0448593251575778,0,0.0614349067599211,0,0.117651893673479,0,0,0,0,0,0,0,0,0.237605080081872,0.0586981896620207,0,0,0.00335514607910611,0,0,0,0,0,0
X600839.SH,0.255939842556864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146922744758491,0,0,0,0,0.067566044591863,0,0,0,0,0,-0.129454829343993,0,0,0,0,0,0.0271264964242252,0,0,0,0,0,0,0,0.0863582071053213,0,0,0,0.0882081316866366,0,0,0,0,0,0.0405848242455225,0,0.0548574603410386,-0.129634467899737,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0213435926442485,0,0,0,0.026659093196961,0,0,0,0,0.180769089384042,0,0,0,0,0,0,0,0,0,0.204264719262053,0,0,0,0,0,0,0,0.0218707782138308,0.00227225037154912,0,0,0,0,0,0,0.11028899747268,0.0179706574513168,0.0550553882440546,0,-0.0131636722790744,0.0306645001093293,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0294275267941401,0,0,0,0,0,0.0144488957479275,0,0,0.133569170634527,0,0,0,0.0623546320986862,0,0,0,0,0,0,0,0,0,0.0683937343458165,0.092025065659646,0,0,0,0,0.0392637087961965,0,0,0,0,0,0.157976034826895,0,0,0,-0.00846610358504978,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0117283174495962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264445769679568,0,0.0148081976896168,0,0.0873928091233879,0.0816011088772546,0,0,0,0.185268121403721,0,0,0,0,0,0.188415322186915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500201249729814,-0.0773161956470277,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0737010517528909,0,0,0,0,0,0,0,0,0.180544422688225,0,0,0,0,0.0161344668408775,0,0,0,0,0,0,0,0.178554381820602,0,0,0,0,0,0,0,0,0.134999791286669,0,0,0,0,0.230648494123171,0,0,-0.00243463515917119,0.0290294852867996,0,0,0,0.0504861732534857,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0401341990991889,0,0,0,0,0.0653757074832641,0,0,0,0,0.00783952267774313,0,0,0,0,0,0,0,0,0,0,0,0,0.0358948946492084,0.0581148122304301,0,0,0,0,0,0,0.180222696182252,0,0,0,0,0,0,0,0,0.00797093771449305,0,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0.0519979529900376,0,0,0.113440361390898,0,0,0.0823171235060231,0,0,0,0.10397397971869,0,0,0,0,0.0419559487525294,0,0,0,0,0,0,0,0,0,0,0,0,0.0391417732824074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106024979139701,0,0,0.00336984424086559,0,0,0,0,0,0,0
X000869.SZ,0.0712750068384793,0,0.0721392238897566,0,0,0.0682739180563396,0.176564156163809,0,0,0,0,0,0.0498301311133501,0,0,0,0,0,0,0.093752084213612,0,0.0561060574331231,0,0.0235936228960592,0,0.10255310941396,0,0,0,0,0,0,0.0024770469612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568518867093241,0,0,0.157154776969444,0.0322683618149074,0,0,0,0,0,0.0533334245870643,0,0,0,0.0285504624879904,0,0,0,0,0,0,0,0,0,0.0285956597897094,0,0,0,0,0,0.0120432420809037,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.307679542674834,0,0,0.0566407435135499,0,0,0,0,0.219301749595669,0,0.24726489381655,0,0,0,0,0.0432987745195554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01558594513112,0,0,0.0348911427077831,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0204957117058489,0,0.0315352133190961,0,0.113381836327661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360522619271905,0.0732295744407426,0,0,0,0,0,-0.0758951824610105,0,0,0,0,0.078571125176416,0,0,0,0.00660471794216808,0,0,0,0,0,0.219810098052723,0.0340817817771244,0,0,0.00158650489234568,-0.01791600253982,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00946322593331078,0,0,0,0,0,0,0.0308463843844381,0,0.0934674336707287,0,0,0,0,0,0,0,0,0,0,0.100966535720266,0.112252259125065,0,0,0.040551583645301,0,0,0,0,0,0,0,0,0.132373912261147,0,0,0.301501028687794,0,0,0.0239537130519769,-0.0908687200793113,0,0,0,0,0,0
X002038.SZ,0.146159015021701,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.00423068465500658,0.0752048273223821,0.0119471527862519,0,0,0,0.0350675222119161,-0.049235107429193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138484688831461,0,0.0666528577797413,0,0,0,0,0,0,0,0,0,0.0137395972413239,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.254938643809912,0,0,0,0,0,0,0,0,0,0,0,0,0.022246796760166,0,0.0900341393162489,0,0,0,0,0,0,0,0.495739472687613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10712581594674,0,0,0,-0.039169016798859,0,0
X600177.SH,0,0,0,0.0381309419344608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132212365188823,0,0.302834912006271,0,0.052046047976267,0,0,0,0,0.0495051540224847,0,0,0,0,-0.0136587459315484,0,0,0,0,0,0,0,0.00997953401397291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753816002071866,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0921625238921072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572862623060876,0,0,0,0,0,0,0.175493973897137,0,0.25264669879716,0.193681597484734,0,0,0,0,0,0.0724224038239305,0.0927317276967548,0,0,0,0,0,0,0,0,0,0,0.0352009717220949,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.142744664938552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690677184217047,0,0,0,0.283598334210231,0,0,0,0,0.162953006821662,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0287388018343677,0,0.0293918844755577,0.0154903673873343,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395195821250703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263359923753382,0.189635872034874,0.0797756245232685,0,0,0,0,0,0.264480927363467,0,-0.0363300069916025,0,0,0,0,0,0,0,0,0,0,-0.0229046623976969,0,0,0,-0.0773676729967278,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0613698259809018,0,0,0,0,0.0305559036676097,0,0,0,0,0,0,0,0,0.0815341457647359,0,0,-0.0219467385512553,0,0,0,0,0,-0.0344800417272246,0,0,-0.00966870882283464,0,0,0,0,0,0,0,-0.0066853722607923,0,0,0,0.0298821063506396,0,0,0,0,0,0.0182317137819582,-0.0449644551600703,0,0,0,0,0,0
Slope,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118795125606839,0,0,0,0,0,0.366931941437938,0,0,0,0,0,0,-0.0720444283192569,-0.291119307031056,0,0,0,0,0,0,0,0,0,0,0,1.30132280872589,0.271331970462653,0,0,-3.82683656329597,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.39303066469251,0.198303678890071,0,0,0,0,0,0,-0.477902874605435,0,-0.155154715495051,0,0,0,0.11768406533721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622598059314033,0,0,0,0,0,0,0,0,0,0,0,0.592948920731954,0,0,0,0,0.80507829486504,0,0
RealEstate_excess,0,0,0,-0.0287596880433722,0,0,0.00429451638050995,0,-0.170740172456368,0,0,0,0,0,0,0,-0.0607287328543414,0,0,0,0,0,0,0.0183242785903899,0,0,0,0,0,0,0,0,-0.0508954818587764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112131108979458,0,0.054914662902258,-0.0744564126784705,0,0.152059148360627,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0547158607781355,0,0,0,0,0,-0.00858177629882699,0,0,0,0,0,0,-0.00254572797621421,0,0,0,0,0,0,0,0,0,-0.0161200894997403,0,0,-0.072946117712291,0,0,0.0100490763237121,0,0,0,0,0,0,0,0,0,0,0,-0.0382120625762881,0,0,0.00985838523125232,0.172333398796462,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530271872208261,0,0,-0.00054428693520887,0.00069960602200855,0,0,0,0,0,0,0,0,0,0,0.000802050195631457,0,0,0,-0.00109060596556241,-0.000770966144961653,0,0,0,0.00241451210820814,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641074751949336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926778829283334,-0.0287878593326496,0,0,-0.00519546210083805,0,0,-0.018267108417178,0,0,-0.100993064696247,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00129167990722513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413785194248662,0,0,0,0,0,0,0,0,0.0013970229326767,0,0,0,0,0,0,0,0,0,0,0,0,0.00370995428062612,0,0,-0.00824293892802256,0,0,-0.00360214261684577,-0.00514474105825376,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156149540296201,0,0,0,0,-0.160657950434727,0,0
