,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X600584.SH,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002463.SZ,X002028.SZ,X300142.SZ,X600183.SH,X002180.SZ,X600460.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138604224275584,0.0447825976840929,0,0,0,0,0,0,0.0486272234632319,0.00507232230546509,0,0,0,0,0.182255206865646,0,0,0.041666720945421,0,0,0,0,-8.67361737988404e-19,0.0627641465629932,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0203288971004891,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0703585707729655,0,0,0,0,0,0,0,0,0,0.120731339016084,0,0.14201125784594,0,0,0,-0.0701570617563862,0.00726877210586359,0,0,0,0,0.14565026587485,0.122037319147077,0,0,0,0,0,-0.102755947308611,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143091652489479,0,-0.0214104026176742,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.212489073962461,0,0,0,0.0482598992128142,0,0.0266413165927579,-0.0515181238769438,0,0,0,0,0,-0.176584383664651,0,0,0,0,0.110701385226344,0,-0.0359361943713327,-0.0134008606195116,0,0,0,0,0.0388803127013253,0,0,0,0,0,0.0683878270984044,0,-0.0380385276478827,0,-0.0753001492927441,0,0,0,0.0179428645964872,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976959570637495,0,0,0,0,0,0,0.0171138272313421,0,0,0,0,0.114517555283908,0,0,0,0,0,0,0,0,0,0.263225080384803,0,0,0,0,0,0.0935368890781732,0,0,-0.0653965980015882,0,0,0,0,0,0
X000596.SZ,0,0,0.402371444441779,0,0,0.0479811958877898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597148657556901,0,0,0,0,0,0,0,0,-0.00303680377187662,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00876606441438775,0,0,0,0,0,0,0.0350998433813785,0,0,0,0.0620809662845322,0,0,0,0,0,0.0404061436780219,0.14716490639479,0,0,0,0,0,0,0.0305424587757815,0,0,0,0,0,0,0.0283534336115434,0,0,0,0.0262589373931067,0,0,0.20596120479483,0,0,0,0,-0.0156515180344506,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0852703451545201,0,0,0,0,0,0,0.10958892577893,0,0,0,0,0,0,0,0.288088445842007,0,0,0,0.075503613110827,0,0,0,-0.0220057156399774,0,0,0,0.0591382045702185,0,0,0,0,0,0,0,-0.0929250887856032,0,-0.0156970406998384,0,0,0,-0.0329707870905292,0,0,0,0,0,0,0
X000625.SZ,0,0.00517383504460227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450047487412268,0,0,0,0,0.335477148487784,0,0,0,0.00501438183863563,0,0.165429477445766,0,0,0,0,0.178236422428559,0.0566697431510749,0,0,0,-0.0399646629062509,0,-0.183308415945392,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.111382861259317,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0814942847449856,0,0.213842670568169,0,0,0.337665806264456,0,0,0,0,0,0.288870852958102,-0.0601578989078168,0.196262698765064,0.00846250976004139,0,0,0,0,0,-0.13284437302621,0,0,0,0,0,0.156980560902069,-0.204288680672808,0,0.501997117604492,0,0,0,-0.0270370001813946,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.00660669409643504,0.0809147186752083,0.206936582964301,0,0,0.0538432385317936,0,0,0,0,0.337979272729881,0,0,0,0,0,0,0,0,0,0,0,0.0167750364157758,0,0,0,-0.0837855094661253,0.068519871568783,0,0,0,0,0,0,0,0.0479383246778235,0,0,0,0,0,0,0,0,-0.0532920743101246,-0.0101850783208593,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0622790673493428,0.0289497291643053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933728143451733,0.0598203335120248,0,0,0,0,0,0,0,0.064400483832751,0,0,0,0,0,0,0,0.562918331955844,0,0,0,0,0,0,0.0352353739974684,0,0,0,0.0429516376195249,-0.00913831819714709,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349778701906149,0,0,0,0.0965932384684814,0,0,0,0,0,0,0,0,0.0731777094563203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117491115972916,0,0,0,-0.0673130110328703,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824328393541629,0,0,0,-0.0604001096381247,0,0,0,0,0,0,0,0,0,0,0,-0.0864138631107525,0,0,0,0,0.311442541171399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189328972352039,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058828081540636,0,0.0453575762865173,0,0,0,0,0,0,0,0.102138629118311,0,0,0,0.0502499678445489,0.00426842463811225,0,0,0,0.0520905571375094,0,0,0,0,0,0.131902656734518,0,0,0,0,0,0,0,0.0236227049538206,-0.074323845584756,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846030106364023,0,0.00605109881065032,0.051532395381238,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00223596303032812,0.393105064642654,0,0,0.0649948675300508,0,0,0,0,0,0,0,0,0.0692045855834626,0,0.0390136051820405,0,0,0,0.00761756109555031,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.052020075689064,0,0,0,0,0,0,0,0,0,0,0.0843186886935325,0,0,0,0,0,0,0,0,0.1296613562283,0,0,0,0,0,0,0,0,0.0400822240790645,0,0,0,0,0,0,0,0.13752289311582,0,0.185537990935849,0,0.102846805473837,0,0,0,0,0,-0.0410142738935426,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.175365339281515,0,0.0142174729936517,-0.0984372426951644,0,0,0.182156454121864,0,0,0,0.209425697220364,0,0,0,0,0,0,0,0,0,0,0,0.0139794578398021,0,0,0,0,-0.0768092527192566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415213616086027,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740344230678491,0,0.0880433726095705,0,0,0.0305137078739613,0.0253655596698903,0,0,0,0.0903999687075141,0,0,0,0,0,0,0,0,0.144058528940312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390572609149354,0,0,0.00705576602991647,0,0,0,0,0,0
X002236.SZ,0,0,0,0.713331548422931,0,0,0,0.131434364393844,0,0,0,0,0,0.11869329328496,0,0,0,0,-0.335929243613468,0,0,0.132314000513628,0,0,0.0149231099557206,0,0,0,0,0,0,0,0,0.232854661499175,0,0,0,0,0.171956098705558,0.017618139467687,0,0,0,0.0177471456053901,0,-0.09300095687777,0,0,0,0,0.0481436484626539,0,-0.00681813162125373,-0.382206763975658,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0702414403217634,0.0178413568014732,0,0,0.00194543646739682,0,0,0,0,0,0.282284779881031,0,0,0.19648881001333,0,0,0,0,0,0,0,0,-0.029168099406996,0,0,-0.016065191969593,0,0,0,0,0,0,0,0,0,0.0434503512814997,0,0,0,-0.0658478209901799,0.0739068545076733,0,0,0,-0.0147515826062087,-0.0304190701882729,0,0,0,0,0,0,0
X600741.SH,0,0,0.0479680137548017,0,0,0.0499349957780553,0,0,0,0,0,0.0487319151615978,0,0,0,0,0,0.266637131285483,0.0450532368810341,0,0,0,0,0,0,0,0,0,0.0947931149552361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444049612772248,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.13807125016259,0,0,0,0,0,0,0,0.0547561532062552,0,0,0,-0.0263778504852041,0,0,0,0,0,0.0534447863267322,0,0,0,0,0,0,0,0,0,-0.0415241189930814,0,0,0,0.270668527182561,0,0,0,0,0,0,0,0.284567673192518,0,0,0,0,0,0,0.000735984678440172,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072066463748633,0,0,0,0,0,0,0,0.0147641534188574,0,0,0,0,0.0393905476140868,0,0,0,0,0,0,0,0,0,0.148775205043973,0,0.0199092033558636,0.0731733812432828,0,0.152150504050508,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594446243318339,0,0,0,0,0.126257940412001,0,0,0,0.0129833361647493,0,0,0,0.277046676862413,3.46944695195361e-18,0,0,0,0,0,0.599041812168748,-0.323900267063274,0,0,0,0,0,0,0.0708607903566246,-0.0836698124849127,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904045110650036,0,0,0.0205424698360898,0,0,0,0,0,0,0,0.0500179575179489,0,0,0,0,0.0537583556002,0,0,0,0,0,0,0,0,0.00804114243566435,0.0153870465652325,0,0,0,-4.33680868994202e-19,0.443784604364224,0,0,0,0.0365170679989972,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514388411418749,0,0,0.154388063341495,0,0,0.0939267187918596,0.136019440958248,0,0,0.0209110418451249,0,0,0,0,0,0,0,0,0.0114633206457108,0,0,0,0,0,0,0,0,0,0,0,0.0721470392686834,0.110832763416001,0,0,0,0,0,0.00475226887062878,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910913123624764,0,0,0,0,0.00994935011083911,0,0,0,0,0,0,0,0,0,0.0791618632596051,0,0,0,0,0,0,0,0,-0.0701867003490168,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.58064564863793,0.0215557082911937,0,0,0,0,0,0,0,0.135897574102564,0,0,0,0,0,0,0,0,0,0,0.105169937718714,0,0,0,0,0.033947055529173,0,0.23325737746507,0,0,0,0,0,0,0,0,0,0,0,-0.0287717050351442,0,0.0314728774836247,0,0,0,0,0,-0.0147297149890298,0,0,0,0,0,0,0
X000733.SZ,-0.0192866261694039,0,0,0,0,-0.0574313340972024,0,0.0372479736515889,0,0,0,0,0,0,0,0,0,0,0.140283338132943,0,0,0,0.608554493589291,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0814055132592279,0,0,0,0,0,-0.0234121699960919,0,-0.12394434056948,0,0,0,0,0.107613654224989,0.0517695091331791,0,0.0262891438296847,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0637234681658501,0,0,0,0,0,0,0,0,0.0678057618919966,0,0,0.255219582480341,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.280476441805626,0,0,0,0,0,0,-0.0304781638087218,0,0,0.33661631963372,0,0,0,0,0,0,0,0.254445647383169,-0.13424816528314,0,0.0183513719168355,0,0,0.132160183533611,0.0388480708506418,-0.0422149763700468,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0121065440335304,0,0,0.0267578092935264,0.0130651117244904,0,0,0,0,0,0.010617878935457,0,0,0.388096621511173,0.165733921206561,0,0,0,0,0,0,0,0,0,0,0,0,0.117127110999097,0,0,0,0,0,0,0,0,0,0.014868977012319,0,0,0,0.0380238960632395,0,0,0,-0.00513190857777834,0,0,0,0,0,0
X000800.SZ,0,0,-0.0244335413776733,0,0,0,0,0,0,0,0.0546250331739392,0,0,0,0,0,0,0.130530518683719,0,0.141763197823363,0,0,0,0,0,0.0744337894217231,0,0,0,0.127697760490708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331250178304427,0,0,0,-0.00263888304795702,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104654869253245,0,0,0.0514966378278345,0,0,0,0.119033397686749,0.0434994745714657,0,0,-0.0860656869994247,0,0,0,0,0,0,-0.0480065847016769,0,0,0.265918773797258,0,-0.204184559158745,0,0,0,0,0,0,-0.0143261959414513,0,0.162895671224057,0.0703844414566127,0,0.0047217128382715,0,0,0.0271904542087079,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.0119419150934121,0,0,0,0,0,0.382063286419538,0,0,0,0,0,0,0,0,0,0.0838740710685268,0,0,0,0,0.179892331744948,0,0,0,0.176454894145888,0.204834741488168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248526489851368,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.186257693105375,-0.115454374437954,0,0,0,0,0,0,0,-0.0583858884653246,-0.0157143317922879,0,0,0,0.221156667831639,0,-0.0449439677855082,0.0398292061005982,-0.0878623694155107,0,0,0,0,0,0,0,0,0,0,0,-0.0975975145610658,0,0,0,0,0,0,0,0,0,0.0221228276551377,0,0,0,0,0.00196420762565806,0,0,0,0,0,0
X300142.SZ,0,0.246634737339502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392964529326511,0,0,0.216897739862935,0,0,0.0136521356601538,0,0,0,0,-0.054631684461287,0,0,0.0326663628842261,0,0,0,0,0,0.110018549557445,0,0,-0.0118047774475923,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276332268783212,0,0,0,0,0,0,0,-0.0093832557535566,0,0,0,0.0672660855411074,0.00108168849438157,0,0,0,0.112924297260309,0,0,0,0,0,0,0,0,0,0.168483151627181,0,0,0,0.0877256265844309,0,0,0,-0.0312557409668363,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0795565228267628,0,0,0,0,0,0,0,0,0,-0.0112359016079304,0,0,0.153532079116484,0.191618706253002,0,0.403101042358201,0,0,0,0,0,0,0,-0.00438758437651817,0.00981537608212189,-0.256876472811925,0,0,0.0440687591973281,0,0,0,-0.236668748175123,0,0,0,0,0,0,-0.108391277187196,0.0793970384247669,0,0,0,0,0,-0.0333756054945987,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843148504599648,0.135786849576764,0,0,0.0191191872688216,0,0,0.145970495764121,0,0,0,0,0,0,0,0.113488111848361,0,0.31926870696714,0,0,0,0,0.00664056404769198,0,0,0,0,0,0.10267570436674,0.0438799550404274,0,0,0,0,-0.0399900845656366,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0.121242132116683,0,0,0,0,0.157888856623735,0,0.0764411129513946,0,0,0,0.0119128876285211,0.0131281463386585,0.0914607875212258,0,0.0241295231389253,0,0,0,0,-0.0512696755888888,0,0,0,-0.0483199316642811,0,0,0,0.0249585306380054,-0.0586353703847538,0,0,0,0,0,0,0.0397930815946189,0,0,0.0581477138014495,0,0,0,0.0053780657499691,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0649252308597032,0,0,0,-0.22104184427582,0,0,0,0,-0.226854560445476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00918970833067953,0,0,0,0,0,-0.0212945515696356,0.0424468641266834,0,0,0,0,0,0,0,0,0,-0.070631510718662,0,0,-0.044301757879399,0,0.0211909519230495,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167478619013548,0,0,0.173258653200974,0,0,0,0,0,0,-0.122157382479353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223999104641589,0,0,0,0,0,0,0,0,1.16041468864338,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.342598540980636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318552295745525,-0.173087381923118,0,0,0,-0.0399542142104049,-0.0879202156480056,0,0,0,0,0,0,0,0,0,0,-0.109877729793,0.803777868693098,0,-0.153474198331452,0,0,0,0,0
RealEstate_excess,0,-0.0713505593628267,0,0,0,0,0,0,0,0,0.1008993044919,0,0,0,0,0,0,0,-0.088335225826639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432814002044802,-0.0937985773982074,0.174572613035855,0.19701277019375,0,0.0704353737200921,0,0,0,0,-0.0121857531082296,0,0,0,0.0619186139036393,0,0,0.195424903747149,0,0.0497949874284004,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0314316744848825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130270134801607,0,0,-0.0218686779744145,0,0,-0.0795723499202054,0,0,0,0,-0.0442355919110507,-0.0457878851859698,0,0,0,0,0,0,0.0239397098208884,0,0,-0.00705044525307632,0,0,0,0,0,-0.233744485068855,0,0,0.000448213763455779,0.0213540720626756,0,0,0,0,0
MKvol,0,0,0,0,0.000490077827875416,0.00200836683401289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173603241875152,0,-0.00116618091277921,0.000480927345515388,0,0,0,0,0,0,0,0.00149499564935057,0,0,0,0,-0.000777531929857066,0,0,0,0.000445555189824563,0,0,0,0,0,0,-0.00220669187520645,0,-0.00108527361750647,-0.00114299083024859,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00752495673512304,-0.00772403034970733,-0.00529122507625606,0,0,0,0,0,0,0,0,0,-0.00554591248914302,0,0,0,0,0,0,-0.000192475736691495,0,0,0,-0.000668368039811061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460060438668538,0,0,0,0,0,0,0,-0.00864011899433492,0.00699638951585017,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00509103834693541,0,0,0,0,0,0,0,0,0,0,-0.0182025729426032,0,0,0,0,-0.00540970576098906,0,0,-0.00369365991275222,0,0,0,-0.00529639161501986,0,0,0,0,0,0,0,0.0164502770799844,0,0,0,0,0,0,0,0,0,-0.00650819553056962,0,0,0,0,0,-0.016992116372453,0,0,-0.0306126234000084,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00207482729231876,0,0,0,0,0,0,0,0,0,0,-0.00838108296048647,0,0,0,0,0,0,0,0,0,0,0,-0.00527670501593384,-0.01063573826962,0,0.00415032549896825,0,0,0,-0.00807425151171407,0.00357827412309871,0,0,0,0,0,0.00175644087118767,0,0,0,0,0,0,0,0,0,-0.0069595964037919,0,0,-0.0115641472976879,0,0,0,0,0,0
