,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X000725.SZ,X000063.SZ,X600809.SH,X000661.SZ,X003816.SZ,X600690.SH,X002241.SZ,X600703.SH,X000596.SZ,X000338.SZ,X002007.SZ,X000100.SZ,X300124.SZ,X300142.SZ,X300014.SZ,X002371.SZ,X600741.SH,X002049.SZ,X000800.SZ,X300003.SZ,X002414.SZ,X002129.SZ,X002236.SZ,X000157.SZ,X601877.SH,X000625.SZ,X600584.SH,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002294.SZ,X002185.SZ,X300146.SZ,X000050.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0552922404925598,0,0,0,0,0,0.239352953953944,0.0246545079876373,0,0,0,0,0,0,0,0.0117192507632527,0,0.0461115950303512,0,0,0,0,0,0,0,0,0.0615410430359177,0,0,0,0,0,0,0,0,0.000781663086829834,0,0,0,0,0,0,0,0,0.105805140178788,0,0,0,0,0,0,0.0008781233588868,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0710512399927544,0,0,0,0,0.0926755997565458,0,0,0,0.370963533927639,0,0,0,0,0,0.127911454423453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447348314026238,0,0,0,0,0,0,0.065982040899352,0,0.0416208345070426,0,0,0,0,0.00466554330181625,0.00309339934138561,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.022088266863607,0.133565700397841,0,0,0,0,0,0,0,0.0270735562375916,0.0138615349809562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783294735570727,0,0,0,0,0,0,0,0,0.15152206129811,0,0,0,0,0,-0.00464562098876786,0.00334091317269319,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343553636409209,0,0,0,0.059452105420266,0.0641218894767055,0,0,0,0,0,0,0,0,0,0.0138785533148678,0,0,0,0,0.00448423223187346,0,0,0,0,0,0,0.010329674158964,0,0.125894898470047,0.111775555005557,0,0,0,0,0.0285334215439625,-0.0120952895767873,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522806804478549,0.0112670842725618,0,0,0,0,0.00313161140869042,0,0,0.0142103129131777,0,0,0.117695412577407,0,0,0,0,0.184943219053161,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.109637151627411,0,0,0,0,-0.00439965529906613,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0363138437163249,0,0,0.112488795721051,0,0,0,0,0,0,0,0.0960693136169179,0,0,0,0,0,0.106058528378313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030811556866179,0,0,0,0,0.0994176224634715,0,0,0,0,5.42101086242752e-20,0,-0.030271469056184,-0.0086521820233616,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120750358865267,0,0.018937088042646,0,0.0411133469377372,0,0.211483474254216,0,0,0,0,0,0,0,0,0.0309133327563278,0,0,0,0.0349976247804491,0,0,0.0829263800237624,0,0,0.095457481711009,0,0,0,0,0,0.0729416907175346,0,0.0412307344668495,0,0,0,0,-0.0232593775752898,0,0,0,0,0,0,0
X000568.SZ,0,0.451718506402692,0,0,0,0,0,0,0.16893240442087,0,0,0,0.0797504179602635,0,0,0,0,0,0.0308601166754678,0,0.0183281333561561,0,0,0.0377189363961733,0,0,0,0,0,0,0,0,0,0,0,0,0.0624646084981879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100909507918937,0,0,0,0,0,0
X002304.SZ,0,0.233930829258199,0,0,0,0,0,0.292801680780572,0,0,0,0,0,0,0,0,0,0,0.00819617918191016,0,0,0,0,0,0,0.00335992132710616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063713997559401,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.121114654267264,0,0,0,0,0,0,0,0,0,0,0.423167634918004,0,0,0,0,0,0,0,0.010128690459772,0,0,-0.0143162681773618,0,0,0.248197573391094,0,0,0,0.0140982273137808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207081939025808,0.0154003444701791,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.047428854473829,0,0,0,0,0,0,0,0,0,0,0,0,0.332112841473262,0,0,0,0.037905976897653,0,0,0,0,0,0.0330800038961706,0,0,0,0,0,0,0.151253877446346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336934558156455,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211032790456199,0,0.159733594989306,0,0,0,0.0326805506930862,0,-0.0315290673984357,0,0,0.027318495806184,0.0329343245047409,0,0,0,0,0,0,0,0,0,0,0.193081738318528,0,0.0430240022816453,0,0,0,0,0,0,0,0,0,0,-0.0261487955040544,0,0,0,0,0,0,0
X600809.SH,0,0.483864492609599,0,0,0,0,0,0.0983694480169637,0,0,0,0,0,0,0,0,0,0,0.0353713360327121,0,0.162157712803925,0,0,0,0,0,0,-0.00465594930740778,-0.0117931644280821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542298271066831,-0.0029706533112278,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.119189085519344,0,0,0,0.282278178809651,-0.0382582896401031,0,0,0,0,0,0,0,0.159084604299228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621552048922239,-0.0605540102383564,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661005841940653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304399727238648,0,0,0,0,0.122747809252732,0,0,0.0787656937362763,0,0,0,0,0,0,0,-0.00732284938500129,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0209269793837548,0,0,0.0418860407788209,0,0,0,0,0,0.0325548271854443,0,0.137584027520598,0,0,0,0,0,0.0268120790781952,0,0,0.00884183113669826,0,0,0,0.0510012055665501,0.0748293914561804,0,0,0,0,0,0.206255612253081,0,0,0,0,0.0844052529464311,0,0,0,0,0,0,0,-0.0115410838538293,0.00469209093348768,0,0,0,0,0,0
X002241.SZ,0,0,0,0.475311673381609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134114157972765,0.0098006511698978,0.119100652496689,0,0.0196544063533307,0,0,0,0,0,0,0,0,0.015856201517123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0836872248442003,0,0,0,0,0,0,0,0.0605464959221027,0,0,0,0,0.00814382213413135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27282749735048,0,0.290521175750859,0,0,0,0,0,0.0223462999195558,0,0,0,0,0,0,0,0.00306124611118912,0,0,0,0,0,0
X000596.SZ,0,0.493982342240916,0,0,0,0,0,0,0,0,0,0,0.208341873360933,0,0,0.038293740851059,0,0,0,0,0.0202728485164448,0,0.164215471434025,0.0880070461856505,0,0,0,0,-0.158287829554836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594590887607029,0,0,-0.0284855013496048,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.181604663392263,0,0,0,0,0,0,0.0753965180997921,0,0,0,0,1.73472347597681e-18,0.075869128019781,0,0,0,0,0.00850335775040952,0,0,0,0,0,0,0,0,0,0.0103681189592988,0,0,0.0738739458664534,0,0,0,0,0,0,0,0,0.00289417040011261,0,0,0.00465805583025444,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480715839553242,0,0,0,0,0,0.148530230078435,0,0,-0.0217905239413223,0,0,0,0,0,0,0,0,0.164815222821283,0,0,0,0.118863022340109,0,0,0,0,0,-0.00181476622509437,0.00258394754305307,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.554550395228453,0,0,0.0445550888415066,0,0,0.0864220041132202,0.0244056895368679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325696209604235,0,0,0,0,0,0,0,0,0,0,0.0434267017522575,0,0,0,0.0850748284793197,0,0.0179597412153341,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596589515289272,0.151089985943201,0,0,0,0,0.0589224080920746,0,0,0.0371659128439757,0,0,0,0.126271078284485,0,0,0,0,0,0.0401913532824637,0,0.210536230964736,0,0,0.364675189536755,0.00213416243763606,0,0,0,0,0,0,0,0,0.0124246047240877,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514281999774916,0,0,0,0.510463329429946,0,0,0,0.0631036986144071,0.0252881684058481,0,0,0,0,0,0.0629036704073105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120114071069335,0,0,0,0.0254750545104623,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.00210283012824083,0,0,0,0,0.0844593575525039,0,0,0,0,0,0,0.0869437344941828,0,0,0,0,0,0,0,0,0,0,0.0469736399588016,0,0,0,0.380708519660732,0.105662779293933,0,0,0,0,0,0,0,0,0,0,0,0,0.0618408219371897,-0.0222780147572983,0,0,0,0,0,0.00899397882446182,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14683668098453,0,0,0,0,0,0,0,0.137861219056067,0,0,0.139268183046911,0,0,0,0,0,0,0,-1.35525271560688e-20,0.27419369865588,0,0,0.114024754105327,0,0,0.111875641560156,0.0584040534111882,0,0,0,0,0,0,0,0,0.00425884962819439,0,0,0,0,0,0
X600741.SH,0,0,0,0.0161201180195497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019077346081976,0,0,0,0.048696755499446,0,0.00855092314306475,0,0,0,0.183799680237079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362974892044265,0,0,0,-0.00728302341731549,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.106431165709626,0,0,0,0,0,0,0,0,0,0,0,0.0282474222373589,0.241195812891109,0,0,0,0,0,0.143399985927882,0,0,0,0,0,0.264248801366148,0.182280712714946,0,0,0.0762143799292615,0,0,0,0,0,0,0,0,0,0,0.0312825606164107,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171416446985007,0,-0.0405722114068389,0,0,0.0492031110452182,0,0,0,0.145223535576716,0,0,0,0,0.395238854489453,0,0,0,0,0.238231207470092,0,0,0,0,0,0,0,0,0,0,-0.0225653793139698,-0.00377347997839701,0,0,0,0,0,0
