,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X601877.SH,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000066.SZ,X000733.SZ,X300003.SZ,X600460.SH,X300142.SZ,X002463.SZ,X000988.SZ,X002007.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.210398149191968,0.0428957083055413,0,0.027637475880048,0.00242186880318163,0,0,0,0,0,0.0404825913218366,0,0,0,0,0,0.048332368537767,0,0.0263605483752742,0,0,0,-0.0198581878902734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196220412127747,0,0,0,0,0,0
X000858.SZ,0,0,0.220092414886599,0,0,0.0516987542361573,0,0,0,0,0,0.000710602447637659,0,0,0,0,0.0828826655849816,0.100292797351416,0,0,0,0.0165122405044734,0,0,0,0,0.0030896268565589,0,0,0,0,0,0,0,0,0,0,0,0,0.0278837631491455,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0480013224325522,0,0,0,0,0,0
X000568.SZ,0,0.259201902280454,0,0,0,0.0568024992240125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303508387273286,0,-0.088395115128506,0,0,0.103315298848427,0,0,0,0,0,0,0,-0.00343112370946184,0,0,0.100246728830021,0,0,0,-0.0607057029147425,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0584534655270126,0,0,-0.0718463648908159,0,0,0,-0.0620038719070675,0,0,0,0.200026244634864,-0.0248552197326162,0,0,0.215989164574394,0,0,-0.0150454518758202,0,0.248335103970399,0,0,0,0,0,0,0,0,0,0,0,0.0680532185254638,0,0,0,0,-0.132684931212982,-0.0550454178930884,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.191359160550748,0,0,0,0,-0.0564213809808015,0,0,0,0,0,0,0,0,0,0,0,0.123079782184166,0,0,-0.114192433651624,0,0,0.081235963762404,0,0.023456797615099,0,0,0,0.0209989347738707,0,0,0,0.0747556550621276,0,0,0,0,0,0,0,0,-0.304886502375978,0.139512678586858,0,0,0,0,0.0213124886304567,0,0,0,0,0,0,0
X600809.SH,0,0,0.0821126943240967,0,0,0,0,0.121084890460895,0,0.135782119393633,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.176928866275464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329414797129261,0,0,0,0,0,0.0329048360109614,0.0708173565807952,1.38777878078145e-17,0,0,0,0,0,0,-0.401272385872289,0,0,0.0726435589468937,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0402114000254448,0.122858441667147,0,0,0,0,0.111236833915932,-0.0614712443590198,0,0,0,0.219081128537078,0,0.0552991367669118,0,0,0,0.0307887399176126,0,0,0,0,0.0477052196843451,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.00592252014610441,0,0.0274219526244932,0,-0.150967279627897,0,0,0,0,0,-0.0559846586375341,0,0,0,0,0.0470025977533991,0,0,0,0,0,0,0
X002304.SZ,0,0.24577168327627,0.0427889298931453,0,0,0.0506958489043438,0.0599908728386602,0,0,0.0897419243321456,-0.034339046589181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942062822318611,0,0,0,0,0.0255131379906332,0,0,0,0,0,0.131913972180861,0,0,0,0,0,0.0199658916504769,0,0,0,0,0,0,-0.0120527524674011,0,0,0,0,0,0
X002475.SZ,0,0,0,0.042323527391228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193918953514393,0,0,0,0,-4.33680868994202e-19,0,0.0517541976971863,0,0,0.0666784716735432,0,0.362689112874781,0,0,0.0118660371940874,0,0,0,0,0,0,0,0,0,0,0,0,0.0503856376501723,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0888606533888486,0,0,0,0,0,0,0,0.0235494108891876,0,0.0369385136776573,0,0,0,0,0,0,0,0,-0.110737210905751,0,-0.0019953336998501,0,0,0.0827954467929021,0,0.0344907681481898,0,0,0,-0.00638032230184534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437709522847691,0,0,0,0,0,-0.00525866231697562,0,0,0,0,0,0
