,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X002074.SZ,X600741.SH,X600702.SH,X600522.SH,X000157.SZ,X600460.SH,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X002007.SZ,X002294.SZ,X300146.SZ,X600779.SH,X600563.SH,X002236.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0.264211801686809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971963485796645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286639791806656,0,0,0,0,0,0,0,0.168507855569745,0,0,0,0,0,0,0,0,0.0429884466509519,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169065310739995,0,0,0,0,0,0,0,0,0,0,0.17193097353561,0.0943068458928803,0,0,0,0.0648649577116689,0,0,0,0,0,0,0,0,0.0681606451525003,0,0,0,-0.0494193180128041,-0.00892524257854023,0,0.175709422680307,0,0,0.00040263179359325,0,0,0,0,0,0
X002180.SZ,0,0,0.179469645462394,0,0,0,0,0,0.0524881760299033,0,0,0,0,0,0,-0.250154008505067,0,0,0,0,0,0,0,0,0.196042879126822,0,0,0,0,0,-0.0863536835787403,0,0,-0.0308886014836737,0,0,0.000266894138397845,0,0.36866455417378,0,0,0,0,0,0,0,-0.0103463783059962,0.0423825564848888,-0.0317532013566387,0,0,-0.0282808313895911,-0.0204874690549908,0,0,0,0,0,0
X601877.SH,0,0,0.278925115269475,0,0,0,0,0,0,0,0,0,0,0,0.00487157700019523,0,0,0,-0.0409058299183365,0,0,0,0,0,0,0,0.355799710544989,0,0,0,0,0,0,0,0,0,0.2087875269751,0,0,0,0,0,0.0462205606303874,0,0,0,0,0,0,0,0,0.00762292207210351,-0.0228922013478276,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182574982846027,0,0.0890337199610932,0,0.0251420586678419,0,0,0,0,0,0,0,0,0.0673148967899762,0,0.0110802608251126,0,0,0,0,0,0,-0.0239558067577456,0,0,0,0,0,0,0,0.107807304087423,0,0,0,0,0,0,0,0.00508328999590341,0.031680121367652,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0161282398775651,0,0,0,0,0,0,0,0,0,0,0,0.0517281818769367,-0.275746984165471,0,-0.0026335407938928,0,0,0,0,0,0,0,0.113795534551345,0,0,0,0,0,0,0,-0.0877187335267748,0,0,0,0,0.307101722419533,0,0.191437840041102,0.254124765606706,0,0.167788072349769,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147491878072403,0.382465219792327,0,0.133412098145541,0,0,0,0,0,0,0,0,0,0,0,0.454974519702575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128738244950657,0.114809775222363,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284851452610632,0,0.151911909385041,0,0,0.0255109542833929,0,0,0,0,0,0,0,0,0,0,0,0.0386174811467293,0,0,0,-0.0419012588072588,0,0,0,0.0480414465927157,0,0,0,0,0,0,-0.00366972405924817,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.473099949992429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424126702664514,0,0.220862070129795,0,0.0423620587353899,0,0,0,0,0.0482943451994699,0,0,0,0,0,-0.0156173842378114,0.00202069711744821,0,0,0,0,0,0
X600741.SH,0,0.184285986796408,0,0,0,0,0,0,0.0772283378876509,0,0,0,0.0130666881531152,0,0,0,0,0,0.0933952195517549,0,0,0,0,0,0,0,0,0,0.0154541700962537,0,0,0,0,0.102417325158129,0,0,0,0,0,0,0,0,0,0,-0.0712185964454031,0,0,0,0,0,0,0.0190460048748574,-0.0171982816570105,0,0,0,0,0,0
X600702.SH,0,0,0.449938856271421,0,0,0,0,0,-0.0220152441199306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126246261606459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830423118794324,0,0,0,0,0,0,0,0,0,0,0,0.0025213143681655,0,0,0,0,0,0
X600522.SH,0,0,0.288672830040571,0,-0.205471307818455,-0.665051130630923,0,0,0,0,0,0,0,0,0.129813478903262,0,0,0.0648372085198341,0.224136149481588,0,0,0,-0.150411142816186,0,0,0,0,0,0.274217251033693,0,-0.182734352468201,0,0,0,0,-0.489764066107753,0,0,0,0,0,0,0.106934083614809,0,0,0,0,0.517924765654775,0,0,0,-0.0571232453414102,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260343955845184,0,0,0,0,0,0,0,0,0,0.0353434388127817,0.103054681732099,0,0.0343659901603269,0,0.0140426522487147,-0.00992386792795006,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.00840393929659021,0,0,0,0.0136956086028989,-0.008787220320522,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.0143568761612009,0,0,0,0,0,0,0,0,0,0,0,0,0.0473889167804691,0.057761801316135,0,0,0,0.000404219412319192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116412704857751,0.0459795494081215,0,0,0,0.115720540322579,0,0,0.0507517625812174,0,0.352161919387136,0,0.0507764632890614,-0.0149436664083787,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926597724330948,0,0,0,0,0,0,0.190806266751381,0,0,0,0,0,0,0.0686849479489079,0,0,0.000205668566193008,0,0.0364753226001646,0,0,0,0,0,0,0.278603923379112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749685239134875,0,0,0,0,0,0
X000799.SZ,0,0.0829536051793634,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321929416056867,0,0,0,-0.0592758192729999,0,0,0,0,0,0,0.0212246764574972,0,0,0.0895692616648181,-0.0250489303843842,0.0339039422641923,0,0.368714737190304,0,0,0,0,0,0,0,0,0,0,0.463995277431243,0,0,0,0,-0.0118109538918298,0.0215623685298179,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.398175042284355,0,0,0.0254743739298086,0,0.00890054822760049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889009474822549,0,0,0,0,-0.0497184453472224,0,0,0,0.253114153712594,0,0,0,0.0224503436271482,0.281334750025287,0,0,0,0,0,0,-0.0166098941993979,0.0242520224501937,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114238649393918,0,0,0,0,0,0,0,0,0,0,0.088248040214445,0,0,0,0,0.0260045905363346,0,0,0.00765635516046772,0,0.296139551604364,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0335258359364595,0,0,0,0,0.0608650742816062,0,0,0,0.0350980012815377,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.360620476319045,0.428419327646409,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.103023278500898,0.466332606277257,0,0,-0.0117270036362477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853835108811528,0,0,-0.0813359702255109,0.0406281927307745,-0.0264995436258991,0.00712535377911581,0,0.16649004278562,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0280481122410003,0,0,0,0,-0.127143363141735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472785008488635,0,0,0,0,0,0,0,0,0.0721907640210781,0,0,0.0467208067718359,0,0,0,0.0554506609867619,0,0,0,-0.0145471518717086,0.0427408913054697,0,0,0,0,0,0
X300146.SZ,0,0,0.0221691923699595,0,0,0,0.129524241282058,0,0,0,0.222109961363228,0,0,0,0,0.05233462172896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118903364153512,-0.105208633734817,0,0,0,0,0,0,0.118220516835971,0,0,0.0645332398722424,0,0,0,0,0.00093896228139105,-0.00541581126019115,0,0,0,0,0,0
X600779.SH,0.0864320679974598,0.0883262686765181,0,0,0,0,0,0,0,0,0,0,0.036255160687769,0,0.0759853265597317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217530046698758,0,0,0,0,0,0,0,0,0.394277305970871,-0.185287588691929,0,0,0,0.0680056337010736,0,0,0,0,0,0.00666242220835562,-0.0216705334620737,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.196990927100086,0,0,0,0.149450438838905,0,0,0,0,0.0300702871462207,0,0.0371317072525906,0,0.146721037548711,0,0,0,0,0,0,0,0,0,0,0.179113921142198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475347265646426,0,0,0,0,0,0.00690314406552439,0.0211216450385984,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0991163380182291,0,0,0,0,0,0,0,0,0,0,0.156753311083531,0,0,0.0215143339406539,0,0,0,0.170473852308067,0.0528134059940633,0,0,0,0,0,0,0,0.0435985057912292,0,0,0,0,0,0,0.0506126368701224,0,0.00518749620250198,0,0,0.0253639565419803,0,0,0,0,0,0,0,0,0.0120305673657419,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0.123289209395674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582093727054453,0,0.0694175606329297,0,0,0.201840547866662,0,0,0,0,0,0,0,0.067737436536379,0,0.163967915573468,0,0,0,0,0.177288457240779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125786554167118,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.193304226382322,0,0,0.107082653614777,0,0,0,-0.0548157654186472,0,0,-0.0214276984784219,0,-0.0444158042960226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107743309347551,0,0,0.12763672083139,0,0.106533366403491,0,0.138601151823484,0,0,0.241011369276508,0,0,0.047959890140893,0,0,0,0,0.0327024102163816,-0.0966278063966664,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.171054837533724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358419700330962,0.598864604729587,0,0,-1.24017786928356,0,0,0.816104988550949,0,0,0,-0.545892568113384,0,0.32893568592366,-0.928325303806217,0,0,0,0.253774328350942,0,0.457069875651569,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.123826127494316,0,0,0,0,-0.0259244018638194,0,0,0,0,0,0,0,0.44678270073424,0,0,0,0,-0.460143539344859,0,0,0,0,0,0.064019726980178,0,0,0,0.124106411356672,0,0.21241268413889,0,0,0,0,0,0,0,-1.9272076113683,-0.0160136979128172,0,0,0,0,0,0,0
RealEstate_excess,-0.0236761131330255,0,0,0,0,-0.110608033010234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622691292399459,0.127968703929407,0,0,0,0,-0.029802697854493,0,0,0,0,0,0,0,0,0,-0.0702262749581295,0,0,0.0424975458202112,0,0,-0.0695706243448086,0,0,0,0.0221070651187505,0.0276186684653163,-0.0164158198315883,0,0,0,0,0,0
MKreturn,0,0.0227059323826747,0,0,0,0,0,0,0,0,0,0,0,0,0.0073929296326443,0,0,0,0,0.0355195217725571,0,0,0,0,0.135661652489217,-6.93889390390723e-18,0,0,0,0,-0.0462223983695759,0,0,0,0,0.0449915139249461,-0.0264242104753339,0,0,0,0,0,0,0.0490525103598867,0,0,0,0,0,0,0,0,0.0212941851782085,0,0,0,0,0,0
MKvol,0.0034210992363414,0,0,0,0,0,0,0,0,0,0,0,0.000724266016844575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000528161381831379,0,0,0,0.000722799961312941,0,0,0,0,0.0015177954472641,0,0,0,0,-0.00178952612635171,0,0,0,0,-0.00123929073707194,0,0,0,1.6940658945086e-21,-0.00286346891625421,0.000203266320063252,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.00127886026092502,0,0,-0.00278210028450998,0,0,-0.00304341941864075,0,0.000128832364839171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283274064651857,0,0,-0.00217034933468811,2.16840434497101e-19,0,0,0.0204802099640768,-0.0156417110407979,0.0192125985741512,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221075716077719,0,0,0,-0.000470783446275478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334117756557074,0.00501999673683857,-0.0108081190486139,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.012288803651109,0,0,0,0,-0.00336211479249121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151317276605999,0,0,0,0,0,0,0,0,0,0,0,0.00622478926881157,0,0,0,0.0194412811045126,0.00355433383224765,-0.0458911888705924,0,0,0,0,0
