,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002304.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600809.SH,X600031.SH,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000596.SZ,X003816.SZ,X600703.SH,X000338.SZ,X002241.SZ,X000625.SZ,X000100.SZ,X002371.SZ,X002179.SZ,X600741.SH,X002049.SZ,X000157.SZ,X601877.SH,X002129.SZ,X002007.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X000066.SZ,X300142.SZ,X000799.SZ,X601799.SH,X002074.SZ,X000800.SZ,X300003.SZ,X000547.SZ,X600779.SH,X002008.SZ,X600118.SH,X002508.SZ,X000977.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0854614307607524,0,0,0.0107863520623226,0,0,0,0.0248455506458877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379890626517129,0,0,0,0,0,0,0,0,0,0,0.036034255949971,0,0,0,0,0,0,0.00572734028337055,0.0171825908875996,0,0,0,-0.000543274597166568,0,0
X000858.SZ,0.214868338931489,0,0,0,0.0511923186827805,0,0,0.258676717350609,0.0667032528309763,0,0,0,0,0,0,0.0107812171851898,0,0.00535979331362359,0,0,0,0,0,0,0,0,0.0467609804482423,0,0,0,0,0.0172958762302759,0,0,0,0,0,0,0.0627994863690507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269811473539372,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809172629775209,0,0,0,0,0,0,0,0.0428916277171424,0,0,-0.022462149301053,0,0,0,0,0,0.160266745393576,0.0634215682961315,0,0,0,0,0,0,0,0,0,0,0.0167973771222589,0,0,0.0460558911327475,0,0,0,0,0,0,-0.00364747618430738,0,0,0,-0.000682463122989539,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0519298918766984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971537277803013,0,0.0513415047293689,0,0,-0.00852416730705423,0.143405832719299,0,0,0,0.177162124420883,0,0,0,0,0,0,0,0,0,0,0,0,0.0024012041824268,0,0,0,0,-0.00660312666872013,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.232217907166181,0,0,0,0,0.00238505677939077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195880878727324,0,0,0,0,0,0,0,0,0.109027190381784,0,0,-0.0841741302798895,0.0344604939186271,0,0.172009829094285,0,0,0,0,0,0,0.0229745855603158,0.00903980533662027,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0380940613942772,0,0,0,0,0,0,0,0,0,0.0870437059388387,0,0,0,0.36381024490936,0,0,0,-0.0917554349019585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586726686835544,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.028608845353869,0,0,0,0.00284462007904744,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0811444026198699,0,0,0.065665005226123,0.114598226305113,0,0,0,0,0,0,0,0,0,-0.0158956136183282,0,0,0.00432137446906633,0,0,0,0.203126359017228,0,0,0,0,0,0,0.0184614294493913,0,0,0,0,0.105764032085267,0,0,0,0,0,0,0,0,0,0,0.0163338189585788,0,0,0,0,-0.0168247695881214,0,0
X000568.SZ,0,0.0955901272229371,0,0,0.150601581584282,0,0,0,0.355969083555621,0,0,0,0,0,0,0,0,0.0826356876788786,0,0.00188763961164839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520732809286435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.037176829725832,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552384408425219,0,0,0,0,0,0,0,0,0,-0.00701728449789898,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0552376566726391,0,0,0.0430174839038056,0,0,0,0,0.067718886799767,0,0,0,-0.0048419704901678,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.125836894016946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219188918174966,0,0,0,0,0.121582541915143,0,0,-0.104060186377326,0,0.155792091773783,0.190051075934489,0,0,0,0,0.0260236604262218,0,0,0,0,0,0,-0.00405338938663781,0,0,0,0,0,0,0
