,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X300142.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0514663608673141,0,0,0,0,0,0,0.219964503858848,0,0.223901190609153,0,0,0,0,0,0,0,0.00745412138104127,0,0,0,0,0,0.0138766857235221,0,0,0.0159082648816582,0,0,0,0,0.0364154245828237,0,0.0280674021555541,0,0,0,0,0,0,0,0,0,0,0.0299377543430528,0,0.076888147926582,0,0,0,0,0.00157858807838221,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.192532167198326,0.404842244876391,0,0,0,0,0,0.0747810910095589,0,0,0.0474282515687362,0,0,0,0,0,0,0,0.0233668795131545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248032042785799,0.0141027591343936,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0948179561055867,0,0,0,0,0,0,0,0,0,8.17857637028701e-05,0.0239534125450289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504437109191108,0,0,0,0,0,0,0,0,0.2003254628568,0,0,0,0,0.0053846517132104,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351802444769082,0,0,0,0,0,0,0,0.107983965993371,0,0.0559577423892874,0,0.0648801099682303,0,0,0,0,0,0.0627140854519744,0,0,0,0.00146714660410191,0,0,0,0,0,0,0.0887440927349912,0,0.0179031590944358,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.100272489810079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982778237015049,0,0,0,0,0.248032594595102,0,0,0,0,0,0.0173050007884699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0592171584303249,0.0731401081352997,0,0,0,0,0.177473851918381,0,0,0,0,0,0,0,0,0,0,0,0.0185139156857422,0,0.0564635493881966,0,0,0,0.0325345955429521,0,0,0,0,0,0.00724922732411942,0,0,0,0,0,0,0.00528762861172172,0,0,0.0775364635462867,0,0,-0.0218309050449301,-0.0138140205162776,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659405317477071,0,0,0,0,-0.00130256394613721,0,0,0.0721030861312418,0,0,0,0,0,0,0,0,0,0.0986662645818209,0,0.0123261959248929,0,0,0.123708168544178,0,0,0,0,0.0805162084650479,0,0,0,0,0,-0.00487391865259667,0.0115418059196742,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0474055680935765,0,0,0,0,0,0,0,0.394457728829271,0,0,0,0,0,0,0,0.0539731992192234,0,0,-8.67361737988404e-19,0,0,0.292513184401495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014948171496041,0.0324463746373838,0,0,0,0,0,0
X000568.SZ,0,0.242274978629219,0,0,0,0,0,0,0,0.251122499802938,0.179642143002269,0,0,0,0,0,0.0290836677197078,0,0,0.0197556240180804,0.0541809462042007,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0470850162706304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00532339716501288,0.00812085710308425,0,0,0,0,0,0
X002304.SZ,0,0.211504345529698,0,0,0,0,0,0,0.245581179554259,0,0.060655673637759,0,0,0,0,0,0,0,0,0.108379571333906,0,0,0,0,0,0,0,0,0.185425845322532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608787959702899,0,0,0,0,0,0
X600809.SH,0,0.387444111045708,0,0,0,0,0,0,0.166429098086252,0,0,0,0,0,0,0,0,-0.0580097663919254,0,0.0842136105456103,0.191934246105103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621606627676421,0,0,0,0,0,0,0,0,-0.0389536425801455,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438644042818028,0,0,0,0.161186832110362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709250031525236,0.158030314561472,0,0,0,0,0,0.0330492585118566,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.132140195926559,0,0,0,0,0,0,0.199226718781847,0,0,0.0515946718316815,0,0,0,0.134034757673066,0,0,0,0,0,0,0,0,0.0330329413967728,0,0,0,0,0.00268680430238048,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00269195656315302,0,0,0,0,0,0,0,0.0225513306746477,0.0437520239153873,0,0,0,0,0,0
X000661.SZ,0,0,0,0.172472896759341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157891221229952,-0.137139754525891,0,0,0,0,0.0608233117652105,0,0,0.222921381443391,0,0,0,0,0,0.221677550857933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835400961195227,0,0,0,0.010442387093629,-0.0331302638064718,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123366204291597,0,0,0.00765942733723568,0.0171590684534131,0,0,0,0.00945990836899402,0.0910619393095387,0,0,0,0.0466855437632738,0,0,0,0,0.247365021582952,0,0,0.0149140318518236,0,0,0.101488407270014,0,0,0,0,0,0,0,-0.013667187664041,0.0057628272738546,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00406691364432207,0.0549822592341518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226098100952959,0,0.00259925730660868,0,0,0,0,0.0489954583287089,0,0,0,0,0.0476432813953719,0,0,0.129796299451806,0.0121232951444048,0,0,0,0,0,0,-0.00171492887913368,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.460279428919432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262095736492129,0.0596826004137249,0,0,0.0425867749763524,0.0594426424617006,0.0401524774604925,0,0,0,0,0,0.0675233524888399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.201714870033161,0,0,0,0,0,0,0,0,0.022625436566015,0,0.000786048094205871,0,0,0,0,0,0.0411755885210929,0,0,0,0.0139858844051621,0,0,0,0,0,0,0.0807295764192601,0,0,0,0,0.0789921594765753,0,0,0,0,0,0,0,0,0,0,0.00516365347876576,-0.00564053206688633,0,0,0,0,0,0
