,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X601877.SH,X000661.SZ,X000157.SZ,X600741.SH,X600522.SH,X000733.SZ,X002180.SZ,X002463.SZ,X002074.SZ,X300142.SZ,X600702.SH,X600460.SH,X000800.SZ,X002007.SZ,X300003.SZ,X000988.SZ,X000066.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.211418898176002,0.00589822312977587,0.0260977276884084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256575851410836,0,0,0,0,0,0,0,0.0282378428707556,0,0.00850214896227688,-0.0524208078779469,0,0,0,0,0.218442445429219,0,0,0,0,-0.0100956612570548,0,0,0,0,0,0,0,0,0,0,0,0.027009437417209,0,0,0,0,0,0,0
X002371.SZ,0,0.0225085919837552,0,0,0,0,0,0.225849761869567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054641597056463,0,0,0,0.262643408037976,0.0529256770496865,0,0,0.209369591069848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193169535175277,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215671162846542,0,0.0864676022001667,0,0,0,0,0,0,0,0.0581035536431973,0.0181733003665705,0,0,0,0,0,0,0,0,0,0.0197282816574201,0,0,0,0.0249073902872795,0.59475570388717,0,0,0,0.0294196061229052,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.0869126727098598,0.0915842499117291,0,0,0,0.011837014556215,0,0,0.0785724295623264,0,0,0,0,0,0.0682245432066526,0,0,0,0,0,0,0,-0.0772621470943647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415595056168602,0,-0.0420321263687349,0,0,0.234700902158014,0,0,0,0,0,0,0,0,0.0146943968322811,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241221581246626,0,0,0,0,0.0913649681990256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667197058631792,0,0,0,0,0,0,0,0.0396056394135066,-0.050807212826741,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00662293460170462,0,0,0.081239230336685,0,-0.0252228100060807,-0.0249376410126512,0,0,0,0.0391402553362903,0,0,0,0.134895879237778,0,-0.0236315945568077,0.674962755599196,0.0029615771962933,0.020928731740443,0,0,0,0,-0.0117392810899252,0,0,0,-0.0138069113421428,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010925074260787,0.0137988131676704,0,0,0,0,0,0,0.0927160325849653,0,0,0.024895694305182,0,0,0.094350361500963,0,0,0,0,0,0.00963228066558564,0,0,0.0748714726423344,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0641268958103291,0,0,0,0,0,0,0.0181442784202293,0,0,0,0,0,0.0702304436756354,0,0.0568116734181355,0,0,0,0,0,0,0,0,0,-0.0460198031991137,0,0,0,0,0,0,0,-0.0420996306392129,0.279534282691852,0,0,0,0,0,0,0,0,0,-0.0446486006444373,0,0,0,0.00318454593210878,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.169432786933475,0,0.258620297235169,0,0,0,-0.835243861968297,0.18205487937623,0,0,0,0,0,0,0,0,0,0.251381822097419,0,0,0,0,0,-0.207472803069877,0,0,-0.165961888937743,0.0684957359294989,0.0402698578388574,0,0.204612081849751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197648161497578,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.101479990957577,0,0,0,0.0396534894950923,0,0,0,0,0,0,0.159438110142996,0,0,0.0177613819430675,0.230683170151512,0,0,0,0,0,0.0770080986771378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482545240248696,0,0,0,0.0359654654617622,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0484345402147577,0,-0.0378216489362891,0,0,0.441740280737753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380260392571917,-0.0759916130111453,-1.73472347597681e-18,0,0,0,0,0,0,0,0.131299922452307,0,0,0,0,0,0,0,0,0.0420593499047035,0,0,0.0512745526364973,0.010406127858664,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0743500294484138,0,0,0,0.0903620833566236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422652332040282,0,0,0,0,0,0,0,0,0.126190263544886,0.118019359543094,0,0,0,0.0803698576042479,0.240061791597434,0,0,0,0,0,0,0,0.147781636385854,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0413386939811271,0,0,0,0,0,0,0,0,0,0,0.105246592318695,0,0,0,0,0,0,0.0735648364341074,0,0,0,0.0487740105141306,0,0,0.0486305945745421,0,0,0,0,0,0,0,0,0,0,0,0.0164617227855949,0,0,0,0,0,0,0,0.0205851536598559,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.381487496750342,0,0,0.353010450970895,0,0,0,0,0,0,0,0,0,-0.0888314110078686,0,0,0,-0.0327797818473255,0,0,0,0,-0.150163376321399,0,0,0,0.282776616895578,0.0763305658119543,0,0,0,0,0,0,0,0,0.138032618417082,0,0,0,0,0,0,0,0,0,0,0,0.0569045223902856,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0788814583317249,0,0,0,0,0,0,0,0,0,0,0,-0.196617629164016,0,0,0,0,0,0,-0.175549093952688,0,0,0,0.260747972602014,0,0,0,0,0,0,0,0.622891325318494,0,0,0.513339976918483,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.325354180487416,0,0,-0.0203361258778646,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0130582471399047,0,0.125356679248311,0,0.165135310043027,0.0581535483941962,0,0,0,0,0,0,-0.272755084562013,0,0,0,0,0,0,0.302002223173636,0,0,0.173611969178667,0,0,0,0,0,0,0,0,0,0,0.100453067584485,0,0,0,0,0,0,0,0.039510520685236,0,0,0,0.0620912065465181,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.296131246922033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640630751995085,0,0,0,0,0,0,0,0,0.0347283163386543,0,0,0,0.376970233427018,0,0,0,0,0,0,0,-0.0325342510324433,0.110332342281492,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0172716516548576,0,0,0,0,0,0.0232707242791608,0,0,0,0,0,0,0.0848651955595955,0,0.13836979731518,0.0977104348058905,0,0,0,0.0272972539853752,0,0,0,0,0,0,0,0,0.0262977686099654,0,0,0,0,0,-0.0422851173564992,0.201411084376796,0.0150536122348818,0,0,0,0,0,0,0,0.0672504048390854,0,0.0169507915406492,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0942254555571,0,0.0605870712192489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079128897564055,0,0,0,0,0,0,0,0,0,0,0,0.0231034444207454,0,0,0,0,-0.0543857102221049,0,0,0,-0.0191597202154068,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0572073877505453,0,0,0,0,0,0,0,0.0878923576586117,0,0.179869012164482,0,0,0,0,0,0.14362782552037,0,0,0,0.0955082923875573,0,0,0.0413732525655846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323523816808281,0,0.0225193991984143,0.00133769118482521,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,-0.119016541995149,0,0,0,0,0,0,0,0,0.0899586516913429,0,0,0.0659589355408164,0,0,0,0,-0.0128745012454742,0.0195715007448919,0,0,0,1.73472347597681e-18,0,0,0,0,0.0724220330301995,0,0,0.0346777688680198,0,0,0,0,0,0,-0.0045543413299748,0,0,0.00127337317584316,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.283707545300853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122935992317577,0.0988418602482675,0,0,0,0,0,0,0.0303592728434937,0,0,0,0,0.012776490507033,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349816602339425,0.171465336006899,0,0,0.00546206131812551,0,0.067995009583626,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0373739586079048,0,0,0,0,0,0,0,0,0,0,0,0,0.0202659456219627,0.0364637944045873,0,0.209378232299829,0,0,0,0,0,0,-0.0229682799625403,0,0,0,0,0,0,0,0,0.217543867688256,-0.0295842931294248,0,0,0,0.105762973674361,0,0,0,0,-0.0350350193163511,0,0,0.0345924875843216,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0128037790598368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742789180569755,0,0,0.0438254449641814,0,0,0,0,0,0,0.0519491434279296,0.27247787048163,0,0,0,0,0,0.125638690830142,0,0,0,0.0456337102860915,0,0,0,-0.044002706174669,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.281291423177118,0,0,0,0,0,0,0,0,0,0,0,-0.0232767417253573,0,0,0,0,0,0.0249031438574844,0,0.37063173873376,0.257105171800253,0,0,0,0,0,0,0,-0.188952760394254,0,0,0,0,0,0,0,0,0,0.182478241748934,0,0,0,0,0.100013740665325,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0531304910043945,0,0,0.0359557669463482,0,0,0,0,0,0,0,0,0,0,0.0356469961557733,0.0357522408884767,0.0159342904097123,0.488046343395926,0,0,0,0,0,0,0,0.00724069735985198,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262625249013034,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631543513030079,0.108065500757125,0,0,0.206718983688539,0,0,0.074419309095557,0,0,0,0,0.0100116912189778,0,0,0.0604655306868564,0,0,0,0,0.0711448275794947,0.0517383846808797,0,0,0,0,0.00235273898530008,0,0,0,0,0,0,0,0,0.0382023138979886,0,0,0,0,0,0,0
X600702.SH,0,0,0.547361445820329,0,0,0,0,0,0.176938422989716,0,0,0,0,0,0,0,0,0,0,0,0.0374518873643772,0,0,0,0,0,0,0,0,-0.0331603970163072,0,0,0,0,0,0,0,0.0342754575621706,0.318553214951897,-0.046924349668905,0,0,0,0,0,0,0.0210430719967563,0.042152755179743,-0.0918093706491868,0,0,-0.0103102620752992,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.0634815620853966,0,0,0,0,0,0,0,0,0,0.071978532622993,0,0,0,0,0,0,0,0,0,0.206776612454741,0,0.157788846726206,-0.0584317986799261,0.059803561354824,0.00486615722045615,0,0,0,0,0.0477338985747336,0.111181247103075,0.109080779631623,0,0,0,0,0,0,0,0,-0.0657818371736704,0.0477399952080016,0,0,0.0590342161309161,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0619617138396936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204834825594096,0,0,0,0,0,0,0,0,0,0,0.00755340567748481,0.0240977186650472,0,0.0401007798180413,0,0.0152434970236286,0,0,0,0.071899457516764,0,0,0,0,0,0,0,0,0,0.0373128333604604,0,0,0,0.0374853061093945,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0743435962561466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542281316370172,0,0.0792202706087274,0.0333566741092715,0,0,0,0,0,0,0,0,0,0.161386223540438,0,0,0,0,0.237353432568076,0.00726952060203612,-0.0556559535879721,0,0,0,-0.0106818682121246,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383684513181225,0,0,0,0,0,0.0394840619421241,0,0,0,0,0,-0.0229920349863246,0,0,0,0,0,0,0,0.0738314098960336,0.226033980165663,-0.0111121900307684,0,0.051296900405655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000988.SZ,0,0,-0.097381798709948,0,0,0,0,0,0,0,0.0785129790390066,0,0,0,0,0,0,0.193042869783963,0,0.0803130843909623,0,0,0,0.144326231219757,0,0,0,0,0,0.257754989159341,0,0,0,0,0,0,0,0,0.144319113716425,0.442335756181645,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0479854460824947,0.156512064682214,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.128884091616421,0,0.214816182529359,0,0,0,0,0,0.0527405125852563,0,0,0,0,0,0,0,0,0,0,0,0,0.0959806396419625,0.0130236612449805,0,0,0,0,0,0,0,0,0.0550646710046064,0,0,0,0,0,0,0,0,0,0,0,0,0.119727417227516,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0611020331064109,0,0,0,0,0,0,0,0,0,0.0604018659193669,-0.101295292530931,0,0.144296605058966,0,0,0,0,0,0,0,0,-0.0265516631943857,0,0,0,0.0524710281379597,0,0,0,0.0645084280697108,0,-0.00152186328560509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.117104432591546,0,0,0,0,0.0896906280759472,0,0,0.0986049805736344,0,0,0,0,0,-0.0837094662580608,0,0.0550060357890762,0,0,0.0173685080413609,0,0,0.0733046380844908,-0.0328463364092621,0.08391711834782,0,0,0,0,0,0,0.0257803270969264,0,-0.00606257967479168,-0.0268573041791315,0,0,0,0,0,0,0,0,0,0,0,0.00699553608355403,-0.0333404524456757,0,0,0,0,0,0
Slope,0,0,0,0.406587685362796,0,0,0,0,0.611462721458125,0,0,0,0,0,0,0,0.308830753646999,0,0,0,0,-0.00381236675639243,0,0,0,0,0,0,-0.0797265340178717,0.142850346747611,-0.182838044570434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262354570237026,0,0,0,1.95218604686785,0,0,0,0,0,0
TED,0,0,0,0,0,0.193354995263274,0,0,0,0,0,0,0,0,0,0,0.116680617990692,0,0,0,0,0,0,0,0.0881930247081677,0,0,0,-0.0443953794725281,-0.143464135229462,0,0,0,0.162006375828726,0,0,0,-0.208624994805177,0,0,0,0,0,0,0,0,0,0.171407621784384,0.0746607683533166,0,-0.6060974361732,0.459169227140864,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0889612423108873,0,0,0,0,0,-0.020907310621751,0,0,0,-0.0440407407009596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107636424260463,0,0.0768092461270071,-0.0519653046742435,0,0,0,0,0,0,0,0,0.00626332381830075,0,0,0.0725703602245649,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0857958671601342,0,0,0,0,0,0,0,0.0358278586036111,0,0,0,0,-0.0115583442653349,0,0.0259400609255325,0,0,0.099341546123579,0,0,0,0,0,0,0,-0.0201043690274362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390049338756227,0,0,0,0,0,0,0
MKvol,0,0,0,0.00151746499947974,0,0,0,0,0,0,-0.000987745192108863,0,0,0,0,0,0,0,0,-7.32902107663563e-05,0,0,0,0,0,0.00136521654079239,0.00137700724079087,0,0,0,0,0,0,-0.00188694177573632,0,0,0.000442647446307466,0,0,0,0,0,0,0,0,0,0,-0.000924924923131317,0.000667083883911192,0,0,0.000582888694710376,0.00405239394048799,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185202082601899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107711771275751,0,0,0,0,0,0,-0.00661638785130339,0,0,0,0,0.00263532535420454,-0.00564208611111972,0.00171235633964132,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97583165169085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155109048026384,-0.00463542237624624,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291966283880119,0,0,0,-0.00065601560338143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287119150927718,0,0,0.0014404679370814,0,0,0,0,0,0,0
