,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002241.SZ,X300014.SZ,X002371.SZ,X300142.SZ,X002007.SZ,X000596.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X000977.SZ,X601877.SH,X002129.SZ,X000800.SZ,X000625.SZ,X002236.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002463.SZ,X002414.SZ,X002179.SZ,X002049.SZ,X000066.SZ,X600118.SH,X002185.SZ,X600522.SH,X002074.SZ,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102936266789698,0,0.324351484173717,0,0,0,0,0,0,0.14564705864292,0,0,0,0,0,0,0,0,0,0,0,0,0.0191053583049182,0,0,0,0,0,0.0142946860148154,0,0,0,0,0,0,0.0254391481806529,-0.00974805116773445,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594236569830902,0,-0.00164730525128216,0,0,0,0,0,0,0,0.0723718757454521,0,0,0,0,0,0,0,-0.000627557908609575,0.100874460855669,0,0,0,0,0,0,0,0,0,0.00581580941810131,-0.0107566025174911,0,0.00615507528417191,0,0,0,0.0011677531086464,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0527494038850776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953117682405671,0,0,0,0,0,0.0612651434338948,0,0.0519185914368166,0,0,0,0,0.0489050397236731,0,0,0,0.0259116397657002,0,0,0,0.0723348130172813,0,0,0.0383399340634631,-0.0286744169770648,0,0,0,0,0,0
X000568.SZ,0,0.547237165469695,0,0,0,0.0277315944587082,0,0,0,0,0,0,0.00119288278373852,0,0.273213774971656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620403451394941,0,0,0,0,0,0,0,0,0.0106752035314941,0,0,0,0,0,0,0,0,0,0,0.00568339742239762,0,0,0,-0.0106886914812036,0,0,0,0,0,0
X600809.SH,0,0.181921240603611,0,0,0,0,0,0,0,0,0,0,0,0.338949878376846,0,0,0,0,0,0,0,0,0,0.00577693282963753,0.0199312965591914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475930412657122,0,0,0,0,0.0024700773529365,-0.00603822284027426,0,0,0,0,0,0
X600690.SH,0,0,0,0.327418862098162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491452578556305,0,0,0,0,0,0,0,0,0.023530448995263,0.0311160727738721,0,0,0,0.0238325237579559,0,0,0,0.0111969740624128,-0.0111568714506395,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.041602222492316,0,0,0.0874463565884211,0,0,0,0.0506513098396484,0,0,0,0,0,0,0,0.0262525653139548,0,0,0,0,0,0.0556107389809948,0,0,0,0,0,0,0.116224885747341,0,0,0,0,0,0,0,0,0,0,0,0,0.00844315974194246,-0.00727192487081752,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103328250717948,0,0,0.128678162953357,0,0,0,0,0,0,0,0,0,0.227933259172672,0,0,0,0,0,0.240028890206956,0,0,0,0,0,0,0,0.00340904109230659,0.083990393341132,0,0,0,0,-0.00783667274130872,0.00335200180093504,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.313152950045099,0,0,0,0,0,0,0,0,0.197633610268395,0.0845632126915706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124873223663402,0,0,0,0,0,0,0,0,0,0,0,0,0.0290408318450087,-0.00780830429032258,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.143452559148154,0,0,0,0,0,0.0973659448542848,0,0,0,0,0,0,0.179132917011815,0,0,0.20221108583095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435987298312517,0,0,0,0,0,0,0,0,0,0,0,0,-0.00427267223853303,0.00658369283602126,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.479003986847668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201132185827077,0,0,0.0613382965498556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569607818040782,0,0,0,0,0.035147091038717,0,0,0,-0.0174398298455234,-0.0119445266106161,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111648523513357,0,0,0.0885173661049963,0,0,0,0,0,0,0,0,0,0,0,0.395187982587992,0,0,0,0,0,0,0,0.198095507706068,0,0,0.0996119217505645,0,-0.260778550733719,0.000298745587123007,-0.0366820677456984,0,0,0,0,0,0
X300142.SZ,0,0.0849420466060936,0,0,0,0,0,0,0,0.194966172020411,0,0,0.0513447216787791,0.19602087754115,0,0,0,0,-0.0317746954306606,0,-0.0326035994355591,0.00139593036240837,0,0.0817449502149148,0,0,0,0,0.23282430590044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566166551000714,0,0,0,-0.00153219925334875,-0.0194816459826421,-0.0249686806782498,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362333952773007,0,0,0,0,0,0,0.0302366503772682,0,0,0,0,0,0,0,0,0,0,0,-0.116833966193469,0.0188622017584343,0,0.0415636483074409,0,0,0.027242007284512,0,0,0,0.00855482792719346,-0.00846138718619284,0,0,0,0,0,0
X000596.SZ,0,0.0832720082846153,0,0,0.103109455118685,0,0.133557735844036,0,0,0,0,0,0,0.127524840908581,0.194388378202914,0,0,0,0,0,0,0,0.0744717036295436,0,0,0,0,0,0.00750371034419091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266279075596382,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.271092988449543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832314106542804,0,0.0832871730129147,0,0,0,0,0,0,0,0,0.0861158680215372,0.46753998259537,0,0,-0.0363350016344025,0,0,0,0,0,0.0686687015786879,6.93889390390723e-18,0,0,0.0872761286843262,0,0,0,-0.0127088573017729,-0.00430333316441114,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794090760987185,0.0329074153537309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969734891511648,0,0.507504252963285,0,0,0,0,0,0,0,0.00813747391897278,0,0,0,-0.00351822548004289,-0.0020498407318715,0,0,0,0,0,0
X300003.SZ,0,0.0352007432272133,0.182533198097548,0,0.00532574399203845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719058351056841,0,0,0,0,0,-0.110651252633716,0,0,0,0,0,0,0,0,0,0.268778491729636,0,0,0,0,0.18721779968238,0,0,0,0,0,-0.0182840331575347,0,0,0,0,0.0171322649313735,-0.0248445832000829,0,0,0,0,0,0
X300124.SZ,0,0.0375707541243039,0,0,0.0438118073080168,0,0,0,0,0,0,0,0,0,0.0301571948639503,0,0,0,0,0,0,0,0.174948044585524,0.100444607443132,0,0,0,0.0145093268111046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141651305223805,0,0,0,0,0.032690492213597,0,0,0,0.029319879293933,0.0161103945142327,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152627919529118,0,0,0,0,0.130907768750367,0,0,0,0,0,0,0,-0.19676788090623,0.140830913371898,0,0,0.0845623315862055,0,0,0,0,0,0,0,0,0,0.188982665779815,0,0,0,0.0265841686937489,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0443853452500512,0.0515377175975459,0,0,0,0,0,0,0,0,0,0,0.0222323929348846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357767384838725,0,0,0,0,0.041242643231101,0,0.147181574405939,0,0,0,0.118636104525224,0,0,0.00976430091891701,0,0.162437598365822,0,0.00640598473687174,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0189663667556918,0,0,0,0,0,0,0,0,0,0,0,0,0.192391824261705,0,0.11064389488235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169991587109028,0.133250483153521,0,0.182842132410572,0,0.0545386950306707,0,0,0,0.00785075298955827,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0355810782755879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12754675491509,0,0,0,0,0,0,0,0,0,0,0.141004355747973,0.0701257462772374,0,0,0,0,-0.143678187633635,-0.0113208796326937,-0.0207697649582593,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.147686340512982,0,0,0.0732383600863016,0,0,0,0,0,0.0057420632553951,0,0,0,0,0,0,0.0382561584413283,0,0,0,0,0.18290660120129,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00499078993689685,0,0,0.0596335052414637,0,0,0.0378076594351775,-0.0109550950796378,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.201487008284692,0,0,0,0,0,0,0,0,0,0,0,0,0.325384544328453,0,0,0,0,0,0,0.112177185196507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224232009043799,0,0,0,0.0155855672872209,0,0,-0.00409928485617626,0.0137662187793313,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0153725976523786,0,0,0.159865363973933,0.205333073358571,0,0,0,0,0,0,0,0,0,0.0200920425218081,0,0.0401762609273767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306786376810383,0.0112618921021166,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00361084435909712,0,0,0,0.00550415114734905,-0.0119732743214952,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.162772579280793,0,0,0.188607958091305,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091649336596458,0.202180248549752,0.0620703760701929,0,0,0,0,0,0.0262257155187102,0,0,0.103187955335331,0.0292053759820925,0,0.00981871249448968,-0.00663180695522673,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123116638660954,0.132902404166084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237300397924873,0,0,0.213034262562135,0.150235259414585,0.0866443878452415,0,0,0,0,0.00902500096732765,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771230327824766,0.0702347962491828,0,0.157420729107019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373688268734635,0,0,0,0,0,0,0,0,0.120005171194486,0.0174365190022023,0,0.0182002882517022,0,0,0.00259605448760272,-0.0274236970465889,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109246518200048,0,0,0,0,0,0,0,0.294073938494932,0,0,0,0,0,0,0,0,0,0,0,0.0452891421869226,0,0,0,0,0,0,0.0465085898414318,0,0,0.0113118776342436,0,0,0.0119085439754028,-0.0148879720152948,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0567427310790004,0,0,0,0,0,0,0,0,0.238799858788336,0,0,0,0,0.088806571812514,0.0504557837601314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675172734673376,0,0.0345952646599915,0,0,0,0,0,0.0360304521563471,-0.00462356873271306,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.030042676278478,0,0.0695938156122154,0,0,0,0,0,0,0,0,0,-0.17395288089684,0.0164604876696224,0.0755292313305251,0,-0.0917521156418446,0,0,0,0,0,-0.0540399251841337,0,0,0,0,0,0,0,0,0,0.0326628543323426,0,0,0,0,0.0057001699008326,0.0632429040098689,0,0,0,0.162477163750953,0,0.0165799684927316,0.00360705041253148,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268691781732651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389274300856869,0,0,0.0978365180436048,0,0,0.152276248388392,0.0928974830604364,0,0,0,0,0,0,-0.0200401496541789,0.0189898421862575,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0440100804331491,0,0,0,0,0,0,0,0,0,0,0,0,0.252833304768794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169127634290985,0,0,0,0,0,0,0,0,0.117006690051732,0,0,0,0,0,0,0,0.117435879687832,0,0,-0.00561189634022774,0.00838006122591219,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.283988855743261,0,0,0,0,0,0.132155593718628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806577329469335,0.183688344892463,0.241825332328971,0,-0.0072043196377683,-0.0148026563607585,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320564088679771,0,0,0,0,0,0.465472127213863,0,0.0634472786396934,0,0,0,0,0,0,0,0,0,0,0,-0.0153883954947858,-0.0143841383660911,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0272509058481382,0,0,0,0,0,0,0,0.107770391176909,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0327169563708382,0,0.142330300198449,0,0,0,0,0,0,0,0,0.0957150969855249,0,0,-0.0721749974323268,0.00363930718687616,-0.0360836885008888,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114799520704054,0.168744059665632,0,0,0,0,0,0,0,0,0,0,0,0,0.022356122908557,0,0,0.281994892319626,0,0,0,0,0,0,0,0,0.200389346825647,0,0,0.0321514473383533,0,0,-0.00757513178013769,0.0476660395625934,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179240507449628,0,0.293285267112869,0,0,0,0,0,0,0,0,0,0,0,0,-0.302889279769424,0,0,0,0,0.0809913976768594,0.142002003733309,0,0,0,0.0740229407258367,0,0,0.175494454462176,0,0,0,0,0,-0.0188736843230991,-0.0329937866552078,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.077015138537455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.233341793355742,0,0,0,0,0,0.0237787752334923,0,0,0.0487263480737044,0.0121838449872905,0,0,0.00625337980528244,-0.0120478193180691,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332156226229522,0,0,0.137515500193732,0,0,0,0,0,0,0,0,-0.0830488212332686,0.161089963791454,0,0,0,0,0,0,0,0,0,0,0,0,-0.221214110083481,0,0.250794411798475,0,0,0,-0.101240497384423,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33453730826275,0,0,0.0613368128695425,0,0,0,0,0,0,0,0,0,0,-0.340000002104194,0,0,0,-1.5433778070505,0,0,1.06271666060883,0,0,0,1.37515342047643,0,0,0,0,0,-0.40598627104854,0,0,0,0,0,0.149576485567445,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679533604780198,0.616582735657966,0,0,0,0,3.18374434299793,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0727818596487217,0,0,0,0,0,0,-0.0481500803149632,0,0,0,-0.000340570211268238,0,0,0,-0.00226812204404727,0,0,0,0,0,-3.46944695195361e-18,0.0217198716638575,0,0,0.0453172822375777,0,0,0,0,0.114694117856161,0,0,0,0,-0.0206802291592274,0,0,-0.00848277769604507,0,-0.0354768234120329,-0.0203239702585431,0,0,0.0039801878766328,-0.00890332129296958,0,0.0303721165351997,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0570202407912893,0,0,0,0,0,-0.0312318845105435,0,0,0,0,0,-0.0114019105954958,0,0,0,-0.020142888170795,0,0,0,0.0908700603846521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00859222494107395,0,0,0,0.092920993850362,0,0,0,-0.103029281518951,0,-0.0113467592616496,0.0243924745312305,-0.0273518885465762,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186860082038718,0.0056751325936548,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291734509011863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135070121742191,0,0,0,0,0,0,0,-0.0592637880943738,-0.0252250964478034,0.0987973197729173,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00656236335938657,0,0,0.00235504977431064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322554543818885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707025035159592,0.0115935663610995,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261230337657737,-0.00258333732312153,0,0,0,0,0,0
