,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X600031.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600741.SH,X000661.SZ,X000596.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X002236.SZ,X300124.SZ,X002008.SZ,X600177.SH,X600498.SH,X000625.SZ,X002179.SZ,X002506.SZ,X600183.SH,X000977.SZ,X600487.SH,X600776.SH,X002049.SZ,X600867.SH,X002371.SZ,X600522.SH,X300146.SZ,X002129.SZ,X600066.SH,X000066.SZ,X000050.SZ,X600118.SH,X600089.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0,0.0242450705347916,0,0,0,0.190814789970733,0,0,-0.0422839723710639,0,0,0,0,0.041611171687753,0,0,0,0,0,0,0.0142849857609143,0,0,0.00829750994482388,0,0,0,0,0,0.0381882759814074,0,0,-0.0209902632981874,0,0,0,0.0850808627911495,0,0,0,0,0,0,-0.034425417663461,0,0,0,0,0,0,0
X600809.SH,0,0.283922294552999,0,0,0,0,0.159126333998549,0,0.0543474941806061,0,0,0,0.174709478583013,0,0,0,0.118200427042345,0,0,0,0.000877099632366975,0,0,0,0,0.0104080628717113,0,0,0,0,0,0,0,0,0,0.00336488659091008,0,0,0,0,0,0,0,0.0535044534297967,0,0,0,0,0,0,0,-9.84450720812424e-05,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0447998059938877,0,0,0,0,0,0,0.190590006985101,0,0.179259561827159,0.0490791375593328,0,0,0,0,0.0597758833371706,0,0,0,0,0,0,0,0,0,0.0784648898979401,0,0,0,-0.0194421798555803,-0.0302220760570077,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0694901603984781,0,0,0,0,0.0995414006768175,0.239225272050893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219456486866196,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616895154309881,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.14311358613574,0,0,0,0,0,0,0.0789935633696528,0,0,0.0510481785888277,0,0,0,0,0,0,0,0,0,0,0,0,0.0751700443983929,0,0.0397573941921942,0,0,0,0,0,0.0410894079206085,0,0,0.0135006406156108,0.177098833256979,0,0,0,-0.0244403644898446,-0.000579329085011222,0,0,0,0.0292218796888963,0,0
X000157.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.221947235493848,0.00354576975962856,0,0.176392767004787,0,0,0,0.003950922492596,0,0.0181421706220887,0.0477278725024621,0,0,0,0,0,0,0,0,0,0,0,0.0999758665857827,0,0,0,0,0,0.0360554357502312,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0872688734545023,0,0,0,0.192204474620458,0,0,0,0,0,0,0,0.113295827196215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385981413207235,0,0,0.0662285087731974,0,0.0306422903372921,0.0170512624312003,0,0,0,0,0,0,0,0.00474704710855376,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258498452837511,0,0,0,0.134700216047679,0.268857694681834,0,0.0431069300897934,0,0,0,0,0.00928743235971227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163814866505524,0,0,0,0,0,0,0,-0.00927603154941502,0,0,0,0,0.012722997464262,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.047746763858697,0.080850142174735,0,0,0,0.0308003099393664,0,0.111365286869994,0,0,0,0,0,0,0,0.0562567167163103,0,0,0,0,0,0,0,0,0,0,0.00632513600303278,0,0.186434897509938,0,0.101109893518885,0,0,0,0,0,0.00839348228045745,0,0,0,0,0,0,0,0,-0.0119768972869546,0,0
X002236.SZ,0,0,0,0,0,0.396329296058954,0,0,0,0,0,0,0,0.0310929499156016,0,0,0,0,0,0,0,0,0,0,0,0.103257956132269,0,0,0,0,0,0,0,0.0631668746721372,0,0.0544384713872866,0,0,0,0.0483983943657226,0,0.165065126754198,0,0.00174290058649482,0,0,0,0,0,0,0,0,-0.0412375020609045,0,0,0,-0.0380723805756965,0,0
X300124.SZ,0,0.134088784240547,0,0,0,0.00837264063998915,0,0.0221838333207414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879678668656512,0,0,0,0,0,0.0466382524996329,0,0,0,0.104914841656428,0,0.0240668927603055,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223239162197904,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.00841762829680497,0,0.153132548973817,0.233370297447276,0,0,0,0,0,0,0,0,0,0,0,0.0288941002604209,0,0,0,0,0,0,0,0,0.0713720865763157,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0294919664832218,0,0,0,0,0,-0.00600689398268534,0,0,0,0,0,0,0
X600177.SH,0,0,-0.0113878714303983,0,0,0,0,-0.0550379888469765,0,0,0,0,0.0982906137409371,0,0,0,0,0,0,0.161936927086911,0,0,0.0430031650531145,0,0,0,0,0,0,0,0,0.0111070596629143,0,0,0,0,0,0,0,0.264496928516609,0,0,0,0,0,0,0,0,0,0,0,0.0596317816624859,0,0,0,0,0.0552628291166518,0,0
X600498.SH,0,0.000707042525758163,0,0,0,0,0,0.211739450982595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474598370096003,0,0,0,0,0,0.167255746820816,0,0,0.0394625748337648,0,0,0,0,0,0.185305091135843,0,0.0784193297820731,0,0.052964657640213,0,0,0,-0.0221272390096625,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.238022975727302,0.129161828659441,0.0923881488291029,0.265855582055997,0,0,0,0,0.302284094892458,0,0,0,0,0,0,0,0,0,0.0137206916954302,0,0,0,0.0412371659617234,0,0,0,0,0,0,0,0,0,0,0,-0.0830050152717871,0,0,0,0,0,-0.0730894147853424,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0481001474670804,0,0,0.0395946292747023,0,0,0,0,0.0211979722859514,0,0,0,-4.33680868994202e-19,0,0,0,0.331455886560855,0,0,0,0,0,0,0,0,0,0.00177628614515556,0,0.0664953712595043,0,0,0,0,0,0,0,0,0,0.0672095494065195,0,0.0812630730191762,0,0,0,0.065850284082829,0,0,0,0,0.0170601970829523,0,0
X002506.SZ,0,0,0.230784001209431,0,0,0,0,0.0743175279754456,0,0,0,0,0,0,0,0.161807183755308,0,0,0,0,0.00956625868900705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209699830918716,0.0686036146065933,-0.0524007342571893,0,0.050149790665377,0,0,0,0,0,-0.0407991718450964,0,0,0,0.00882959624727568,0,-0.0653823202560961,0.106573407807859,0,0.57278273386734,0,0.00878252847881314,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100961530772139,0,0,0,0,0,0,0,0,0,0.356780739938413,0,0,0,0,0.0145789530547287,0.0710602821361569,0,0,0,0,0,0,0.0668660571992682,0,0.0812040096961898,0,0.10075431319531,0,0,0,-0.0274881517866481,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.302008338896545,0,0,0,0,0,0,-0.0194719429150926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424325035943687,0,0,0.0652556550488696,0,0,0.104579461469543,0,3.46944695195361e-18,0,0,0,0,0,-0.0350252840637701,-0.104316689388759,0,0,0,-0.0096014067036636,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196156150477565,0,0,0,0,0,0,0.136883150038982,0,0,0,0,0,0,0,0.0805392762311178,0,0,0,0,0.0200773680378859,0.0471499447898882,0.0356247862658172,0,0,0.169610016257967,0,0,0,0,0,0,0.181807583904425,0,0,0,0,0,0,0,0,0,0,0,0,0
X600776.SH,0,0,0.2595035578883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402291624106748,0,0,-0.0853132836366072,0,0,0,0,-0.186973949104834,0,0,0.328374023444723,0,-0.0716527382704896,0,-0.0953024980370867,0.0134776586989939,-0.0755768863610033,0,0,0,0.0824818187534568,0,0
X002049.SZ,0,0,0,0,0,0,0,0.19525339640908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263259329066029,0,0,0,0,0.089001828100303,0,0,0,0,0,0,0,0.185530543347774,0.213296975749448,0,0,0.0207453538368311,0,0.0808914147945576,0,0,0,0,0,-0.0366151220322818,-0.0565955156495081,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674953918878763,0,0,0,0,0,0,0,0,0,0.26035597932712,0,0.115601935984429,0,0,0.205879877779615,0,0,0,0,0,0,0,0,0,0,0,0,0.310739995518499,0,0,0,0.00551097817150448,0,0,0,0,0.0308672213706465,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111412470127497,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468676692044836,0,0.331212464927454,0,0,0.129739395102246,0,0,0,0,0.0484797929208324,0,0.154682570388899,0.165127364662583,0,0,0,0,0,0,0,0,0,-0.0154461590442426,0,0
X600522.SH,0,0,0,0,0,0,0,0.120715714526001,0,0,0.0368765298646995,0,0.0636533669651467,0.0693805230989773,0,0,0,0,0,0,0,0,0,0,0,0,0.0725366868926817,0,0,0,0,0,0,0,0,0,0,0.065198834923725,0,0.0462643906687908,0,0,0,0.087003919635352,0,0,0,0.0503086540030411,0,0,0,-0.025114945873259,0,0,0,0,0,0,0
X300146.SZ,0,0,0.0318482706647693,0,0,0,0,0,0,0,0,0.0204888696334964,0,0,0,0,0.0796490871110478,0,0,0.0154724039379972,0,0,0,0,0.102550071495019,0,0,0,0,0,0,0,0,0,0,0,0.0828569683393844,0,0,0.0285479197068164,0.0147563901435183,0,0,0.0479577969711291,0,0,0,0,0,0,0,-0.0288199287278712,0.0746377539906592,0,0,0,0.0460912778922379,0,0
X002129.SZ,0,0.0222915746450624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.203570530914796,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698381171326151,0,0.0349290769009581,0.170566354378715,0,0,0,0,0.302614204225296,0,0.180944559933306,0,0,0,0,0,0,0,0,0.0137566739222321,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.115889241272196,0,0,-0.0272871552867372,0,0.134774064459252,0,0,0,0.0289365683600102,0,0,0,0,0,0,0,0,0,0.187695428757632,0,0,0,0,0,0.00675756516165858,0,0,0,0,0,0,0,0,0.241712188789859,0,0,0,0,-0.0281682763895003,-0.0523697640550571,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447062485223775,0,0,0,0.112395960956293,0.303328876947301,0,0,0,0,0,0.382624220646688,0,0,0,0,-0.024324781092035,-0.0392865776484461,0,0,0,-0.0278000716569795,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.0616296922034756,0,0,0,0,0.11743469866825,0,0,0,0,0,0,-0.00193086876314979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272686920771519,0,0,0,0,-0.379813926550656,0.209148041463061,0.0691220806207874,0.131186598160588,0,0,0,0,-0.0715837524763053,0,-0.117286960982756,0,0.237499860873119,0,-0.0205802002874366,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848564675767417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690316145485912,0.115616905208117,0,0.00292790978229049,0,0,0.0879018320912981,0,0,0.178791162804659,0,0,0.108884127402042,0,0,0,0,0,0,0,0,0,-0.012009972424001,0,0
X600089.SH,0,0.0861364991723253,0,0,0,0,0,0,0,0,0,0,0.0134680721737704,0,0.0479048648261116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074247044914196,0,0,0,0.0692897852742989,0,0.0474979934195771,0,8.67361737988404e-19,0,0,0,0.0689291127365251,0.100255902647509,0,0,0,0,0,0,0,-0.0130845551550563,0,0,0,0.0104953452503964,0,0
X600566.SH,0,0,0.157195167388137,0,0,0,0,0,0,0,0.0970580162242899,0,0.056835097556426,0,0.0645083567306841,0.13488633284809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977674845988,0,0,0,0.188639724940107,0,0,0,0,0,0,0,-0.010401668265332,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00504732779308846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688232773909137,0,0,0,0,0,0,0,-0.0799850575759986,0,0,0,0,-0.0503194109679927,0,-0.0177189831179718,0,0,-0.0673422519325289,0,0,0,0,0,0,0.122513792417417,0,0,0,0,0,-0.0316769886648112,-0.0981199340039886,0,0,0,-0.022921878704301,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0774228901025562,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.835392106572951,0,0,0,0,0,0,-0.312865383667467,0,0.206114122994749,0,0,0,0,0,-0.0500523620918717,0,0.772055557342013,0,0,0,0,0,0,0,0,0,0,0,0.395418191528988,0,0,0,0,0,0
TED,0,3.46944695195361e-18,-0.054901029526909,0,0,0,0,-0.384371907576161,0,0,0.476331925423504,0,0,0,-0.0649969432126271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324891644373032,0,0,0,0,0,0,0,0,0,-0.18635912868368,0,0.0959264739461842,0,0,0,0,-0.354163073832344,0.124726483432131,0,0,0,0,-0.244937611047877,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00365582585714979,0,0,-0.088658141857503,-0.074282738601376,0,-0.036081610907661,0,0,0,0,0,0,0,0.120815267894436,0,0,0,0,0,0,0,-0.148846203126266,0,0,0,0,0,-0.0500934304610407,0,0,0,0.0340402139642531,0,0,0,-0.0430993442608465,0,0,0,-0.021494398022037,0,0,0,0,-0.0446599026261445,0.0363035701053373,0,0.157685977224805,0,-0.00508617619171429,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396451451358012,0,0,0,-0.142913576972202,0.0338719356886364,-0.10772276450666,0,0,0.120039488121709,0,0,0,0.0493550174395619,0,-0.0341617912915766,0,0,0,0,0,0,0,0,0,0,0.0604719915050891,0,-0.0164855344917088,0,0,0,-0.058533663081094,0.23901266088488,0,0,-0.0247722732350557,0,0
MKvol,0,0.00031941502727129,0,0,0,0,0,0,0,0,0,0.0050665203050737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00015679358102984,0,0,-0.00769278205140775,0,0,0,0,0,0,0,0,0,0,0.000668985034786402,0,0,0,0,0.0086870333191284,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.036799939695934,0,0,0,0,0,0,-0.177541388961203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894580899054953,0,-0.265636645208935,0,0,0,0,0,0,0,0,0,0,-0.287576031689855,-0.0607480568686496,-0.661277479372685,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00393242187881915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808117682388722,0,0,0,-0.0307751641900242,0.0257487222513992,0,0,0,-0.041554880789311,0,0
CarbonVol_Hubei,0,0,0,-0.00277838727189279,0,0,0,0,0,0,0,0,-0.0032833894451201,0,0,0,0,0,0,0,-0.00324465753447846,0,0,0,0,0,0,0,0,0,0,-0.00593688362740093,0,-0.0046337652240593,-0.000660854207926739,0,0,0,0.00643028801325111,0,0,0,0.00398005233604668,0,0,0.00612391806533489,0,0,0,0,0,0,0.010723014273195,0,0,0,0.00380812448935578,0,0
